開催日,レース名,距離,地肌,クラス,通時,適性
1986/12/14,4歳以上OP,1700,ダ,OP,6.OP,5.砂 マイル
1986/12/14,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1986/12/14,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/14,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/14,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1986/12/14,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/14,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/12/14,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/14,中京3歳S(OP),1800,芝,OP,6.OP,2.芝 マイル
1986/12/14,尾張特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1986/12/14,CBC賞(G3),1200,芝,G3,3.G3,1.芝 短距離
1986/12/14,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/12/14,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/14,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1986/12/14,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1986/12/14,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1986/12/14,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/14,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/14,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1986/12/14,葺合特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1986/12/14,千種川特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1986/12/14,阪神3歳S(G1),1600,芝,G1,1.G1,2.芝 マイル
1986/12/14,4歳以上900万下,1400,芝,900万,8.2勝,1.芝 短距離
1986/12/13,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1986/12/13,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/13,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1986/12/13,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/13,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/12/13,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1986/12/13,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/13,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/12/13,鹿野山特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1986/12/13,冬至特別(1400万下),2500,芝,1400万,7.3勝,3.芝 中以遠
1986/12/13,テレビ東京3歳牝馬S(G3),1600,芝,G3,3.G3,2.芝 マイル
1986/12/13,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1986/12/13,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1986/12/13,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1986/12/13,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1986/12/13,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1986/12/13,4歳以上400万下,2200,ダ,400万,9.1勝,6.砂 中以遠
1986/12/13,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/13,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/13,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/12/13,アラブ3歳S(OP),1700,ダ,OP,6.OP,5.砂 マイル
1986/12/13,揖斐川特別(400万下),2500,芝,400万,9.1勝,3.芝 中以遠
1986/12/13,クリスマスキャロルH(900万下),1700,ダ,900万,8.2勝,5.砂 マイル
1986/12/13,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/12/13,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/13,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/13,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1986/12/13,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1986/12/13,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/13,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/13,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/12/13,さざんか賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1986/12/13,猪名川特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1986/12/13,オリオンS(1400万下),1800,ダ,1400万,7.3勝,5.砂 マイル
1986/12/13,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1986/12/07,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/07,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1986/12/07,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1986/12/07,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1986/12/07,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,障害4歳以上400万下,3200,障,400万,9.1勝,7.障害
1986/12/07,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,黒松賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1986/12/07,4歳以上900万下,2200,芝,900万,8.2勝,3.芝 中以遠
1986/12/07,師走特別(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1986/12/07,ステイヤーズS(G3),3600,芝,G3,3.G3,3.芝 中以遠
1986/12/07,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1986/12/07,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1986/12/07,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1986/12/07,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1986/12/07,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/07,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1986/12/07,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,恵那特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1986/12/07,伊吹山特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1986/12/07,ウインターS(G3),2200,ダ,G3,3.G3,6.砂 中以遠
1986/12/07,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1986/12/07,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/07,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1986/12/07,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1986/12/07,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/07,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/12/07,夙川特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1986/12/07,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1986/12/07,六甲S(1400万下),1600,芝,1400万,7.3勝,2.芝 マイル
1986/12/07,ラジオたんぱ3歳牝S(G3),1600,芝,G3,3.G3,2.芝 マイル
1986/12/07,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1986/12/06,3歳OP,1400,芝,OP,6.OP,1.芝 短距離
1986/12/06,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/06,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1986/12/06,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/06,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/12/06,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1986/12/06,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/06,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/12/06,寒菊賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1986/12/06,清澄特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1986/12/06,ディセンバーS(1400万下),1200,芝,1400万,7.3勝,1.芝 短距離
1986/12/06,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1986/12/06,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/06,3歳300万下,1600,ダ,300万,9.1勝,5.砂 マイル
1986/12/06,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/06,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1986/12/06,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/06,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1986/12/06,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1986/12/06,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/06,樅の木賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1986/12/06,長篠特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1986/12/06,鳥羽特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1986/12/06,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/06,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/12/06,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1986/12/06,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1986/12/06,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/06,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1986/12/06,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/12/06,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/12/06,芦屋川特別(400万下),1800,ダ,400万,9.1勝,5.砂 マイル
1986/12/06,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1986/12/06,万両賞(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1986/12/06,仲冬特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1986/12/06,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1986/11/30,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/30,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/30,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1986/11/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/30,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1986/11/30,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/11/30,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1986/11/30,すずかけ賞(OP),1200,芝,OP,6.OP,1.芝 短距離
1986/11/30,美浦特別(900万下),2600,芝,900万,8.2勝,3.芝 中以遠
1986/11/30,ダービー卿チャレンジ(G3),1600,芝,G3,3.G3,2.芝 マイル
1986/11/30,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/11/30,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1986/11/30,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/30,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1986/11/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/30,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/30,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/30,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1986/11/30,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/11/30,高山特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1986/11/30,天竜川特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1986/11/30,愛知杯(G3),2000,芝,G3,3.G3,3.芝 中以遠
1986/11/30,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/11/30,障害4歳以上400万下,3000,障,400万,9.1勝,7.障害
1986/11/30,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/30,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/30,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1986/11/30,3歳400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/11/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/30,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/11/30,高砂特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1986/11/30,北摂特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1986/11/30,阪神大賞典(G2),3000,芝,G2,2.G2,3.芝 中以遠
1986/11/30,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1986/11/29,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/29,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1986/11/29,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/29,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/29,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1986/11/29,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1986/11/29,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,葉牡丹賞(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/29,仲冬特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1986/11/29,市川S(1400万下),2000,芝,1400万,7.3勝,3.芝 中以遠
1986/11/29,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1986/11/29,3歳OP,1000,ダ,OP,6.OP,4.砂 短距離
1986/11/29,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1986/11/29,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/29,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/29,矢作川特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1986/11/29,濃尾特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,アラブ大賞典(OP),2500,芝,OP,6.OP,3.芝 中以遠
1986/11/29,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/29,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/29,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1986/11/29,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/29,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1986/11/29,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1986/11/29,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1986/11/29,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/29,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1986/11/29,エリカ賞(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/29,御影特別(1400万下),2000,芝,1400万,7.3勝,3.芝 中以遠
1986/11/29,逆瀬川特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1986/11/29,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1986/11/23,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/23,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/23,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/23,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1986/11/23,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,白菊賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1986/11/23,神代特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1986/11/23,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,ジャパンC(G1),2400,芝,G1,1.G1,3.芝 中以遠
1986/11/23,4歳以上900万下,2100,ダ,900万,8.2勝,6.砂 中以遠
1986/11/23,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1986/11/23,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1986/11/23,4歳以上OP,1600,ダ,OP,6.OP,5.砂 マイル
1986/11/23,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1986/11/23,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,カトレア賞(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1986/11/23,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/11/23,清洲特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1986/11/23,中京日経賞(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1986/11/23,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1986/11/23,3歳400万下,1400,ダ,400万,9.1勝,4.砂 短距離
1986/11/23,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1986/11/23,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/23,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1986/11/23,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1986/11/23,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1986/11/23,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1986/11/23,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1986/11/23,京都大障害(秋)(G),3270,障,(G),4.(G),7.障害
1986/11/23,トパーズS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1986/11/23,桃山特別(900万下),1400,ダ,900万,8.2勝,4.砂 短距離
1986/11/23,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1986/11/22,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1986/11/22,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/22,3歳400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1986/11/22,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/22,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1986/11/22,障害4歳以上未勝利,3100,障,未勝利,o.未勝利,7.障害
1986/11/22,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/22,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/22,白樺湖特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/22,霜月賞(1400万下),1600,ダ,1400万,7.3勝,5.砂 マイル
1986/11/22,奥多摩特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1986/11/22,4歳以上900万下,1600,ダ,900万,8.2勝,5.砂 マイル
1986/11/22,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/22,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/22,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/22,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/22,4歳以上400万下,2200,ダ,400万,9.1勝,6.砂 中以遠
1986/11/22,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1986/11/22,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/22,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1986/11/22,アラブ3歳特別(300万下),1700,ダ,300万,9.1勝,5.砂 マイル
1986/11/22,犬山特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/22,豊明特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1986/11/22,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/22,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/22,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1986/11/22,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1986/11/22,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1986/11/22,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1986/11/22,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1986/11/22,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1986/11/22,山科特別(900万下),2400,芝,900万,8.2勝,3.芝 中以遠
1986/11/22,京都3歳S(OP),1600,芝,OP,6.OP,2.芝 マイル
1986/11/22,高雄特別(1400万下),1600,芝,1400万,7.3勝,2.芝 マイル
1986/11/22,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1986/11/16,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1986/11/16,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1986/11/16,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1986/11/16,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/16,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1986/11/16,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1986/11/16,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
