開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
1971/12/18,クリスマスキャロルハ(600万下),1800,3:３歳以上,520.0,芝,600万,8.2勝,2.芝 マイル
1971/12/18,4歳以上200万下,1700,3:３歳以上,250.0,ダ,200万,9.1勝,5.砂 マイル
1971/12/18,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/18,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/18,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/18,4歳以上500万下,2600,3:３歳以上,300.0,障,500万,8.2勝,7.障害
1971/12/18,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/18,4歳以上100万下,1900,3:３歳以上,470.0,芝,100万,9.1勝,3.芝 中以遠
1971/12/18,寒菊賞(400万下),1400,1:２歳,400.0,芝,400万,8.2勝,1.芝 短距離
1971/12/18,4歳以上,1900,3:３歳以上,440.0,芝,NoClass,z.NoClass,3.芝 中以遠
1971/12/18,夙川特別(500万下),1900,3:３歳以上,540.0,芝,500万,8.2勝,3.芝 中以遠
1971/12/18,冬至特別(300万下),2000,3:３歳以上,480.0,芝,300万,9.1勝,3.芝 中以遠
1971/12/18,4歳以上600万下,1900,3:３歳以上,400.0,芝,600万,8.2勝,3.芝 中以遠
1971/12/12,3歳未勝利,1200,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/12,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/12,4歳以上未勝利,2800,3:３歳以上,200.0,障,未勝利,o.未勝利,7.障害
1971/12/12,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/12,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/12,3歳200万下,1600,1:２歳,210.0,芝,200万,9.1勝,2.芝 マイル
1971/12/12,鋸山特別(400万下),2200,3:３歳以上,520.0,芝,400万,8.2勝,3.芝 中以遠
1971/12/12,5歳以上,1800,4:４歳以上,440.0,芝,NoClass,z.NoClass,2.芝 マイル
1971/12/12,朝日杯3歳S(OP),1600,1:２歳,1100.0,芝,OP,6.OP,2.芝 マイル
1971/12/12,ウインターハンデキャ(800万下),1800,3:３歳以上,600.0,芝,800万,7.3勝,2.芝 マイル
1971/12/12,4歳以上300万下,1600,3:３歳以上,310.0,芝,300万,9.1勝,2.芝 マイル
1971/12/12,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/12,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/12,3歳100万下,1000,1:２歳,110.0,ダ,100万,9.1勝,4.砂 短距離
1971/12/12,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/12,3歳新馬,1200,1:２歳,170.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/12,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/12,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/12,アラブS(OP),1700,3:３歳以上,180.0,ダ,OP,6.OP,5.砂 マイル
1971/12/12,清洲特別(300万下),1800,3:３歳以上,440.0,芝,300万,9.1勝,2.芝 マイル
1971/12/12,東海S(700万下),1800,3:３歳以上,520.0,芝,700万,7.3勝,2.芝 マイル
1971/12/12,4歳以上200万下,1700,3:３歳以上,250.0,ダ,200万,9.1勝,5.砂 マイル
1971/12/12,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/12,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/12,4歳以上未勝利,2600,3:３歳以上,200.0,障,未勝利,o.未勝利,7.障害
1971/12/12,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/12,4歳以上100万下,1600,3:３歳以上,190.0,芝,100万,9.1勝,2.芝 マイル
1971/12/12,4歳以上300万下,1600,3:３歳以上,310.0,芝,300万,9.1勝,2.芝 マイル
1971/12/12,中冬特別(400万下),1900,3:３歳以上,520.0,芝,400万,8.2勝,3.芝 中以遠
1971/12/12,4歳以上700万下,1800,3:３歳以上,420.0,芝,700万,7.3勝,2.芝 マイル
1971/12/12,阪神3歳S(OP),1600,1:２歳,1100.0,芝,OP,6.OP,2.芝 マイル
1971/12/12,六甲S(800万下),2200,3:３歳以上,600.0,芝,800万,7.3勝,3.芝 中以遠
1971/12/12,4歳以上500万下,1900,3:３歳以上,380.0,芝,500万,8.2勝,3.芝 中以遠
1971/12/11,4歳以上,1700,3:３歳以上,130.0,ダ,NoClass,z.NoClass,5.砂 マイル
1971/12/11,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/11,4歳以上500万下,2800,3:３歳以上,300.0,障,500万,8.2勝,7.障害
1971/12/11,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/11,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/11,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/11,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/11,寒菊賞(100万下),1600,1:２歳,280.0,芝,100万,9.1勝,2.芝 マイル
1971/12/11,4歳以上500万下,1600,3:３歳以上,380.0,芝,500万,8.2勝,2.芝 マイル
1971/12/11,中距離特別(700万下),2000,3:３歳以上,580.0,芝,700万,7.3勝,3.芝 中以遠
1971/12/11,短距離特別(300万下),1200,3:３歳以上,480.0,芝,300万,9.1勝,1.芝 短距離
1971/12/11,4歳以上100万下,1600,3:３歳以上,190.0,芝,100万,9.1勝,2.芝 マイル
1971/12/11,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/11,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/11,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/11,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/11,3歳新馬,1200,1:２歳,170.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/11,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/11,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/11,4歳以上300万下,1600,3:３歳以上,280.0,ダ,300万,9.1勝,5.砂 マイル
1971/12/11,葉牡丹賞(200万下),1400,1:２歳,300.0,芝,200万,9.1勝,1.芝 短距離
1971/12/11,多治見特別(500万下),2000,3:３歳以上,480.0,芝,500万,8.2勝,3.芝 中以遠
1971/12/11,4歳以上300万下,1600,3:３歳以上,120.0,ダ,300万,9.1勝,5.砂 マイル
1971/12/11,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/11,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/11,3歳100万下,1400,1:２歳,170.0,芝,100万,9.1勝,1.芝 短距離
1971/12/11,4歳以上,2600,3:３歳以上,440.0,障,NoClass,z.NoClass,7.障害
1971/12/11,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/11,4歳以上200万下,1900,3:３歳以上,270.0,芝,200万,9.1勝,3.芝 中以遠
1971/12/11,ひいらぎ賞(200万下),1400,1:２歳,320.0,芝,200万,9.1勝,1.芝 短距離
1971/12/11,4歳以上500万下,1900,3:３歳以上,380.0,芝,500万,8.2勝,3.芝 中以遠
1971/12/11,セントウルS(OP),1600,3:３歳以上,650.0,芝,OP,6.OP,2.芝 マイル
1971/12/11,御影特別(600万下),2000,3:３歳以上,560.0,芝,600万,8.2勝,3.芝 中以遠
1971/12/11,4歳以上300万下,1600,3:３歳以上,310.0,芝,300万,9.1勝,2.芝 マイル
1971/12/05,3歳,1200,1:２歳,130.0,ダ,NoClass,z.NoClass,4.砂 短距離
1971/12/05,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/05,4歳以上未勝利,2800,3:３歳以上,0.0,障,未勝利,o.未勝利,7.障害
1971/12/05,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/05,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/05,3歳100万下,1200,1:２歳,170.0,芝,100万,9.1勝,1.芝 短距離
1971/12/05,3歳牝馬S(OP),1600,1:２歳,450.0,芝,OP,6.OP,2.芝 マイル
1971/12/05,4歳以上400万下,1200,3:３歳以上,350.0,芝,400万,8.2勝,1.芝 短距離
1971/12/05,クモハタ記念(OP),1800,3:３歳以上,1000.0,芝,OP,6.OP,2.芝 マイル
1971/12/05,安房特別(600万下),2300,3:３歳以上,560.0,芝,600万,8.2勝,3.芝 中以遠
1971/12/05,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1971/12/05,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/05,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/05,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/05,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/05,3歳,1200,1:２歳,260.0,芝,NoClass,z.NoClass,1.芝 短距離
1971/12/05,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/05,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/05,高山特別(200万下),1700,3:３歳以上,380.0,芝,200万,9.1勝,2.芝 マイル
1971/12/05,伊勢特別(400万下),2000,3:３歳以上,460.0,芝,400万,8.2勝,3.芝 中以遠
1971/12/05,CBC賞(OP),1400,3:３歳以上,800.0,芝,OP,6.OP,1.芝 短距離
1971/12/05,4歳以上,1700,3:３歳以上,130.0,ダ,NoClass,z.NoClass,5.砂 マイル
1971/12/05,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/05,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/05,4歳以上未勝利,2600,3:３歳以上,200.0,障,未勝利,o.未勝利,7.障害
1971/12/05,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/05,4歳以上100万下,1600,3:３歳以上,190.0,芝,100万,9.1勝,2.芝 マイル
1971/12/05,4歳以上300万下,1900,3:３歳以上,310.0,芝,300万,9.1勝,3.芝 中以遠
1971/12/05,さざんか賞(100万下),1400,1:２歳,280.0,芝,100万,9.1勝,1.芝 短距離
1971/12/05,4歳以上,1600,3:３歳以上,440.0,芝,NoClass,z.NoClass,2.芝 マイル
1971/12/05,ウインターC(600万下),2400,3:３歳以上,560.0,芝,600万,8.2勝,3.芝 中以遠
1971/12/05,北摂特別(500万下),1600,3:３歳以上,540.0,芝,500万,8.2勝,2.芝 マイル
1971/12/05,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1971/12/04,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/04,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/04,4歳以上,2800,3:３歳以上,440.0,障,NoClass,z.NoClass,7.障害
1971/12/04,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/04,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/04,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/04,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/04,すずかけ賞(200万下),1600,1:２歳,320.0,芝,200万,9.1勝,2.芝 マイル
1971/12/04,4歳以上300万下,1800,3:３歳以上,310.0,芝,300万,9.1勝,2.芝 マイル
1971/12/04,デイセンバーハンデキ(1000万下),2200,3:３歳以上,600.0,芝,1000万,7.3勝,3.芝 中以遠
1971/12/04,清澄特別(500万下),1800,3:３歳以上,540.0,芝,500万,8.2勝,2.芝 マイル
1971/12/04,4歳以上100万下,1600,3:３歳以上,190.0,芝,100万,9.1勝,2.芝 マイル
1971/12/04,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/04,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/04,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/04,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/12/04,3歳新馬,1200,1:２歳,170.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/04,3歳,1000,1:２歳,130.0,ダ,NoClass,z.NoClass,4.砂 短距離
1971/12/04,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/04,4歳以上100万下,1700,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/12/04,すずかけ賞(100万下),1400,1:２歳,260.0,芝,100万,9.1勝,1.芝 短距離
1971/12/04,桑名特別(600万下),2000,3:３歳以上,520.0,芝,600万,8.2勝,3.芝 中以遠
1971/12/04,4歳以上300万下,1700,3:３歳以上,280.0,ダ,300万,9.1勝,5.砂 マイル
1971/12/04,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/04,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/12/04,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1971/12/04,3歳,1400,1:２歳,300.0,芝,NoClass,z.NoClass,1.芝 短距離
1971/12/04,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/12/04,4歳以上100万下,1600,3:３歳以上,95.0,芝,100万,9.1勝,2.芝 マイル
1971/12/04,障害特別(800万下),3000,3:３歳以上,520.0,障,800万,7.3勝,7.障害
1971/12/04,4歳以上800万下,1900,3:３歳以上,420.0,芝,800万,7.3勝,3.芝 中以遠
1971/12/04,デイセンバーハンデキ(700万下),2200,3:３歳以上,580.0,芝,700万,7.3勝,3.芝 中以遠
1971/12/04,猪名川特別(300万下),1900,3:３歳以上,480.0,芝,300万,9.1勝,3.芝 中以遠
1971/12/04,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1971/11/28,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/11/28,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/11/28,4歳以上未勝利,2700,3:３歳以上,0.0,障,未勝利,o.未勝利,7.障害
1971/11/28,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1971/11/28,4歳以上100万下,1800,3:３歳以上,190.0,芝,100万,9.1勝,2.芝 マイル
1971/11/28,陣馬特別(500万下),1400,3:３歳以上,540.0,芝,500万,8.2勝,1.芝 短距離
1971/11/28,武蔵野S(700万下),1800,3:３歳以上,580.0,芝,700万,7.3勝,2.芝 マイル
1971/11/28,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1971/11/28,天皇賞(OP),3200,4:４歳以上,2400.0,芝,OP,6.OP,3.芝 中以遠
1971/11/28,4歳以上300万下,1800,3:３歳以上,310.0,芝,300万,9.1勝,2.芝 マイル
1971/11/28,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/11/28,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/11/28,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1971/11/28,4歳以上100万下,1600,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/11/28,3歳新馬,1200,1:２歳,170.0,芝,新馬,o.未勝利,1.芝 短距離
1971/11/28,4歳以上100万下,1600,3:３歳以上,190.0,ダ,100万,9.1勝,5.砂 マイル
1971/11/28,4歳以上300万下,1700,3:３歳以上,280.0,ダ,300万,9.1勝,5.砂 マイル
1971/11/28,アラブ特別(300万下),1700,3:３歳以上,150.0,ダ,300万,9.1勝,5.砂 マイル
1971/11/28,かえで賞(200万下),1200,1:２歳,300.0,芝,200万,9.1勝,1.芝 短距離
1971/11/28,伊吹山特別(500万下),1800,3:３歳以上,480.0,芝,500万,8.2勝,2.芝 マイル
1971/11/28,4歳以上200万下,1700,3:３歳以上,250.0,ダ,200万,9.1勝,5.砂 マイル
1971/11/28,3歳未勝利,1200,1:２歳,80.0,芝,未勝利,o.未勝利,1.芝 短距離
1971/11/28,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
