開催日,レース名,距離,地肌,クラス,通時
2005/12/24,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/24,2歳新馬,1600,芝,新馬,o.未勝利
2005/12/24,2歳500万下,1200,ダ,500万,9.1勝
2005/12/24,3歳以上500万下,1200,ダ,500万,9.1勝
2005/12/24,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/12/24,クリスマスローズS(OP),1200,芝,OP,6.OP
2005/12/24,中山大障害(J.G1),4100,障,G1,1.G1
2005/12/24,クリスマスC(1600万下),1600,芝,1600万,7.3勝
2005/12/24,ノエル賞(1000万下),1600,芝,1000万,8.2勝
2005/12/24,2歳未勝利,1700,ダ,未勝利,o.未勝利
2005/12/24,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/24,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/24,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/24,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/24,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/12/24,3歳以上500万下,2500,芝,500万,9.1勝
2005/12/24,3歳以上500万下,2000,芝,500万,9.1勝
2005/12/24,樅の木賞(500万下),1700,ダ,500万,9.1勝
2005/12/24,清洲特別(500万下),1200,芝,500万,9.1勝
2005/12/24,CBC賞(G2),1200,芝,G2,2.G2
2005/12/24,名古屋日刊スポーツ杯(1000万下),2000,芝,1000万,8.2勝
2005/12/24,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/24,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/24,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/12/24,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2005/12/24,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/12/24,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/24,3歳以上500万下,1400,ダ,500万,9.1勝
2005/12/24,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/12/24,クリスマスキャロル賞(1000万下),1600,芝,1000万,8.2勝
2005/12/24,ベテルギウスS(OP),1800,ダ,OP,6.OP
2005/12/24,ラジオたんぱ杯2歳S(G3),2000,芝,G3,3.G3
2005/12/24,3歳以上1000万下,1200,芝,1000万,8.2勝
2005/12/18,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/18,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/18,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/12/18,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/18,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2005/12/18,2歳新馬,1600,芝,新馬,o.未勝利
2005/12/18,2歳500万下,1800,ダ,500万,9.1勝
2005/12/18,3歳以上500万下,1200,ダ,500万,9.1勝
2005/12/18,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/12/18,市川S(1600万下),1200,芝,1600万,7.3勝
2005/12/18,フェアリーS(G3),1200,芝,G3,3.G3
2005/12/18,香取特別(1000万下),1800,芝,1000万,8.2勝
2005/12/18,2歳未勝利,1000,ダ,未勝利,o.未勝利
2005/12/18,2歳新馬,1700,ダ,新馬,o.未勝利
2005/12/18,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/18,2歳未勝利,1700,ダ,未勝利,o.未勝利
2005/12/18,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/18,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/18,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/18,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/18,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/18,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/12/18,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/12/18,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/12/18,2歳新馬,1400,芝,新馬,o.未勝利
2005/12/18,2歳500万下,1400,ダ,500万,9.1勝
2005/12/18,3歳以上500万下,1200,ダ,500万,9.1勝
2005/12/18,3歳以上1000万下,2000,芝,1000万,8.2勝
2005/12/18,高砂特別(1000万下),1800,ダ,1000万,8.2勝
2005/12/18,オリオンS(1600万下),2000,芝,1600万,7.3勝
2005/12/18,サンスポ杯阪神牝馬S(G2),1600,芝,G2,2.G2
2005/12/18,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/12/17,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/17,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/17,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/17,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/12/17,2歳新馬,1800,ダ,新馬,o.未勝利
2005/12/17,2歳新馬,1200,芝,新馬,o.未勝利
2005/12/17,3歳以上500万下,1800,ダ,500万,9.1勝
2005/12/17,3歳以上1000万下,1600,芝,1000万,8.2勝
2005/12/17,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/12/17,ひいらぎ賞(500万下),1600,芝,500万,9.1勝
2005/12/17,ディセンバーS(OP),1800,芝,OP,6.OP
2005/12/17,仲冬特別(1000万下),1200,芝,1000万,8.2勝
2005/12/17,2歳未勝利,1700,ダ,未勝利,o.未勝利
2005/12/17,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/17,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/17,2歳新馬,1200,芝,新馬,o.未勝利
2005/12/17,3歳以上500万下,2300,ダ,500万,9.1勝
2005/12/17,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/17,3歳以上500万下,1200,芝,500万,9.1勝
2005/12/17,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/17,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/17,報知杯中京2歳S(OP),1800,芝,OP,6.OP
2005/12/17,伊吹山特別(1000万下),1200,芝,1000万,8.2勝
2005/12/17,高山特別(500万下),2000,芝,500万,9.1勝
2005/12/17,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/17,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/17,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/12/17,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2005/12/17,2歳新馬,1400,ダ,新馬,o.未勝利
2005/12/17,2歳新馬,2000,芝,新馬,o.未勝利
2005/12/17,3歳以上500万下,1800,ダ,500万,9.1勝
2005/12/17,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/12/17,さざんかS(OP),1400,芝,OP,6.OP
2005/12/17,北摂特別(1000万下),1400,芝,1000万,8.2勝
2005/12/17,アクアルミナスS(1600万下),1200,ダ,1600万,7.3勝
2005/12/17,3歳以上1000万下,1400,ダ,1000万,8.2勝
2005/12/11,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/11,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/11,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/12/11,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/11,2歳新馬,2000,芝,新馬,o.未勝利
2005/12/11,2歳500万下,1200,ダ,500万,9.1勝
2005/12/11,3歳以上500万下,1800,ダ,500万,9.1勝
2005/12/11,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/12/11,千葉テレビ杯(1000万下),1800,ダ,1000万,8.2勝
2005/12/11,冬至S(1600万下),2200,芝,1600万,7.3勝
2005/12/11,朝日フューチュリティ(G1),1600,芝,G1,1.G1
2005/12/11,初霜特別(1000万下),1600,芝,1000万,8.2勝
2005/12/11,2歳未勝利,1000,ダ,未勝利,o.未勝利
2005/12/11,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/11,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/11,2歳新馬,1800,芝,新馬,o.未勝利
2005/12/11,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/11,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/11,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/11,3歳以上500万下,1200,芝,500万,9.1勝
2005/12/11,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/11,つわぶき賞(500万下),1200,芝,500万,9.1勝
2005/12/11,豊明特別(1000万下),1800,芝,1000万,8.2勝
2005/12/11,鳴海特別(500万下),2000,芝,500万,9.1勝
2005/12/11,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/11,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/12/11,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/12/11,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2005/12/11,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/12/11,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/11,2歳新馬,1600,芝,新馬,o.未勝利
2005/12/11,3歳以上500万下,1800,ダ,500万,9.1勝
2005/12/11,摂津特別(1000万下),1600,芝,1000万,8.2勝
2005/12/11,摩耶S(1600万下),1800,ダ,1600万,7.3勝
2005/12/11,鳴尾記念(G3),2000,芝,G3,3.G3
2005/12/11,3歳以上1000万下,1400,ダ,1000万,8.2勝
2005/12/10,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/10,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/10,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/12/10,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/12/10,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2005/12/10,2歳新馬,1800,ダ,新馬,o.未勝利
2005/12/10,2歳新馬,1600,芝,新馬,o.未勝利
2005/12/10,3歳以上500万下,1200,ダ,500万,9.1勝
2005/12/10,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/12/10,黒松賞(500万下),1200,芝,500万,9.1勝
2005/12/10,師走S(OP),1800,ダ,OP,6.OP
2005/12/10,幕張特別(1000万下),2000,芝,1000万,8.2勝
2005/12/10,2歳未勝利,1700,ダ,未勝利,o.未勝利
2005/12/10,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/10,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/10,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/12/10,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/10,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/10,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/10,3歳以上500万下,2500,芝,500万,9.1勝
2005/12/10,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/10,香嵐渓特別(1000万下),1700,ダ,1000万,8.2勝
2005/12/10,中日新聞杯(G3),1800,芝,G3,3.G3
2005/12/10,志摩特別(500万下),1200,芝,500万,9.1勝
2005/12/10,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/10,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/10,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/12/10,障害3歳以上OP,3140,障,OP,6.OP
2005/12/10,2歳新馬,1800,ダ,新馬,o.未勝利
2005/12/10,2歳新馬,1200,芝,新馬,o.未勝利
2005/12/10,3歳以上500万下,1400,ダ,500万,9.1勝
2005/12/10,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/12/10,エリカ賞(500万下),2000,芝,500万,9.1勝
2005/12/10,境港特別(1000万下),2200,芝,1000万,8.2勝
2005/12/10,ギャラクシーS(OP),1400,ダ,OP,6.OP
2005/12/10,3歳以上1000万下,1200,芝,1000万,8.2勝
2005/12/04,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/04,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/12/04,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/12/04,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/04,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2005/12/04,2歳新馬,1800,芝,新馬,o.未勝利
2005/12/04,3歳以上500万下,1800,ダ,500万,9.1勝
2005/12/04,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/12/04,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/12/04,アクアラインS(1600万下),1200,ダ,1600万,7.3勝
2005/12/04,ターコイズS(OP),1800,芝,OP,6.OP
2005/12/04,美浦特別(1000万下),2500,芝,1000万,8.2勝
2005/12/04,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/04,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/04,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/04,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/12/04,2歳新馬,1200,芝,新馬,o.未勝利
2005/12/04,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/04,3歳以上500万下,2000,芝,500万,9.1勝
2005/12/04,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/04,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/04,尾頭橋特別(500万下),1800,芝,500万,9.1勝
2005/12/04,春待月S(OP),2300,ダ,OP,6.OP
2005/12/04,恵那特別(500万下),1200,芝,500万,9.1勝
2005/12/04,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/12/04,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/04,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/04,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/12/04,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/04,2歳新馬,2000,芝,新馬,o.未勝利
2005/12/04,3歳以上500万下,1400,ダ,500万,9.1勝
2005/12/04,3歳以上500万下,1800,ダ,500万,9.1勝
2005/12/04,ポインセチア賞(500万下),1200,ダ,500万,9.1勝
2005/12/04,ゴールデンサドルT(1000万下),1400,芝,1000万,8.2勝
2005/12/04,阪神ジュベナイルF(G1),1600,芝,G1,1.G1
2005/12/04,ゴールデンブーツT(1000万下),2000,芝,1000万,8.2勝
2005/12/03,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/12/03,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/03,2歳新馬,1200,ダ,新馬,o.未勝利
2005/12/03,2歳新馬,1200,芝,新馬,o.未勝利
2005/12/03,3歳以上500万下,2400,ダ,500万,9.1勝
2005/12/03,3歳以上500万下,1200,ダ,500万,9.1勝
2005/12/03,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/12/03,イルミネーションJS(OP),3350,障,OP,6.OP
2005/12/03,葉牡丹賞(500万下),2000,芝,500万,9.1勝
2005/12/03,ステイヤーズS(G2),3600,芝,G2,2.G2
2005/12/03,南総特別(1000万下),1200,芝,1000万,8.2勝
2005/12/03,2歳未勝利,1700,ダ,未勝利,o.未勝利
2005/12/03,2歳新馬,1000,ダ,新馬,o.未勝利
2005/12/03,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/03,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/12/03,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/03,3歳以上500万下,2300,ダ,500万,9.1勝
2005/12/03,3歳以上500万下,1700,ダ,500万,9.1勝
2005/12/03,3歳以上500万下,1200,芝,500万,9.1勝
2005/12/03,3歳以上500万下,1000,ダ,500万,9.1勝
2005/12/03,沓掛特別(500万下),1700,ダ,500万,9.1勝
2005/12/03,鳥羽特別(1000万下),1200,芝,1000万,8.2勝
2005/12/03,揖斐川特別(500万下),2500,芝,500万,9.1勝
2005/12/03,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/12/03,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/12/03,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/12/03,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2005/12/03,2歳新馬,1400,ダ,新馬,o.未勝利
2005/12/03,2歳新馬,1400,芝,新馬,o.未勝利
2005/12/03,3歳以上500万下,1400,ダ,500万,9.1勝
2005/12/03,3歳以上500万下,1200,ダ,500万,9.1勝
2005/12/03,ゴールデンスパーT(1000万下),1800,ダ,1000万,8.2勝
2005/12/03,千両賞(500万下),1400,芝,500万,9.1勝
2005/12/03,ゴールデンホイップT(1600万下),1600,芝,1600万,7.3勝
2005/12/03,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/11/27,2歳未勝利,1600,ダ,未勝利,o.未勝利
2005/11/27,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/27,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/11/27,2歳新馬,1400,芝,新馬,o.未勝利
2005/11/27,2歳500万下,1600,ダ,500万,9.1勝
2005/11/27,3歳以上500万下,1800,芝,500万,9.1勝
2005/11/27,セレブレイション賞(1000万下),1400,ダ,1000万,8.2勝
2005/11/27,ウェルカムS(1600万下),1600,ダ,1600万,7.3勝
2005/11/27,キャピタルS(OP),1600,芝,OP,6.OP
2005/11/27,ジャパンC(G1),2400,芝,G1,1.G1
2005/11/27,アプローズ賞(1000万下),1600,芝,1000万,8.2勝
2005/11/27,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/27,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/11/27,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/11/27,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2005/11/27,2歳新馬,1800,芝,新馬,o.未勝利
2005/11/27,3歳以上500万下,1800,ダ,500万,9.1勝
2005/11/27,3歳以上500万下,1600,芝,500万,9.1勝
2005/11/27,3歳以上1000万下,1800,芝,1000万,8.2勝
2005/11/27,あけび賞(500万下),1600,芝,500万,9.1勝
2005/11/27,貴船S(1600万下),1200,ダ,1600万,7.3勝
2005/11/27,アンドロメダS(OP),1200,芝,OP,6.OP
2005/11/27,3歳以上1000万下,1400,ダ,1000万,8.2勝
2005/11/26,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/11/26,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/11/26,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/26,2歳新馬,1600,ダ,新馬,o.未勝利
2005/11/26,2歳新馬,1800,芝,新馬,o.未勝利
2005/11/26,3歳以上500万下,1300,ダ,500万,9.1勝
2005/11/26,3歳以上500万下,1600,ダ,500万,9.1勝
2005/11/26,3歳以上1000万下,1400,芝,1000万,8.2勝
2005/11/26,ベゴニア賞(500万下),1600,芝,500万,9.1勝
2005/11/26,シャングリラ賞(1000万下),1600,ダ,1000万,8.2勝
2005/11/26,ジャパンカップダート(G1),2100,ダ,G1,1.G1
2005/11/26,オリエンタル賞(1000万下),2000,芝,1000万,8.2勝
2005/11/26,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/11/26,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/11/26,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/11/26,障害3歳以上OP,3170,障,OP,6.OP
2005/11/26,2歳新馬,1400,ダ,新馬,o.未勝利
2005/11/26,2歳新馬,1200,芝,新馬,o.未勝利
2005/11/26,3歳以上500万下,1400,ダ,500万,9.1勝
2005/11/26,京都2歳S(OP),2000,芝,OP,6.OP
2005/11/26,3歳以上500万下,1200,ダ,500万,9.1勝
2005/11/26,鞍馬特別(1000万下),1200,芝,1000万,8.2勝
2005/11/26,京阪杯(G3),1800,芝,G3,3.G3
2005/11/26,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/11/20,2歳未勝利,1300,ダ,未勝利,o.未勝利
2005/11/20,2歳未勝利,1600,ダ,未勝利,o.未勝利
2005/11/20,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/11/20,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2005/11/20,2歳新馬,1400,芝,新馬,o.未勝利
2005/11/20,2歳500万下,1400,芝,500万,9.1勝
2005/11/20,3歳以上500万下,1600,ダ,500万,9.1勝
2005/11/20,3歳以上500万下,2300,芝,500万,9.1勝
2005/11/20,神奈川新聞杯(1000万下),1800,芝,1000万,8.2勝
2005/11/20,奥多摩S(1600万下),1400,芝,1600万,7.3勝
2005/11/20,霜月S(OP),1400,ダ,OP,6.OP
2005/11/20,3歳以上1000万下,1400,ダ,1000万,8.2勝
2005/11/20,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/11/20,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/20,2歳未勝利,1800,ダ,未勝利,o.未勝利
2005/11/20,2歳新馬,1200,ダ,新馬,o.未勝利
2005/11/20,2歳500万下,1400,芝,500万,9.1勝
2005/11/20,2歳新馬,2000,芝,新馬,o.未勝利
2005/11/20,3歳以上500万下,1400,ダ,500万,9.1勝
2005/11/20,3歳以上1000万下,1800,ダ,1000万,8.2勝
2005/11/20,東山特別(1000万下),1600,芝,1000万,8.2勝
2005/11/20,古都S(1600万下),2200,芝,1600万,7.3勝
2005/11/20,マイルチャンピオンS(G1),1600,芝,G1,1.G1
2005/11/20,與杼特別(1000万下),1400,ダ,1000万,8.2勝
2005/11/19,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/11/19,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/11/19,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/19,障害3歳以上OP,3100,障,OP,6.OP
2005/11/19,2歳新馬,1400,ダ,新馬,o.未勝利
2005/11/19,2歳新馬,1600,芝,新馬,o.未勝利
2005/11/19,3歳以上500万下,1400,ダ,500万,9.1勝
2005/11/19,3歳以上500万下,1400,芝,500万,9.1勝
2005/11/19,深秋特別(1000万下),1600,ダ,1000万,8.2勝
2005/11/19,相模湖特別(1000万下),1400,芝,1000万,8.2勝
2005/11/19,東京スポーツ杯2歳S(G3),1800,芝,G3,3.G3
2005/11/19,3歳以上1000万下,1300,ダ,1000万,8.2勝
2005/11/19,2歳未勝利,1400,ダ,未勝利,o.未勝利
2005/11/19,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/11/19,2歳未勝利,2000,芝,未勝利,o.未勝利
2005/11/19,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2005/11/19,2歳新馬,1400,芝,新馬,o.未勝利
2005/11/19,2歳新馬,1600,芝,新馬,o.未勝利
2005/11/19,3歳以上500万下,1800,ダ,500万,9.1勝
2005/11/19,3歳以上500万下,2400,芝,500万,9.1勝
2005/11/19,もちの木賞(500万下),1400,ダ,500万,9.1勝
2005/11/19,八瀬特別(1000万下),2400,芝,1000万,8.2勝
2005/11/19,トパーズS(OP),1800,ダ,OP,6.OP
2005/11/19,3歳以上1000万下,1200,ダ,1000万,8.2勝
2005/11/13,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/11/13,2歳新馬,1200,芝,新馬,o.未勝利
2005/11/13,3歳以上500万下,2400,ダ,500万,9.1勝
2005/11/13,3歳以上500万下,1800,芝,500万,9.1勝
2005/11/13,3歳以上500万下,1150,ダ,500万,9.1勝
2005/11/13,3歳以上500万下,1700,ダ,500万,9.1勝
2005/11/13,3歳以上500万下,2000,芝,500万,9.1勝
2005/11/13,3歳以上500万下,1200,芝,500万,9.1勝
2005/11/13,3歳以上500万下,1700,ダ,500万,9.1勝
2005/11/13,高湯温泉特別(500万下),1800,芝,500万,9.1勝
2005/11/13,福島記念(G3),2000,芝,G3,3.G3
2005/11/13,五色沼特別(500万下),1200,芝,500万,9.1勝
2005/11/13,2歳未勝利,1600,ダ,未勝利,o.未勝利
2005/11/13,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/13,2歳未勝利,1800,芝,未勝利,o.未勝利
2005/11/13,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2005/11/13,2歳新馬,1600,芝,新馬,o.未勝利
2005/11/13,2歳新馬,1300,ダ,新馬,o.未勝利
2005/11/13,3歳以上500万下,1300,ダ,500万,9.1勝
2005/11/13,3歳以上1000万下,1800,芝,1000万,8.2勝
2005/11/13,赤松賞(500万下),1600,芝,500万,9.1勝
2005/11/13,tvk賞(1000万下),1600,芝,1000万,8.2勝
2005/11/13,オーロC(OP),1400,芝,OP,6.OP
2005/11/13,3歳以上1000万下,1400,ダ,1000万,8.2勝
2005/11/13,2歳未勝利,1200,ダ,未勝利,o.未勝利
2005/11/13,2歳未勝利,1400,芝,未勝利,o.未勝利
2005/11/13,2歳未勝利,1600,芝,未勝利,o.未勝利
2005/11/13,2歳新馬,1400,ダ,新馬,o.未勝利
2005/11/13,2歳新馬,1400,芝,新馬,o.未勝利
2005/11/13,3歳以上500万下,1200,ダ,500万,9.1勝
2005/11/13,3歳以上500万下,1800,ダ,500万,9.1勝
2005/11/13,3歳以上1000万下,1400,ダ,1000万,8.2勝
2005/11/13,黄菊賞(500万下),1800,芝,500万,9.1勝
2005/11/13,ドンカスターC(1000万下),1800,芝,1000万,8.2勝
2005/11/13,エリザベス女王杯(G1),2200,芝,G1,1.G1
2005/11/13,円山特別(1000万下),1200,ダ,1000万,8.2勝
2005/11/12,2歳未勝利,1200,芝,未勝利,o.未勝利
2005/11/12,2歳未勝利,1700,ダ,未勝利,o.未勝利
2005/11/12,3歳以上500万下,1150,ダ,500万,9.1勝
2005/11/12,3歳以上500万下,2000,芝,500万,9.1勝
2005/11/12,3歳以上500万下,1700,ダ,500万,9.1勝
2005/11/12,3歳以上500万下,1800,芝,500万,9.1勝
2005/11/12,3歳以上500万下,1700,ダ,500万,9.1勝
2005/11/12,3歳以上500万下,1200,芝,500万,9.1勝
2005/11/12,3歳以上500万下,1700,ダ,500万,9.1勝
