開催日,レース名,距離,地肌,クラス
1989/11/25,3歳未勝利,1800,芝,未勝利
1989/11/25,3歳新馬,1000,ダ,新馬
1989/11/25,3歳新馬,1200,芝,新馬
1989/11/25,4歳以上400万下,1700,ダ,400万
1989/11/25,4歳以上400万下,1000,ダ,400万
1989/11/25,4歳以上400万下,1000,ダ,400万
1989/11/25,4歳以上400万下,1700,ダ,400万
1989/11/25,アラブ3歳特別(300万下),1700,ダ,300万
1989/11/25,犬山特別(400万下),2000,芝,400万
1989/11/25,豊明特別(900万下),1800,芝,900万
1989/11/25,4歳以上400万下,1700,ダ,400万
1989/11/25,3歳未勝利,1400,芝,未勝利
1989/11/25,3歳新馬,1400,ダ,新馬
1989/11/25,3歳新馬,1200,芝,新馬
1989/11/25,3歳新馬,1200,芝,新馬
1989/11/25,障害4歳以上未勝利,3000,障,未勝利
1989/11/25,4歳以上400万下,1800,ダ,400万
1989/11/25,4歳以上400万下,1600,芝,400万
1989/11/25,4歳以上400万下,2000,芝,400万
1989/11/25,山科特別(900万下),2000,芝,900万
1989/11/25,京都3歳S(OP),1600,芝,OP
1989/11/25,花園S(1400万下),1400,ダ,1400万
1989/11/25,4歳以上900万下,1200,ダ,900万
1989/11/19,3歳未勝利,1200,芝,未勝利
1989/11/19,4歳未勝利,1800,芝,未勝利
1989/11/19,4歳未勝利,1700,ダ,未勝利
1989/11/19,4歳未勝利,1800,芝,未勝利
1989/11/19,4歳未勝利,1200,芝,未勝利
1989/11/19,4歳未勝利,1200,芝,未勝利
1989/11/19,4歳未勝利,1800,芝,未勝利
1989/11/19,福島3歳S(OP),1200,芝,OP
1989/11/19,4歳以上400万下,1700,ダ,400万
1989/11/19,福島放送賞(400万下),1800,芝,400万
1989/11/19,福島記念(G3),2000,芝,G3
1989/11/19,4歳以上400万下,1800,芝,400万
1989/11/19,3歳400万下,1400,ダ,400万
1989/11/19,3歳新馬,1400,芝,新馬
1989/11/19,3歳新馬,1600,芝,新馬
1989/11/19,3歳未勝利,1400,ダ,未勝利
1989/11/19,3歳未勝利,1800,芝,未勝利
1989/11/19,障害4歳以上400万下,3300,障,400万
1989/11/19,4歳以上400万下,1600,ダ,400万
1989/11/19,4歳以上900万下,1800,芝,900万
1989/11/19,芦ノ湖特別(400万下),1600,芝,400万
1989/11/19,津久井湖特別(900万下),1200,ダ,900万
1989/11/19,アルゼンチン共和国杯(G2),2500,芝,G2
1989/11/19,4歳以上400万下,1600,ダ,400万
1989/11/19,3歳OP,1800,ダ,OP
1989/11/19,3歳未勝利,1200,芝,未勝利
1989/11/19,3歳未勝利,1400,芝,未勝利
1989/11/19,3歳新馬,1600,芝,新馬
1989/11/19,4歳以上400万下,1400,ダ,400万
1989/11/19,4歳以上400万下,2400,芝,400万
1989/11/19,4歳以上900万下,2000,芝,900万
1989/11/19,かえで賞(400万下),1400,ダ,400万
1989/11/19,東山特別(900万下),1600,芝,900万
1989/11/19,マイルチャンピオンS(G1),1600,芝,G1
1989/11/19,4歳以上900万下,1800,ダ,900万
1989/11/18,3歳300万下,1200,芝,300万
1989/11/18,3歳新馬,1700,芝,新馬
1989/11/18,3歳未勝利,1200,芝,未勝利
1989/11/18,4歳未勝利,1000,ダ,未勝利
1989/11/18,4歳未勝利,1700,ダ,未勝利
1989/11/18,4歳未勝利,1800,芝,未勝利
1989/11/18,4歳未勝利,1800,芝,未勝利
1989/11/18,4歳未勝利,2000,芝,未勝利
1989/11/18,蔵王特別(400万下),2600,芝,400万
1989/11/18,浄土平特別(400万下),1200,芝,400万
1989/11/18,磐梯山特別(900万下),2000,芝,900万
1989/11/18,4歳未勝利,1200,芝,未勝利
1989/11/18,3歳新馬,1400,芝,新馬
1989/11/18,3歳未勝利,1200,ダ,未勝利
1989/11/18,3歳未勝利,1600,芝,未勝利
1989/11/18,4歳以上400万下,1400,ダ,400万
1989/11/18,4歳以上400万下,2000,芝,400万
1989/11/18,障害4歳以上未勝利,3100,障,未勝利
1989/11/18,3歳抽せん馬特別(400万下),1600,芝,400万
1989/11/18,4歳以上900万下,1600,ダ,900万
1989/11/18,4歳以上900万下,1600,ダ,900万
1989/11/18,初冬特別(900万下),2000,芝,900万
1989/11/18,霜月S(1400万下),1600,ダ,1400万
1989/11/18,4歳以上900万下,1400,芝,900万
1989/11/18,3歳未勝利,1700,ダ,未勝利
1989/11/18,3歳未勝利,1400,ダ,未勝利
1989/11/18,3歳未勝利,1600,芝,未勝利
1989/11/18,3歳新馬,1200,ダ,新馬
1989/11/18,障害4歳以上未勝利,3000,障,未勝利
1989/11/18,4歳以上400万下,1800,ダ,400万
1989/11/18,4歳以上400万下,1800,ダ,400万
1989/11/18,4歳以上400万下,1400,芝,400万
1989/11/18,3歳抽せん馬特別(400万下),1600,芝,400万
1989/11/18,比良山特別(900万下),2200,芝,900万
1989/11/18,高雄S(1400万下),1600,芝,1400万
1989/11/18,4歳以上900万下,1400,芝,900万
1989/11/12,3歳未勝利,1200,芝,未勝利
1989/11/12,3歳OP,1700,芝,OP
1989/11/12,3歳未勝利,1700,芝,未勝利
1989/11/12,4歳未勝利,2000,芝,未勝利
1989/11/12,4歳未勝利,1700,ダ,未勝利
1989/11/12,4歳未勝利,1800,芝,未勝利
1989/11/12,4歳未勝利,1800,芝,未勝利
1989/11/12,4歳未勝利,1000,ダ,未勝利
1989/11/12,須賀川特別(400万下),1200,芝,400万
1989/11/12,霊山特別(400万下),2000,芝,400万
1989/11/12,ラジオ福島賞(900万下),1200,芝,900万
1989/11/12,4歳未勝利,1200,芝,未勝利
1989/11/12,3歳新馬,1400,ダ,新馬
1989/11/12,3歳新馬,1600,芝,新馬
1989/11/12,3歳未勝利,1400,芝,未勝利
1989/11/12,4歳以上400万下,1600,ダ,400万
1989/11/12,4歳以上400万下,1200,ダ,400万
1989/11/12,障害4歳以上未勝利,3100,障,未勝利
1989/11/12,4歳以上400万下,1200,ダ,400万
1989/11/12,4歳以上400万下,1400,芝,400万
1989/11/12,相模湖特別(900万下),2400,芝,900万
1989/11/12,富士S(OP),1800,芝,OP
1989/11/12,京成杯3歳S(G2),1400,芝,G2
1989/11/12,4歳以上900万下,1700,ダ,900万
1989/11/12,3歳未勝利,1200,ダ,未勝利
1989/11/12,3歳未勝利,1200,芝,未勝利
1989/11/12,3歳新馬,1400,芝,新馬
1989/11/12,障害4歳以上400万下,3290,障,400万
1989/11/12,3歳新馬,1600,芝,新馬
1989/11/12,4歳以上400万下,1800,ダ,400万
1989/11/12,4歳以上900万下,2000,芝,900万
1989/11/12,醍醐特別(400万下),2000,芝,400万
1989/11/12,御陵特別(900万下),1800,ダ,900万
1989/11/12,エリザベス女王杯(G1),2400,芝,G1
1989/11/12,4歳以上900万下,1200,ダ,900万
1989/11/11,3歳新馬,1000,芝,新馬
1989/11/11,3歳未勝利,1700,芝,未勝利
1989/11/11,4歳未勝利,1800,芝,未勝利
1989/11/11,4歳未勝利,1700,ダ,未勝利
1989/11/11,4歳未勝利,1800,芝,未勝利
1989/11/11,4歳未勝利,1200,芝,未勝利
1989/11/11,4歳未勝利,1200,芝,未勝利
1989/11/11,4歳未勝利,1800,芝,未勝利
1989/11/11,アラブ王冠(OP),1800,芝,OP
1989/11/11,摺上特別(400万下),1000,ダ,400万
1989/11/11,伊達特別(400万下),1800,芝,400万
1989/11/11,4歳未勝利,2000,芝,未勝利
1989/11/11,3歳未勝利,1600,ダ,未勝利
1989/11/11,3歳未勝利,1600,芝,未勝利
1989/11/11,3歳新馬,1400,芝,新馬
1989/11/11,3歳新馬,1800,芝,新馬
1989/11/11,障害4歳以上OP,3300,障,OP
1989/11/11,4歳以上400万下,1700,ダ,400万
1989/11/11,4歳以上400万下,1400,ダ,400万
1989/11/11,赤松賞(400万下),1400,ダ,400万
1989/11/11,本栖湖特別(400万下),1800,芝,400万
1989/11/11,鷹巣山特別(900万下),1400,芝,900万
1989/11/11,4歳以上900万下,1800,芝,900万
1989/11/11,3歳未勝利,1400,ダ,未勝利
1989/11/11,3歳未勝利,1600,芝,未勝利
1989/11/11,3歳新馬,1400,ダ,新馬
1989/11/11,3歳新馬,1200,芝,新馬
1989/11/11,障害4歳以上未勝利,3000,障,未勝利
1989/11/11,4歳以上400万下,1800,ダ,400万
1989/11/11,4歳以上400万下,1200,芝,400万
1989/11/11,4歳以上400万下,1200,芝,400万
1989/11/11,八瀬特別(900万下),2400,芝,900万
1989/11/11,比叡S(1400万下),2000,芝,1400万
1989/11/11,デイリー杯3歳S(G2),1400,芝,G2
1989/11/11,4歳以上900万下,1800,ダ,900万
1989/11/05,3歳300万下,1000,芝,300万
1989/11/05,3歳新馬,1200,芝,新馬
1989/11/05,4歳未勝利,1000,ダ,未勝利
1989/11/05,4歳未勝利,1700,ダ,未勝利
1989/11/05,4歳未勝利,1800,芝,未勝利
1989/11/05,4歳未勝利,1200,芝,未勝利
1989/11/05,4歳未勝利,1800,芝,未勝利
1989/11/05,4歳未勝利,1800,芝,未勝利
1989/11/05,奥只見特別(400万下),2000,芝,400万
1989/11/05,秋元湖特別(400万下),1200,芝,400万
1989/11/05,福島民友C(OP),1800,芝,OP
1989/11/05,4歳以上400万下,1800,芝,400万
1989/11/05,3歳未勝利,1600,芝,未勝利
1989/11/05,3歳新馬,1200,ダ,新馬
1989/11/05,3歳新馬,1600,芝,新馬
1989/11/05,3歳新馬,1400,芝,新馬
1989/11/05,4歳以上400万下,1600,ダ,400万
1989/11/05,4歳以上400万下,1800,芝,400万
1989/11/05,4歳以上900万下,1400,ダ,900万
1989/11/05,きんせんか賞(400万下),1400,芝,400万
1989/11/05,立冬特別(900万下),1800,芝,900万
1989/11/05,根岸S(G3),1400,ダ,G3
1989/11/05,4歳以上900万下,1600,芝,900万
1989/11/05,3歳300万下,1200,ダ,300万
1989/11/05,3歳未勝利,1400,芝,未勝利
1989/11/05,3歳新馬,1200,ダ,新馬
1989/11/05,3歳新馬,1400,芝,新馬
1989/11/05,4歳以上900万下,2200,芝,900万
1989/11/05,白菊賞(400万下),1600,芝,400万
1989/11/05,逢坂山特別(400万下),1600,芝,400万
1989/11/05,天王山特別(900万下),1400,ダ,900万
1989/11/05,ドンカスターS(OP),2400,芝,OP
1989/11/05,菊花賞(G1),3000,芝,G1
1989/11/05,4歳以上400万下,1800,ダ,400万
1989/11/04,3歳未勝利,1000,芝,未勝利
1989/11/04,4歳以上OP,1200,芝,OP
1989/11/04,3歳未勝利,1000,芝,未勝利
1989/11/04,4歳未勝利,1800,芝,未勝利
1989/11/04,4歳未勝利,1700,ダ,未勝利
1989/11/04,4歳未勝利,1800,芝,未勝利
1989/11/04,4歳未勝利,1800,芝,未勝利
1989/11/04,4歳未勝利,1200,芝,未勝利
1989/11/04,原町特別(400万下),1700,ダ,400万
1989/11/04,会津特別(400万下),1800,芝,400万
1989/11/04,みちのく特別(900万下),2600,芝,900万
1989/11/04,4歳未勝利,1200,芝,未勝利
1989/11/04,3歳未勝利,1200,ダ,未勝利
1989/11/04,3歳未勝利,1400,芝,未勝利
1989/11/04,3歳新馬,1600,芝,新馬
1989/11/04,3歳新馬,1800,芝,新馬
1989/11/04,障害4歳以上未勝利,3100,障,未勝利
1989/11/04,4歳以上400万下,1400,ダ,400万
1989/11/04,4歳以上400万下,1600,ダ,400万
1989/11/04,河口湖特別(400万下),2300,芝,400万
1989/11/04,昇仙峡特別(900万下),1600,ダ,900万
1989/11/04,ノベンバーS(1400万下),1600,芝,1400万
1989/11/04,4歳以上900万下,2000,芝,900万
1989/11/04,3歳未勝利,1200,ダ,未勝利
1989/11/04,3歳未勝利,1600,芝,未勝利
1989/11/04,3歳新馬,1200,芝,新馬
1989/11/04,3歳新馬,1600,芝,新馬
1989/11/04,障害4歳以上未勝利,3000,障,未勝利
1989/11/04,3歳400万下,1400,芝,400万
