開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
2006/12/23,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/23,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/23,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/23,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/23,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/23,2歳500万下,1200,1:２歳,700.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/23,3歳以上500万下,1800,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/23,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/23,クリスマスローズS(OP),1200,1:２歳,1600.0,芝,OP,6.OP,1.芝 短距離
2006/12/23,中山大障害(J.G1),4100,3:３歳以上,8000.0,障,G1,1.G1,7.障害
2006/12/23,クリスマスC(1600万下),1800,3:３歳以上,1830.0,芝,1600万,7.3勝,2.芝 マイル
2006/12/23,ノエル賞(1000万下),1600,3:３歳以上,1480.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/23,2歳未勝利,1700,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/23,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/23,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/23,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/23,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/23,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/23,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/23,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/23,3歳以上500万下,1200,3:３歳以上,740.0,芝,500万,9.1勝,1.芝 短距離
2006/12/23,樅の木賞(500万下),1700,1:２歳,1000.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/23,中京日経賞(1000万下),1200,3:３歳以上,1480.0,芝,1000万,8.2勝,1.芝 短距離
2006/12/23,長良川特別(500万下),2500,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
2006/12/23,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/23,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/23,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/23,障害3歳以上未勝利,2970,3:３歳以上,850.0,障,未勝利,o.未勝利,7.障害
2006/12/23,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/23,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/23,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2006/12/23,3歳以上500万下,1800,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/23,北摂特別(1000万下),2000,3:３歳以上,1480.0,ダ,1000万,8.2勝,6.砂 中以遠
2006/12/23,江坂特別(1000万下),2400,3:３歳以上,1480.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/23,ラジオNIKKEI杯(G3),2000,1:２歳,3200.0,芝,G3,3.G3,3.芝 中以遠
2006/12/23,3歳以上1000万下,1400,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/17,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/17,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/17,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2006/12/17,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/17,障害3歳以上未勝利,2880,3:３歳以上,850.0,障,未勝利,o.未勝利,7.障害
2006/12/17,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/17,2歳500万下,1800,1:２歳,700.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/17,3歳以上500万下,1200,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/17,3歳以上1000万下,1600,3:３歳以上,1050.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/17,アクアラインS(1600万下),1200,3:３歳以上,1830.0,ダ,1600万,7.3勝,4.砂 短距離
2006/12/17,フェアリーS(G3),1200,1:２歳,3200.0,芝,G3,3.G3,1.芝 短距離
2006/12/17,香取特別(1000万下),1800,3:３歳以上,1480.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/17,2歳未勝利,1700,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/17,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/17,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/17,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2006/12/17,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/17,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/17,3歳以上500万下,2300,3:３歳以上,740.0,ダ,500万,9.1勝,6.砂 中以遠
2006/12/17,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/17,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/17,犬山特別(500万下),1800,3:３歳以上,1050.0,芝,500万,9.1勝,2.芝 マイル
2006/12/17,天竜川特別(1000万下),2500,3:３歳以上,1480.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/17,恵那特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
2006/12/17,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/17,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/17,2歳未勝利,1400,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2006/12/17,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/17,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/17,2歳500万下,1400,1:２歳,700.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/17,3歳以上500万下,1200,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/17,3歳以上1000万下,2000,3:３歳以上,1050.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/17,高砂特別(1000万下),1400,3:３歳以上,1480.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/17,オリオンS(1600万下),2400,3:３歳以上,1830.0,芝,1600万,7.3勝,3.芝 中以遠
2006/12/17,阪神C(G2),1400,3:３歳以上,7000.0,芝,G2,2.G2,1.芝 短距離
2006/12/17,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/16,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/16,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/16,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2006/12/16,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/16,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2006/12/16,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/16,3歳以上500万下,2400,3:３歳以上,740.0,ダ,500万,9.1勝,6.砂 中以遠
2006/12/16,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/16,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/16,ひいらぎ賞(500万下),1600,1:２歳,1000.0,芝,500万,9.1勝,2.芝 マイル
2006/12/16,ディセンバーS(OP),1800,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
2006/12/16,仲冬特別(1000万下),1200,3:３歳以上,1480.0,芝,1000万,8.2勝,1.芝 短距離
2006/12/16,2歳未勝利,1000,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/16,2歳新馬,1700,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2006/12/16,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/16,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/16,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/16,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/16,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/16,報知杯中京2歳S(OP),1800,1:２歳,1600.0,芝,OP,6.OP,2.芝 マイル
2006/12/16,3歳以上500万下,1200,3:３歳以上,740.0,芝,500万,9.1勝,1.芝 短距離
2006/12/16,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/16,愛知杯(G3),2000,3:３歳以上,3900.0,芝,G3,3.G3,3.芝 中以遠
2006/12/16,伊吹山特別(1000万下),1200,3:３歳以上,1480.0,芝,1000万,8.2勝,1.芝 短距離
2006/12/16,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/16,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/16,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/16,障害3歳以上未勝利,2970,3:３歳以上,850.0,障,未勝利,o.未勝利,7.障害
2006/12/16,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/16,2歳新馬,1400,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/16,3歳以上500万下,2000,3:３歳以上,740.0,ダ,500万,9.1勝,6.砂 中以遠
2006/12/16,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/16,さざんかS(OP),1400,1:２歳,1600.0,芝,OP,6.OP,1.芝 短距離
2006/12/16,摂津特別(1000万下),1600,3:３歳以上,1480.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/16,アクアルミナスS(1600万下),1400,3:３歳以上,1830.0,ダ,1600万,7.3勝,4.砂 短距離
2006/12/16,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/10,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/10,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/10,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/10,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/10,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/10,2歳500万下,1200,1:２歳,700.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/10,3歳以上500万下,1800,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/10,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/10,千葉テレビ杯(1000万下),1800,3:３歳以上,1480.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/10,冬至S(1600万下),2000,3:３歳以上,1830.0,芝,1600万,7.3勝,3.芝 中以遠
2006/12/10,朝日フューチュリティ(G1),1600,1:２歳,6000.0,芝,G1,1.G1,2.芝 マイル
2006/12/10,初霜特別(1000万下),1600,3:３歳以上,1480.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/10,2歳未勝利,1700,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/10,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/10,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/10,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/10,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/10,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/10,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/10,3歳以上500万下,1800,3:３歳以上,740.0,芝,500万,9.1勝,2.芝 マイル
2006/12/10,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/10,揖斐川特別(500万下),2500,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
2006/12/10,香嵐渓特別(1000万下),1700,3:３歳以上,1480.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/10,志摩特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
2006/12/10,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/10,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/10,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2006/12/10,障害3歳以上未勝利,2970,3:３歳以上,850.0,障,未勝利,o.未勝利,7.障害
2006/12/10,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2006/12/10,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/10,3歳以上500万下,1400,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/10,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/10,境港特別(1000万下),2200,3:３歳以上,1480.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/10,六甲アイランドS(1600万下),1200,3:３歳以上,1830.0,芝,1600万,7.3勝,1.芝 短距離
2006/12/10,ギャラクシーS(OP),1400,3:３歳以上,2400.0,ダ,OP,6.OP,4.砂 短距離
2006/12/10,3歳以上1000万下,1600,3:３歳以上,1050.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/09,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/09,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/09,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/09,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2006/12/09,障害3歳以上未勝利,2880,3:３歳以上,850.0,障,未勝利,o.未勝利,7.障害
2006/12/09,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/09,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2006/12/09,3歳以上500万下,1200,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/09,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/09,黒松賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2006/12/09,師走S(OP),1800,3:３歳以上,2400.0,ダ,OP,6.OP,5.砂 マイル
2006/12/09,幕張特別(1000万下),2000,3:３歳以上,1480.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/09,2歳未勝利,1000,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/09,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/09,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/09,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/09,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/09,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/09,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/09,3歳以上500万下,1200,3:３歳以上,740.0,芝,500万,9.1勝,1.芝 短距離
2006/12/09,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/09,つわぶき賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2006/12/09,豊明特別(1000万下),1800,3:３歳以上,1480.0,芝,1000万,8.2勝,2.芝 マイル
2006/12/09,鳴海特別(500万下),2000,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
2006/12/09,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/09,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/09,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2006/12/09,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/09,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/09,3歳以上500万下,1800,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/09,3歳以上1000万下,1400,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/09,三木ホースランドJS(OP),3900,3:３歳以上,1800.0,障,OP,6.OP,7.障害
2006/12/09,エリカ賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
2006/12/09,オークランドRCT(1600万下),2000,3:３歳以上,1830.0,ダ,1600万,7.3勝,6.砂 中以遠
2006/12/09,鳴尾記念(G3),1800,3:３歳以上,4100.0,芝,G3,3.G3,2.芝 マイル
2006/12/09,3歳以上1000万下,1200,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2006/12/03,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/03,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/03,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/03,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2006/12/03,障害3歳以上未勝利,2880,3:３歳以上,850.0,障,未勝利,o.未勝利,7.障害
2006/12/03,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2006/12/03,3歳以上500万下,1200,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/03,3歳以上1000万下,1200,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2006/12/03,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/03,北総S(1600万下),1800,3:３歳以上,1830.0,ダ,1600万,7.3勝,5.砂 マイル
2006/12/03,ターコイズS(OP),1600,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
2006/12/03,美浦特別(1000万下),2500,3:３歳以上,1480.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/03,2歳未勝利,1700,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/03,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/03,3歳以上500万下,2300,3:３歳以上,740.0,ダ,500万,9.1勝,6.砂 中以遠
2006/12/03,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2006/12/03,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2006/12/03,3歳以上500万下,1000,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/03,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/03,3歳以上500万下,1700,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/03,3歳以上500万下,1200,3:３歳以上,740.0,芝,500万,9.1勝,1.芝 短距離
2006/12/03,沓掛特別(500万下),1700,3:３歳以上,1050.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/03,中日新聞杯(G3),2000,3:３歳以上,4100.0,芝,G3,3.G3,3.芝 中以遠
2006/12/03,清洲特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
2006/12/03,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/03,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/03,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/03,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2006/12/03,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/03,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2006/12/03,3歳以上500万下,1200,3:３歳以上,740.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/03,3歳以上500万下,1800,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/03,ポインセチア賞(500万下),1200,1:２歳,1000.0,ダ,500万,9.1勝,4.砂 短距離
2006/12/03,ゴールデンサドルT(1000万下),1400,3:３歳以上,1480.0,芝,1000万,8.2勝,1.芝 短距離
2006/12/03,阪神ジュベナイルF(G1),1600,1:２歳,6000.0,芝,G1,1.G1,2.芝 マイル
2006/12/03,ゴールデンブーツT(1000万下),2000,3:３歳以上,1480.0,芝,1000万,8.2勝,3.芝 中以遠
2006/12/02,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2006/12/02,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2006/12/02,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2006/12/02,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2006/12/02,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2006/12/02,3歳以上500万下,1800,3:３歳以上,740.0,ダ,500万,9.1勝,5.砂 マイル
2006/12/02,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2006/12/02,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2006/12/02,イルミネーションJS(OP),3350,3:３歳以上,1800.0,障,OP,6.OP,7.障害
2006/12/02,葉牡丹賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
