開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
1999/12/19,4歳以上900万下,1600,3:３歳以上,1050.0,芝,900万,8.2勝,2.芝 マイル
1999/12/19,3歳未勝利,1000,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/19,3歳新馬,1800,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/19,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/19,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/19,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/19,4歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
1999/12/19,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/19,4歳以上500万下,2000,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/19,北九州3歳S(OP),1800,1:２歳,1600.0,芝,OP,6.OP,2.芝 マイル
1999/12/19,岩国特別(900万下),1700,3:３歳以上,1450.0,ダ,900万,8.2勝,5.砂 マイル
1999/12/19,虹の松原S(1600万下),1800,3:３歳以上,1800.0,芝,1600万,7.3勝,2.芝 マイル
1999/12/19,4歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
1999/12/18,3歳未勝利,1000,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/18,3歳新馬,1000,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/18,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/18,3歳500万下,1800,1:２歳,700.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/18,3歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
1999/12/18,4歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/18,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/18,香取特別(900万下),2000,3:３歳以上,1450.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/18,霞ケ浦特別(900万下),1200,3:３歳以上,1450.0,芝,900万,8.2勝,1.芝 短距離
1999/12/18,中山大障害(J.G1),4100,3:３歳以上,8000.0,障,G1,1.G1,7.障害
1999/12/18,師走S(1600万下),1200,3:３歳以上,1800.0,ダ,1600万,7.3勝,4.砂 短距離
1999/12/18,4歳以上900万下,1200,3:３歳以上,1050.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/18,3歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/18,3歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/18,3歳新馬,1400,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/18,3歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/18,障害4歳以上未勝利,3000,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
1999/12/18,4歳以上900万下,1200,3:３歳以上,1050.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/18,4歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/18,4歳以上900万下,1400,3:３歳以上,1050.0,芝,900万,8.2勝,1.芝 短距離
1999/12/18,シクラメンS(OP),1400,1:２歳,1600.0,ダ,OP,6.OP,4.砂 短距離
1999/12/18,猪名川特別(900万下),2000,3:３歳以上,1450.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/18,逆瀬川S(1600万下),1600,3:３歳以上,1800.0,芝,1600万,7.3勝,2.芝 マイル
1999/12/18,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/18,3歳未勝利,1800,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
1999/12/18,3歳新馬,1700,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
1999/12/18,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/18,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/18,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/18,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/18,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/18,4歳以上500万下,2600,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/18,松浦特別(500万下),2000,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/18,甘木特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
1999/12/18,日豊特別(900万下),2000,3:３歳以上,1450.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/18,4歳以上500万下,1800,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
1999/12/12,3歳未勝利,1000,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/12,3歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
1999/12/12,3歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/12,3歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/12,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/12,4歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/12,4歳以上900万下,1800,3:３歳以上,1050.0,ダ,900万,8.2勝,5.砂 マイル
1999/12/12,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/12,市川S(1600万下),1600,3:３歳以上,1800.0,芝,1600万,7.3勝,2.芝 マイル
1999/12/12,ディセンバーS(OP),2000,3:３歳以上,2400.0,芝,OP,6.OP,3.芝 中以遠
1999/12/12,朝日杯3歳S(G1),1600,1:２歳,5300.0,芝,G1,1.G1,2.芝 マイル
1999/12/12,稲毛特別(900万下),1200,3:３歳以上,1450.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/12,3歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
1999/12/12,3歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/12,3歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/12,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/12,障害4歳以上未勝利,3000,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
1999/12/12,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/12,4歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/12,4歳以上900万下,1200,3:３歳以上,1050.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/12,高砂特別(900万下),1800,3:３歳以上,1450.0,ダ,900万,8.2勝,5.砂 マイル
1999/12/12,千両賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
1999/12/12,ポートアイランドS(OP),1600,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
1999/12/12,4歳以上900万下,2000,3:３歳以上,1050.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/12,3歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/12,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/12,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/12,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/12,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/12,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/12,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/12,4歳以上500万下,2000,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/12,壇之浦特別(900万下),2600,3:３歳以上,1450.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/12,小月特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
1999/12/12,愛知杯(G3),2000,3:３歳以上,4300.0,芝,G3,3.G3,3.芝 中以遠
1999/12/12,4歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
1999/12/11,3歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/11,3歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
1999/12/11,3歳未勝利,1600,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
1999/12/11,3歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/11,障害4歳以上未勝利,2700,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
1999/12/11,3歳新馬,1800,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/11,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/11,4歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/11,黒松賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
1999/12/11,初霜特別(900万下),1600,3:３歳以上,1450.0,芝,900万,8.2勝,2.芝 マイル
1999/12/11,北総S(1600万下),1800,3:３歳以上,1800.0,ダ,1600万,7.3勝,5.砂 マイル
1999/12/11,4歳以上900万下,1800,3:３歳以上,1050.0,ダ,900万,8.2勝,5.砂 マイル
1999/12/11,3歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/11,3歳未勝利,1600,1:２歳,510.0,芝,未勝利,o.未勝利,2.芝 マイル
1999/12/11,3歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
1999/12/11,3歳新馬,1800,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
1999/12/11,障害4歳以上OP,3140,3:３歳以上,1500.0,障,OP,6.OP,7.障害
1999/12/11,3歳新馬,1400,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/11,3歳500万下,1600,1:２歳,700.0,芝,500万,9.1勝,2.芝 マイル
1999/12/11,4歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/11,北摂特別(900万下),1200,3:３歳以上,1450.0,芝,900万,8.2勝,1.芝 短距離
1999/12/11,オリオンS(1600万下),2500,3:３歳以上,1800.0,芝,1600万,7.3勝,3.芝 中以遠
1999/12/11,シリウスS(G3),1400,3:３歳以上,4200.0,ダ,G3,3.G3,4.砂 短距離
1999/12/11,4歳以上900万下,1400,3:３歳以上,1050.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/11,3歳未勝利,1700,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
1999/12/11,3歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/11,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/11,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/11,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/11,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/11,4歳以上500万下,1800,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
1999/12/11,4歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
1999/12/11,樅の木賞(500万下),1700,1:２歳,1000.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/11,戸畑特別(500万下),1800,3:３歳以上,1050.0,芝,500万,9.1勝,2.芝 マイル
1999/12/11,萩特別(900万下),1200,3:３歳以上,1450.0,芝,900万,8.2勝,1.芝 短距離
1999/12/11,4歳以上500万下,2000,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/05,3歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
1999/12/05,3歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/05,3歳新馬,1000,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/05,3歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/05,障害4歳以上未勝利,2700,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
1999/12/05,3歳新馬,2000,1:２歳,600.0,芝,新馬,o.未勝利,3.芝 中以遠
1999/12/05,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/05,4歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/05,美浦特別(900万下),2500,3:３歳以上,1450.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/05,仲冬S(1600万下),1200,3:３歳以上,1800.0,芝,1600万,7.3勝,1.芝 短距離
1999/12/05,ターコイズS(OP),1800,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
1999/12/05,4歳以上900万下,1800,3:３歳以上,1050.0,ダ,900万,8.2勝,5.砂 マイル
1999/12/05,3歳未勝利,1800,1:２歳,510.0,ダ,未勝利,o.未勝利,5.砂 マイル
1999/12/05,3歳未勝利,1200,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/05,3歳新馬,1400,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/05,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/05,3歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/05,4歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/05,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/05,ゴールデンサドルT(900万下),1600,3:３歳以上,1450.0,芝,900万,8.2勝,2.芝 マイル
1999/12/05,ポインセチア賞(500万下),1200,1:２歳,1000.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/05,ゴールデンホイップT(1600万下),2000,3:３歳以上,1800.0,芝,1600万,7.3勝,3.芝 中以遠
1999/12/05,阪神3歳牝馬S(G1),1600,1:２歳,5300.0,芝,G1,1.G1,2.芝 マイル
1999/12/05,4歳以上900万下,1200,3:３歳以上,1050.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/05,3歳未勝利,2000,1:２歳,510.0,芝,未勝利,o.未勝利,3.芝 中以遠
1999/12/05,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/05,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/05,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/05,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/05,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/05,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/05,4歳以上500万下,1800,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
1999/12/05,彦島特別(500万下),2600,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/05,小郡特別(500万下),2000,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/05,東海TVウインターS(G2),2400,3:３歳以上,5800.0,ダ,G2,2.G2,6.砂 中以遠
1999/12/05,4歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
1999/12/04,3歳未勝利,1000,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/04,3歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/04,3歳新馬,1800,1:２歳,600.0,ダ,新馬,o.未勝利,5.砂 マイル
1999/12/04,3歳新馬,1200,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/04,3歳新馬,1600,1:２歳,600.0,芝,新馬,o.未勝利,2.芝 マイル
1999/12/04,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/04,4歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/04,イルミネーションJS(OP),3200,3:３歳以上,1800.0,障,OP,6.OP,7.障害
1999/12/04,葉牡丹賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/04,南総特別(900万下),1200,3:３歳以上,1450.0,芝,900万,8.2勝,1.芝 短距離
1999/12/04,ステイヤーズS(G2),3600,3:３歳以上,6400.0,芝,G2,2.G2,3.芝 中以遠
1999/12/04,4歳以上900万下,1200,3:３歳以上,1050.0,ダ,900万,8.2勝,4.砂 短距離
1999/12/04,3歳未勝利,1200,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/04,3歳未勝利,1400,1:２歳,510.0,芝,未勝利,o.未勝利,1.芝 短距離
1999/12/04,3歳新馬,1200,1:２歳,600.0,ダ,新馬,o.未勝利,4.砂 短距離
1999/12/04,3歳新馬,1400,1:２歳,600.0,芝,新馬,o.未勝利,1.芝 短距離
1999/12/04,障害4歳以上未勝利,3000,3:３歳以上,950.0,障,未勝利,o.未勝利,7.障害
1999/12/04,3歳新馬,2000,1:２歳,600.0,芝,新馬,o.未勝利,3.芝 中以遠
1999/12/04,4歳以上500万下,1200,3:３歳以上,925.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/04,4歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/04,ゴールデンブーツT(900万下),2200,3:３歳以上,1450.0,芝,900万,8.2勝,3.芝 中以遠
1999/12/04,エリカ賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/04,ゴールデンスパーT(1600万下),1400,3:３歳以上,1800.0,芝,1600万,7.3勝,1.芝 短距離
1999/12/04,4歳以上900万下,1800,3:３歳以上,1050.0,ダ,900万,8.2勝,5.砂 マイル
1999/12/04,3歳未勝利,1000,1:２歳,510.0,ダ,未勝利,o.未勝利,4.砂 短距離
1999/12/04,3歳新馬,2000,1:２歳,600.0,芝,新馬,o.未勝利,3.芝 中以遠
1999/12/04,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/04,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/04,4歳以上500万下,1000,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
1999/12/04,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/04,4歳以上500万下,1700,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
1999/12/04,4歳以上500万下,2000,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
1999/12/04,姫島特別(500万下),1800,3:３歳以上,1050.0,芝,500万,9.1勝,2.芝 マイル
1999/12/04,沖の島特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
1999/12/04,柳川特別(900万下),1800,3:３歳以上,1450.0,芝,900万,8.2勝,2.芝 マイル
1999/12/04,4歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
