開催日,レース名,距離,地肌,クラス,通時
2012/12/24,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/24,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/24,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/24,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/24,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/24,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/24,3歳以上500万下,2000,芝,500万,9.1勝
2012/12/24,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/12/24,冬桜賞(500万下),1200,ダ,500万,9.1勝
2012/12/24,クリスマスC(1600万下),2200,芝,1600万,7.3勝
2012/12/24,フェアウェルS(OP),1800,ダ,OP,6.OP
2012/12/24,ハッピーエンドC(1000万下),1200,芝,1000万,8.2勝
2012/12/24,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/24,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/24,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/24,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2012/12/24,2歳新馬,1800,芝,新馬,o.未勝利
2012/12/24,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/24,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/24,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/24,万両賞(500万下),1600,芝,500万,9.1勝
2012/12/24,リボン賞(1000万下),1800,芝,1000万,8.2勝
2012/12/24,阪神C(G2),1400,芝,G2,2.G2
2012/12/24,2012ファイナルS(1600万下),1400,ダ,1600万,7.3勝
2012/12/23,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/23,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/12/23,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/23,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/23,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/23,3歳以上1000万下,1800,ダ,1000万,8.2勝
2012/12/23,ホープフルS(OP),2000,芝,OP,6.OP
2012/12/23,グッドラックH(1000万下),2500,芝,1000万,8.2勝
2012/12/23,師走S(1600万下),1800,ダ,1600万,7.3勝
2012/12/23,有馬記念(G1),2500,芝,G1,1.G1
2012/12/23,ノエル賞(1000万下),1600,芝,1000万,8.2勝
2012/12/23,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/23,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/23,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/23,障害3歳以上OP,3110,障,OP,6.OP
2012/12/23,2歳新馬,1400,芝,新馬,o.未勝利
2012/12/23,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/23,3歳以上500万下,2200,芝,500万,9.1勝
2012/12/23,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/12/23,樅の木賞(500万下),1800,ダ,500万,9.1勝
2012/12/23,クリスマスキャロル賞(1000万下),1600,芝,1000万,8.2勝
2012/12/23,サンタクロースH(1600万下),2000,芝,1600万,7.3勝
2012/12/23,ギャラクシーS(OP),1400,ダ,OP,6.OP
2012/12/22,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/22,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/22,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/22,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/22,2歳新馬,2000,芝,新馬,o.未勝利
2012/12/22,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/22,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/22,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/22,クリスマスローズS(OP),1200,芝,OP,6.OP
2012/12/22,中山大障害(J.G1),4100,障,G1,1.G1
2012/12/22,ラピスラズリS(OP),1200,芝,OP,6.OP
2012/12/22,冬至特別(1000万下),1800,芝,1000万,8.2勝
2012/12/22,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/22,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/22,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/12/22,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/12/22,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/22,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/22,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/22,3歳以上500万下,1600,芝,500万,9.1勝
2012/12/22,江坂特別(1000万下),2400,芝,1000万,8.2勝
2012/12/22,赤穂特別(1000万下),2000,ダ,1000万,8.2勝
2012/12/22,ラジオNIKKEI杯(G3),2000,芝,G3,3.G3
2012/12/22,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/16,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/16,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/16,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/16,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/16,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/16,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/16,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/16,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/12/16,千葉テレビ杯(1000万下),2000,芝,1000万,8.2勝
2012/12/16,仲冬S(1600万下),1200,ダ,1600万,7.3勝
2012/12/16,朝日フューチュリティ(G1),1600,芝,G1,1.G1
2012/12/16,南総S(1600万下),1200,芝,1600万,7.3勝
2012/12/16,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/16,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/16,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/16,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/12/16,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/16,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/16,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/16,3歳以上500万下,2000,芝,500万,9.1勝
2012/12/16,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/16,長良川特別(500万下),2200,芝,500万,9.1勝
2012/12/16,中京日経賞(1000万下),1600,芝,1000万,8.2勝
2012/12/16,桑名特別(500万下),1200,芝,500万,9.1勝
2012/12/16,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/16,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/16,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/16,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2012/12/16,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/16,2歳新馬,1200,芝,新馬,o.未勝利
2012/12/16,2歳500万下,1200,ダ,500万,9.1勝
2012/12/16,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/16,高砂特別(1000万下),1200,芝,1000万,8.2勝
2012/12/16,元町S(1600万下),1600,芝,1600万,7.3勝
2012/12/16,ベテルギウスS(OP),2000,ダ,OP,6.OP
2012/12/16,3歳以上1000万下,1400,ダ,1000万,8.2勝
2012/12/15,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/15,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/15,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/12/15,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2012/12/15,2歳新馬,1800,芝,新馬,o.未勝利
2012/12/15,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/15,3歳以上500万下,2500,ダ,500万,9.1勝
2012/12/15,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/15,ひいらぎ賞(500万下),1600,芝,500万,9.1勝
2012/12/15,香取特別(1000万下),1800,ダ,1000万,8.2勝
2012/12/15,ディセンバーS(OP),1800,芝,OP,6.OP
2012/12/15,3歳以上1000万下,1600,芝,1000万,8.2勝
2012/12/15,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/15,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/15,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/15,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/15,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/15,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/15,3歳以上500万下,1900,ダ,500万,9.1勝
2012/12/15,3歳以上500万下,1400,芝,500万,9.1勝
2012/12/15,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/15,名古屋日刊スポーツ杯(1000万下),2200,芝,1000万,8.2勝
2012/12/15,愛知杯(G3),2000,芝,G3,3.G3
2012/12/15,鳳来寺山特別(500万下),1600,芝,500万,9.1勝
2012/12/15,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/15,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/15,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/12/15,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/15,2歳新馬,2000,芝,新馬,o.未勝利
2012/12/15,2歳新馬,1400,ダ,新馬,o.未勝利
2012/12/15,2歳500万下,1200,芝,500万,9.1勝
2012/12/15,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/15,猪名川特別(1000万下),1800,芝,1000万,8.2勝
2012/12/15,摩耶S(1600万下),1800,ダ,1600万,7.3勝
2012/12/15,リゲルS(OP),1600,芝,OP,6.OP
2012/12/15,3歳以上1000万下,1800,ダ,1000万,8.2勝
2012/12/09,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/09,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/09,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/12/09,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2012/12/09,2歳新馬,2000,芝,新馬,o.未勝利
2012/12/09,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/09,2歳500万下,1800,ダ,500万,9.1勝
2012/12/09,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/12/09,舞浜特別(1000万下),1800,ダ,1000万,8.2勝
2012/12/09,美浦S(1600万下),1800,芝,1600万,7.3勝
2012/12/09,カペラS(G3),1200,ダ,G3,3.G3
2012/12/09,3歳以上500万下,1800,芝,500万,9.1勝
2012/12/09,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/09,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/09,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/09,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/12/09,2歳新馬,2000,芝,新馬,o.未勝利
2012/12/09,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/09,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/09,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/09,3歳以上500万下,1600,芝,500万,9.1勝
2012/12/09,大須特別(1000万下),1400,ダ,1000万,8.2勝
2012/12/09,尾張S(OP),1200,芝,OP,6.OP
2012/12/09,栄特別(500万下),2000,芝,500万,9.1勝
2012/12/09,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/09,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/09,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/12/09,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/09,2歳新馬,1800,芝,新馬,o.未勝利
2012/12/09,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/09,3歳以上1000万下,1600,芝,1000万,8.2勝
2012/12/09,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/12/09,エリカ賞(500万下),2000,芝,500万,9.1勝
2012/12/09,オリオンS(1600万下),2400,芝,1600万,7.3勝
2012/12/09,阪神ジュベナイルF(G1),1600,芝,G1,1.G1
2012/12/09,御影S(1600万下),1400,ダ,1600万,7.3勝
2012/12/08,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/08,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/08,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/08,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/08,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/08,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/08,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/08,3歳以上1000万下,2400,ダ,1000万,8.2勝
2012/12/08,黒松賞(500万下),1200,芝,500万,9.1勝
2012/12/08,幕張特別(1000万下),1800,芝,1000万,8.2勝
2012/12/08,北総S(1600万下),1800,ダ,1600万,7.3勝
2012/12/08,3歳以上1000万下,1200,芝,1000万,8.2勝
2012/12/08,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/08,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/08,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/08,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/08,3歳以上500万下,2500,ダ,500万,9.1勝
2012/12/08,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/08,3歳以上500万下,2200,芝,500万,9.1勝
2012/12/08,3歳以上500万下,2000,芝,500万,9.1勝
2012/12/08,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/08,つわぶき賞(500万下),1400,芝,500万,9.1勝
2012/12/08,豊明特別(1000万下),2000,芝,1000万,8.2勝
2012/12/08,茶臼山特別(500万下),1400,芝,500万,9.1勝
2012/12/08,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/08,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/08,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/12/08,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/08,2歳新馬,1400,芝,新馬,o.未勝利
2012/12/08,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/08,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/08,三木ホースランドJS(OP),3900,障,OP,6.OP
2012/12/08,境港特別(1000万下),2200,芝,1000万,8.2勝
2012/12/08,六甲アイランドS(1600万下),1400,芝,1600万,7.3勝
2012/12/08,朝日チャレンジC(G3),1800,芝,G3,3.G3
2012/12/08,3歳以上1000万下,1800,ダ,1000万,8.2勝
2012/12/02,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/02,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/02,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/02,障害3歳以上未勝利,2880,障,未勝利,o.未勝利
2012/12/02,2歳新馬,1200,芝,新馬,o.未勝利
2012/12/02,2歳新馬,1800,ダ,新馬,o.未勝利
2012/12/02,2歳500万下,1200,ダ,500万,9.1勝
2012/12/02,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/02,霞ヶ浦特別(1000万下),1800,ダ,1000万,8.2勝
2012/12/02,市川S(1600万下),1600,芝,1600万,7.3勝
2012/12/02,ターコイズS(OP),1600,芝,OP,6.OP
2012/12/02,3歳以上1000万下,2500,芝,1000万,8.2勝
2012/12/02,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/02,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/02,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/02,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/02,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/02,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/02,3歳以上500万下,1900,ダ,500万,9.1勝
2012/12/02,3歳以上500万下,1400,芝,500万,9.1勝
2012/12/02,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/02,浜名湖特別(1000万下),1400,芝,1000万,8.2勝
2012/12/02,浜松S(1600万下),1200,芝,1600万,7.3勝
2012/12/02,三方ヶ原特別(500万下),2000,芝,500万,9.1勝
2012/12/02,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/02,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/12/02,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/12/02,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/12/02,2歳新馬,2000,芝,新馬,o.未勝利
2012/12/02,2歳新馬,1400,ダ,新馬,o.未勝利
2012/12/02,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/02,3歳以上1000万下,1400,ダ,1000万,8.2勝
2012/12/02,千両賞(500万下),1600,芝,500万,9.1勝
2012/12/02,逆瀬川S(1600万下),1800,芝,1600万,7.3勝
2012/12/02,ジャパンカップダート(G1),1800,ダ,G1,1.G1
2012/12/02,北摂特別(1000万下),1400,芝,1000万,8.2勝
2012/12/01,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/01,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/01,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/12/01,2歳新馬,1200,ダ,新馬,o.未勝利
2012/12/01,2歳新馬,1800,芝,新馬,o.未勝利
2012/12/01,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/01,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/12/01,イルミネーションJS(OP),3570,障,OP,6.OP
2012/12/01,葉牡丹賞(500万下),2000,芝,500万,9.1勝
2012/12/01,アクアラインS(1600万下),1200,ダ,1600万,7.3勝
2012/12/01,ステイヤーズS(G2),3600,芝,G2,2.G2
2012/12/01,3歳以上1000万下,1600,芝,1000万,8.2勝
2012/12/01,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/01,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/01,3歳以上500万下,1800,ダ,500万,9.1勝
2012/12/01,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/12/01,2歳新馬,1400,芝,新馬,o.未勝利
2012/12/01,3歳以上500万下,1200,ダ,500万,9.1勝
2012/12/01,3歳以上500万下,1400,ダ,500万,9.1勝
2012/12/01,3歳以上500万下,2200,芝,500万,9.1勝
2012/12/01,3歳以上500万下,1200,芝,500万,9.1勝
2012/12/01,鳴海特別(1000万下),1800,ダ,1000万,8.2勝
2012/12/01,金鯱賞(G2),2000,芝,G2,2.G2
2012/12/01,犬山特別(500万下),1600,芝,500万,9.1勝
2012/12/01,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/12/01,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/12/01,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/12/01,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2012/12/01,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/12/01,2歳新馬,1400,ダ,新馬,o.未勝利
2012/12/01,2歳新馬,1600,芝,新馬,o.未勝利
2012/12/01,3歳以上500万下,1800,芝,500万,9.1勝
2012/12/01,ポインセチア賞(500万下),1400,ダ,500万,9.1勝
2012/12/01,再度山特別(1000万下),2000,芝,1000万,8.2勝
2012/12/01,堺S(1600万下),1800,ダ,1600万,7.3勝
2012/12/01,3歳以上1000万下,1800,ダ,1000万,8.2勝
2012/11/25,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/11/25,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/11/25,2歳未勝利,1600,ダ,未勝利,o.未勝利
2012/11/25,2歳新馬,2000,芝,新馬,o.未勝利
2012/11/25,2歳新馬,1600,ダ,新馬,o.未勝利
2012/11/25,3歳以上500万下,2400,芝,500万,9.1勝
2012/11/25,ベゴニア賞(500万下),1600,芝,500万,9.1勝
2012/11/25,マーヴェラスJT(1000万下),1600,ダ,1000万,8.2勝
2012/11/25,キャピタルS(OP),1600,芝,OP,6.OP
2012/11/25,プロミネントJT(1600万下),2000,芝,1600万,7.3勝
2012/11/25,ジャパンC(G1),2400,芝,G1,1.G1
2012/11/25,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/11/25,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/11/25,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/11/25,障害3歳以上OP,3170,障,OP,6.OP
2012/11/25,2歳新馬,2000,芝,新馬,o.未勝利
2012/11/25,2歳新馬,1400,芝,新馬,o.未勝利
2012/11/25,3歳以上500万下,1600,芝,500万,9.1勝
2012/11/25,3歳以上1000万下,1900,ダ,1000万,8.2勝
2012/11/25,3歳以上1000万下,1200,芝,1000万,8.2勝
2012/11/25,白菊賞(500万下),1600,芝,500万,9.1勝
2012/11/25,貴船S(1600万下),1200,ダ,1600万,7.3勝
2012/11/25,太秦S(OP),1200,ダ,OP,6.OP
2012/11/24,2歳未勝利,1600,ダ,未勝利,o.未勝利
2012/11/24,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/11/24,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/11/24,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2012/11/24,2歳新馬,1600,芝,新馬,o.未勝利
2012/11/24,2歳新馬,1300,ダ,新馬,o.未勝利
2012/11/24,2歳500万下,1600,ダ,500万,9.1勝
2012/11/24,3歳以上500万下,1600,ダ,500万,9.1勝
2012/11/24,エクセレントJT(1000万下),1600,芝,1000万,8.2勝
2012/11/24,オリエンタル賞(1000万下),2000,芝,1000万,8.2勝
2012/11/24,ファンタスティッJT(1600万下),1400,芝,1600万,7.3勝
2012/11/24,3歳以上1000万下,1400,ダ,1000万,8.2勝
2012/11/24,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/11/24,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/11/24,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/11/24,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2012/11/24,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/11/24,2歳新馬,1200,ダ,新馬,o.未勝利
2012/11/24,2歳新馬,1600,芝,新馬,o.未勝利
2012/11/24,3歳以上500万下,1800,ダ,500万,9.1勝
2012/11/24,京都2歳S(OP),2000,芝,OP,6.OP
2012/11/24,高雄特別(1000万下),2400,芝,1000万,8.2勝
2012/11/24,京阪杯(G3),1200,芝,G3,3.G3
2012/11/24,3歳以上1000万下,1200,ダ,1000万,8.2勝
2012/11/18,2歳未勝利,1150,ダ,未勝利,o.未勝利
2012/11/18,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/18,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/18,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/11/18,2歳新馬,1700,ダ,新馬,o.未勝利
2012/11/18,3歳以上500万下,1150,ダ,500万,9.1勝
2012/11/18,3歳以上500万下,2600,芝,500万,9.1勝
2012/11/18,3歳以上500万下,1200,芝,500万,9.1勝
2012/11/18,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/18,福島2歳S(OP),1200,芝,OP,6.OP
2012/11/18,福島記念(G3),2000,芝,G3,3.G3
2012/11/18,相馬特別(500万下),1200,芝,500万,9.1勝
2012/11/18,2歳未勝利,1600,ダ,未勝利,o.未勝利
2012/11/18,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/11/18,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/11/18,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2012/11/18,2歳新馬,1400,芝,新馬,o.未勝利
2012/11/18,2歳新馬,1400,ダ,新馬,o.未勝利
2012/11/18,3歳以上500万下,1400,ダ,500万,9.1勝
2012/11/18,3歳以上500万下,2100,ダ,500万,9.1勝
2012/11/18,からまつ賞(500万下),1400,芝,500万,9.1勝
2012/11/18,晩秋特別(1000万下),2400,芝,1000万,8.2勝
2012/11/18,霜月S(OP),1400,ダ,OP,6.OP
2012/11/18,3歳以上1000万下,1400,芝,1000万,8.2勝
2012/11/18,2歳未勝利,1200,ダ,未勝利,o.未勝利
2012/11/18,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/11/18,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/11/18,2歳新馬,1800,ダ,新馬,o.未勝利
2012/11/18,2歳新馬,1800,芝,新馬,o.未勝利
2012/11/18,2歳500万下,1200,芝,500万,9.1勝
2012/11/18,3歳以上500万下,1800,ダ,500万,9.1勝
2012/11/18,3歳以上500万下,1400,ダ,500万,9.1勝
2012/11/18,花背特別(1000万下),1800,ダ,1000万,8.2勝
2012/11/18,嵯峨野特別(1000万下),2000,芝,1000万,8.2勝
2012/11/18,マイルチャンピオンS(G1),1600,芝,G1,1.G1
2012/11/18,醍醐S(1600万下),1200,芝,1600万,7.3勝
2012/11/17,2歳未勝利,1700,ダ,未勝利,o.未勝利
2012/11/17,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/17,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/17,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/11/17,2歳未勝利,2000,芝,未勝利,o.未勝利
2012/11/17,3歳以上500万下,1150,ダ,500万,9.1勝
2012/11/17,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/17,3歳以上500万下,1200,芝,500万,9.1勝
2012/11/17,3歳以上500万下,1150,ダ,500万,9.1勝
2012/11/17,伊達特別(500万下),2000,芝,500万,9.1勝
2012/11/17,河北新報杯(1000万下),1200,芝,1000万,8.2勝
2012/11/17,小峰城特別(500万下),1800,芝,500万,9.1勝
2012/11/17,2歳未勝利,1300,ダ,未勝利,o.未勝利
2012/11/17,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/11/17,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/11/17,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/11/17,2歳新馬,1800,芝,新馬,o.未勝利
2012/11/17,2歳新馬,1400,芝,新馬,o.未勝利
2012/11/17,3歳以上500万下,1600,ダ,500万,9.1勝
2012/11/17,秋陽ジャンプS(OP),3110,障,OP,6.OP
2012/11/17,西湖特別(1000万下),1400,ダ,1000万,8.2勝
2012/11/17,銀嶺S(1600万下),1400,ダ,1600万,7.3勝
2012/11/17,東京スポーツ杯2歳S(G3),1800,芝,G3,3.G3
2012/11/17,3歳以上1000万下,2100,ダ,1000万,8.2勝
2012/11/17,2歳未勝利,1800,ダ,未勝利,o.未勝利
2012/11/17,2歳未勝利,1600,芝,未勝利,o.未勝利
2012/11/17,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/11/17,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2012/11/17,2歳未勝利,1800,芝,未勝利,o.未勝利
2012/11/17,2歳新馬,1400,ダ,新馬,o.未勝利
2012/11/17,2歳新馬,1600,芝,新馬,o.未勝利
2012/11/17,3歳以上500万下,1200,ダ,500万,9.1勝
2012/11/17,もちの木賞(500万下),1800,ダ,500万,9.1勝
2012/11/17,衣笠特別(1000万下),1800,芝,1000万,8.2勝
2012/11/17,花園S(1600万下),1800,ダ,1600万,7.3勝
2012/11/17,3歳以上1000万下,1400,芝,1000万,8.2勝
2012/11/11,2歳未勝利,1150,ダ,未勝利,o.未勝利
2012/11/11,2歳未勝利,1200,芝,未勝利,o.未勝利
2012/11/11,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/11,3歳以上500万下,2000,芝,500万,9.1勝
2012/11/11,2歳新馬,1800,芝,新馬,o.未勝利
2012/11/11,3歳以上500万下,1150,ダ,500万,9.1勝
2012/11/11,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/11,3歳以上500万下,1200,芝,500万,9.1勝
2012/11/11,3歳以上500万下,1700,ダ,500万,9.1勝
2012/11/11,霊山特別(500万下),2600,芝,500万,9.1勝
2012/11/11,みちのくS(1600万下),1200,芝,1600万,7.3勝
2012/11/11,西郷特別(500万下),1800,芝,500万,9.1勝
2012/11/11,2歳未勝利,1400,ダ,未勝利,o.未勝利
2012/11/11,2歳未勝利,1400,芝,未勝利,o.未勝利
2012/11/11,2歳新馬,1400,芝,新馬,o.未勝利
2012/11/11,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2012/11/11,2歳新馬,1600,芝,新馬,o.未勝利
2012/11/11,2歳500万下,1400,ダ,500万,9.1勝
