開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
2019/12/21,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/21,3歳以上2勝クラス,1200,3:３歳以上,1100.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/21,クリスマスローズS(OP),1200,1:２歳,1600.0,芝,OP,6.OP,1.芝 短距離
2019/12/21,中山大障害(J.G1),4100,3:３歳以上,6600.0,障,G1,1.G1,7.障害
2019/12/21,グレイトフルS(3勝クラス),2500,3:３歳以上,1820.0,芝,3勝,7.3勝,3.芝 中以遠
2019/12/21,キャンドルライト賞(1勝クラス),1600,3:３歳以上,1050.0,芝,1勝,9.1勝,2.芝 マイル
2019/12/21,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/21,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/21,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/21,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/21,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/21,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2019/12/21,3歳以上1勝クラス,2600,3:３歳以上,750.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/21,3歳以上1勝クラス,1400,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/21,江坂特別(2勝クラス),2400,3:３歳以上,1500.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/21,摩耶S(3勝クラス),1800,3:３歳以上,1820.0,ダ,3勝,7.3勝,5.砂 マイル
2019/12/21,阪神C(G2),1400,3:３歳以上,6700.0,芝,G2,2.G2,1.芝 短距離
2019/12/21,3歳以上2勝クラス,1400,3:３歳以上,1100.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/15,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/15,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/15,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2019/12/15,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/15,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2019/12/15,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/15,3歳以上1勝クラス,2500,3:３歳以上,750.0,ダ,1勝,9.1勝,6.砂 中以遠
2019/12/15,3歳以上2勝クラス,1800,3:３歳以上,1100.0,ダ,2勝,8.2勝,5.砂 マイル
2019/12/15,舞浜特別(2勝クラス),1200,3:３歳以上,1500.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/15,北総S(3勝クラス),1800,3:３歳以上,1820.0,ダ,3勝,7.3勝,5.砂 マイル
2019/12/15,ディセンバーS(L),1800,3:３歳以上,2600.0,芝,(L),5.(L),2.芝 マイル
2019/12/15,3歳以上1勝クラス,2200,3:３歳以上,750.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/15,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/15,3歳以上1勝クラス,1900,3:３歳以上,750.0,ダ,1勝,9.1勝,6.砂 中以遠
2019/12/15,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/15,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2019/12/15,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2019/12/15,2歳未勝利,1400,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2019/12/15,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/15,3歳以上1勝クラス,2000,3:３歳以上,750.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/15,3歳以上1勝クラス,1200,3:３歳以上,750.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/15,寒椿賞(1勝クラス),1400,1:２歳,1000.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/15,浜松S(3勝クラス),1200,3:３歳以上,1820.0,芝,3勝,7.3勝,1.芝 短距離
2019/12/15,尾張特別(2勝クラス),2200,3:３歳以上,1500.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/15,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/15,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/15,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/15,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/15,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2019/12/15,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2019/12/15,2歳1勝クラス,1800,1:２歳,720.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/15,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/15,北摂特別(2勝クラス),1200,3:３歳以上,1500.0,芝,2勝,8.2勝,1.芝 短距離
2019/12/15,元町S(3勝クラス),1600,3:３歳以上,1820.0,芝,3勝,7.3勝,2.芝 マイル
2019/12/15,朝日フューチュリティ(G1),1600,1:２歳,7000.0,芝,G1,1.G1,2.芝 マイル
2019/12/15,高砂特別(2勝クラス),1200,3:３歳以上,1500.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/14,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/14,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/14,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/14,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/14,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/14,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2019/12/14,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2019/12/14,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/14,ひいらぎ賞(1勝クラス),1600,1:２歳,1000.0,芝,1勝,9.1勝,2.芝 マイル
2019/12/14,香取特別(2勝クラス),2400,3:３歳以上,1500.0,ダ,2勝,8.2勝,6.砂 中以遠
2019/12/14,ターコイズS(G3),1600,3:３歳以上,3600.0,芝,G3,3.G3,2.芝 マイル
2019/12/14,3歳以上2勝クラス,1800,3:３歳以上,1100.0,芝,2勝,8.2勝,2.芝 マイル
2019/12/14,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/14,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/14,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/14,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2019/12/14,障害3歳以上OP,3300,3:３歳以上,1350.0,障,OP,6.OP,7.障害
2019/12/14,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/14,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/14,3歳以上1勝クラス,1400,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/14,3歳以上1勝クラス,2200,3:３歳以上,750.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/14,豊川特別(1勝クラス),1600,3:３歳以上,1050.0,芝,1勝,9.1勝,2.芝 マイル
2019/12/14,三河S(3勝クラス),1400,3:３歳以上,1820.0,ダ,3勝,7.3勝,4.砂 短距離
2019/12/14,中京日経賞(2勝クラス),1400,3:３歳以上,1500.0,芝,2勝,8.2勝,1.芝 短距離
2019/12/14,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/14,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/14,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/14,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2019/12/14,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/14,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2019/12/14,3歳以上1勝クラス,1800,3:３歳以上,750.0,芝,1勝,9.1勝,2.芝 マイル
2019/12/14,3歳以上2勝クラス,1800,3:３歳以上,1100.0,ダ,2勝,8.2勝,5.砂 マイル
2019/12/14,さざんか賞(1勝クラス),1200,1:２歳,1000.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/14,蛍池特別(2勝クラス),2000,3:３歳以上,1500.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/14,タンザナイトS(OP),1200,3:３歳以上,2300.0,芝,OP,6.OP,1.芝 短距離
2019/12/14,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/08,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/08,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/08,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2019/12/08,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2019/12/08,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/08,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2019/12/08,2歳1勝クラス,1800,1:２歳,720.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/08,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/08,チバテレ杯(2勝クラス),1800,3:３歳以上,1500.0,ダ,2勝,8.2勝,5.砂 マイル
2019/12/08,常総S(3勝クラス),1800,3:３歳以上,1820.0,芝,3勝,7.3勝,2.芝 マイル
2019/12/08,カペラS(G3),1200,3:３歳以上,3600.0,ダ,G3,3.G3,4.砂 短距離
2019/12/08,3歳以上2勝クラス,1600,3:３歳以上,1100.0,芝,2勝,8.2勝,2.芝 マイル
2019/12/08,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/08,3歳以上1勝クラス,1400,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/08,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/08,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2019/12/08,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2019/12/08,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/08,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/08,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/08,3歳以上1勝クラス,1400,3:３歳以上,750.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/08,浜名湖特別(2勝クラス),1800,3:３歳以上,1500.0,ダ,2勝,8.2勝,5.砂 マイル
2019/12/08,飛騨S(3勝クラス),1400,3:３歳以上,1820.0,芝,3勝,7.3勝,1.芝 短距離
2019/12/08,栄特別(1勝クラス),2000,3:３歳以上,1050.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/08,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/08,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/08,2歳未勝利,1400,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2019/12/08,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2019/12/08,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/08,2歳1勝クラス,1200,1:２歳,720.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/08,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/08,3歳以上2勝クラス,1600,3:３歳以上,1100.0,芝,2勝,8.2勝,2.芝 マイル
2019/12/08,オリオンS(3勝クラス),2400,3:３歳以上,1820.0,芝,3勝,7.3勝,3.芝 中以遠
2019/12/08,堺S(3勝クラス),1800,3:３歳以上,1820.0,ダ,3勝,7.3勝,5.砂 マイル
2019/12/08,阪神ジュベナイルF(G1),1600,1:２歳,6500.0,芝,G1,1.G1,2.芝 マイル
2019/12/08,妙見山特別(2勝クラス),1400,3:３歳以上,1500.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/07,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/07,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/07,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/07,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/07,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2019/12/07,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2019/12/07,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/07,3歳以上2勝クラス,1200,3:３歳以上,1100.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/07,黒松賞(1勝クラス),1200,1:２歳,1000.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/07,アクアラインS(3勝クラス),1200,3:３歳以上,1820.0,ダ,3勝,7.3勝,4.砂 短距離
2019/12/07,師走S(L),1800,3:３歳以上,2300.0,ダ,(L),5.(L),5.砂 マイル
2019/12/07,3歳以上2勝クラス,2000,3:３歳以上,1100.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/07,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/07,3歳以上1勝クラス,1400,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/07,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/07,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2019/12/07,障害3歳以上OP,3300,3:３歳以上,1350.0,障,OP,6.OP,7.障害
2019/12/07,3歳以上1勝クラス,1900,3:３歳以上,750.0,ダ,1勝,9.1勝,6.砂 中以遠
2019/12/07,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2019/12/07,3歳以上1勝クラス,1600,3:３歳以上,750.0,芝,1勝,9.1勝,2.芝 マイル
2019/12/07,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/07,つわぶき賞(1勝クラス),1400,1:２歳,1000.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/07,中日新聞杯(G3),2000,3:３歳以上,4100.0,芝,G3,3.G3,3.芝 中以遠
2019/12/07,鳥羽特別(2勝クラス),1200,3:３歳以上,1500.0,芝,2勝,8.2勝,1.芝 短距離
2019/12/07,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/07,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/07,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/07,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/07,2歳新馬,1400,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2019/12/07,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2019/12/07,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/07,3歳以上2勝クラス,2000,3:３歳以上,1100.0,ダ,2勝,8.2勝,6.砂 中以遠
2019/12/07,エリカ賞(1勝クラス),2000,1:２歳,1000.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/07,境港特別(2勝クラス),2200,3:３歳以上,1500.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/07,リゲルS(L),1600,3:３歳以上,2500.0,芝,(L),5.(L),2.芝 マイル
2019/12/07,3歳以上1勝クラス,1400,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/01,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/01,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/01,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/01,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/01,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2019/12/01,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2019/12/01,2歳1勝クラス,1200,1:２歳,720.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/01,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/01,南総S(3勝クラス),1200,3:３歳以上,1820.0,芝,3勝,7.3勝,1.芝 短距離
2019/12/01,市川S(3勝クラス),1800,3:３歳以上,1820.0,ダ,3勝,7.3勝,5.砂 マイル
2019/12/01,ラピスラズリS(L),1200,3:３歳以上,2500.0,芝,(L),5.(L),1.芝 短距離
2019/12/01,3歳以上2勝クラス,2500,3:３歳以上,1100.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/01,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/01,3歳以上1勝クラス,1200,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/01,3歳以上1勝クラス,1900,3:３歳以上,750.0,ダ,1勝,9.1勝,6.砂 中以遠
2019/12/01,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2019/12/01,2歳新馬,1400,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2019/12/01,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/01,3歳以上1勝クラス,2000,3:３歳以上,750.0,芝,1勝,9.1勝,3.芝 中以遠
2019/12/01,3歳以上1勝クラス,1400,3:３歳以上,750.0,ダ,1勝,9.1勝,4.砂 短距離
2019/12/01,桑名特別(1勝クラス),1200,3:３歳以上,1050.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/01,名古屋日刊スポーツ杯(2勝クラス),2000,3:３歳以上,1500.0,芝,2勝,8.2勝,3.芝 中以遠
2019/12/01,チャンピオンズC(G1),1800,3:３歳以上,10000.0,ダ,G1,1.G1,5.砂 マイル
2019/12/01,鳴海特別(2勝クラス),1400,3:３歳以上,1500.0,ダ,2勝,8.2勝,4.砂 短距離
2019/12/01,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2019/12/01,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2019/12/01,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/01,障害3歳以上未勝利,2970,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2019/12/01,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2019/12/01,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2019/12/01,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2019/12/01,3歳以上1勝クラス,1800,3:３歳以上,750.0,ダ,1勝,9.1勝,5.砂 マイル
2019/12/01,万両賞(1勝クラス),1400,1:２歳,1000.0,芝,1勝,9.1勝,1.芝 短距離
2019/12/01,猪名川特別(2勝クラス),1400,3:３歳以上,1500.0,芝,2勝,8.2勝,1.芝 短距離
2019/12/01,逆瀬川S(3勝クラス),1800,3:３歳以上,1820.0,芝,3勝,7.3勝,2.芝 マイル
2019/12/01,3歳以上2勝クラス,1200,3:３歳以上,1100.0,ダ,2勝,8.2勝,4.砂 短距離
2019/11/30,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
