開催日,レース名,距離,地肌,クラス,通時,適性
2016/12/24,3歳以上1000万下,1600,芝,1000万,8.2勝,2.芝 マイル
2016/12/23,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/23,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/23,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/23,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/23,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/23,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/23,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/23,3歳以上1000万下,1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/23,クリスマスローズS(OP),1200,芝,OP,6.OP,1.芝 短距離
2016/12/23,中山大障害(J.G1),4100,障,G1,1.G1,7.障害
2016/12/23,グレイトフルS(1600万下),2500,芝,1600万,7.3勝,3.芝 中以遠
2016/12/23,ノエル賞(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2016/12/23,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/23,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/23,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/23,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/23,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2016/12/23,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/23,3歳以上500万下,2000,ダ,500万,9.1勝,6.砂 中以遠
2016/12/23,3歳以上1000万下,1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/23,千両賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2016/12/23,クリスマスキャロル賞(1000万下),1400,ダ,1000万,8.2勝,4.砂 短距離
2016/12/23,六甲アイランドS(1600万下),1400,芝,1600万,7.3勝,1.芝 短距離
2016/12/23,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2016/12/18,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/18,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/18,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/18,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/18,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2016/12/18,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2016/12/18,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/18,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/18,香取特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2016/12/18,南総S(1600万下),1200,芝,1600万,7.3勝,1.芝 短距離
2016/12/18,ディセンバーS(OP),2000,芝,OP,6.OP,3.芝 中以遠
2016/12/18,3歳以上1000万下,1600,芝,1000万,8.2勝,2.芝 マイル
2016/12/18,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/18,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/18,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/18,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2016/12/18,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/18,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/18,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2016/12/18,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/18,3歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
2016/12/18,桑名特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2016/12/18,三河S(1600万下),1400,ダ,1600万,7.3勝,4.砂 短距離
2016/12/18,尾張特別(1000万下),2200,芝,1000万,8.2勝,3.芝 中以遠
2016/12/18,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/18,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/18,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/18,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/18,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2016/12/18,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2016/12/18,2歳500万下,1200,芝,500万,9.1勝,1.芝 短距離
2016/12/18,3歳以上1000万下,1800,ダ,1000万,8.2勝,5.砂 マイル
2016/12/18,元町S(1600万下),1600,芝,1600万,7.3勝,2.芝 マイル
2016/12/18,ベテルギウスS(OP),2000,ダ,OP,6.OP,6.砂 中以遠
2016/12/18,朝日フューチュリティ(G1),1600,芝,G1,1.G1,2.芝 マイル
2016/12/18,高砂特別(1000万下),1400,ダ,1000万,8.2勝,4.砂 短距離
2016/12/17,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/17,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/17,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/17,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/17,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2016/12/17,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/17,3歳以上500万下,2500,ダ,500万,9.1勝,6.砂 中以遠
2016/12/17,3歳以上1000万下,1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/17,ひいらぎ賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2016/12/17,仲冬S(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2016/12/17,ターコイズS(G),1600,芝,(G),4.(G),2.芝 マイル
2016/12/17,3歳以上1000万下,2000,芝,1000万,8.2勝,3.芝 中以遠
2016/12/17,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/17,3歳以上500万下,1900,ダ,500万,9.1勝,6.砂 中以遠
2016/12/17,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/17,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2016/12/17,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/17,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/17,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2016/12/17,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/17,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/17,つわぶき賞(500万下),1400,芝,500万,9.1勝,1.芝 短距離
2016/12/17,中京日経賞(1000万下),1200,芝,1000万,8.2勝,1.芝 短距離
2016/12/17,高山特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2016/12/17,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/17,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/17,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/17,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/17,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2016/12/17,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2016/12/17,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/17,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/17,樅の木賞(500万下),1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/17,猪名川特別(1000万下),1400,芝,1000万,8.2勝,1.芝 短距離
2016/12/17,リゲルS(OP),1600,芝,OP,6.OP,2.芝 マイル
2016/12/17,3歳以上1000万下,1800,芝,1000万,8.2勝,2.芝 マイル
2016/12/11,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/11,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/11,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/11,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/11,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2016/12/11,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2016/12/11,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/11,3歳以上1000万下,2400,ダ,1000万,8.2勝,6.砂 中以遠
2016/12/11,黒松賞(500万下),1200,芝,500万,9.1勝,1.芝 短距離
2016/12/11,美浦S(1600万下),1800,芝,1600万,7.3勝,2.芝 マイル
2016/12/11,カペラS(G3),1200,ダ,G3,3.G3,4.砂 短距離
2016/12/11,3歳以上1000万下,1200,芝,1000万,8.2勝,1.芝 短距離
2016/12/11,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/11,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/11,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/11,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2016/12/11,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2016/12/11,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/11,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/11,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/11,3歳以上500万下,1900,ダ,500万,9.1勝,6.砂 中以遠
2016/12/11,こうやまき賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2016/12/11,名古屋日刊スポーツ杯(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2016/12/11,犬山特別(500万下),1400,芝,500万,9.1勝,1.芝 短距離
2016/12/11,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/11,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/11,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/11,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/11,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2016/12/11,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2016/12/11,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/11,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2016/12/11,境港特別(1000万下),2200,芝,1000万,8.2勝,3.芝 中以遠
2016/12/11,堺S(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2016/12/11,阪神ジュベナイルF(G1),1600,芝,G1,1.G1,2.芝 マイル
2016/12/11,夙川特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/10,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/10,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/10,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/10,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/10,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2016/12/10,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/10,2歳500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/10,3歳以上1000万下,1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/10,霞ヶ浦特別(1000万下),1800,芝,1000万,8.2勝,2.芝 マイル
2016/12/10,アクアラインS(1600万下),1200,ダ,1600万,7.3勝,4.砂 短距離
2016/12/10,ラピスラズリS(OP),1200,芝,OP,6.OP,1.芝 短距離
2016/12/10,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2016/12/10,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/10,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/10,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/10,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2016/12/10,障害3歳以上OP,3300,障,OP,6.OP,7.障害
2016/12/10,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/10,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/10,3歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
2016/12/10,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/10,長良川特別(500万下),2200,芝,500万,9.1勝,3.芝 中以遠
2016/12/10,浜名湖特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2016/12/10,豊川特別(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2016/12/10,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/10,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/10,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/10,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/10,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2016/12/10,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/10,2歳500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/10,3歳以上1000万下,1800,ダ,1000万,8.2勝,5.砂 マイル
2016/12/10,摂津特別(1000万下),1600,芝,1000万,8.2勝,2.芝 マイル
2016/12/10,オリオンS(1600万下),2400,芝,1600万,7.3勝,3.芝 中以遠
2016/12/10,チャレンジC(G3),1800,芝,G3,3.G3,2.芝 マイル
2016/12/10,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/04,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/04,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/04,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/04,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/04,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/04,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2016/12/04,2歳500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/04,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/04,チバテレ杯(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2016/12/04,市川S(1600万下),1600,芝,1600万,7.3勝,2.芝 マイル
2016/12/04,北総S(1600万下),1800,ダ,1600万,7.3勝,5.砂 マイル
2016/12/04,3歳以上1000万下,2500,芝,1000万,8.2勝,3.芝 中以遠
2016/12/04,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/04,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/04,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/04,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/04,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2016/12/04,3歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
2016/12/04,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/04,3歳以上500万下,1400,芝,500万,9.1勝,1.芝 短距離
2016/12/04,栄特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2016/12/04,浜松S(1600万下),1200,芝,1600万,7.3勝,1.芝 短距離
2016/12/04,チャンピオンズC(G1),1800,ダ,G1,1.G1,5.砂 マイル
2016/12/04,鳴海特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/04,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/04,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/04,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/04,障害3歳以上未勝利,2970,障,未勝利,o.未勝利,7.障害
2016/12/04,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2016/12/04,2歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
2016/12/04,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/04,3歳以上1000万下,1400,ダ,1000万,8.2勝,4.砂 短距離
2016/12/04,シクラメン賞(500万下),1800,芝,500万,9.1勝,2.芝 マイル
2016/12/04,妙見山S(1600万下),1400,ダ,1600万,7.3勝,4.砂 短距離
2016/12/04,タンザナイトS(OP),1400,芝,OP,6.OP,1.芝 短距離
2016/12/04,3歳以上1000万下,1200,芝,1000万,8.2勝,1.芝 短距離
2016/12/03,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/03,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/03,2歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
2016/12/03,2歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
2016/12/03,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/03,イルミネーションJS(OP),3570,障,OP,6.OP,7.障害
2016/12/03,葉牡丹賞(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
2016/12/03,舞浜特別(1000万下),1200,ダ,1000万,8.2勝,4.砂 短距離
2016/12/03,ステイヤーズS(G2),3600,芝,G2,2.G2,3.芝 中以遠
2016/12/03,3歳以上1000万下,1600,芝,1000万,8.2勝,2.芝 マイル
2016/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/03,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/03,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/03,2歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/03,3歳以上500万下,1900,ダ,500万,9.1勝,6.砂 中以遠
2016/12/03,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/03,3歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
2016/12/03,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/12/03,3歳以上500万下,2200,芝,500万,9.1勝,3.芝 中以遠
2016/12/03,寒椿賞(500万下),1400,ダ,500万,9.1勝,4.砂 短距離
2016/12/03,金鯱賞(G2),2000,芝,G2,2.G2,3.芝 中以遠
2016/12/03,鳥羽特別(1000万下),1400,芝,1000万,8.2勝,1.芝 短距離
2016/12/03,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/12/03,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2016/12/03,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/12/03,2歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
2016/12/03,2歳新馬,1800,ダ,新馬,o.未勝利,5.砂 マイル
2016/12/03,3歳以上500万下,2000,ダ,500万,9.1勝,6.砂 中以遠
2016/12/03,3歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
2016/12/03,万両賞(500万下),1400,芝,500万,9.1勝,1.芝 短距離
2016/12/03,姫路特別(1000万下),1800,ダ,1000万,8.2勝,5.砂 マイル
2016/12/03,逆瀬川S(1600万下),1800,芝,1600万,7.3勝,2.芝 マイル
2016/12/03,3歳以上1000万下,2000,芝,1000万,8.2勝,3.芝 中以遠
2016/11/27,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2016/11/27,2歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
2016/11/27,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/11/27,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2016/11/27,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/11/27,3歳以上500万下,1600,ダ,500万,9.1勝,5.砂 マイル
2016/11/27,ベゴニア賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2016/11/27,シャングリラ賞(1000万下),1600,ダ,1000万,8.2勝,5.砂 マイル
2016/11/27,オリエンタル賞(1000万下),2000,芝,1000万,8.2勝,3.芝 中以遠
2016/11/27,ウェルカムS(1600万下),1800,芝,1600万,7.3勝,2.芝 マイル
2016/11/27,ジャパンC(G1),2400,芝,G1,1.G1,3.芝 中以遠
2016/11/27,2歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
2016/11/27,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/11/27,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/11/27,障害3歳以上OP,3170,障,OP,6.OP,7.障害
2016/11/27,2歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
2016/11/27,3歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
2016/11/27,3歳以上1000万下,1200,ダ,1000万,8.2勝,4.砂 短距離
2016/11/27,3歳以上1000万下,1900,ダ,1000万,8.2勝,6.砂 中以遠
2016/11/27,白菊賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
2016/11/27,渡月橋S(1600万下),1400,芝,1600万,7.3勝,1.芝 短距離
2016/11/27,オータムリーフS(OP),1200,ダ,OP,6.OP,4.砂 短距離
2016/11/27,京阪杯(G3),1200,芝,G3,3.G3,1.芝 短距離
2016/11/26,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/11/26,2歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
2016/11/26,2歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
2016/11/26,障害3歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
2016/11/26,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2016/11/26,2歳新馬,1600,ダ,新馬,o.未勝利,5.砂 マイル
2016/11/26,3歳以上500万下,2400,芝,500万,9.1勝,3.芝 中以遠
2016/11/26,3歳以上1000万下,1400,ダ,1000万,8.2勝,4.砂 短距離
2016/11/26,カトレア賞(500万下),1600,ダ,500万,9.1勝,5.砂 マイル
2016/11/26,銀嶺S(1600万下),1400,ダ,1600万,7.3勝,4.砂 短距離
2016/11/26,キャピタルS(OP),1600,芝,OP,6.OP,2.芝 マイル
2016/11/26,3歳以上1000万下,1400,芝,1000万,8.2勝,1.芝 短距離
2016/11/26,2歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
2016/11/26,2歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
2016/11/26,2歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
2016/11/26,2歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
2016/11/26,2歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
2016/11/26,2歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
2016/11/26,3歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
2016/11/26,3歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
2016/11/26,高雄特別(1000万下),2400,芝,1000万,8.2勝,3.芝 中以遠
