開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
2018/12/23,グッドラックH(1000万下),2500,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/23,フェアウェルS(1600万下),1200,3:３歳以上,1820.0,ダ,1600万,7.3勝,4.砂 短距離
2018/12/23,有馬記念(G1),2500,3:３歳以上,30000.0,芝,G1,1.G1,3.芝 中以遠
2018/12/23,クリスマスC(1000万下),1200,3:３歳以上,1500.0,芝,1000万,8.2勝,1.芝 短距離
2018/12/23,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/23,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/23,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/23,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/23,障害3歳以上未勝利,2970,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2018/12/23,2歳新馬,1400,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2018/12/23,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/23,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2018/12/23,千両賞(500万下),1600,1:２歳,1000.0,芝,500万,9.1勝,2.芝 マイル
2018/12/23,クリスマスキャロル賞(1000万下),1600,3:３歳以上,1500.0,芝,1000万,8.2勝,2.芝 マイル
2018/12/23,サンタクロースS(1600万下),2000,3:３歳以上,1820.0,芝,1600万,7.3勝,3.芝 中以遠
2018/12/23,ギャラクシーS(OP),1400,3:３歳以上,2200.0,ダ,OP,6.OP,4.砂 短距離
2018/12/22,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/22,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/22,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2018/12/22,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/22,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2018/12/22,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/22,3歳以上500万下,2500,3:３歳以上,750.0,ダ,500万,9.1勝,6.砂 中以遠
2018/12/22,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/22,クリスマスローズS(OP),1200,1:２歳,1600.0,芝,OP,6.OP,1.芝 短距離
2018/12/22,中山大障害(J.G1),4100,3:３歳以上,6600.0,障,G1,1.G1,7.障害
2018/12/22,グレイトフルS(1600万下),2500,3:３歳以上,1820.0,芝,1600万,7.3勝,3.芝 中以遠
2018/12/22,ノエル賞(1000万下),1800,3:３歳以上,1500.0,芝,1000万,8.2勝,2.芝 マイル
2018/12/22,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/22,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/22,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/22,2歳未勝利,1400,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2018/12/22,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/22,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/22,3歳以上500万下,2600,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/22,3歳以上500万下,2000,3:３歳以上,750.0,ダ,500万,9.1勝,6.砂 中以遠
2018/12/22,江坂特別(1000万下),2400,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/22,摩耶S(1600万下),1800,3:３歳以上,1820.0,ダ,1600万,7.3勝,5.砂 マイル
2018/12/22,阪神C(G2),1400,3:３歳以上,6700.0,芝,G2,2.G2,1.芝 短距離
2018/12/22,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/16,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/16,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/16,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/16,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/16,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/16,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/16,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/16,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/16,香取特別(1000万下),2400,3:３歳以上,1500.0,ダ,1000万,8.2勝,6.砂 中以遠
2018/12/16,南総S(1600万下),1200,3:３歳以上,1820.0,芝,1600万,7.3勝,1.芝 短距離
2018/12/16,ディセンバーS(OP),1800,3:３歳以上,2400.0,芝,OP,6.OP,2.芝 マイル
2018/12/16,3歳以上1000万下,1800,3:３歳以上,1050.0,芝,1000万,8.2勝,2.芝 マイル
2018/12/16,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/16,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/16,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/16,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2018/12/16,2歳未勝利,1400,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2018/12/16,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/16,3歳以上500万下,1900,3:３歳以上,750.0,ダ,500万,9.1勝,6.砂 中以遠
2018/12/16,3歳以上500万下,1600,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
2018/12/16,3歳以上500万下,2200,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/16,桑名特別(500万下),1200,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
2018/12/16,三河S(1600万下),1400,3:３歳以上,1820.0,ダ,1600万,7.3勝,4.砂 短距離
2018/12/16,尾張特別(1000万下),2200,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/16,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/16,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/16,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/16,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/16,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2018/12/16,2歳新馬,1400,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2018/12/16,2歳500万下,1800,1:２歳,720.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/16,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/16,蛍池特別(1000万下),2000,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/16,元町S(1600万下),1600,3:３歳以上,1820.0,芝,1600万,7.3勝,2.芝 マイル
2018/12/16,朝日フューチュリティ(G1),1600,1:２歳,7000.0,芝,G1,1.G1,2.芝 マイル
2018/12/16,妙見山特別(1000万下),1400,3:３歳以上,1500.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/15,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/15,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/15,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/15,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2018/12/15,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/15,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2018/12/15,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/15,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/15,ひいらぎ賞(500万下),1600,1:２歳,1000.0,芝,500万,9.1勝,2.芝 マイル
2018/12/15,舞浜特別(1000万下),1200,3:３歳以上,1500.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/15,ターコイズS(G3),1600,3:３歳以上,3600.0,芝,G3,3.G3,2.芝 マイル
2018/12/15,3歳以上500万下,2200,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/15,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/15,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/15,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/15,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2018/12/15,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2018/12/15,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/15,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/15,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/15,3歳以上500万下,1400,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
2018/12/15,寒椿賞(500万下),1400,1:２歳,1000.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/15,中京日経賞(1000万下),1200,3:３歳以上,1500.0,芝,1000万,8.2勝,1.芝 短距離
2018/12/15,栄特別(500万下),2000,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/15,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/15,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/15,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/15,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/15,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/15,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/15,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/15,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/15,さざんか賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2018/12/15,赤穂特別(1000万下),1800,3:３歳以上,1500.0,ダ,1000万,8.2勝,5.砂 マイル
2018/12/15,タンザナイトS(OP),1200,3:３歳以上,2300.0,芝,OP,6.OP,1.芝 短距離
2018/12/15,3歳以上1000万下,1400,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2018/12/09,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/09,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/09,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/09,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/09,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2018/12/09,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/09,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/09,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/09,黒松賞(500万下),1200,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2018/12/09,常総S(1600万下),1800,3:３歳以上,1820.0,芝,1600万,7.3勝,2.芝 マイル
2018/12/09,カペラS(G3),1200,3:３歳以上,3600.0,ダ,G3,3.G3,4.砂 短距離
2018/12/09,3歳以上1000万下,1200,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2018/12/09,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/09,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/09,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/09,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2018/12/09,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2018/12/09,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/09,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/09,3歳以上500万下,1600,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
2018/12/09,3歳以上500万下,1900,3:３歳以上,750.0,ダ,500万,9.1勝,6.砂 中以遠
2018/12/09,つわぶき賞(500万下),1400,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2018/12/09,名古屋日刊スポーツ杯(1000万下),2000,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/09,長良川特別(500万下),2200,3:３歳以上,1050.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/09,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/09,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/09,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2018/12/09,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/09,2歳新馬,1800,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/09,2歳500万下,1200,1:２歳,720.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/09,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/09,3歳以上1000万下,1600,3:３歳以上,1050.0,芝,1000万,8.2勝,2.芝 マイル
2018/12/09,オリオンS(1600万下),2400,3:３歳以上,1820.0,芝,1600万,7.3勝,3.芝 中以遠
2018/12/09,堺S(1600万下),1800,3:３歳以上,1820.0,ダ,1600万,7.3勝,5.砂 マイル
2018/12/09,阪神ジュベナイルF(G1),1600,1:２歳,6500.0,芝,G1,1.G1,2.芝 マイル
2018/12/09,高砂特別(1000万下),1200,3:３歳以上,1500.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/08,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/08,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/08,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/08,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/08,2歳新馬,1600,1:２歳,700.0,芝,新馬,o.未勝利,2.芝 マイル
2018/12/08,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/08,2歳500万下,1800,1:２歳,720.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/08,3歳以上1000万下,1800,3:３歳以上,1050.0,ダ,1000万,8.2勝,5.砂 マイル
2018/12/08,霞ヶ浦特別(1000万下),2000,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/08,アクアラインS(1600万下),1200,3:３歳以上,1820.0,ダ,1600万,7.3勝,4.砂 短距離
2018/12/08,師走S(OP),1800,3:３歳以上,2200.0,ダ,OP,6.OP,5.砂 マイル
2018/12/08,3歳以上500万下,1600,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
2018/12/08,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/08,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/08,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/08,障害3歳以上未勝利,3000,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2018/12/08,障害3歳以上OP,3300,3:３歳以上,1350.0,障,OP,6.OP,7.障害
2018/12/08,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/08,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/08,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/08,3歳以上500万下,2000,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/08,浜名湖特別(1000万下),1800,3:３歳以上,1500.0,ダ,1000万,8.2勝,5.砂 マイル
2018/12/08,中日新聞杯(G3),2000,3:３歳以上,4100.0,芝,G3,3.G3,3.芝 中以遠
2018/12/08,犬山特別(500万下),1400,3:３歳以上,1050.0,芝,500万,9.1勝,1.芝 短距離
2018/12/08,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/08,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/08,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/08,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/08,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2018/12/08,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2018/12/08,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/08,3歳以上1000万下,2000,3:３歳以上,1050.0,ダ,1000万,8.2勝,6.砂 中以遠
2018/12/08,エリカ賞(500万下),2000,1:２歳,1000.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/08,境港特別(1000万下),2200,3:３歳以上,1500.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/08,リゲルS(OP),1600,3:３歳以上,2300.0,芝,OP,6.OP,2.芝 マイル
2018/12/08,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/02,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/02,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/02,2歳未勝利,1200,1:２歳,500.0,芝,未勝利,o.未勝利,1.芝 短距離
2018/12/02,2歳未勝利,1800,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/02,2歳新馬,1800,1:２歳,700.0,ダ,新馬,o.未勝利,5.砂 マイル
2018/12/02,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2018/12/02,2歳500万下,1200,1:２歳,720.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/02,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/02,チバテレ杯(1000万下),1800,3:３歳以上,1500.0,ダ,1000万,8.2勝,5.砂 マイル
2018/12/02,市川S(1600万下),1600,3:３歳以上,910.0,芝,1600万,7.3勝,2.芝 マイル
2018/12/02,ラピスラズリS(OP),1200,3:３歳以上,2300.0,芝,OP,6.OP,1.芝 短距離
2018/12/02,3歳以上1000万下,2500,3:３歳以上,1050.0,芝,1000万,8.2勝,3.芝 中以遠
2018/12/02,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/02,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/02,3歳以上500万下,1400,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/02,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/02,2歳新馬,1400,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2018/12/02,3歳以上500万下,1200,3:３歳以上,750.0,芝,500万,9.1勝,1.芝 短距離
2018/12/02,3歳以上500万下,1800,3:３歳以上,375.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/02,3歳以上500万下,2200,3:３歳以上,750.0,芝,500万,9.1勝,3.芝 中以遠
2018/12/02,豊川特別(500万下),1600,3:３歳以上,1050.0,芝,500万,9.1勝,2.芝 マイル
2018/12/02,鳥羽特別(1000万下),1400,3:３歳以上,1500.0,芝,1000万,8.2勝,1.芝 短距離
2018/12/02,チャンピオンズC(G1),1800,3:３歳以上,10000.0,ダ,G1,1.G1,5.砂 マイル
2018/12/02,鳴海特別(1000万下),1200,3:３歳以上,1500.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/02,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/02,2歳未勝利,1400,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/02,2歳未勝利,1600,1:２歳,500.0,芝,未勝利,o.未勝利,2.芝 マイル
2018/12/02,障害3歳以上未勝利,2970,3:３歳以上,780.0,障,未勝利,o.未勝利,7.障害
2018/12/02,2歳新馬,2000,1:２歳,700.0,芝,新馬,o.未勝利,3.芝 中以遠
2018/12/02,2歳新馬,1400,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/02,3歳以上500万下,1200,3:３歳以上,750.0,ダ,500万,9.1勝,4.砂 短距離
2018/12/02,3歳以上500万下,1800,3:３歳以上,750.0,芝,500万,9.1勝,2.芝 マイル
2018/12/02,万両賞(500万下),1400,1:２歳,1000.0,芝,500万,9.1勝,1.芝 短距離
2018/12/02,姫路特別(1000万下),1800,3:３歳以上,1500.0,ダ,1000万,8.2勝,5.砂 マイル
2018/12/02,逆瀬川S(1600万下),1800,3:３歳以上,1820.0,芝,1600万,7.3勝,2.芝 マイル
2018/12/02,3歳以上1000万下,1200,3:３歳以上,1050.0,芝,1000万,8.2勝,1.芝 短距離
2018/12/01,2歳未勝利,1200,1:２歳,500.0,ダ,未勝利,o.未勝利,4.砂 短距離
2018/12/01,2歳未勝利,1800,1:２歳,500.0,ダ,未勝利,o.未勝利,5.砂 マイル
2018/12/01,2歳未勝利,2000,1:２歳,500.0,芝,未勝利,o.未勝利,3.芝 中以遠
2018/12/01,2歳新馬,1200,1:２歳,700.0,ダ,新馬,o.未勝利,4.砂 短距離
2018/12/01,2歳新馬,1200,1:２歳,700.0,芝,新馬,o.未勝利,1.芝 短距離
2018/12/01,3歳以上500万下,1800,3:３歳以上,750.0,ダ,500万,9.1勝,5.砂 マイル
2018/12/01,3歳以上1000万下,1200,3:３歳以上,1050.0,ダ,1000万,8.2勝,4.砂 短距離
2018/12/01,イルミネーションJS(OP),3570,3:３歳以上,1650.0,障,OP,6.OP,7.障害
