開催日,レース名,距離,地肌,クラス,通時,適性
1991/12/14,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1991/12/14,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1991/12/14,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1991/12/14,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1991/12/14,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/14,4歳以上500万下,2300,ダ,500万,9.1勝,6.砂 中以遠
1991/12/14,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/12/14,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/14,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1991/12/14,アラブ3歳S(OP),1800,芝,OP,6.OP,2.芝 マイル
1991/12/14,濃尾特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/14,天竜川特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1991/12/14,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1991/12/14,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1991/12/14,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1991/12/14,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1991/12/14,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/14,障害4歳以上OP,3150,障,OP,6.OP,7.障害
1991/12/14,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/14,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/14,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1991/12/14,千両賞(500万下),1600,芝,500万,9.1勝,2.芝 マイル
1991/12/14,猪名川特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1991/12/14,逆瀬川S(1500万下),1600,芝,1500万,7.3勝,2.芝 マイル
1991/12/14,4歳以上900万下,1400,ダ,900万,8.2勝,4.砂 短距離
1991/12/08,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/12/08,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1991/12/08,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/08,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1991/12/08,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/08,障害4歳以上400万下,3200,障,400万,9.1勝,7.障害
1991/12/08,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/08,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/08,北総特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1991/12/08,市川S(1500万下),1800,ダ,1500万,7.3勝,5.砂 マイル
1991/12/08,朝日杯3歳S(G1),1600,芝,G1,1.G1,2.芝 マイル
1991/12/08,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1991/12/08,3歳400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1991/12/08,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1991/12/08,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1991/12/08,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1991/12/08,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/12/08,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/08,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/12/08,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/08,長篠特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1991/12/08,矢作川特別(900万下),1700,ダ,900万,8.2勝,5.砂 マイル
1991/12/08,愛知杯(G3),2000,芝,G3,3.G3,3.芝 中以遠
1991/12/08,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/08,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/12/08,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1991/12/08,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1991/12/08,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/08,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1991/12/08,3歳500万下,1400,芝,500万,9.1勝,1.芝 短距離
1991/12/08,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/08,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/08,高砂特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1991/12/08,ポートアイランドS(1500万下),1400,ダ,1500万,7.3勝,4.砂 短距離
1991/12/08,鳴尾記念(G2),2500,芝,G2,2.G2,3.芝 中以遠
1991/12/08,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1991/12/07,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1991/12/07,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1991/12/07,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1991/12/07,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1991/12/07,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1991/12/07,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1991/12/07,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/07,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/07,黒松賞(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1991/12/07,清澄特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1991/12/07,ステイヤーズS(G3),3600,芝,G3,3.G3,3.芝 中以遠
1991/12/07,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1991/12/07,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1991/12/07,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1991/12/07,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/07,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/07,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/12/07,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/07,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/07,4歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
1991/12/07,樅の木賞(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1991/12/07,恵那特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1991/12/07,鳥羽特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1991/12/07,4歳以上500万下,2000,芝,500万,9.1勝,3.芝 中以遠
1991/12/07,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1991/12/07,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1991/12/07,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1991/12/07,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/07,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1991/12/07,4歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1991/12/07,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1991/12/07,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1991/12/07,シクラメンS(OP),1400,芝,OP,6.OP,1.芝 短距離
1991/12/07,北摂特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1991/12/07,阪神競馬場新装記念(OP),1600,芝,OP,6.OP,2.芝 マイル
1991/12/07,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1991/12/01,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/12/01,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1991/12/01,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1991/12/01,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1991/12/01,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/01,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1991/12/01,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/01,すずかけS(OP),1200,芝,OP,6.OP,1.芝 短距離
1991/12/01,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/01,美浦特別(900万下),2600,芝,900万,8.2勝,3.芝 中以遠
1991/12/01,ディセンバーS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1991/12/01,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1991/12/01,3歳OP,1700,ダ,OP,6.OP,5.砂 マイル
1991/12/01,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1991/12/01,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1991/12/01,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/01,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/01,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/12/01,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/01,尾張特別(500万下),1700,ダ,500万,9.1勝,5.砂 マイル
1991/12/01,揖斐川特別(500万下),2500,芝,500万,9.1勝,3.芝 中以遠
1991/12/01,中京日経賞(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1991/12/01,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1991/12/01,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/12/01,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1991/12/01,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1991/12/01,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/01,障害4歳以上400万下,3150,障,400万,9.1勝,7.障害
1991/12/01,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/12/01,3歳500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/12/01,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/12/01,ゴールデンサドルT(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1991/12/01,阪神3歳牝馬S(G1),1600,芝,G1,1.G1,2.芝 マイル
1991/12/01,ゴールデンホイップT(1500万下),2000,芝,1500万,7.3勝,3.芝 中以遠
1991/12/01,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1991/11/30,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/30,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1991/11/30,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/30,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1991/11/30,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/11/30,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1991/11/30,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/11/30,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/11/30,葉牡丹賞(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1991/11/30,南総特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1991/11/30,仲冬S(1500万下),1200,芝,1500万,7.3勝,1.芝 短距離
1991/11/30,4歳以上900万下,1800,芝,900万,8.2勝,2.芝 マイル
1991/11/30,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/30,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/30,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1991/11/30,4歳以上500万下,2300,ダ,500万,9.1勝,6.砂 中以遠
1991/11/30,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/30,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/11/30,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/30,4歳以上500万下,1000,芝,500万,9.1勝,1.芝 短距離
1991/11/30,アラブ大賞典(OP),2500,芝,OP,6.OP,3.芝 中以遠
1991/11/30,高山特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1991/11/30,伊吹山特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1991/11/30,4歳以上500万下,1000,芝,500万,9.1勝,1.芝 短距離
1991/11/30,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/30,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1991/11/30,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1991/11/30,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1991/11/30,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1991/11/30,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1991/11/30,4歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1991/11/30,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/11/30,ゴールデンブーツT(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1991/11/30,エリカ賞(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1991/11/30,ゴールデンスパーT(1500万下),1400,芝,1500万,7.3勝,1.芝 短距離
1991/11/30,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1991/11/24,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1991/11/24,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1991/11/24,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1991/11/24,3歳500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1991/11/24,4歳以上500万下,2100,ダ,500万,9.1勝,6.砂 中以遠
1991/11/24,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/11/24,ウェルカムS(1500万下),2000,芝,1500万,7.3勝,3.芝 中以遠
1991/11/24,INT.ジョッキー2(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1991/11/24,4歳以上500万下,1600,ダ,500万,9.1勝,5.砂 マイル
1991/11/24,ジャパンC(G1),2400,芝,G1,1.G1,3.芝 中以遠
1991/11/24,4歳以上900万下,1400,ダ,900万,8.2勝,4.砂 短距離
1991/11/24,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1991/11/24,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1991/11/24,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/11/24,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/24,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/11/24,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/11/24,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/24,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/24,カトレア賞(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1991/11/24,犬山特別(500万下),2000,芝,500万,9.1勝,3.芝 中以遠
1991/11/24,シリウスS(OP),1200,芝,OP,6.OP,1.芝 短距離
1991/11/24,4歳以上500万下,1800,芝,500万,9.1勝,2.芝 マイル
1991/11/24,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/24,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1991/11/24,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1991/11/24,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1991/11/24,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1991/11/24,4歳以上500万下,1800,ダ,500万,9.1勝,5.砂 マイル
1991/11/24,4歳以上500万下,1200,芝,500万,9.1勝,1.芝 短距離
1991/11/24,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1991/11/24,醍醐特別(500万下),1800,芝,500万,9.1勝,2.芝 マイル
1991/11/24,御陵特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1991/11/24,トパーズS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1991/11/24,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1991/11/23,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/23,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/23,3歳新馬,1600,ダ,新馬,o.未勝利,5.砂 マイル
1991/11/23,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1991/11/23,3歳500万下,1600,芝,500万,9.1勝,2.芝 マイル
1991/11/23,障害4歳以上未勝利,3100,障,未勝利,o.未勝利,7.障害
1991/11/23,3歳500万下,1600,芝,500万,9.1勝,2.芝 マイル
1991/11/23,4歳以上500万下,1400,ダ,500万,9.1勝,4.砂 短距離
1991/11/23,芦ノ湖特別(500万下),1600,ダ,500万,9.1勝,5.砂 マイル
1991/11/23,キャピタルS(OP),1400,芝,OP,6.OP,1.芝 短距離
1991/11/23,INT.ジョッキー1(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1991/11/23,4歳以上900万下,2100,ダ,900万,8.2勝,6.砂 中以遠
1991/11/23,4歳以上OP,1000,ダ,OP,6.OP,4.砂 短距離
1991/11/23,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1991/11/23,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1991/11/23,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1991/11/23,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/11/23,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/23,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/23,4歳以上500万下,1000,ダ,500万,9.1勝,4.砂 短距離
1991/11/23,アラブ3歳特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1991/11/23,清洲特別(500万下),1200,芝,500万,9.1勝,1.芝 短距離
1991/11/23,豊明特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1991/11/23,4歳以上500万下,1700,ダ,500万,9.1勝,5.砂 マイル
1991/11/23,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1991/11/23,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1991/11/23,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1991/11/23,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1991/11/23,3歳500万下,1400,芝,500万,9.1勝,1.芝 短距離
1991/11/23,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/11/23,4歳以上500万下,1200,ダ,500万,9.1勝,4.砂 短距離
1991/11/23,4歳以上500万下,1600,芝,500万,9.1勝,2.芝 マイル
1991/11/23,京都大障害(秋)(G),3270,障,(G),4.(G),7.障害
1991/11/23,衣笠特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1991/11/23,花園S(1500万下),1400,ダ,1500万,7.3勝,4.砂 短距離
1991/11/23,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1991/11/17,3歳OP,1000,ダ,OP,6.OP,4.砂 短距離
1991/11/17,3歳新馬,1700,芝,新馬,o.未勝利,2.芝 マイル
1991/11/17,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1991/11/17,4歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1991/11/17,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1991/11/17,4歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
