開催日,レース名,距離,地肌,クラス
1981/12/19,4歳以上400万下,2000,芝,400万
1981/12/19,すずかけ賞(400万下),1400,芝,400万
1981/12/19,4歳以上400万下,1700,ダ,400万
1981/12/19,クリスマスキャロルハ(1200万下),2400,芝,1200万
1981/12/19,鳥羽特別(800万下),1700,ダ,800万
1981/12/19,4歳以上400万下,2000,芝,400万
1981/12/19,3歳未勝利,1200,ダ,未勝利
1981/12/19,3歳未勝利,1200,ダ,未勝利
1981/12/19,3歳新馬,1200,ダ,新馬
1981/12/19,3歳新馬,1600,芝,新馬
1981/12/19,4歳以上勝入400万円以下,3200,障,400万
1981/12/19,4歳以上400万下,1800,ダ,400万
1981/12/19,4歳以上800万下,1400,芝,800万
1981/12/19,シクラメン賞(800万下),1600,芝,800万
1981/12/19,4歳以上800万下,1400,芝,800万
1981/12/19,冬至特別(800万下),2200,芝,800万
1981/12/19,サンタクロースH(1200万下),2000,芝,1200万
1981/12/19,4歳以上800万下,1800,ダ,800万
1981/12/13,3歳勝入300万円以下,1700,ダ,300万
1981/12/13,3歳未勝利,1200,ダ,未勝利
1981/12/13,3歳未勝利,1600,芝,未勝利
1981/12/13,3歳新馬,1600,芝,新馬
1981/12/13,4歳以上400万下,1800,芝,400万
1981/12/13,4歳以上勝入400万円以下,3550,障,400万
1981/12/13,4歳以上400万下,1800,ダ,400万
1981/12/13,葉牡丹賞(400万下),1600,芝,400万
1981/12/13,4歳以上400万下,1800,芝,400万
1981/12/13,仲冬特別(800万下),1800,ダ,800万
1981/12/13,ステイヤーズステーク(OP),3600,芝,OP
1981/12/13,4歳以上800万下,2000,芝,800万
1981/12/13,3歳未勝利,1000,ダ,未勝利
1981/12/13,3歳300万下,1600,ダ,300万
1981/12/13,3歳未勝利,1000,ダ,未勝利
1981/12/13,4歳以上400万下,1700,ダ,400万
1981/12/13,3歳新馬,1200,芝,新馬
1981/12/13,4歳以上400万下,1700,ダ,400万
1981/12/13,4歳以上400万下,1800,芝,400万
1981/12/13,寒菊賞(400万下),1200,芝,400万
1981/12/13,4歳以上400万下,1600,ダ,400万
1981/12/13,師走特別(800万下),2000,芝,800万
1981/12/13,CBC賞(OP),1200,芝,OP
1981/12/13,4歳以上400万下,1800,芝,400万
1981/12/13,3歳未勝利,1200,ダ,未勝利
1981/12/13,3歳未勝利,1200,ダ,未勝利
1981/12/13,3歳新馬,1200,芝,新馬
1981/12/13,4歳以上未勝利,3000,障,未勝利
1981/12/13,4歳以上400万下,1700,ダ,400万
1981/12/13,4歳以上800万下,1700,ダ,800万
1981/12/13,万両賞(400万下),1400,芝,400万
1981/12/13,4歳以上800万下,1800,芝,800万
1981/12/13,御影特別(800万下),1600,芝,800万
1981/12/13,阪神牝馬特別(OP),2000,芝,OP
1981/12/13,4歳以上1200万下,1800,ダ,1200万
1981/12/12,3歳勝入,1700,ダ,勝入
1981/12/12,3歳未勝利,1200,ダ,未勝利
1981/12/12,3歳未勝利,1600,芝,未勝利
1981/12/12,3歳新馬,1200,ダ,新馬
1981/12/12,3歳400万下,1600,芝,400万
1981/12/12,4歳以上未勝利,3200,障,未勝利
1981/12/12,4歳以上800万下,2000,芝,800万
1981/12/12,南総特別(800万下),2200,芝,800万
1981/12/12,4歳以上400万下,2400,ダ,400万
1981/12/12,3歳牝馬S(OP),1600,芝,OP
1981/12/12,ウインターS(1200万下),1200,芝,1200万
1981/12/12,4歳以上800万下,2000,芝,800万
1981/12/12,3歳未勝利,1600,ダ,未勝利
1981/12/12,3歳未勝利,1000,ダ,未勝利
1981/12/12,3歳未勝利,1200,芝,未勝利
1981/12/12,4歳以上400万下,1700,ダ,400万
1981/12/12,3歳新馬,1200,芝,新馬
1981/12/12,4歳以上400万下,1700,ダ,400万
1981/12/12,4歳以上400万下,1700,ダ,400万
1981/12/12,アラブ3歳S(OP),1600,ダ,OP
1981/12/12,4歳以上400万下,1700,ダ,400万
1981/12/12,恵那特別(400万下),2000,芝,400万
1981/12/12,桑名特別(800万下),1800,芝,800万
1981/12/12,4歳以上800万下,1600,ダ,800万
1981/12/12,3歳未勝利,1200,ダ,未勝利
1981/12/12,3歳未勝利,1600,芝,未勝利
1981/12/12,3歳新馬,1400,芝,新馬
1981/12/12,4歳以上,3200,障,NoClass
1981/12/12,4歳以上400万下,1700,ダ,400万
1981/12/12,4歳以上400万下,1800,ダ,400万
1981/12/12,夙川特別(800万下),2000,芝,800万
1981/12/12,4歳以上800万下,1700,ダ,800万
1981/12/12,ひいらぎ賞(400万下),1200,芝,400万
1981/12/12,六甲S(1200万下),1600,芝,1200万
1981/12/12,4歳以上800万下,1800,ダ,800万
1981/12/06,3歳未勝利,1200,ダ,未勝利
1981/12/06,3歳未勝利,1600,芝,未勝利
1981/12/06,4歳以上400万下,1800,ダ,400万
1981/12/06,4歳以上400万下,1800,ダ,400万
1981/12/06,3歳新馬,1600,芝,新馬
1981/12/06,4歳以上未勝利,3200,障,未勝利
1981/12/06,3歳400万下,1200,ダ,400万
1981/12/06,清澄特別(800万下),1600,芝,800万
1981/12/06,4歳以上800万下,1800,ダ,800万
1981/12/06,デイセンバーハンデキ(1200万下),2000,芝,1200万
1981/12/06,3歳S(OP),1600,芝,OP
1981/12/06,4歳以上400万下,1800,芝,400万
1981/12/06,3歳300万下,1600,ダ,300万
1981/12/06,3歳未勝利,1000,ダ,未勝利
1981/12/06,4歳以上400万下,1700,ダ,400万
1981/12/06,3歳新馬,1000,ダ,新馬
1981/12/06,3歳新馬,1200,芝,新馬
1981/12/06,4歳以上400万下,1700,ダ,400万
1981/12/06,4歳以上400万下,2000,芝,400万
1981/12/06,伊吹山特別(800万下),1200,芝,800万
1981/12/06,4歳以上400万下,1700,ダ,400万
1981/12/06,中京日経賞(1200万下),1800,芝,1200万
1981/12/06,アラブ大賞典(OP),1800,芝,OP
1981/12/06,4歳以上400万下,2000,芝,400万
1981/12/06,3歳未勝利,1200,ダ,未勝利
1981/12/06,3歳未勝利,1200,ダ,未勝利
1981/12/06,3歳新馬,1200,芝,新馬
1981/12/06,4歳以上未勝利,3000,障,未勝利
1981/12/06,3歳新馬,1400,芝,新馬
1981/12/06,4歳以上400万下,1700,ダ,400万
1981/12/06,仲冬特別(800万下),1600,芝,800万
1981/12/06,4歳以上400万下,1800,ダ,400万
1981/12/06,ウインターS(1200万下),2200,芝,1200万
1981/12/06,阪神3歳S(OP),1600,芝,OP
1981/12/06,4歳以上800万下,1800,ダ,800万
1981/12/05,4歳以上,1800,ダ,NoClass
1981/12/05,3歳未勝利,1200,ダ,未勝利
1981/12/05,3歳未勝利,1600,芝,未勝利
1981/12/05,3歳未勝利,1200,芝,未勝利
1981/12/05,3歳新馬,1200,ダ,新馬
1981/12/05,3歳新馬,1200,ダ,新馬
1981/12/05,3歳400万下,1600,芝,400万
1981/12/05,寒菊賞(400万下),1200,芝,400万
1981/12/05,4歳以上400万下,1800,ダ,400万
1981/12/05,師走特別(800万下),1200,ダ,800万
1981/12/05,ターコイズS(1200万下),1800,芝,1200万
1981/12/05,4歳以上800万下,2000,芝,800万
1981/12/05,3歳未勝利,1000,ダ,未勝利
1981/12/05,3歳未勝利,1000,ダ,未勝利
1981/12/05,3歳未勝利,1200,芝,未勝利
1981/12/05,4歳以上400万下,1700,ダ,400万
1981/12/05,3歳新馬,1200,芝,新馬
1981/12/05,4歳以上400万下,1700,ダ,400万
1981/12/05,4歳以上400万下,1800,芝,400万
1981/12/05,葉牡丹賞(400万下),1200,芝,400万
1981/12/05,4歳以上400万下,1800,芝,400万
1981/12/05,高山特別(400万下),1700,ダ,400万
1981/12/05,多治見特別(800万下),1800,芝,800万
1981/12/05,4歳以上800万下,1700,ダ,800万
1981/12/05,3歳未勝利,1200,ダ,未勝利
1981/12/05,4歳以上未勝利,3000,障,未勝利
1981/12/05,3歳未勝利,1400,芝,未勝利
1981/12/05,4歳以上400万下,1600,芝,400万
1981/12/05,4歳以上400万下,3000,障,400万
1981/12/05,3歳新馬,1200,芝,新馬
1981/12/05,4歳以上400万下,1800,ダ,400万
1981/12/05,エリカ賞(400万下),1400,芝,400万
1981/12/05,4歳以上400万下,1600,芝,400万
1981/12/05,逆瀬川特別(800万下),1200,ダ,800万
1981/12/05,デイセンバーハンデキ(800万下),2000,芝,800万
1981/12/05,4歳以上800万下,1700,ダ,800万
1981/11/29,3歳未勝利,1200,ダ,未勝利
1981/11/29,3歳未勝利,1200,ダ,未勝利
1981/11/29,3歳未勝利,1200,ダ,未勝利
1981/11/29,3歳新馬,1200,ダ,新馬
1981/11/29,3歳新馬,1200,ダ,新馬
1981/11/29,4歳以上400万下,3200,障,400万
1981/11/29,3歳新馬,1200,ダ,新馬
1981/11/29,すずかけ賞(400万下),1600,芝,400万
1981/11/29,4歳以上800万下,1800,ダ,800万
1981/11/29,美浦特別(800万下),2600,芝,800万
1981/11/29,ダービー卿チヤレンジ(OP),1800,芝,OP
1981/11/29,4歳以上400万下,1800,ダ,400万
1981/11/29,3歳未勝利,1000,ダ,未勝利
1981/11/29,4歳以上,1700,ダ,NoClass
1981/11/29,3歳未勝利,1000,ダ,未勝利
1981/11/29,4歳以上400万下,1700,ダ,400万
1981/11/29,4歳以上400万下,1700,ダ,400万
1981/11/29,3歳新馬,1200,芝,新馬
1981/11/29,4歳以上400万下,1700,ダ,400万
1981/11/29,はなのき賞(400万下),1400,芝,400万
1981/11/29,4歳以上,1800,芝,NoClass
1981/11/29,美濃特別(400万下),1800,芝,400万
1981/11/29,豊明特別(800万下),2000,芝,800万
1981/11/29,4歳以上800万下,1700,ダ,800万
1981/11/29,3歳未勝利,1200,ダ,未勝利
1981/11/29,3歳未勝利,1200,ダ,未勝利
1981/11/29,3歳新馬,1200,芝,新馬
1981/11/29,3歳新馬,1200,芝,新馬
1981/11/29,3歳新馬,1400,芝,新馬
1981/11/29,4歳以上400万下,1800,ダ,400万
1981/11/29,3歳400万下,1200,ダ,400万
1981/11/29,阪神障害S(OP),3200,障,OP
1981/11/29,4歳以上400万下,2000,芝,400万
1981/11/29,短距離ハンデキャップ(800万下),1200,芝,800万
1981/11/29,セントウルS(1200万下),2000,芝,1200万
1981/11/29,4歳以上800万下,1700,ダ,800万
1981/11/28,3歳,1200,ダ,NoClass
1981/11/28,3歳未勝利,1200,ダ,未勝利
1981/11/28,3歳未勝利,1200,ダ,未勝利
1981/11/28,4歳以上400万下,2400,ダ,400万
1981/11/28,3歳新馬,1200,ダ,新馬
1981/11/28,4歳以上未勝利,3200,障,未勝利
1981/11/28,4歳以上,3200,障,NoClass
1981/11/28,黒松賞(400万下),1600,芝,400万
1981/11/28,3歳新馬,1200,ダ,新馬
1981/11/28,北総特別(800万下),2000,芝,800万
1981/11/28,市川S(1200万下),2500,芝,1200万
1981/11/28,4歳以上800万下,1800,ダ,800万
1981/11/28,3歳,1700,ダ,NoClass
1981/11/28,3歳未勝利,1000,ダ,未勝利
1981/11/28,3歳未勝利,1600,ダ,未勝利
1981/11/28,3歳新馬,1000,ダ,新馬
1981/11/28,3歳新馬,1000,ダ,新馬
1981/11/28,3歳新馬,1000,ダ,新馬
1981/11/28,4歳以上400万下,1700,ダ,400万
1981/11/28,アラブ3歳特別(300万下),1600,ダ,300万
1981/11/28,4歳以上400万下,1700,ダ,400万
1981/11/28,清洲特別(400万下),1700,ダ,400万
1981/11/28,蒲郡特別(800万下),1800,芝,800万
1981/11/28,4歳以上400万下,1700,ダ,400万
1981/11/28,3歳未勝利,1200,ダ,未勝利
1981/11/28,3歳未勝利,1200,ダ,未勝利
1981/11/28,3歳新馬,1200,ダ,新馬
1981/11/28,4歳以上未勝利,3000,障,未勝利
1981/11/28,3歳新馬,1200,ダ,新馬
1981/11/28,4歳以上400万下,1700,ダ,400万
1981/11/28,猪名川特別(800万下),1800,ダ,800万
1981/11/28,4歳以上400万下,1200,ダ,400万
1981/11/28,かえで賞(400万下),1600,芝,400万
1981/11/28,北摂特別(800万下),2500,芝,800万
1981/11/28,4歳以上800万下,1800,ダ,800万
1981/11/22,3歳未勝利,1000,ダ,未勝利
1981/11/22,3歳新馬,1000,芝,新馬
1981/11/22,4歳以上400万下,2000,芝,400万
1981/11/22,4歳以上400万下,1800,芝,400万
1981/11/22,4歳以上400万下,1800,芝,400万
1981/11/22,4歳以上400万下,1700,芝,400万
1981/11/22,4歳以上400万下,1800,芝,400万
1981/11/22,福島3歳S(OP),1700,芝,OP
1981/11/22,会津特別(400万下),1800,芝,400万
1981/11/22,福島記念(OP),2000,芝,OP
1981/11/22,4歳以上400万下,1700,芝,400万
1981/11/22,3歳未勝利,1200,ダ,未勝利
1981/11/22,3歳未勝利,1400,ダ,未勝利
1981/11/22,3歳新馬,1200,ダ,新馬
1981/11/22,3歳新馬,1200,ダ,新馬
1981/11/22,4歳以上400万下,1600,ダ,400万
1981/11/22,さざんか賞(400万下),1400,ダ,400万
1981/11/22,奥多摩特別(800万下),2000,芝,800万
1981/11/22,4歳以上400万下,1400,ダ,400万
1981/11/22,ジャパンC(OP),2400,芝,OP
1981/11/22,4歳以上800万下,1600,ダ,800万
1981/11/22,3歳勝入300万円以下,1400,ダ,300万
1981/11/22,3歳未勝利,1400,ダ,未勝利
1981/11/22,3歳未勝利,1200,芝,未勝利
1981/11/22,4歳以上勝入400万円以下,3000,障,400万
1981/11/22,3歳新馬,1400,芝,新馬
1981/11/22,4歳以上400万下,1800,ダ,400万
1981/11/22,白菊賞(400万下),1400,芝,400万
1981/11/22,4歳以上400万下,1600,芝,400万
1981/11/22,霜月特別(800万下),2400,芝,800万
1981/11/22,京阪杯(OP),2000,芝,OP
1981/11/22,4歳以上800万下,1400,ダ,800万
1981/11/21,3歳未勝利,1000,芝,未勝利
1981/11/21,3歳勝入300万円以下,1800,芝,300万
1981/11/21,3歳未勝利,1000,芝,未勝利
1981/11/21,3歳新馬,1000,芝,新馬
1981/11/21,4歳以上400万下,1700,ダ,400万
1981/11/21,4歳以上400万下,1700,ダ,400万
1981/11/21,4歳以上400万下,2000,芝,400万
1981/11/21,4歳以上400万下,1800,芝,400万
1981/11/21,伊達特別(400万下),1700,芝,400万
1981/11/21,みちのくS(800万下),2400,芝,800万
1981/11/21,4歳以上400万下,1800,芝,400万
1981/11/21,3歳未勝利,1200,ダ,未勝利
1981/11/21,3歳未勝利,1200,ダ,未勝利
1981/11/21,3歳新馬,1200,芝,新馬
1981/11/21,3歳新馬,1200,芝,新馬
1981/11/21,3歳400万下,1200,ダ,400万
1981/11/21,4歳以上未勝利,3100,障,未勝利
1981/11/21,3歳,1600,芝,NoClass
1981/11/21,狭山特別(400万下),2100,ダ,400万
1981/11/21,4歳以上400万下,1700,ダ,400万
1981/11/21,初冬特別(800万下),1400,芝,800万
1981/11/21,ユートピアS(1200万下),2000,芝,1200万
1981/11/21,4歳以上800万下,1700,ダ,800万
1981/11/21,3歳未勝利,1200,ダ,未勝利
1981/11/21,3歳未勝利,1200,ダ,未勝利
1981/11/21,3歳未勝利,1400,芝,未勝利
1981/11/21,3歳新馬,1200,ダ,新馬
1981/11/21,4歳以上未勝利,3000,障,未勝利
1981/11/21,3歳新馬,1200,芝,新馬
1981/11/21,4歳以上400万下,1400,ダ,400万
1981/11/21,伏見特別(800万下),1800,ダ,800万
1981/11/21,4歳以上800万下,2000,芝,800万
1981/11/21,3歳S(OP),1600,芝,OP
1981/11/21,高雄特別(1200万下),1600,芝,1200万
1981/11/21,4歳以上400万下,1400,ダ,400万
1981/11/15,3歳未勝利,1000,芝,未勝利
1981/11/15,3歳新馬,1000,芝,新馬
1981/11/15,4歳以上400万下,1700,ダ,400万
1981/11/15,4歳以上400万下,2000,芝,400万
1981/11/15,4歳以上400万下,1800,芝,400万
1981/11/15,4歳以上400万下,1700,芝,400万
1981/11/15,4歳以上400万下,1800,芝,400万
1981/11/15,常葉S(OP),1700,芝,OP
1981/11/15,青葉城特別(400万下),2000,芝,400万
1981/11/15,ラジオ福島賞(800万下),1800,芝,800万
1981/11/15,4歳以上400万下,1800,芝,400万
1981/11/15,3歳未勝利,1200,芝,未勝利
1981/11/15,3歳新馬,1400,芝,新馬
1981/11/15,3歳400万下,1600,芝,400万
1981/11/15,4歳以上400万下,1700,ダ,400万
1981/11/15,4歳以上勝入400万円以下,3300,障,400万
1981/11/15,4歳以上800万下,2000,芝,800万
1981/11/15,神代特別(400万下),1600,ダ,400万
1981/11/15,4歳以上800万下,1700,ダ,800万
1981/11/15,南武特別(800万下),1600,芝,800万
1981/11/15,目黒記念(OP),2500,芝,OP
1981/11/15,4歳以上1200万下,1600,芝,1200万
1981/11/15,3歳未勝利,1200,ダ,未勝利
1981/11/15,3歳未勝利,1400,ダ,未勝利
1981/11/15,3歳未勝利,1200,芝,未勝利
1981/11/15,4歳以上,3290,障,NoClass
1981/11/15,3歳新馬,1200,芝,新馬
1981/11/15,4歳以上400万下,1800,ダ,400万
1981/11/15,3歳抽せん馬特別(400万下),1600,芝,400万
1981/11/15,4歳以上400万下,1800,ダ,400万
1981/11/15,山科特別(800万下),2000,芝,800万
1981/11/15,エリザベス女王杯(OP),2400,芝,OP
1981/11/15,4歳以上800万下,1200,ダ,800万
1981/11/14,3歳未勝利,1000,ダ,未勝利
1981/11/14,3歳未勝利,1000,芝,未勝利
1981/11/14,4歳以上400万下,2000,芝,400万
1981/11/14,4歳以上400万下,1700,芝,400万
1981/11/14,4歳以上400万下,1700,芝,400万
1981/11/14,4歳以上400万下,1800,芝,400万
1981/11/14,4歳以上400万下,1800,芝,400万
1981/11/14,福島アラブ3歳ステー(OP),1700,芝,OP
1981/11/14,白河特別(400万下),1000,芝,400万
1981/11/14,霊山特別(800万下),2000,芝,800万
1981/11/14,4歳以上400万下,1700,芝,400万
1981/11/14,3歳未勝利,1200,ダ,未勝利
1981/11/14,3歳新馬,1200,ダ,新馬
1981/11/14,3歳未勝利,1600,芝,未勝利
1981/11/14,4歳以上400万下,1400,ダ,400万
1981/11/14,4歳以上未勝利,3100,障,未勝利
1981/11/14,4歳以上400万下,1400,ダ,400万
1981/11/14,3歳抽せん馬特別(400万下),1400,芝,400万
1981/11/14,4歳以上400万下,2000,芝,400万
1981/11/14,霜月賞(800万下),2300,芝,800万
1981/11/14,トパーズS(1200万下),2000,芝,1200万
1981/11/14,4歳以上800万下,1800,芝,800万
1981/11/14,4歳以上,1700,ダ,NoClass
1981/11/14,3歳未勝利,1600,芝,未勝利
1981/11/14,3歳新馬,1200,ダ,新馬
1981/11/14,3歳400万下,1400,芝,400万
1981/11/14,4歳以上未勝利,3000,障,未勝利
1981/11/14,4歳以上400万下,1400,ダ,400万
1981/11/14,4歳以上800万下,1800,ダ,800万
1981/11/14,アラブ3歳S(OP),1400,ダ,OP
1981/11/14,4歳以上400万下,2000,芝,400万
1981/11/14,桂特別(800万下),1600,芝,800万
1981/11/14,大原特別(1200万下),3200,芝,1200万
1981/11/14,4歳以上800万下,1800,ダ,800万
1981/11/08,3歳未勝利,1000,ダ,未勝利
1981/11/08,3歳新馬,1000,芝,新馬
1981/11/08,4歳以上400万下,2000,芝,400万
1981/11/08,4歳以上400万下,1800,芝,400万
1981/11/08,4歳以上400万下,1800,芝,400万
1981/11/08,4歳以上400万下,1700,芝,400万
1981/11/08,4歳以上400万下,1800,芝,400万
1981/11/08,野菊賞(400万下),1000,芝,400万
1981/11/08,渡利特別(400万下),1700,芝,400万
1981/11/08,福島民報杯(OP),1800,芝,OP
1981/11/08,4歳以上800万下,1800,芝,800万
1981/11/08,3歳未勝利,1200,ダ,未勝利
1981/11/08,3歳未勝利,1400,ダ,未勝利
1981/11/08,3歳新馬,1200,ダ,新馬
1981/11/08,3歳新馬,1400,ダ,新馬
1981/11/08,4歳以上800万下,2100,ダ,800万
1981/11/08,3歳400万下,1400,ダ,400万
1981/11/08,東京障害特別(OP),3300,障,OP
1981/11/08,ノベンバーハンデキャ(1200万下),2400,芝,1200万
1981/11/08,4歳以上,1800,芝,NoClass
1981/11/08,御岳特別(800万下),1600,ダ,800万
1981/11/08,4歳以上400万下,1600,ダ,400万
1981/11/08,3歳未勝利,1200,ダ,未勝利
1981/11/08,3歳未勝利,1400,芝,未勝利
1981/11/08,4歳以上未勝利,3000,障,未勝利
1981/11/08,3歳新馬,1400,芝,新馬
1981/11/08,4歳以上400万下,1600,芝,400万
1981/11/08,もみじ賞(400万下),1200,芝,400万
1981/11/08,天王山特別(800万下),2200,芝,800万
1981/11/08,4歳以上400万下,1800,ダ,400万
1981/11/08,菊花賞(OP),3000,芝,OP
1981/11/08,4歳以上800万下,1400,ダ,800万
1981/11/07,3歳未勝利,1000,芝,未勝利
1981/11/07,3歳未勝利,1000,芝,未勝利
1981/11/07,3歳新馬,1000,芝,新馬
1981/11/07,4歳以上400万下,1700,ダ,400万
1981/11/07,4歳以上400万下,1700,ダ,400万
1981/11/07,4歳以上400万下,2000,芝,400万
1981/11/07,4歳以上400万下,1800,芝,400万
1981/11/07,4歳以上400万下,1800,芝,400万
1981/11/07,アラブ3歳特別(OP),1700,芝,OP
1981/11/07,磐梯山特別(800万下),2000,芝,800万
1981/11/07,4歳以上400万下,1800,芝,400万
1981/11/07,3歳未勝利,1200,ダ,未勝利
1981/11/07,3歳未勝利,1600,ダ,未勝利
1981/11/07,3歳新馬,1600,ダ,新馬
1981/11/07,3歳新馬,1200,ダ,新馬
1981/11/07,4歳以上未勝利,3100,障,未勝利
1981/11/07,3歳新馬,1200,ダ,新馬
1981/11/07,相模湖特別(400万下),2300,芝,400万
1981/11/07,4歳以上400万下,1700,ダ,400万
1981/11/07,黄菊賞(400万下),1400,芝,400万
1981/11/07,立冬特別(800万下),1800,芝,800万
1981/11/07,4歳以上800万下,1400,ダ,800万
1981/11/07,3歳未勝利,1200,ダ,未勝利
1981/11/07,3歳未勝利,1400,ダ,未勝利
1981/11/07,3歳未勝利,1200,ダ,未勝利
1981/11/07,3歳新馬,1200,ダ,新馬
1981/11/07,4歳以上未勝利,3000,障,未勝利
1981/11/07,3歳新馬,1200,ダ,新馬
1981/11/07,4歳以上400万下,1400,ダ,400万
1981/11/07,障害特別(400万下),3290,障,400万
1981/11/07,4歳以上,1400,ダ,NoClass
1981/11/07,保津峡特別(800万下),1400,芝,800万
1981/11/07,太秦特別(1200万下),1800,ダ,1200万
1981/11/07,4歳以上800万下,1800,ダ,800万
1981/11/01,3歳,1000,芝,NoClass
1981/11/01,3歳未勝利,1000,芝,未勝利
1981/11/01,3歳新馬,1000,芝,新馬
1981/11/01,4歳以上400万下,1700,ダ,400万
1981/11/01,4歳以上400万下,1700,ダ,400万
1981/11/01,4歳以上400万下,2000,芝,400万
1981/11/01,4歳以上400万下,1700,芝,400万
1981/11/01,4歳以上400万下,1800,芝,400万
1981/11/01,相馬特別(400万下),2000,芝,400万
1981/11/01,河北新報杯(800万下),1800,芝,800万
1981/11/01,4歳以上400万下,1800,芝,400万
1981/11/01,3歳未勝利,1200,芝,未勝利
1981/11/01,3歳未勝利,1200,ダ,未勝利
1981/11/01,3歳新馬,1200,ダ,新馬
1981/11/01,3歳新馬,1400,芝,新馬
1981/11/01,4歳以上400万下,1600,ダ,400万
1981/11/01,4歳以上未勝利,3100,障,未勝利
1981/11/01,4歳以上400万下,1800,芝,400万
1981/11/01,晩秋特別(800万下),1600,芝,800万
1981/11/01,4歳以上400万下,1600,ダ,400万
1981/11/01,根岸特別(1200万下),1800,芝,1200万
1981/11/01,3歳S(OP),1400,芝,OP
1981/11/01,4歳以上800万下,2000,芝,800万
1981/11/01,3歳未勝利,1200,ダ,未勝利
1981/11/01,3歳未勝利,1600,芝,未勝利
1981/11/01,3歳新馬,1400,芝,新馬
1981/11/01,3歳400万下,1400,ダ,400万
1981/11/01,4歳以上,3000,障,NoClass
1981/11/01,4歳以上400万下,2000,芝,400万
1981/11/01,4歳以上400万下,1800,ダ,400万
1981/11/01,アラブS(OP),1800,ダ,OP
1981/11/01,4歳以上400万下,2000,芝,400万
1981/11/01,天ケ瀬特別(800万下),1600,芝,800万
1981/11/01,京都記念(OP),2400,芝,OP
1981/11/01,4歳以上800万下,1200,ダ,800万
1981/10/31,3歳未勝利,1000,ダ,未勝利
1981/10/31,3歳未勝利,1000,芝,未勝利
1981/10/31,4歳以上,2000,芝,NoClass
1981/10/31,3歳新馬,1000,芝,新馬
1981/10/31,4歳以上400万下,2000,芝,400万
1981/10/31,4歳以上400万下,1800,芝,400万
1981/10/31,4歳以上400万下,1700,芝,400万
1981/10/31,4歳以上400万下,1000,芝,400万
1981/10/31,金華山特別(400万下),1800,芝,400万
1981/10/31,蔵王特別(800万下),2000,芝,800万
1981/10/31,4歳以上400万下,1000,芝,400万
1981/10/31,3歳未勝利,1400,ダ,未勝利
1981/10/31,4歳以上400万下,2100,ダ,400万
1981/10/31,3歳新馬,1200,芝,新馬
1981/10/31,3歳新馬,1200,芝,新馬
1981/10/31,3歳新馬,1600,芝,新馬
1981/10/31,4歳以上未勝利,3100,障,未勝利
1981/10/31,4歳以上400万下,3100,障,400万
1981/10/31,白菊賞(400万下),1600,芝,400万
1981/10/31,4歳以上800万下,1800,芝,800万
