開催日,レース名,距離,地肌,クラス
2004/12/05,美浦特別(1000万下),2500,芝,1000万
2004/12/05,3歳以上500万下,1700,ダ,500万
2004/12/05,3歳以上500万下,1000,ダ,500万
2004/12/05,3歳以上500万下,1700,ダ,500万
2004/12/05,2歳未勝利,1200,芝,未勝利
2004/12/05,2歳未勝利,1800,芝,未勝利
2004/12/05,3歳以上500万下,1800,芝,500万
2004/12/05,3歳以上500万下,2300,ダ,500万
2004/12/05,3歳以上500万下,1000,ダ,500万
2004/12/05,3歳以上500万下,1700,ダ,500万
2004/12/05,つわぶき賞(500万下),1200,芝,500万
2004/12/05,春待月S(OP),2300,ダ,OP
2004/12/05,恵那特別(500万下),1200,芝,500万
2004/12/05,2歳未勝利,1800,ダ,未勝利
2004/12/05,2歳未勝利,1200,ダ,未勝利
2004/12/05,2歳未勝利,1400,ダ,未勝利
2004/12/05,2歳未勝利,1600,芝,未勝利
2004/12/05,2歳新馬,1200,ダ,新馬
2004/12/05,2歳新馬,2000,芝,新馬
2004/12/05,3歳以上500万下,1400,ダ,500万
2004/12/05,3歳以上500万下,1800,ダ,500万
2004/12/05,キタノカチドキM(500万下),1400,芝,500万
2004/12/05,ゴールデンサドルT(1000万下),1400,芝,1000万
2004/12/05,阪神ジュベナイルF(G1),1600,芝,G1
2004/12/05,ゴールデンブーツT(1000万下),2000,芝,1000万
2004/12/04,2歳未勝利,1200,ダ,未勝利
2004/12/04,2歳未勝利,1800,ダ,未勝利
2004/12/04,2歳未勝利,1200,ダ,未勝利
2004/12/04,2歳新馬,1800,ダ,新馬
2004/12/04,2歳新馬,1200,芝,新馬
2004/12/04,3歳以上500万下,2400,ダ,500万
2004/12/04,3歳以上500万下,1200,ダ,500万
2004/12/04,3歳以上1000万下,1800,ダ,1000万
2004/12/04,イルミネーションJS(OP),3350,障,OP
2004/12/04,葉牡丹賞(500万下),2000,芝,500万
2004/12/04,ステイヤーズS(G2),3600,芝,G2
2004/12/04,南総特別(1000万下),1200,芝,1000万
2004/12/04,2歳未勝利,1000,ダ,未勝利
2004/12/04,3歳以上500万下,1000,ダ,500万
2004/12/04,3歳以上500万下,1700,ダ,500万
2004/12/04,2歳新馬,1200,芝,新馬
2004/12/04,3歳以上500万下,1700,ダ,500万
2004/12/04,3歳以上500万下,1000,ダ,500万
2004/12/04,3歳以上500万下,1700,ダ,500万
2004/12/04,3歳以上500万下,2500,芝,500万
2004/12/04,3歳以上500万下,1200,芝,500万
2004/12/04,沓掛特別(500万下),1700,ダ,500万
2004/12/04,鳥羽特別(1000万下),1200,芝,1000万
2004/12/04,鳴海特別(500万下),2000,芝,500万
2004/12/04,2歳未勝利,1200,ダ,未勝利
2004/12/04,2歳未勝利,2000,芝,未勝利
2004/12/04,2歳未勝利,1200,芝,未勝利
2004/12/04,障害3歳以上未勝利,3000,障,未勝利
2004/12/04,2歳新馬,1800,ダ,新馬
2004/12/04,2歳新馬,1400,芝,新馬
2004/12/04,3歳以上500万下,1400,ダ,500万
2004/12/04,3歳以上500万下,1200,ダ,500万
2004/12/04,ゴールデンスパーT(1000万下),1800,ダ,1000万
2004/12/04,ポインセチア賞(500万下),1200,ダ,500万
2004/12/04,ゴールデンホイップT(1600万下),1600,芝,1600万
2004/12/04,3歳以上1000万下,1200,ダ,1000万
2004/11/28,2歳未勝利,1600,ダ,未勝利
2004/11/28,2歳未勝利,1400,芝,未勝利
2004/11/28,2歳未勝利,1600,芝,未勝利
2004/11/28,2歳新馬,1800,芝,新馬
2004/11/28,3歳以上500万下,1600,ダ,500万
2004/11/28,3歳以上1000万下,1400,ダ,1000万
2004/11/28,ベゴニア賞(500万下),1600,芝,500万
2004/11/28,トウカイテイオーM(1000万下),2000,芝,1000万
2004/11/28,ウェルカムS(1600万下),1600,ダ,1600万
2004/11/28,ジャパンカップダート(G1),2100,ダ,G1
2004/11/28,ジャパンC(G1),2400,芝,G1
2004/11/28,2歳未勝利,1400,ダ,未勝利
2004/11/28,2歳未勝利,1400,芝,未勝利
2004/11/28,2歳未勝利,1800,芝,未勝利
2004/11/28,2歳新馬,1800,芝,新馬
2004/11/28,障害3歳以上未勝利,2910,障,未勝利
2004/11/28,3歳以上500万下,1800,ダ,500万
2004/11/28,3歳以上500万下,1600,芝,500万
2004/11/28,3歳以上1000万下,1800,芝,1000万
2004/11/28,あけび賞(500万下),1600,芝,500万
2004/11/28,山科特別(1000万下),1400,ダ,1000万
2004/11/28,アンドロメダS(OP),1200,芝,OP
2004/11/28,ゴールデンジュビリー(1600万下),1200,ダ,1600万
2004/11/27,2歳未勝利,1400,ダ,未勝利
2004/11/27,2歳未勝利,1400,芝,未勝利
2004/11/27,2歳未勝利,1800,芝,未勝利
2004/11/27,2歳新馬,1600,ダ,新馬
2004/11/27,2歳新馬,1400,芝,新馬
2004/11/27,2歳500万下,1600,ダ,500万
2004/11/27,3歳以上500万下,1300,ダ,500万
2004/11/27,3歳以上500万下,1600,芝,500万
2004/11/27,シャングリラ賞(1000万下),1600,ダ,1000万
2004/11/27,セレブレイション賞(1000万下),1600,芝,1000万
2004/11/27,キャピタルS(OP),1600,芝,OP
2004/11/27,3歳以上1000万下,1400,芝,1000万
2004/11/27,2歳未勝利,1200,ダ,未勝利
2004/11/27,2歳未勝利,1600,芝,未勝利
2004/11/27,2歳未勝利,1200,芝,未勝利
2004/11/27,障害3歳以上OP,3170,障,OP
2004/11/27,2歳新馬,1400,ダ,新馬
2004/11/27,2歳新馬,1200,芝,新馬
2004/11/27,3歳以上500万下,1400,ダ,500万
2004/11/27,3歳以上500万下,1200,ダ,500万
2004/11/27,京都2歳S(OP),2000,芝,OP
2004/11/27,鞍馬特別(1000万下),1200,芝,1000万
2004/11/27,京阪杯(G3),1800,芝,G3
2004/11/27,3歳以上1000万下,1200,ダ,1000万
2004/11/21,2歳未勝利,1600,ダ,未勝利
2004/11/21,2歳未勝利,1400,芝,未勝利
2004/11/21,2歳未勝利,1600,芝,未勝利
2004/11/21,障害3歳以上未勝利,3000,障,未勝利
2004/11/21,2歳新馬,1600,芝,新馬
2004/11/21,2歳500万下,1400,芝,500万
2004/11/21,3歳以上500万下,1400,ダ,500万
2004/11/21,3歳以上1000万下,1300,ダ,1000万
2004/11/21,神奈川新聞杯(1000万下),1800,芝,1000万
2004/11/21,奥多摩S(1600万下),1400,芝,1600万
2004/11/21,霜月S(OP),1400,ダ,OP
2004/11/21,3歳以上500万下,2300,芝,500万
2004/11/21,2歳未勝利,1200,ダ,未勝利
2004/11/21,2歳未勝利,1400,ダ,未勝利
2004/11/21,2歳未勝利,2000,芝,未勝利
2004/11/21,2歳新馬,1200,ダ,新馬
2004/11/21,2歳新馬,1600,芝,新馬
2004/11/21,2歳500万下,1400,芝,500万
2004/11/21,3歳以上500万下,2400,芝,500万
2004/11/21,3歳以上500万下,1800,ダ,500万
2004/11/21,オグリキャップM(1000万下),1600,芝,1000万
2004/11/21,古都S(1600万下),2200,芝,1600万
2004/11/21,マイルチャンピオンS(G1),1600,芝,G1
2004/11/21,與杼特別(1000万下),1200,ダ,1000万
2004/11/20,2歳未勝利,1400,ダ,未勝利
2004/11/20,2歳未勝利,1300,ダ,未勝利
2004/11/20,2歳未勝利,2000,芝,未勝利
2004/11/20,障害3歳以上OP,3100,障,OP
2004/11/20,2歳新馬,1400,ダ,新馬
2004/11/20,2歳新馬,1400,芝,新馬
2004/11/20,3歳以上500万下,1300,ダ,500万
2004/11/20,3歳以上1000万下,1400,ダ,1000万
2004/11/20,深秋特別(1000万下),1600,ダ,1000万
2004/11/20,相模湖特別(1000万下),1400,芝,1000万
2004/11/20,東京スポーツ杯2歳S(G3),1800,芝,G3
2004/11/20,3歳以上500万下,1400,芝,500万
2004/11/20,2歳未勝利,1400,ダ,未勝利
2004/11/20,2歳未勝利,1400,芝,未勝利
2004/11/20,2歳未勝利,1600,芝,未勝利
2004/11/20,障害3歳以上未勝利,2910,障,未勝利
2004/11/20,2歳新馬,1400,芝,新馬
2004/11/20,2歳新馬,2000,芝,新馬
2004/11/20,3歳以上500万下,1400,ダ,500万
2004/11/20,3歳以上1000万下,1800,ダ,1000万
2004/11/20,もちの木賞(500万下),1400,ダ,500万
2004/11/20,八瀬特別(1000万下),2400,芝,1000万
2004/11/20,トパーズS(OP),1800,ダ,OP
2004/11/20,3歳以上1000万下,1400,ダ,1000万
2004/11/14,2歳未勝利,1700,ダ,未勝利
2004/11/14,2歳未勝利,1200,芝,未勝利
2004/11/14,3歳以上500万下,1700,ダ,500万
2004/11/14,3歳以上500万下,1200,芝,500万
2004/11/14,3歳以上500万下,1150,ダ,500万
2004/11/14,3歳以上500万下,1800,芝,500万
2004/11/14,3歳以上500万下,1200,芝,500万
2004/11/14,3歳以上500万下,2000,芝,500万
2004/11/14,3歳以上500万下,1700,ダ,500万
2004/11/14,高湯特別(500万下),1800,芝,500万
2004/11/14,福島記念(G3),2000,芝,G3
2004/11/14,五色沼特別(1000万下),1200,芝,1000万
2004/11/14,2歳未勝利,1400,ダ,未勝利
2004/11/14,2歳未勝利,1600,ダ,未勝利
2004/11/14,2歳未勝利,1800,芝,未勝利
2004/11/14,障害3歳以上未勝利,3000,障,未勝利
2004/11/14,2歳新馬,1300,ダ,新馬
2004/11/14,2歳新馬,1600,芝,新馬
2004/11/14,3歳以上500万下,1400,ダ,500万
2004/11/14,3歳以上1000万下,1600,ダ,1000万
2004/11/14,赤松賞(500万下),1600,芝,500万
2004/11/14,tvk賞(1000万下),1600,芝,1000万
2004/11/14,オーロC(OP),1400,芝,OP
2004/11/14,3歳以上1000万下,1800,芝,1000万
2004/11/14,2歳未勝利,1200,ダ,未勝利
2004/11/14,2歳未勝利,1600,芝,未勝利
2004/11/14,2歳未勝利,1800,芝,未勝利
2004/11/14,2歳新馬,1400,ダ,新馬
2004/11/14,2歳新馬,1800,芝,新馬
2004/11/14,3歳以上500万下,1200,ダ,500万
2004/11/14,3歳以上500万下,1800,ダ,500万
2004/11/14,3歳以上1000万下,1200,ダ,1000万
2004/11/14,黄菊賞(500万下),1800,芝,500万
2004/11/14,スピードシンボリM(1000万下),1800,芝,1000万
2004/11/14,エリザベス女王杯(G1),2200,芝,G1
2004/11/14,ドンカスターC(1000万下),1400,ダ,1000万
2004/11/13,2歳未勝利,1200,芝,未勝利
2004/11/13,2歳新馬,1200,芝,新馬
2004/11/13,3歳以上500万下,1150,ダ,500万
2004/11/13,3歳以上500万下,1700,ダ,500万
2004/11/13,3歳以上500万下,1150,ダ,500万
2004/11/13,3歳以上500万下,2000,芝,500万
2004/11/13,3歳以上500万下,1700,ダ,500万
2004/11/13,3歳以上500万下,2000,芝,500万
2004/11/13,3歳以上500万下,1800,芝,500万
2004/11/13,蔵王特別(500万下),2600,芝,500万
2004/11/13,阿武隈特別(1000万下),1700,ダ,1000万
2004/11/13,赤湯特別(500万下),1200,芝,500万
2004/11/13,2歳未勝利,1300,ダ,未勝利
2004/11/13,2歳未勝利,1600,芝,未勝利
2004/11/13,2歳未勝利,1400,芝,未勝利
2004/11/13,2歳新馬,1600,ダ,新馬
2004/11/13,2歳新馬,1800,芝,新馬
2004/11/13,2歳500万下,1300,ダ,500万
2004/11/13,3歳以上500万下,1600,ダ,500万
2004/11/13,3歳以上1000万下,1400,ダ,1000万
2004/11/13,晩秋特別(1000万下),2400,芝,1000万
2004/11/13,ノベンバーS(1600万下),2000,芝,1600万
2004/11/13,京王杯2歳S(G2),1400,芝,G2
2004/11/13,3歳以上500万下,1800,芝,500万
2004/11/13,2歳未勝利,1200,ダ,未勝利
2004/11/13,2歳未勝利,1400,ダ,未勝利
2004/11/13,2歳未勝利,1400,芝,未勝利
2004/11/13,2歳新馬,1200,ダ,新馬
2004/11/13,2歳新馬,1400,芝,新馬
2004/11/13,2歳500万下,1200,芝,500万
2004/11/13,3歳以上500万下,1400,ダ,500万
2004/11/13,3歳以上500万下,1400,芝,500万
2004/11/13,京都ハイジャンプ(J.G2),3930,障,G2
2004/11/13,宝ケ池特別(1000万下),1400,芝,1000万
2004/11/13,清水S(1600万下),1600,芝,1600万
2004/11/13,花背特別(1000万下),1800,ダ,1000万
2004/11/07,2歳未勝利,1200,芝,未勝利
2004/11/07,3歳以上500万下,1700,ダ,500万
2004/11/07,3歳以上500万下,1150,ダ,500万
2004/11/07,3歳以上500万下,1200,芝,500万
2004/11/07,3歳以上500万下,1150,ダ,500万
2004/11/07,3歳以上500万下,2000,芝,500万
2004/11/07,3歳以上500万下,1200,芝,500万
2004/11/07,3歳以上500万下,1800,芝,500万
2004/11/07,3歳以上500万下,1700,ダ,500万
2004/11/07,福島2歳S(OP),1200,芝,OP
2004/11/07,磐梯山特別(1000万下),2000,芝,1000万
2004/11/07,二本松特別(500万下),1800,芝,500万
2004/11/07,2歳未勝利,1400,ダ,未勝利
2004/11/07,2歳未勝利,1600,ダ,未勝利
2004/11/07,2歳未勝利,1600,芝,未勝利
2004/11/07,障害3歳以上未勝利,3000,障,未勝利
2004/11/07,2歳新馬,1400,ダ,新馬
2004/11/07,2歳新馬,2000,芝,新馬
2004/11/07,3歳以上500万下,2100,ダ,500万
2004/11/07,3歳以上500万下,1400,ダ,500万
2004/11/07,カネミノブメモリアル(1000万下),1800,芝,1000万
2004/11/07,ユートピアS(1600万下),1600,芝,1600万
2004/11/07,アルゼンチン共和国杯(G2),2500,芝,G2
2004/11/07,3歳以上1000万下,1400,芝,1000万
2004/11/07,2歳未勝利,1400,ダ,未勝利
2004/11/07,2歳未勝利,1200,芝,未勝利
2004/11/07,2歳未勝利,2000,芝,未勝利
2004/11/07,2歳新馬,1200,ダ,新馬
2004/11/07,2歳新馬,1200,芝,新馬
2004/11/07,2歳新馬,2000,芝,新馬
2004/11/07,3歳以上500万下,1200,ダ,500万
2004/11/07,3歳以上500万下,1800,芝,500万
2004/11/07,花園S(1600万下),1800,ダ,1600万
2004/11/07,醍醐特別(1000万下),1200,芝,1000万
2004/11/07,KBSファンタジーS(G3),1400,芝,G3
2004/11/07,3歳以上1000万下,1400,ダ,1000万
2004/11/06,2歳未勝利,1150,ダ,未勝利
2004/11/06,2歳新馬,1200,芝,新馬
2004/11/06,3歳以上500万下,1700,ダ,500万
2004/11/06,3歳以上500万下,1700,芝,500万
2004/11/06,3歳以上500万下,1150,ダ,500万
2004/11/06,3歳以上500万下,1200,芝,500万
2004/11/06,3歳以上500万下,1800,芝,500万
2004/11/06,3歳以上500万下,1700,ダ,500万
2004/11/06,3歳以上500万下,1200,芝,500万
2004/11/06,檜原湖特別(500万下),2000,芝,500万
2004/11/06,河北新報杯(1000万下),1200,芝,1000万
2004/11/06,伊達特別(500万下),1700,ダ,500万
2004/11/06,2歳未勝利,1300,ダ,未勝利
2004/11/06,2歳未勝利,1400,芝,未勝利
2004/11/06,2歳未勝利,2000,芝,未勝利
2004/11/06,2歳新馬,1600,芝,新馬
2004/11/06,2歳新馬,1400,芝,新馬
2004/11/06,3歳以上500万下,1600,ダ,500万
2004/11/06,3歳以上1000万下,1400,ダ,1000万
2004/11/06,秋陽ジャンプS(OP),3300,障,OP
2004/11/06,百日草特別(500万下),1800,芝,500万
2004/11/06,甲斐路特別(1000万下),2100,ダ,1000万
2004/11/06,ブラジルC(1600万下),1400,ダ,1600万
2004/11/06,3歳以上500万下,1600,芝,500万
2004/11/06,2歳未勝利,1400,ダ,未勝利
2004/11/06,2歳未勝利,1200,ダ,未勝利
2004/11/06,2歳未勝利,1600,芝,未勝利
2004/11/06,障害3歳以上未勝利,2910,障,未勝利
2004/11/06,2歳新馬,1600,芝,新馬
2004/11/06,2歳500万下,1400,芝,500万
2004/11/06,3歳以上500万下,1400,ダ,500万
2004/11/06,3歳以上500万下,1800,ダ,500万
2004/11/06,北大路特別(1000万下),2000,芝,1000万
