開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
1972/12/28,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/24,4歳以上勝入,1800,3:３歳以上,160.0,ダ,NoClass,z.NoClass,5.砂 マイル
1972/12/24,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/24,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/24,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/24,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/24,4歳以上200万下,1800,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/24,冬至特別(300万下),1800,3:３歳以上,520.0,芝,300万,9.1勝,2.芝 マイル
1972/12/24,4歳以上600万下,1600,3:３歳以上,400.0,芝,600万,8.2勝,2.芝 マイル
1972/12/24,中山大障害(OP),4100,3:３歳以上,1900.0,障,OP,6.OP,7.障害
1972/12/24,ディセンバーハンデキ(1000万下),2000,3:３歳以上,600.0,芝,1000万,7.3勝,3.芝 中以遠
1972/12/24,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/24,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/24,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/24,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/24,3歳,1600,1:２歳,300.0,芝,NoClass,z.NoClass,2.芝 マイル
1972/12/24,4歳以上未勝利,2600,3:３歳以上,0.0,障,未勝利,o.未勝利,7.障害
1972/12/24,4歳以上200万下,1900,3:３歳以上,270.0,芝,200万,9.1勝,3.芝 中以遠
1972/12/24,ひいらぎ賞(200万下),1400,1:２歳,320.0,芝,200万,9.1勝,1.芝 短距離
1972/12/24,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/24,阪神大賞典(OP),3100,3:３歳以上,1600.0,芝,OP,6.OP,3.芝 中以遠
1972/12/24,サンタクロースH(700万下),1900,3:３歳以上,580.0,芝,700万,7.3勝,3.芝 中以遠
1972/12/24,4歳以上600万下,2400,3:３歳以上,400.0,芝,600万,8.2勝,3.芝 中以遠
1972/12/23,3歳100万下,1200,1:２歳,110.0,ダ,100万,9.1勝,4.砂 短距離
1972/12/23,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/23,4歳以上未勝利,2710,3:３歳以上,350.0,障,未勝利,o.未勝利,7.障害
1972/12/23,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/23,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/23,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/23,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/23,葉牡丹賞(200万下),1600,1:２歳,320.0,芝,200万,9.1勝,2.芝 マイル
1972/12/23,4歳以上400万下,1800,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/23,クリスマスハンデキャ(700万下),2000,3:３歳以上,580.0,芝,700万,7.3勝,3.芝 中以遠
1972/12/23,習志野特別(500万下),1800,3:３歳以上,580.0,芝,500万,8.2勝,2.芝 マイル
1972/12/23,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/23,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/23,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/23,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/23,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/23,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/23,3歳200万下,1400,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/23,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/23,障害S(OP),3300,3:３歳以上,650.0,障,OP,6.OP,7.障害
1972/12/23,4歳以上300万下,1900,3:３歳以上,350.0,芝,300万,9.1勝,3.芝 中以遠
1972/12/23,短距離特別(800万下),1400,3:３歳以上,600.0,芝,800万,7.3勝,1.芝 短距離
1972/12/23,冬至特別(500万下),1600,3:３歳以上,580.0,芝,500万,8.2勝,2.芝 マイル
1972/12/23,4歳以上400万下,2000,3:３歳以上,175.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/17,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/17,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/17,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/17,3歳200万下,1600,1:２歳,210.0,芝,200万,9.1勝,2.芝 マイル
1972/12/17,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/17,3歳牝馬S(OP),1600,1:２歳,450.0,芝,OP,6.OP,2.芝 マイル
1972/12/17,短距離特別(500万下),1200,3:３歳以上,580.0,芝,500万,8.2勝,1.芝 短距離
1972/12/17,4歳以上400万下,1800,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/17,有馬記念(OP),2500,3:３歳以上,3000.0,芝,OP,6.OP,3.芝 中以遠
1972/12/17,4歳以上700万下,1600,3:３歳以上,400.0,芝,700万,7.3勝,2.芝 マイル
1972/12/17,3歳100万下,1000,1:２歳,110.0,ダ,100万,9.1勝,4.砂 短距離
1972/12/17,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/17,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/17,4歳以上,1600,3:３歳以上,230.0,ダ,NoClass,z.NoClass,5.砂 マイル
1972/12/17,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/17,4歳以上200万下,1600,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/17,4歳以上200万下,1600,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/17,中京3歳S(OP),1400,1:２歳,600.0,芝,OP,6.OP,1.芝 短距離
1972/12/17,CBC賞(OP),1400,3:３歳以上,800.0,芝,OP,6.OP,1.芝 短距離
1972/12/17,師走特別(500万下),2000,3:３歳以上,560.0,芝,500万,8.2勝,3.芝 中以遠
1972/12/17,4歳以上300万下,1700,3:３歳以上,340.0,ダ,300万,9.1勝,5.砂 マイル
1972/12/17,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/17,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/17,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/17,3歳200万下,1400,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/17,4歳以上300万下,2600,3:３歳以上,380.0,障,300万,9.1勝,7.障害
1972/12/17,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/17,御影特別(400万下),2000,3:３歳以上,520.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/17,4歳以上400万下,1900,3:３歳以上,440.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/17,阪神牝馬特別(OP),2000,3:３歳以上,1000.0,芝,OP,6.OP,3.芝 中以遠
1972/12/17,夙川特別(500万下),1900,3:３歳以上,580.0,芝,500万,8.2勝,3.芝 中以遠
1972/12/17,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/16,3歳未勝利,1200,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/16,3歳,1200,1:２歳,140.0,ダ,NoClass,z.NoClass,4.砂 短距離
1972/12/16,4歳以上300万下,2710,3:３歳以上,380.0,障,300万,9.1勝,7.障害
1972/12/16,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/16,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/16,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/16,4歳以上200万下,1800,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/16,寒菊賞(200万下),1600,1:２歳,320.0,芝,200万,9.1勝,2.芝 マイル
1972/12/16,4歳以上500万下,1800,3:３歳以上,400.0,芝,500万,8.2勝,2.芝 マイル
1972/12/16,中冬S(800万下),1800,3:３歳以上,600.0,芝,800万,7.3勝,2.芝 マイル
1972/12/16,中距離特別(400万下),2000,3:３歳以上,520.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/16,4歳以上300万下,1600,3:３歳以上,350.0,芝,300万,9.1勝,2.芝 マイル
1972/12/16,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/16,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/16,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/16,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/16,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/16,3歳200万下,1000,1:２歳,200.0,ダ,200万,9.1勝,4.砂 短距離
1972/12/16,4歳以上200万下,1600,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/16,4歳以上200万下,1600,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/16,4歳以上200万下,1600,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/16,清洲特別(300万下),1700,3:３歳以上,500.0,ダ,300万,9.1勝,5.砂 マイル
1972/12/16,アラブ3歳S(OP),1600,1:２歳,180.0,ダ,OP,6.OP,5.砂 マイル
1972/12/16,4歳以上400万下,1700,3:３歳以上,340.0,ダ,400万,8.2勝,5.砂 マイル
1972/12/16,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/16,3歳未勝利,1400,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/16,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/16,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/16,4歳以上未勝利,2600,3:３歳以上,0.0,障,未勝利,o.未勝利,7.障害
1972/12/16,4歳以上200万下,1900,3:３歳以上,270.0,芝,200万,9.1勝,3.芝 中以遠
1972/12/16,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/16,えりか賞(200万下),1400,1:２歳,320.0,芝,200万,9.1勝,1.芝 短距離
1972/12/16,4歳以上500万下,2000,3:３歳以上,400.0,芝,500万,8.2勝,3.芝 中以遠
1972/12/16,武庫川特別(700万下),1600,3:３歳以上,580.0,芝,700万,7.3勝,2.芝 マイル
1972/12/16,猪名川特別(300万下),1900,3:３歳以上,520.0,芝,300万,9.1勝,3.芝 中以遠
1972/12/16,4歳以上600万下,1900,3:３歳以上,400.0,芝,600万,8.2勝,3.芝 中以遠
1972/12/10,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/10,4歳以上未勝利,2710,3:３歳以上,350.0,障,未勝利,o.未勝利,7.障害
1972/12/10,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/10,清澄特別(500万下),2200,3:３歳以上,580.0,芝,500万,8.2勝,3.芝 中以遠
1972/12/10,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/10,3歳S(OP),1600,1:２歳,1200.0,芝,OP,6.OP,2.芝 マイル
1972/12/10,牝馬特別(700万下),1800,3:３歳以上,580.0,芝,700万,7.3勝,2.芝 マイル
1972/12/10,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/10,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/10,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/10,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/10,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/10,葉牡丹賞(200万下),1400,1:２歳,300.0,芝,200万,9.1勝,1.芝 短距離
1972/12/10,アラブ大賞典(OP),1800,3:３歳以上,500.0,芝,OP,6.OP,2.芝 マイル
1972/12/10,クリスマスキヤロルハ(700万下),1700,3:３歳以上,560.0,芝,700万,7.3勝,2.芝 マイル
1972/12/10,4歳以上400万下,1700,3:３歳以上,340.0,ダ,400万,8.2勝,5.砂 マイル
1972/12/10,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/10,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/10,4歳以上,2600,3:３歳以上,480.0,障,NoClass,z.NoClass,7.障害
1972/12/10,3歳牝馬特別(200万下),1600,1:２歳,320.0,芝,200万,9.1勝,2.芝 マイル
1972/12/10,4歳以上200万下,1900,3:３歳以上,270.0,芝,200万,9.1勝,3.芝 中以遠
1972/12/10,阪神3歳S(OP),1600,1:２歳,1200.0,芝,OP,6.OP,2.芝 マイル
1972/12/10,六甲S(800万下),2200,3:３歳以上,600.0,芝,800万,7.3勝,3.芝 中以遠
1972/12/10,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/09,3歳100万下,1200,1:２歳,110.0,ダ,100万,9.1勝,4.砂 短距離
1972/12/09,4歳以上,1700,3:３歳以上,150.0,ダ,NoClass,z.NoClass,5.砂 マイル
1972/12/09,4歳以上,2700,3:３歳以上,480.0,障,NoClass,z.NoClass,7.障害
1972/12/09,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/09,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/09,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/09,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/09,すずかけ賞(200万下),1600,1:２歳,320.0,芝,200万,9.1勝,2.芝 マイル
1972/12/09,4歳以上,1800,3:３歳以上,440.0,芝,NoClass,z.NoClass,2.芝 マイル
1972/12/09,安房特別(600万下),2000,3:３歳以上,580.0,芝,600万,8.2勝,3.芝 中以遠
1972/12/09,南総特別(400万下),1800,3:３歳以上,520.0,芝,400万,8.2勝,2.芝 マイル
1972/12/09,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/09,3歳未勝利,1000,1:２歳,80.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/09,3歳100万下,1000,1:２歳,110.0,ダ,100万,9.1勝,4.砂 短距離
1972/12/09,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/09,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/09,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/09,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/09,3歳200万下,1000,1:２歳,200.0,ダ,200万,9.1勝,4.砂 短距離
1972/12/09,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/09,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/09,伊勢特別(400万下),2000,3:３歳以上,500.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/09,恵那特別(200万下),1700,3:３歳以上,400.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/09,4歳以上300万下,1600,3:３歳以上,340.0,ダ,300万,9.1勝,5.砂 マイル
1972/12/09,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/09,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/09,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/09,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/09,4歳以上未勝利,2600,3:３歳以上,350.0,障,未勝利,o.未勝利,7.障害
1972/12/09,4歳以上200万下,1900,3:３歳以上,270.0,芝,200万,9.1勝,3.芝 中以遠
1972/12/09,4歳以上300万下,1600,3:３歳以上,350.0,芝,300万,9.1勝,2.芝 マイル
1972/12/09,寒菊賞(200万下),1200,1:２歳,320.0,芝,200万,9.1勝,1.芝 短距離
1972/12/09,4歳以上700万下,2000,3:３歳以上,400.0,芝,700万,7.3勝,3.芝 中以遠
1972/12/09,セントウルS(OP),1600,3:３歳以上,650.0,芝,OP,6.OP,2.芝 マイル
1972/12/09,北攝特別(500万下),1900,3:３歳以上,580.0,芝,500万,8.2勝,3.芝 中以遠
1972/12/09,4歳以上400万下,1900,3:３歳以上,350.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/03,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/03,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/03,4歳以上未勝利,2820,3:３歳以上,350.0,障,未勝利,o.未勝利,7.障害
1972/12/03,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/03,3歳200万下,1400,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/03,4歳以上200万下,1600,3:３歳以上,270.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/03,短距離特別(300万下),1400,3:３歳以上,520.0,芝,300万,9.1勝,1.芝 短距離
1972/12/03,4歳以上500万下,1600,3:３歳以上,400.0,芝,500万,8.2勝,2.芝 マイル
1972/12/03,クモハタ記念(OP),1800,3:３歳以上,1000.0,芝,OP,6.OP,2.芝 マイル
1972/12/03,武蔵野S(700万下),2000,3:３歳以上,580.0,芝,700万,7.3勝,3.芝 中以遠
1972/12/03,4歳以上400万下,1600,3:３歳以上,350.0,ダ,400万,8.2勝,5.砂 マイル
1972/12/03,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/03,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/03,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/03,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/03,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/03,3歳,1200,1:２歳,280.0,芝,NoClass,z.NoClass,1.芝 短距離
1972/12/03,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/03,すずかけ賞(200万下),1400,1:２歳,300.0,芝,200万,9.1勝,1.芝 短距離
1972/12/03,愛知杯(OP),2000,3:３歳以上,1000.0,芝,OP,6.OP,3.芝 中以遠
1972/12/03,高山特別(200万下),1700,3:３歳以上,400.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/03,4歳以上400万下,1600,3:３歳以上,340.0,ダ,400万,8.2勝,5.砂 マイル
1972/12/03,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/03,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/03,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/03,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/03,4歳以上300万下,2600,3:３歳以上,380.0,障,300万,9.1勝,7.障害
1972/12/03,4歳以上300万下,2000,3:３歳以上,350.0,芝,300万,9.1勝,3.芝 中以遠
1972/12/03,シクラメン賞(200万下),1200,1:２歳,320.0,芝,200万,9.1勝,1.芝 短距離
1972/12/03,4歳以上800万下,1900,3:３歳以上,420.0,芝,800万,7.3勝,3.芝 中以遠
1972/12/03,ウインターC(700万下),2400,3:３歳以上,580.0,芝,700万,7.3勝,3.芝 中以遠
1972/12/03,中冬特別(400万下),1900,3:３歳以上,520.0,芝,400万,8.2勝,3.芝 中以遠
1972/12/03,4歳以上200万下,1600,3:３歳以上,270.0,芝,200万,9.1勝,2.芝 マイル
1972/12/02,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/02,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/02,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/02,4歳以上勝入600万円以下,2820,3:３歳以上,430.0,障,600万,8.2勝,7.障害
1972/12/02,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/02,4歳以上200万下,1400,3:３歳以上,270.0,ダ,200万,9.1勝,4.砂 短距離
1972/12/02,4歳以上200万下,1600,3:３歳以上,270.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/02,3歳特別(200万下),1400,1:２歳,320.0,芝,200万,9.1勝,1.芝 短距離
1972/12/02,4歳以上600万下,1800,3:３歳以上,400.0,芝,600万,8.2勝,2.芝 マイル
1972/12/02,東京S(800万下),2000,3:３歳以上,600.0,芝,800万,7.3勝,3.芝 中以遠
1972/12/02,白富士賞(500万下),1800,3:３歳以上,580.0,芝,500万,8.2勝,2.芝 マイル
1972/12/02,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/02,3歳未勝利,1000,1:２歳,120.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/02,3歳,1000,1:２歳,140.0,ダ,NoClass,z.NoClass,4.砂 短距離
1972/12/02,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/02,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/02,3歳未勝利,1000,1:２歳,100.0,ダ,未勝利,o.未勝利,4.砂 短距離
1972/12/02,4歳以上,1700,3:３歳以上,230.0,ダ,NoClass,z.NoClass,5.砂 マイル
1972/12/02,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/02,3歳200万下,1000,1:２歳,200.0,ダ,200万,9.1勝,4.砂 短距離
1972/12/02,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/02,桑名特別(400万下),1800,3:３歳以上,500.0,芝,400万,8.2勝,2.芝 マイル
1972/12/02,多治見特別(300万下),1700,3:３歳以上,500.0,ダ,300万,9.1勝,5.砂 マイル
1972/12/02,4歳以上200万下,1700,3:３歳以上,260.0,ダ,200万,9.1勝,5.砂 マイル
1972/12/02,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/02,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/02,3歳未勝利,1200,1:２歳,100.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/12/02,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
1972/12/02,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/12/02,4歳以上400万下,1600,3:３歳以上,350.0,芝,400万,8.2勝,2.芝 マイル
1972/12/02,4歳以上500万下,1600,3:３歳以上,400.0,芝,500万,8.2勝,2.芝 マイル
1972/12/02,障害特別(600万下),3000,3:３歳以上,550.0,障,600万,8.2勝,7.障害
1972/12/02,4歳以上,1900,3:３歳以上,440.0,芝,NoClass,z.NoClass,3.芝 中以遠
1972/12/02,ディセンバーハンデキ(600万下),2200,3:３歳以上,580.0,芝,600万,8.2勝,3.芝 中以遠
1972/12/02,さざんか賞(400万下),1400,1:２歳,400.0,芝,400万,8.2勝,1.芝 短距離
1972/12/02,4歳以上200万下,1900,3:３歳以上,270.0,芝,200万,9.1勝,3.芝 中以遠
1972/11/26,3歳未勝利,1200,1:２歳,200.0,芝,未勝利,o.未勝利,1.芝 短距離
1972/11/26,3歳新馬,1200,1:２歳,180.0,芝,新馬,o.未勝利,1.芝 短距離
1972/11/26,3歳200万下,1200,1:２歳,210.0,芝,200万,9.1勝,1.芝 短距離
