開催日,レース名,距離,地肌,クラス,通時
2011/12/04,2歳新馬,2000,芝,新馬,o.未勝利
2011/12/04,2歳新馬,1800,ダ,新馬,o.未勝利
2011/12/04,3歳以上500万下,1800,ダ,500万,9.1勝
2011/12/04,3歳以上1000万下,1200,ダ,1000万,8.2勝
2011/12/04,千両賞(500万下),1600,芝,500万,9.1勝
2011/12/04,ゴールデンブーツT(1000万下),2000,芝,1000万,8.2勝
2011/12/04,ジャパンカップダート(G1),1800,ダ,G1,1.G1
2011/12/04,ゴールデンホイップT(1600万下),1600,芝,1600万,7.3勝
2011/12/04,2歳未勝利,1700,ダ,未勝利,o.未勝利
2011/12/04,3歳以上500万下,1000,ダ,500万,9.1勝
2011/12/04,2歳未勝利,1800,芝,未勝利,o.未勝利
2011/12/04,3歳以上500万下,1700,ダ,500万,9.1勝
2011/12/04,2歳新馬,1200,芝,新馬,o.未勝利
2011/12/04,3歳以上500万下,1700,ダ,500万,9.1勝
2011/12/04,3歳以上500万下,1000,ダ,500万,9.1勝
2011/12/04,3歳以上500万下,1200,芝,500万,9.1勝
2011/12/04,3歳以上500万下,1700,芝,500万,9.1勝
2011/12/04,企救丘特別(500万下),1700,ダ,500万,9.1勝
2011/12/04,下関S(1600万下),1200,芝,1600万,7.3勝
2011/12/04,三萩野特別(500万下),1800,芝,500万,9.1勝
2011/12/03,2歳未勝利,1200,ダ,未勝利,o.未勝利
2011/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利
2011/12/03,2歳未勝利,1200,芝,未勝利,o.未勝利
2011/12/03,2歳新馬,1200,ダ,新馬,o.未勝利
2011/12/03,2歳新馬,1800,芝,新馬,o.未勝利
2011/12/03,3歳以上500万下,1800,ダ,500万,9.1勝
2011/12/03,3歳以上1000万下,1200,ダ,1000万,8.2勝
2011/12/03,イルミネーションJS(OP),3570,障,OP,6.OP
2011/12/03,葉牡丹賞(500万下),2000,芝,500万,9.1勝
2011/12/03,アクアラインS(1600万下),1200,ダ,1600万,7.3勝
2011/12/03,ステイヤーズS(G2),3600,芝,G2,2.G2
2011/12/03,3歳以上1000万下,1200,芝,1000万,8.2勝
2011/12/03,2歳未勝利,1800,ダ,未勝利,o.未勝利
2011/12/03,2歳未勝利,1400,ダ,未勝利,o.未勝利
2011/12/03,2歳未勝利,2000,芝,未勝利,o.未勝利
2011/12/03,障害3歳以上未勝利,2970,障,未勝利,o.未勝利
2011/12/03,2歳新馬,1400,芝,新馬,o.未勝利
2011/12/03,2歳新馬,1200,ダ,新馬,o.未勝利
2011/12/03,3歳以上500万下,2400,芝,500万,9.1勝
2011/12/03,3歳以上1000万下,2000,ダ,1000万,8.2勝
2011/12/03,ポインセチア賞(500万下),1400,ダ,500万,9.1勝
2011/12/03,ゴールデンサドルT(1000万下),1400,芝,1000万,8.2勝
2011/12/03,鳴尾記念(G3),1800,芝,G3,3.G3
2011/12/03,GブライドルT(1600万下),1800,ダ,1600万,7.3勝
2011/12/03,2歳未勝利,1000,ダ,未勝利,o.未勝利
2011/12/03,3歳以上500万下,1700,ダ,500万,9.1勝
2011/12/03,2歳未勝利,1200,芝,未勝利,o.未勝利
2011/12/03,3歳以上500万下,1000,ダ,500万,9.1勝
2011/12/03,3歳以上500万下,1200,芝,500万,9.1勝
2011/12/03,3歳以上500万下,2400,ダ,500万,9.1勝
2011/12/03,3歳以上500万下,1000,ダ,500万,9.1勝
2011/12/03,3歳以上500万下,1700,ダ,500万,9.1勝
2011/12/03,彦島特別(500万下),2600,芝,500万,9.1勝
2011/12/03,3歳以上500万下,2000,芝,500万,9.1勝
2011/12/03,岩国特別(1000万下),1700,ダ,1000万,8.2勝
2011/12/03,小月特別(500万下),1200,芝,500万,9.1勝
2011/11/27,2歳未勝利,1400,ダ,未勝利,o.未勝利
2011/11/27,2歳未勝利,1600,ダ,未勝利,o.未勝利
2011/11/27,2歳未勝利,1400,芝,未勝利,o.未勝利
2011/11/27,2歳新馬,1600,ダ,新馬,o.未勝利
2011/11/27,2歳新馬,2000,芝,新馬,o.未勝利
2011/11/27,3歳以上500万下,2400,芝,500万,9.1勝
2011/11/27,ベゴニア賞(500万下),1600,芝,500万,9.1勝
2011/11/27,シャングリラ賞(1000万下),1400,ダ,1000万,8.2勝
2011/11/27,アプローズ賞(1000万下),1600,芝,1000万,8.2勝
2011/11/27,ジャパンC(G1),2400,芝,G1,1.G1
2011/11/27,東京ウェルカムP(1600万下),2000,芝,1600万,7.3勝
2011/11/27,2歳未勝利,1200,ダ,未勝利,o.未勝利
2011/11/27,2歳未勝利,1800,ダ,未勝利,o.未勝利
2011/11/27,2歳未勝利,1400,芝,未勝利,o.未勝利
2011/11/27,障害3歳以上OP,3170,障,OP,6.OP
2011/11/27,2歳新馬,2000,芝,新馬,o.未勝利
2011/11/27,2歳新馬,1400,芝,新馬,o.未勝利
2011/11/27,3歳以上500万下,1400,ダ,500万,9.1勝
2011/11/27,3歳以上500万下,1600,芝,500万,9.1勝
2011/11/27,白菊賞(500万下),1600,芝,500万,9.1勝
2011/11/27,北國新聞杯(1000万下),1800,ダ,1000万,8.2勝
2011/11/27,太秦S(OP),1200,ダ,OP,6.OP
2011/11/27,3歳以上1000万下,1200,芝,1000万,8.2勝
2011/11/27,2歳未勝利,1700,ダ,未勝利,o.未勝利
2011/11/27,3歳以上500万下,1000,ダ,500万,9.1勝
2011/11/27,2歳未勝利,2000,芝,未勝利,o.未勝利
2011/11/27,3歳以上500万下,1700,ダ,500万,9.1勝
2011/11/27,2歳新馬,1200,芝,新馬,o.未勝利
2011/11/27,3歳以上500万下,1700,ダ,500万,9.1勝
2011/11/27,3歳以上500万下,2600,芝,500万,9.1勝
2011/11/27,3歳以上500万下,1000,ダ,500万,9.1勝
2011/11/27,3歳以上500万下,1200,芝,500万,9.1勝
2011/11/27,九十九島特別(500万下),1700,ダ,500万,9.1勝
2011/11/27,報知杯雲仙特別(1000万下),1200,芝,1000万,8.2勝
2011/11/27,対馬特別(500万下),1700,芝,500万,9.1勝
2011/11/26,2歳未勝利,1600,ダ,未勝利,o.未勝利
2011/11/26,2歳未勝利,1300,ダ,未勝利,o.未勝利
2011/11/26,2歳未勝利,1600,芝,未勝利,o.未勝利
2011/11/26,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2011/11/26,2歳未勝利,1800,芝,未勝利,o.未勝利
2011/11/26,2歳新馬,1400,芝,新馬,o.未勝利
2011/11/26,2歳新馬,1600,芝,新馬,o.未勝利
2011/11/26,3歳以上500万下,1600,ダ,500万,9.1勝
2011/11/26,からまつ賞(500万下),1600,ダ,500万,9.1勝
2011/11/26,晩秋特別(1000万下),2100,ダ,1000万,8.2勝
2011/11/26,キャピタルS(OP),1600,芝,OP,6.OP
2011/11/26,3歳以上1000万下,2000,芝,1000万,8.2勝
2011/11/26,2歳未勝利,1400,ダ,未勝利,o.未勝利
2011/11/26,2歳未勝利,1600,芝,未勝利,o.未勝利
2011/11/26,2歳未勝利,1800,芝,未勝利,o.未勝利
2011/11/26,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2011/11/26,2歳新馬,1600,芝,新馬,o.未勝利
2011/11/26,2歳新馬,1200,ダ,新馬,o.未勝利
2011/11/26,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/26,3歳以上500万下,1200,ダ,500万,9.1勝
2011/11/26,京都2歳S(OP),2000,芝,OP,6.OP
2011/11/26,醍醐S(1600万下),1200,芝,1600万,7.3勝
2011/11/26,京阪杯(G3),1200,芝,G3,3.G3
2011/11/26,3歳以上1000万下,1400,ダ,1000万,8.2勝
2011/11/26,2歳未勝利,1000,ダ,未勝利,o.未勝利
2011/11/26,3歳以上500万下,2400,ダ,500万,9.1勝
2011/11/26,2歳未勝利,1200,芝,未勝利,o.未勝利
2011/11/26,3歳以上500万下,1700,ダ,500万,9.1勝
2011/11/26,2歳新馬,1700,ダ,新馬,o.未勝利
2011/11/26,3歳以上500万下,1200,芝,500万,9.1勝
2011/11/26,3歳以上500万下,1000,ダ,500万,9.1勝
2011/11/26,3歳以上500万下,1800,芝,500万,9.1勝
2011/11/26,3歳以上500万下,1700,ダ,500万,9.1勝
2011/11/26,松浦特別(500万下),2000,芝,500万,9.1勝
2011/11/26,田川特別(1000万下),1700,ダ,1000万,8.2勝
2011/11/26,鞍手特別(500万下),1200,芝,500万,9.1勝
2011/11/20,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/20,3歳以上500万下,1200,ダ,500万,9.1勝
2011/11/20,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/20,2歳未勝利,1400,芝,未勝利,o.未勝利
2011/11/20,2歳新馬,1800,ダ,新馬,o.未勝利
2011/11/20,3歳以上500万下,2500,ダ,500万,9.1勝
2011/11/20,3歳以上500万下,1800,芝,500万,9.1勝
2011/11/20,3歳以上500万下,1200,ダ,500万,9.1勝
2011/11/20,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/20,飛翼特別(1000万下),1000,芝,1000万,8.2勝
2011/11/20,福島記念(G3),2000,芝,G3,3.G3
2011/11/20,笹山特別(500万下),1200,芝,500万,9.1勝
2011/11/20,2歳未勝利,1600,ダ,未勝利,o.未勝利
2011/11/20,2歳未勝利,1600,芝,未勝利,o.未勝利
2011/11/20,2歳未勝利,1800,芝,未勝利,o.未勝利
2011/11/20,障害3歳以上未勝利,3000,障,未勝利,o.未勝利
2011/11/20,2歳新馬,1400,芝,新馬,o.未勝利
2011/11/20,2歳新馬,1400,ダ,新馬,o.未勝利
2011/11/20,2歳500万下,1400,芝,500万,9.1勝
2011/11/20,3歳以上500万下,1300,ダ,500万,9.1勝
2011/11/20,tvk賞(1000万下),1800,芝,1000万,8.2勝
2011/11/20,奥多摩S(1600万下),1400,芝,1600万,7.3勝
2011/11/20,霜月S(OP),1400,ダ,OP,6.OP
2011/11/20,3歳以上1000万下,1600,ダ,1000万,8.2勝
2011/11/20,2歳未勝利,1600,芝,未勝利,o.未勝利
2011/11/20,2歳未勝利,1200,芝,未勝利,o.未勝利
2011/11/20,2歳未勝利,1400,ダ,未勝利,o.未勝利
2011/11/20,2歳未勝利,2000,芝,未勝利,o.未勝利
2011/11/20,2歳新馬,1800,芝,新馬,o.未勝利
2011/11/20,2歳新馬,1800,ダ,新馬,o.未勝利
2011/11/20,3歳以上500万下,1200,ダ,500万,9.1勝
2011/11/20,3歳以上1000万下,1900,ダ,1000万,8.2勝
2011/11/20,もちの木賞(500万下),1800,ダ,500万,9.1勝
2011/11/20,宝ケ池特別(1000万下),1400,芝,1000万,8.2勝
2011/11/20,マイルチャンピオンS(G1),1600,芝,G1,1.G1
2011/11/20,京都スマイルP(1600万下),1200,ダ,1600万,7.3勝
2011/11/19,2歳未勝利,1800,ダ,未勝利,o.未勝利
2011/11/19,3歳以上500万下,1200,ダ,500万,9.1勝
2011/11/19,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/19,2歳未勝利,1000,芝,未勝利,o.未勝利
2011/11/19,3歳以上500万下,1200,ダ,500万,9.1勝
2011/11/19,3歳以上500万下,2400,芝,500万,9.1勝
2011/11/19,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/19,3歳以上500万下,1400,芝,500万,9.1勝
2011/11/19,3歳以上500万下,1800,ダ,500万,9.1勝
2011/11/19,福島2歳S(OP),1200,芝,OP,6.OP
2011/11/19,相川特別(1000万下),1800,ダ,1000万,8.2勝
2011/11/19,新津特別(500万下),2000,芝,500万,9.1勝
2011/11/19,2歳未勝利,1400,芝,未勝利,o.未勝利
2011/11/19,2歳未勝利,1400,ダ,未勝利,o.未勝利
2011/11/19,2歳未勝利,2000,芝,未勝利,o.未勝利
2011/11/19,2歳新馬,1400,芝,新馬,o.未勝利
2011/11/19,2歳新馬,1800,芝,新馬,o.未勝利
2011/11/19,3歳以上500万下,2100,ダ,500万,9.1勝
2011/11/19,3歳以上500万下,1600,ダ,500万,9.1勝
2011/11/19,秋陽ジャンプS(OP),3110,障,OP,6.OP
2011/11/19,国立特別(1000万下),1400,芝,1000万,8.2勝
2011/11/19,錦秋S(1600万下),1600,ダ,1600万,7.3勝
2011/11/19,東京スポーツ杯2歳S(G3),1800,芝,G3,3.G3
2011/11/19,3歳以上1000万下,1400,ダ,1000万,8.2勝
2011/11/19,2歳未勝利,1800,ダ,未勝利,o.未勝利
2011/11/19,2歳未勝利,1200,ダ,未勝利,o.未勝利
2011/11/19,2歳未勝利,1600,芝,未勝利,o.未勝利
2011/11/19,障害3歳以上未勝利,2910,障,未勝利,o.未勝利
2011/11/19,2歳新馬,1600,芝,新馬,o.未勝利
