開催日,レース名,距離,地肌,クラス
2000/12/16,3歳未勝利,1800,ダ,未勝利
2000/12/16,3歳新馬,1200,芝,新馬
2000/12/16,障害4歳以上未勝利,2700,障,未勝利
2000/12/16,4歳以上500万下,1200,ダ,500万
2000/12/16,4歳以上500万下,1800,ダ,500万
2000/12/16,4歳以上900万下,1200,芝,900万
2000/12/16,ひいらぎ賞(500万下),1600,芝,500万
2000/12/16,仲冬S(1600万下),1200,芝,1600万
2000/12/16,ディセンバーS(OP),1800,芝,OP
2000/12/16,4歳以上900万下,1800,ダ,900万
2000/12/16,3歳未勝利,2000,芝,未勝利
2000/12/16,3歳新馬,1600,ダ,新馬
2000/12/16,3歳新馬,1200,芝,新馬
2000/12/16,4歳以上500万下,1700,ダ,500万
2000/12/16,4歳以上500万下,2300,ダ,500万
2000/12/16,4歳以上500万下,1000,ダ,500万
2000/12/16,4歳以上500万下,1700,ダ,500万
2000/12/16,4歳以上500万下,1000,ダ,500万
2000/12/16,清洲特別(500万下),1200,芝,500万
2000/12/16,鳴海特別(900万下),2000,芝,900万
2000/12/16,CBC賞(G2),1200,芝,G2
2000/12/16,4歳以上500万下,1800,芝,500万
2000/12/16,3歳未勝利,1200,ダ,未勝利
2000/12/16,3歳未勝利,1800,ダ,未勝利
2000/12/16,3歳未勝利,1200,芝,未勝利
2000/12/16,3歳新馬,1400,ダ,新馬
2000/12/16,3歳新馬,1600,芝,新馬
2000/12/16,4歳以上500万下,1400,ダ,500万
2000/12/16,4歳以上500万下,1800,ダ,500万
2000/12/16,4歳以上900万下,1400,芝,900万
2000/12/16,シクラメンS(OP),1400,ダ,OP
2000/12/16,猪名川特別(900万下),2000,芝,900万
2000/12/16,逆瀬川S(1600万下),1600,芝,1600万
2000/12/16,4歳以上900万下,1200,ダ,900万
2000/12/10,3歳未勝利,1200,ダ,未勝利
2000/12/10,3歳未勝利,1200,ダ,未勝利
2000/12/10,3歳未勝利,2000,芝,未勝利
2000/12/10,3歳新馬,1200,ダ,新馬
2000/12/10,3歳新馬,1600,芝,新馬
2000/12/10,3歳新馬,1200,芝,新馬
2000/12/10,4歳以上500万下,1200,ダ,500万
2000/12/10,4歳以上500万下,1800,ダ,500万
2000/12/10,香取特別(900万下),1800,芝,900万
2000/12/10,アクアラインS(1600万下),1200,ダ,1600万
2000/12/10,朝日杯3歳S(G1),1600,芝,G1
2000/12/10,稲毛特別(900万下),1200,ダ,900万
2000/12/10,3歳未勝利,1600,ダ,未勝利
2000/12/10,3歳未勝利,1200,芝,未勝利
2000/12/10,3歳新馬,1200,芝,新馬
2000/12/10,4歳以上500万下,1700,ダ,500万
2000/12/10,4歳以上500万下,1000,ダ,500万
2000/12/10,4歳以上500万下,1700,ダ,500万
2000/12/10,4歳以上500万下,1000,ダ,500万
2000/12/10,4歳以上500万下,2500,芝,500万
2000/12/10,尾頭橋特別(500万下),1700,ダ,500万
2000/12/10,長篠特別(500万下),2000,芝,500万
2000/12/10,中京日経賞(900万下),1200,芝,900万
2000/12/10,4歳以上500万下,1000,ダ,500万
2000/12/10,3歳未勝利,1200,ダ,未勝利
2000/12/10,3歳未勝利,1400,芝,未勝利
2000/12/10,3歳新馬,1600,芝,新馬
2000/12/10,3歳新馬,1200,ダ,新馬
2000/12/10,障害4歳以上未勝利,3000,障,未勝利
2000/12/10,4歳以上500万下,1200,ダ,500万
2000/12/10,4歳以上500万下,1800,ダ,500万
2000/12/10,3歳500万下,1600,芝,500万
2000/12/10,北摂特別(900万下),1400,芝,900万
2000/12/10,元町S(1600万下),1800,ダ,1600万
2000/12/10,鳴尾記念(G3),2000,芝,G3
2000/12/10,4歳以上900万下,1400,ダ,900万
2000/12/09,3歳未勝利,1000,ダ,未勝利
2000/12/09,3歳未勝利,1800,ダ,未勝利
2000/12/09,3歳新馬,1800,ダ,新馬
2000/12/09,3歳新馬,1800,芝,新馬
2000/12/09,障害4歳以上未勝利,2700,障,未勝利
2000/12/09,4歳以上900万下,1800,ダ,900万
2000/12/09,4歳以上900万下,1600,芝,900万
2000/12/09,4歳以上500万下,1200,ダ,500万
2000/12/09,黒松賞(500万下),1200,芝,500万
2000/12/09,市川S(1600万下),1600,芝,1600万
2000/12/09,師走S(OP),1800,ダ,OP
2000/12/09,4歳以上500万下,1800,ダ,500万
2000/12/09,3歳未勝利,1200,芝,未勝利
2000/12/09,4歳以上500万下,1700,ダ,500万
2000/12/09,4歳以上500万下,1000,ダ,500万
2000/12/09,4歳以上500万下,1700,ダ,500万
2000/12/09,4歳以上500万下,2300,ダ,500万
2000/12/09,4歳以上500万下,1000,ダ,500万
2000/12/09,4歳以上500万下,1700,ダ,500万
2000/12/09,4歳以上500万下,1800,芝,500万
2000/12/09,樅の木賞(500万下),1700,ダ,500万
2000/12/09,天竜川特別(900万下),2500,芝,900万
2000/12/09,中日新聞杯(G3),1800,芝,G3
2000/12/09,4歳以上500万下,1200,芝,500万
2000/12/09,3歳未勝利,1200,ダ,未勝利
2000/12/09,3歳未勝利,1800,ダ,未勝利
2000/12/09,3歳未勝利,2000,芝,未勝利
2000/12/09,3歳新馬,1400,芝,新馬
2000/12/09,障害4歳以上OP,3140,障,OP
2000/12/09,4歳以上900万下,2000,芝,900万
2000/12/09,3歳新馬,1200,芝,新馬
2000/12/09,4歳以上500万下,1400,ダ,500万
2000/12/09,千両賞(500万下),1200,芝,500万
2000/12/09,高砂特別(900万下),1800,ダ,900万
2000/12/09,シリウスS(G3),1400,ダ,G3
2000/12/09,4歳以上900万下,1200,ダ,900万
2000/12/03,3歳未勝利,1200,ダ,未勝利
2000/12/03,3歳未勝利,1800,ダ,未勝利
2000/12/03,3歳未勝利,1600,芝,未勝利
2000/12/03,3歳新馬,1200,芝,新馬
2000/12/03,障害4歳以上未勝利,2700,障,未勝利
2000/12/03,3歳新馬,1600,芝,新馬
2000/12/03,4歳以上500万下,1800,ダ,500万
2000/12/03,4歳以上500万下,1200,ダ,500万
2000/12/03,美浦特別(900万下),2500,芝,900万
2000/12/03,北総S(1600万下),1800,ダ,1600万
2000/12/03,ターコイズS(OP),1800,芝,OP
2000/12/03,4歳以上900万下,1200,ダ,900万
2000/12/03,3歳未勝利,1000,ダ,未勝利
2000/12/03,3歳新馬,1800,芝,新馬
2000/12/03,4歳以上500万下,1000,ダ,500万
2000/12/03,4歳以上500万下,1700,ダ,500万
2000/12/03,4歳以上500万下,1000,ダ,500万
2000/12/03,4歳以上500万下,1000,ダ,500万
2000/12/03,4歳以上500万下,1200,芝,500万
2000/12/03,4歳以上500万下,1700,ダ,500万
2000/12/03,高山特別(500万下),1800,芝,500万
2000/12/03,鳥羽特別(900万下),1200,芝,900万
2000/12/03,春待月S(1600万下),2300,ダ,1600万
2000/12/03,4歳以上500万下,2000,芝,500万
2000/12/03,3歳未勝利,1200,ダ,未勝利
2000/12/03,3歳未勝利,1600,芝,未勝利
2000/12/03,3歳新馬,1800,ダ,新馬
2000/12/03,3歳新馬,1600,芝,新馬
2000/12/03,4歳以上500万下,1800,ダ,500万
2000/12/03,3歳新馬,1400,ダ,新馬
2000/12/03,4歳以上500万下,1400,ダ,500万
2000/12/03,ゴールデンサドルT(900万下),1600,芝,900万
2000/12/03,エリカ賞(500万下),2000,芝,500万
2000/12/03,ゴールデンホイップT(1600万下),2000,芝,1600万
2000/12/03,阪神3歳牝馬S(G1),1600,芝,G1
2000/12/03,4歳以上900万下,1200,ダ,900万
2000/12/02,3歳未勝利,1200,ダ,未勝利
2000/12/02,3歳未勝利,1200,芝,未勝利
2000/12/02,3歳新馬,1000,ダ,新馬
2000/12/02,3歳新馬,1200,ダ,新馬
2000/12/02,3歳新馬,2000,芝,新馬
2000/12/02,4歳以上500万下,1200,ダ,500万
2000/12/02,4歳以上500万下,1800,ダ,500万
2000/12/02,イルミネーションJS(OP),3350,障,OP
2000/12/02,葉牡丹賞(500万下),2000,芝,500万
2000/12/02,南総特別(900万下),1200,芝,900万
2000/12/02,ステイヤーズS(G2),3600,芝,G2
2000/12/02,4歳以上900万下,1800,ダ,900万
2000/12/02,3歳未勝利,1800,芝,未勝利
2000/12/02,3歳新馬,1200,芝,新馬
2000/12/02,4歳以上500万下,1700,ダ,500万
2000/12/02,4歳以上500万下,1000,ダ,500万
2000/12/02,4歳以上500万下,1700,ダ,500万
2000/12/02,4歳以上500万下,1700,ダ,500万
2000/12/02,4歳以上500万下,1800,芝,500万
2000/12/02,4歳以上500万下,1700,ダ,500万
2000/12/02,濃尾特別(500万下),2300,ダ,500万
2000/12/02,恵那特別(500万下),1200,芝,500万
2000/12/02,豊明特別(900万下),1800,芝,900万
2000/12/02,4歳以上500万下,1000,ダ,500万
2000/12/02,3歳未勝利,1800,ダ,未勝利
2000/12/02,3歳未勝利,1200,ダ,未勝利
2000/12/02,4歳以上500万下,1200,ダ,500万
2000/12/02,3歳新馬,1200,芝,新馬
2000/12/02,障害4歳以上未勝利,3000,障,未勝利
2000/12/02,3歳新馬,2000,芝,新馬
2000/12/02,3歳新馬,1400,芝,新馬
2000/12/02,4歳以上500万下,1800,ダ,500万
2000/12/02,ゴールデンブーツT(900万下),2200,芝,900万
2000/12/02,ポインセチア賞(500万下),1200,ダ,500万
2000/12/02,ゴールデンスパーT(1600万下),1400,芝,1600万
2000/12/02,4歳以上900万下,1800,ダ,900万
2000/11/26,3歳未勝利,1400,ダ,未勝利
2000/11/26,3歳新馬,1600,ダ,新馬
2000/11/26,3歳新馬,2000,芝,新馬
2000/11/26,4歳以上500万下,1400,ダ,500万
2000/11/26,4歳以上500万下,1600,ダ,500万
2000/11/26,4歳以上500万下,1800,芝,500万
2000/11/26,ベゴニア賞(500万下),1400,芝,500万
2000/11/26,オリエンタル賞(900万下),2000,芝,900万
2000/11/26,ウェルカムS(1600万下),2000,芝,1600万
2000/11/26,ジャパンC(G1),2400,芝,G1
2000/11/26,アプローズ賞(900万下),1600,芝,900万
2000/11/26,3歳未勝利,1600,ダ,未勝利
2000/11/26,3歳新馬,1600,ダ,新馬
2000/11/26,3歳新馬,1200,芝,新馬
2000/11/26,4歳以上500万下,1700,ダ,500万
2000/11/26,4歳以上500万下,2300,ダ,500万
2000/11/26,4歳以上500万下,1200,芝,500万
2000/11/26,4歳以上500万下,1000,ダ,500万
2000/11/26,4歳以上500万下,1700,ダ,500万
2000/11/26,つわぶき賞(500万下),1700,芝,500万
2000/11/26,揖斐川特別(500万下),2500,芝,500万
2000/11/26,香嵐渓特別(900万下),1700,ダ,900万
2000/11/26,4歳以上500万下,2000,芝,500万
2000/11/26,3歳未勝利,1200,ダ,未勝利
2000/11/26,3歳未勝利,1800,芝,未勝利
2000/11/26,3歳新馬,1400,ダ,新馬
2000/11/26,3歳新馬,1600,芝,新馬
2000/11/26,障害4歳以上未勝利,2910,障,未勝利
2000/11/26,4歳以上500万下,1400,ダ,500万
2000/11/26,3歳500万下,1400,芝,500万
2000/11/26,4歳以上500万下,1800,芝,500万
2000/11/26,円山特別(900万下),1400,ダ,900万
2000/11/26,貴船S(1600万下),1200,ダ,1600万
2000/11/26,アンドロメダS(OP),1200,芝,OP
2000/11/26,4歳以上900万下,1400,芝,900万
2000/11/25,3歳未勝利,1400,芝,未勝利
2000/11/25,3歳未勝利,2000,芝,未勝利
2000/11/25,3歳新馬,1600,芝,新馬
2000/11/25,3歳新馬,1400,芝,新馬
2000/11/25,障害4歳以上未勝利,2950,障,未勝利
2000/11/25,4歳以上500万下,2100,ダ,500万
2000/11/25,4歳以上500万下,1400,芝,500万
2000/11/25,4歳以上500万下,1200,ダ,500万
2000/11/25,オキザリス賞(500万下),1600,ダ,500万
2000/11/25,キャピタルS(1600万下),1600,芝,1600万
2000/11/25,ジャパンカップダート(G1),2100,ダ,G1
2000/11/25,シャングリラ賞(900万下),1600,ダ,900万
2000/11/25,3歳未勝利,1200,芝,未勝利
2000/11/25,3歳新馬,1700,芝,新馬
2000/11/25,3歳新馬,1000,ダ,新馬
2000/11/25,4歳以上500万下,1700,ダ,500万
2000/11/25,4歳以上500万下,1000,ダ,500万
2000/11/25,4歳以上500万下,1700,ダ,500万
2000/11/25,4歳以上500万下,1000,ダ,500万
2000/11/25,4歳以上500万下,1700,ダ,500万
2000/11/25,沓掛特別(500万下),1700,ダ,500万
2000/11/25,犬山特別(500万下),1800,芝,500万
2000/11/25,伊吹山特別(900万下),1200,芝,900万
2000/11/25,4歳以上500万下,1200,芝,500万
2000/11/25,3歳未勝利,1400,ダ,未勝利
2000/11/25,3歳未勝利,1200,芝,未勝利
2000/11/25,3歳新馬,1800,芝,新馬
2000/11/25,3歳新馬,1200,ダ,新馬
2000/11/25,障害4歳以上OP,3760,障,OP
2000/11/25,3歳新馬,1400,芝,新馬
2000/11/25,4歳以上500万下,1200,ダ,500万
2000/11/25,4歳以上500万下,1800,ダ,500万
2000/11/25,かえで賞(500万下),1200,芝,500万
2000/11/25,衣笠特別(900万下),1800,芝,900万
2000/11/25,京阪杯(G3),1800,芝,G3
2000/11/25,4歳以上500万下,1400,芝,500万
2000/11/19,4歳未勝利,1000,ダ,未勝利
2000/11/19,4歳未勝利,1200,芝,未勝利
2000/11/19,4歳未勝利,1700,ダ,未勝利
2000/11/19,4歳未勝利,1800,芝,未勝利
2000/11/19,3歳新馬,1200,芝,新馬
2000/11/19,4歳未勝利,1200,芝,未勝利
2000/11/19,4歳未勝利,1700,ダ,未勝利
2000/11/19,4歳未勝利,2000,芝,未勝利
2000/11/19,福島3歳S(OP),1200,芝,OP
2000/11/19,野地特別(500万下),2000,芝,500万
2000/11/19,河北新報杯(900万下),1200,芝,900万
2000/11/19,4歳以上500万下,1000,ダ,500万
2000/11/19,3歳新馬,1400,芝,新馬
2000/11/19,3歳未勝利,1200,ダ,未勝利
2000/11/19,3歳未勝利,1600,芝,未勝利
2000/11/19,4歳以上500万下,1200,ダ,500万
2000/11/19,障害4歳以上未勝利,2950,障,未勝利
2000/11/19,4歳以上500万下,1400,ダ,500万
2000/11/19,4歳以上500万下,1600,ダ,500万
2000/11/19,4歳以上900万下,1200,ダ,900万
2000/11/19,赤松賞(500万下),1600,芝,500万
2000/11/19,TVKテレビ賞(900万下),1800,芝,900万
2000/11/19,オーロC(OP),1400,芝,OP
2000/11/19,4歳以上500万下,1800,芝,500万
2000/11/19,3歳未勝利,1200,ダ,未勝利
2000/11/19,3歳未勝利,1600,芝,未勝利
2000/11/19,3歳新馬,1400,ダ,新馬
2000/11/19,4歳以上500万下,1400,ダ,500万
2000/11/19,4歳以上500万下,1800,ダ,500万
2000/11/19,4歳以上500万下,2400,芝,500万
2000/11/19,花背特別(900万下),1800,ダ,900万
2000/11/19,白菊賞(500万下),1600,芝,500万
2000/11/19,東山特別(900万下),1600,芝,900万
2000/11/19,古都S(1600万下),1800,芝,1600万
2000/11/19,マイルチャンピオンS(G1),1600,芝,G1
2000/11/19,4歳以上900万下,1400,ダ,900万
2000/11/18,3歳未勝利,1200,芝,未勝利
2000/11/18,4歳未勝利,1700,ダ,未勝利
2000/11/18,4歳未勝利,1000,ダ,未勝利
2000/11/18,4歳未勝利,1700,ダ,未勝利
2000/11/18,4歳未勝利,2000,芝,未勝利
2000/11/18,4歳未勝利,1700,芝,未勝利
2000/11/18,4歳未勝利,1700,ダ,未勝利
2000/11/18,4歳未勝利,2000,芝,未勝利
2000/11/18,小名浜特別(500万下),1700,ダ,500万
2000/11/18,須賀川特別(500万下),1200,芝,500万
2000/11/18,福島記念(G3),2000,芝,G3
2000/11/18,4歳未勝利,1200,芝,未勝利
2000/11/18,3歳未勝利,1400,ダ,未勝利
2000/11/18,3歳未勝利,1600,ダ,未勝利
2000/11/18,3歳新馬,1600,芝,新馬
2000/11/18,3歳新馬,1200,ダ,新馬
2000/11/18,障害4歳以上OP,3300,障,OP
2000/11/18,4歳以上500万下,1600,ダ,500万
2000/11/18,4歳以上500万下,2300,芝,500万
2000/11/18,4歳以上900万下,1600,ダ,900万
2000/11/18,相模湖特別(900万下),1400,芝,900万
2000/11/18,霜月S(1600万下),1400,ダ,1600万
2000/11/18,東京スポーツ杯3歳S(G3),1800,芝,G3
2000/11/18,4歳以上500万下,1600,芝,500万
2000/11/18,3歳未勝利,1400,ダ,未勝利
2000/11/18,3歳未勝利,2000,芝,未勝利
2000/11/18,3歳新馬,1600,芝,新馬
2000/11/18,3歳未勝利,1400,芝,未勝利
2000/11/18,障害4歳以上未勝利,2910,障,未勝利
2000/11/18,4歳以上500万下,1400,ダ,500万
2000/11/18,4歳以上500万下,1200,ダ,500万
2000/11/18,4歳以上500万下,1600,芝,500万
2000/11/18,八瀬特別(900万下),2400,芝,900万
2000/11/18,比良山特別(900万下),1200,ダ,900万
2000/11/18,トパーズS(OP),1800,ダ,OP
2000/11/18,4歳以上500万下,1400,芝,500万
2000/11/12,3歳未勝利,1000,ダ,未勝利
2000/11/12,4歳未勝利,1700,ダ,未勝利
2000/11/12,4歳未勝利,1000,ダ,未勝利
2000/11/12,4歳未勝利,1200,芝,未勝利
2000/11/12,4歳未勝利,2000,芝,未勝利
2000/11/12,4歳未勝利,1700,ダ,未勝利
2000/11/12,4歳未勝利,1800,芝,未勝利
2000/11/12,4歳未勝利,2000,芝,未勝利
2000/11/12,磐梯山特別(900万下),2000,芝,900万
2000/11/12,蔵王特別(500万下),2600,芝,500万
2000/11/12,伊達特別(500万下),1700,ダ,500万
2000/11/12,4歳未勝利,1200,芝,未勝利
2000/11/12,3歳新馬,1800,芝,新馬
2000/11/12,3歳未勝利,1600,ダ,未勝利
2000/11/12,3歳新馬,1400,芝,新馬
2000/11/12,3歳500万下,1400,ダ,500万
2000/11/12,障害4歳以上未勝利,2950,障,未勝利
2000/11/12,4歳以上500万下,1800,芝,500万
2000/11/12,4歳以上500万下,1400,ダ,500万
2000/11/12,4歳以上500万下,1400,芝,500万
2000/11/12,昇仙峡特別(900万下),1400,ダ,900万
2000/11/12,奥多摩S(1600万下),1400,芝,1600万
2000/11/12,東京中日S杯根岸S(G3),1200,ダ,G3
2000/11/12,4歳以上900万下,1600,芝,900万
2000/11/12,3歳未勝利,1400,ダ,未勝利
2000/11/12,3歳未勝利,1800,芝,未勝利
2000/11/12,3歳新馬,1400,ダ,新馬
2000/11/12,3歳新馬,1400,芝,新馬
2000/11/12,4歳以上500万下,1800,ダ,500万
2000/11/12,4歳以上500万下,1200,ダ,500万
2000/11/12,4歳以上500万下,1200,芝,500万
2000/11/12,醍醐特別(900万下),1200,芝,900万
2000/11/12,京都3歳S(OP),1800,芝,OP
2000/11/12,ドンカスターS(1600万下),3000,芝,1600万
2000/11/12,エリザベス女王杯(G1),2200,芝,G1
2000/11/12,御陵特別(900万下),1800,ダ,900万
2000/11/11,4歳未勝利,1000,ダ,未勝利
2000/11/11,4歳未勝利,1700,ダ,未勝利
2000/11/11,4歳未勝利,1700,芝,未勝利
2000/11/11,4歳未勝利,2000,芝,未勝利
2000/11/11,4歳未勝利,1700,ダ,未勝利
2000/11/11,4歳未勝利,2000,芝,未勝利
2000/11/11,4歳未勝利,1200,芝,未勝利
2000/11/11,4歳未勝利,2000,芝,未勝利
2000/11/11,摺上特別(500万下),1800,芝,500万
2000/11/11,浄土平特別(500万下),1200,芝,500万
2000/11/11,福島放送賞(900万下),1700,ダ,900万
2000/11/11,4歳未勝利,1200,芝,未勝利
2000/11/11,3歳未勝利,1200,ダ,未勝利
2000/11/11,3歳未勝利,1600,芝,未勝利
2000/11/11,3歳新馬,1400,ダ,新馬
2000/11/11,3歳新馬,1600,芝,新馬
2000/11/11,4歳以上500万下,1600,ダ,500万
2000/11/11,4歳以上500万下,2100,ダ,500万
2000/11/11,4歳以上500万下,1200,ダ,500万
2000/11/11,4歳以上900万下,1600,ダ,900万
2000/11/11,晩秋特別(900万下),2400,芝,900万
2000/11/11,ノベンバーS(1600万下),1800,芝,1600万
2000/11/11,京王杯3歳S(G2),1400,芝,G2
2000/11/11,4歳以上500万下,1600,芝,500万
2000/11/11,3歳未勝利,1200,ダ,未勝利
2000/11/11,3歳未勝利,1400,芝,未勝利
2000/11/11,3歳新馬,1600,芝,新馬
2000/11/11,3歳新馬,1200,芝,新馬
2000/11/11,3歳新馬,1200,ダ,新馬
2000/11/11,4歳以上500万下,1800,ダ,500万
2000/11/11,4歳以上500万下,2000,芝,500万
2000/11/11,北大路特別(900万下),1800,芝,900万
2000/11/11,山科特別(900万下),1200,ダ,900万
2000/11/11,京都ハイジャンプ(J.G2),3930,障,G2
2000/11/11,清水S(1600万下),1600,芝,1600万
2000/11/11,4歳以上500万下,1400,ダ,500万
2000/11/05,4歳未勝利,1000,ダ,未勝利
2000/11/05,4歳未勝利,1700,ダ,未勝利
2000/11/05,4歳未勝利,1700,芝,未勝利
2000/11/05,4歳未勝利,1700,ダ,未勝利
2000/11/05,3歳新馬,1000,芝,新馬
2000/11/05,4歳未勝利,2000,芝,未勝利
2000/11/05,4歳未勝利,1700,ダ,未勝利
2000/11/05,4歳未勝利,2000,芝,未勝利
2000/11/05,会津特別(500万下),1800,芝,500万
2000/11/05,久慈川特別(500万下),1200,芝,500万
2000/11/05,ラジオ福島賞(1600万下),1800,芝,1600万
2000/11/05,4歳未勝利,1200,芝,未勝利
2000/11/05,3歳新馬,1600,ダ,新馬
2000/11/05,3歳未勝利,1800,芝,未勝利
2000/11/05,3歳新馬,1400,芝,新馬
2000/11/05,3歳新馬,1800,芝,新馬
2000/11/05,障害4歳以上未勝利,2950,障,未勝利
2000/11/05,4歳以上500万下,1200,ダ,500万
2000/11/05,4歳以上500万下,1600,ダ,500万
2000/11/05,4歳以上500万下,1600,芝,500万
2000/11/05,立冬特別(900万下),1800,芝,900万
2000/11/05,ユートピアS(1600万下),1400,芝,1600万
2000/11/05,アルゼンチン共和国杯(G2),2500,芝,G2
2000/11/05,4歳以上900万下,1400,芝,900万
2000/11/05,3歳未勝利,1600,芝,未勝利
2000/11/05,3歳未勝利,1200,ダ,未勝利
2000/11/05,3歳新馬,2000,芝,新馬
2000/11/05,3歳新馬,1200,芝,新馬
2000/11/05,3歳新馬,1400,ダ,新馬
2000/11/05,4歳以上500万下,1200,ダ,500万
2000/11/05,4歳以上500万下,1400,ダ,500万
2000/11/05,4歳以上900万下,1800,ダ,900万
2000/11/05,宝ケ池特別(900万下),1600,芝,900万
2000/11/05,桂川S(1600万下),1200,芝,1600万
2000/11/05,KBSファンタジーS(G3),1400,芝,G3
2000/11/05,4歳以上500万下,1800,芝,500万
2000/11/04,4歳未勝利,1000,ダ,未勝利
2000/11/04,4歳未勝利,1200,芝,未勝利
2000/11/04,4歳未勝利,1700,ダ,未勝利
2000/11/04,4歳未勝利,2000,芝,未勝利
2000/11/04,4歳未勝利,1000,ダ,未勝利
2000/11/04,4歳未勝利,1700,ダ,未勝利
2000/11/04,4歳未勝利,1800,芝,未勝利
2000/11/04,3歳500万下,1200,芝,500万
2000/11/04,渡利特別(900万下),1700,芝,900万
2000/11/04,奥只見特別(500万下),2000,芝,500万
2000/11/04,原町特別(500万下),1700,ダ,500万
2000/11/04,4歳未勝利,1200,芝,未勝利
2000/11/04,3歳未勝利,1400,ダ,未勝利
2000/11/04,3歳未勝利,1400,芝,未勝利
2000/11/04,3歳新馬,1200,ダ,新馬
2000/11/04,3歳新馬,1600,芝,新馬
2000/11/04,4歳以上500万下,1400,ダ,500万
