開催日,レース名,距離,年齢制限,一着賞金,地肌,クラス,通時,適性
1977/12/18,4歳以上300万下,2000,3:３歳以上,410.0,芝,300万,9.1勝,3.芝 中以遠
1977/12/18,葉牡丹賞(300万下),1600,1:２歳,520.0,芝,300万,9.1勝,2.芝 マイル
1977/12/18,仲冬S(1000万下),1800,3:３歳以上,860.0,芝,1000万,7.3勝,2.芝 マイル
1977/12/18,4歳以上600万下,2000,3:３歳以上,530.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/18,有馬記念(OP),2500,3:３歳以上,5200.0,芝,OP,6.OP,3.芝 中以遠
1977/12/18,4歳以上600万下,1600,3:３歳以上,530.0,芝,600万,8.2勝,2.芝 マイル
1977/12/18,3歳未勝利,1600,1:２歳,160.0,ダ,未勝利,o.未勝利,5.砂 マイル
1977/12/18,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/18,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/18,4歳以上勝入,1600,3:３歳以上,440.0,ダ,NoClass,z.NoClass,5.砂 マイル
1977/12/18,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/18,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/18,中京3歳S(OP),1400,1:２歳,900.0,芝,OP,6.OP,1.芝 短距離
1977/12/18,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/18,伊勢特別(600万下),1200,3:３歳以上,720.0,芝,600万,8.2勝,1.芝 短距離
1977/12/18,愛知杯(OP),2000,3:３歳以上,1800.0,芝,OP,6.OP,3.芝 中以遠
1977/12/18,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/18,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/18,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/18,4歳以上300万下,1800,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/18,4歳以上300万下,1200,3:３歳以上,410.0,ダ,300万,9.1勝,4.砂 短距離
1977/12/18,4歳以上未勝利,3000,3:３歳以上,590.0,障,未勝利,o.未勝利,7.障害
1977/12/18,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/18,かえで賞(300万下),1300,1:２歳,520.0,芝,300万,9.1勝,1.芝 短距離
1977/12/18,4歳以上600万下,1700,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/18,阪神牝馬特別(OP),2000,3:３歳以上,1800.0,芝,OP,6.OP,3.芝 中以遠
1977/12/18,冬至特別(600万下),1600,3:３歳以上,720.0,芝,600万,8.2勝,2.芝 マイル
1977/12/18,4歳以上600万下,1800,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/17,3歳勝入200万円以下,1700,1:２歳,250.0,ダ,200万,9.1勝,5.砂 マイル
1977/12/17,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/17,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/17,3歳未勝利,1600,1:２歳,220.0,芝,未勝利,o.未勝利,2.芝 マイル
1977/12/17,4歳以上勝入300万円以下,3550,3:３歳以上,740.0,障,300万,9.1勝,7.障害
1977/12/17,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/17,3歳300万下,1200,1:２歳,370.0,芝,300万,9.1勝,1.芝 短距離
1977/12/17,黒松賞(300万下),1600,1:２歳,520.0,芝,300万,9.1勝,2.芝 マイル
1977/12/17,4歳以上300万下,1800,3:３歳以上,810.0,芝,300万,9.1勝,2.芝 マイル
1977/12/17,デイセンバーハンデキ(1400万下),2000,3:３歳以上,1000.0,芝,1400万,7.3勝,3.芝 中以遠
1977/12/17,南総特別(600万下),2200,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/17,4歳以上300万下,1200,3:３歳以上,410.0,芝,300万,9.1勝,1.芝 短距離
1977/12/17,3歳勝入200万円以下,1600,1:２歳,250.0,ダ,200万,9.1勝,5.砂 マイル
1977/12/17,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/17,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/17,3歳300万下,1200,1:２歳,370.0,芝,300万,9.1勝,1.芝 短距離
1977/12/17,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/17,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/17,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/17,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/17,クリスマスキャロルハ(1000万下),2400,3:３歳以上,860.0,芝,1000万,7.3勝,3.芝 中以遠
1977/12/17,恵那特別(300万下),1600,3:３歳以上,550.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/17,4歳以上600万下,1700,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/17,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/17,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/17,3歳未勝利,1300,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/17,3歳300万下,1200,1:２歳,370.0,芝,300万,9.1勝,1.芝 短距離
1977/12/17,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/17,3歳新馬,1600,1:２歳,330.0,芝,新馬,o.未勝利,2.芝 マイル
1977/12/17,障害S(OP),3200,3:３歳以上,1200.0,障,OP,6.OP,7.障害
1977/12/17,4歳以上300万下,1800,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/17,六甲S(1000万下),1600,3:３歳以上,860.0,芝,1000万,7.3勝,2.芝 マイル
1977/12/17,逆瀬川特別(600万下),2400,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/17,4歳以上600万下,1800,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/11,3歳,1200,1:２歳,310.0,ダ,NoClass,z.NoClass,4.砂 短距離
1977/12/11,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/11,3歳未勝利,1600,1:２歳,220.0,芝,未勝利,o.未勝利,2.芝 マイル
1977/12/11,4歳以上未勝利,2710,3:３歳以上,590.0,障,未勝利,o.未勝利,7.障害
1977/12/11,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/11,3歳300万下,1200,1:２歳,370.0,芝,300万,9.1勝,1.芝 短距離
1977/12/11,清澄特別(600万下),1800,3:３歳以上,720.0,芝,600万,8.2勝,2.芝 マイル
1977/12/11,4歳以上600万下,2000,3:３歳以上,530.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/11,3歳S(OP),1600,1:２歳,2000.0,芝,OP,6.OP,2.芝 マイル
1977/12/11,牝馬特別(1000万下),1800,3:３歳以上,860.0,芝,1000万,7.3勝,2.芝 マイル
1977/12/11,4歳以上300万下,1600,3:３歳以上,205.0,芝,300万,9.1勝,2.芝 マイル
1977/12/11,3歳未勝利,1000,1:２歳,160.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/11,3歳200万下,1600,1:２歳,230.0,ダ,200万,9.1勝,5.砂 マイル
1977/12/11,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/11,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/11,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/11,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/11,葉牡丹賞(300万下),1400,1:２歳,520.0,芝,300万,9.1勝,1.芝 短距離
1977/12/11,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/11,中距離特別(300万下),1700,3:３歳以上,550.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/11,CBC賞(OP),1400,3:３歳以上,1600.0,芝,OP,6.OP,1.芝 短距離
1977/12/11,4歳以上600万下,1600,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/11,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/11,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/11,3歳300万下,1200,1:２歳,370.0,ダ,300万,9.1勝,4.砂 短距離
1977/12/11,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/11,4歳以上300万下,3000,3:３歳以上,710.0,障,300万,9.1勝,7.障害
1977/12/11,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/11,中冬特別(600万下),2000,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/11,4歳以上300万下,1800,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/11,阪神3歳S(OP),1600,1:２歳,2000.0,芝,OP,6.OP,2.芝 マイル
1977/12/11,武庫川特別(1000万下),1200,3:３歳以上,860.0,芝,1000万,7.3勝,1.芝 短距離
1977/12/11,4歳以上600万下,1900,3:３歳以上,530.0,ダ,600万,8.2勝,6.砂 中以遠
1977/12/10,4歳以上,1700,3:３歳以上,420.0,ダ,NoClass,z.NoClass,5.砂 マイル
1977/12/10,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/10,3歳未勝利,1600,1:２歳,220.0,芝,未勝利,o.未勝利,2.芝 マイル
1977/12/10,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/10,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/10,4歳以上300万下,2000,3:３歳以上,410.0,芝,300万,9.1勝,3.芝 中以遠
1977/12/10,4歳以上600万下,1800,3:３歳以上,530.0,芝,600万,8.2勝,2.芝 マイル
1977/12/10,障害特別(800万下),2710,3:３歳以上,1000.0,障,800万,7.3勝,7.障害
1977/12/10,4歳以上,1600,3:３歳以上,900.0,芝,NoClass,z.NoClass,2.芝 マイル
1977/12/10,ウインターハンデキャ(1000万下),2000,3:３歳以上,860.0,芝,1000万,7.3勝,3.芝 中以遠
1977/12/10,寒菊賞(300万下),1600,1:２歳,520.0,芝,300万,9.1勝,2.芝 マイル
1977/12/10,4歳以上300万下,1600,3:３歳以上,410.0,芝,300万,9.1勝,2.芝 マイル
1977/12/10,3歳未勝利,1000,1:２歳,160.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/10,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/10,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/10,4歳以上,1700,3:３歳以上,420.0,ダ,NoClass,z.NoClass,5.砂 マイル
1977/12/10,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/10,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/10,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/10,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/10,清洲特別(600万下),2000,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/10,アラブ3歳S(OP),1600,1:２歳,420.0,ダ,OP,6.OP,5.砂 マイル
1977/12/10,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/10,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/10,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/10,3歳未勝利,1300,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/10,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/10,4歳以上未勝利,3000,3:３歳以上,590.0,障,未勝利,o.未勝利,7.障害
1977/12/10,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/10,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/10,さざんか賞(300万下),1600,1:２歳,520.0,芝,300万,9.1勝,2.芝 マイル
1977/12/10,4歳以上,1800,3:３歳以上,900.0,芝,NoClass,z.NoClass,2.芝 マイル
1977/12/10,デイセンバーハンデキ(1000万下),2400,3:３歳以上,860.0,芝,1000万,7.3勝,3.芝 中以遠
1977/12/10,御影特別(600万下),1600,3:３歳以上,720.0,芝,600万,8.2勝,2.芝 マイル
1977/12/10,4歳以上600万下,1800,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/04,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/04,3歳未勝利,1600,1:２歳,220.0,芝,未勝利,o.未勝利,2.芝 マイル
1977/12/04,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/04,4歳以上未勝利,2710,3:３歳以上,590.0,障,未勝利,o.未勝利,7.障害
1977/12/04,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/04,4歳以上300万下,2000,3:３歳以上,410.0,芝,300万,9.1勝,3.芝 中以遠
1977/12/04,すずかけ賞(300万下),1600,1:２歳,520.0,芝,300万,9.1勝,2.芝 マイル
1977/12/04,4歳以上600万下,1800,3:３歳以上,530.0,芝,600万,8.2勝,2.芝 マイル
1977/12/04,クモハタ記念(OP),1800,3:３歳以上,1800.0,芝,OP,6.OP,2.芝 マイル
1977/12/04,師走特別(600万下),1200,3:３歳以上,720.0,芝,600万,8.2勝,1.芝 短距離
1977/12/04,4歳以上1000万下,1600,3:３歳以上,690.0,芝,1000万,7.3勝,2.芝 マイル
1977/12/04,3歳未勝利,1600,1:２歳,160.0,ダ,未勝利,o.未勝利,5.砂 マイル
1977/12/04,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/04,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/04,3歳300万下,1000,1:２歳,370.0,ダ,300万,9.1勝,4.砂 短距離
1977/12/04,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/04,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/04,師走特別(600万下),2000,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/04,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/04,中京日経賞(1000万下),1800,3:３歳以上,860.0,芝,1000万,7.3勝,2.芝 マイル
1977/12/04,アラブ大賞典(OP),1800,3:３歳以上,1100.0,芝,OP,6.OP,2.芝 マイル
1977/12/04,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/04,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/04,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/04,4歳以上300万下,1900,3:３歳以上,410.0,ダ,300万,9.1勝,6.砂 中以遠
1977/12/04,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/04,4歳以上未勝利,3000,3:３歳以上,590.0,障,未勝利,o.未勝利,7.障害
1977/12/04,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/04,エリカ賞(300万下),1600,1:２歳,520.0,芝,300万,9.1勝,2.芝 マイル
1977/12/04,4歳以上1000万下,1800,3:３歳以上,690.0,ダ,1000万,7.3勝,5.砂 マイル
1977/12/04,セントウルS(1400万下),1600,3:３歳以上,1000.0,芝,1400万,7.3勝,2.芝 マイル
1977/12/04,北摂特別(600万下),2200,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/04,4歳以上600万下,1800,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/03,3歳未勝利,1200,1:２歳,160.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/03,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/03,3歳未勝利,1200,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/12/03,4歳以上,2710,3:３歳以上,1000.0,障,NoClass,z.NoClass,7.障害
1977/12/03,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/03,3歳未勝利,1600,1:２歳,220.0,芝,未勝利,o.未勝利,2.芝 マイル
1977/12/03,4歳以上300万下,1600,3:３歳以上,410.0,芝,300万,9.1勝,2.芝 マイル
1977/12/03,北総特別(600万下),2000,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/12/03,3歳300万下,1200,1:２歳,370.0,芝,300万,9.1勝,1.芝 短距離
1977/12/03,安房特別(1000万下),1800,3:３歳以上,860.0,芝,1000万,7.3勝,2.芝 マイル
1977/12/03,3歳牝馬S(OP),1600,1:２歳,730.0,芝,OP,6.OP,2.芝 マイル
1977/12/03,4歳以上300万下,1600,3:３歳以上,410.0,芝,300万,9.1勝,2.芝 マイル
1977/12/03,3歳200万下,1600,1:２歳,230.0,ダ,200万,9.1勝,5.砂 マイル
1977/12/03,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/03,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/03,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/03,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/03,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/03,4歳以上300万下,1700,3:３歳以上,515.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/03,4歳以上600万下,1700,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/03,多治見特別(600万下),1800,3:３歳以上,720.0,芝,600万,8.2勝,2.芝 マイル
1977/12/03,3歳牝馬特別(600万下),1400,1:２歳,630.0,芝,600万,8.2勝,1.芝 短距離
1977/12/03,4歳以上600万下,1700,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/12/03,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/03,3歳未勝利,1200,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/12/03,3歳未勝利,1600,1:２歳,220.0,芝,未勝利,o.未勝利,2.芝 マイル
1977/12/03,3歳300万下,1200,1:２歳,370.0,ダ,300万,9.1勝,4.砂 短距離
1977/12/03,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/03,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/03,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/12/03,障害特別(800万下),3200,3:３歳以上,1000.0,障,800万,7.3勝,7.障害
1977/12/03,4歳以上300万下,1800,3:３歳以上,205.0,ダ,300万,9.1勝,5.砂 マイル
1977/12/03,ウインターC(1000万下),2000,3:３歳以上,860.0,芝,1000万,7.3勝,3.芝 中以遠
1977/12/03,猪名川特別(600万下),1300,3:３歳以上,720.0,芝,600万,8.2勝,1.芝 短距離
1977/12/03,4歳以上600万下,1700,3:３歳以上,530.0,ダ,600万,8.2勝,5.砂 マイル
1977/11/27,3歳未勝利,1400,1:２歳,220.0,芝,未勝利,o.未勝利,1.芝 短距離
1977/11/27,4歳以上勝入300万円以下,3100,3:３歳以上,740.0,障,300万,9.1勝,7.障害
1977/11/27,3歳300万下,1400,1:２歳,370.0,芝,300万,9.1勝,1.芝 短距離
1977/11/27,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/11/27,3歳新馬,1400,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/11/27,初冬特別(600万下),2000,3:３歳以上,720.0,芝,600万,8.2勝,3.芝 中以遠
1977/11/27,トパーズS(1000万下),1600,3:３歳以上,860.0,芝,1000万,7.3勝,2.芝 マイル
1977/11/27,4歳以上600万下,1400,3:３歳以上,530.0,芝,600万,8.2勝,1.芝 短距離
1977/11/27,天皇賞(OP),3200,4:４歳以上,5200.0,芝,OP,6.OP,3.芝 中以遠
1977/11/27,4歳以上300万下,1600,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/11/27,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/11/27,3歳未勝利,1000,1:２歳,220.0,ダ,未勝利,o.未勝利,4.砂 短距離
1977/11/27,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/11/27,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/11/27,4歳以上300万下,1700,3:３歳以上,410.0,ダ,300万,9.1勝,5.砂 マイル
1977/11/27,3歳新馬,1200,1:２歳,330.0,芝,新馬,o.未勝利,1.芝 短距離
1977/11/27,3歳200万下,1600,1:２歳,310.0,ダ,200万,9.1勝,5.砂 マイル
