開催日,レース名,距離,地肌,クラス,通時,適性
1982/12/18,4歳以上未勝利,3200,障,未勝利,o.未勝利,7.障害
1982/12/18,3歳400万下,1600,芝,400万,9.1勝,2.芝 マイル
1982/12/18,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/12/18,北総特別(800万下),2500,芝,800万,8.2勝,3.芝 中以遠
1982/12/18,ウインターS(1300万下),1200,芝,1300万,7.3勝,1.芝 短距離
1982/12/18,3歳牝馬S(OP),1600,芝,OP,6.OP,2.芝 マイル
1982/12/18,4歳以上600万下,1800,ダ,600万,8.2勝,5.砂 マイル
1982/12/18,3歳勝入300万円以下,1700,ダ,300万,9.1勝,5.砂 マイル
1982/12/18,4歳以上,1700,ダ,NoClass,z.NoClass,5.砂 マイル
1982/12/18,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/18,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/18,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/18,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/18,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1982/12/18,恵那特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1982/12/18,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/18,濃尾特別(800万下),1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/18,クリスマスキャロルハ(1300万下),2500,芝,1300万,7.3勝,3.芝 中以遠
1982/12/18,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1982/12/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/18,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/18,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/18,4歳以上,3200,障,NoClass,z.NoClass,7.障害
1982/12/18,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1982/12/18,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/18,ひいらぎ賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1982/12/18,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/18,冬至特別(800万下),2000,芝,800万,8.2勝,3.芝 中以遠
1982/12/18,六甲S(1300万下),1600,芝,1300万,7.3勝,2.芝 マイル
1982/12/18,4歳以上800万下,1800,ダ,800万,8.2勝,5.砂 マイル
1982/12/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/12,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/12,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1982/12/12,3歳400万下,1600,芝,400万,9.1勝,2.芝 マイル
1982/12/12,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/12,4歳以上400万下,3550,障,400万,9.1勝,7.障害
1982/12/12,4歳以上400万下,2400,ダ,400万,9.1勝,6.砂 中以遠
1982/12/12,4歳以上800万下,1800,芝,800万,8.2勝,2.芝 マイル
1982/12/12,師走特別(800万下),1200,ダ,800万,8.2勝,4.砂 短距離
1982/12/12,ディセンバーハンデキ(1300万下),2000,芝,1300万,7.3勝,3.芝 中以遠
1982/12/12,3歳S(OP),1600,芝,OP,6.OP,2.芝 マイル
1982/12/12,4歳以上800万下,1800,芝,800万,8.2勝,2.芝 マイル
1982/12/12,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/12,3歳300万下,1600,ダ,300万,9.1勝,5.砂 マイル
1982/12/12,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/12,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1982/12/12,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/12,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/12,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1982/12/12,伊勢特別(800万下),2500,芝,800万,8.2勝,3.芝 中以遠
1982/12/12,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/12,葉牡丹賞(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1982/12/12,アラブ大賞典(OP),1800,芝,OP,6.OP,2.芝 マイル
1982/12/12,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1982/12/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/12,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/12,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/12/12,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/12,4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1982/12/12,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/12/12,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/12/12,仲冬特別(800万下),2000,芝,800万,8.2勝,3.芝 中以遠
1982/12/12,4歳以上800万下,1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/12,セントウルS(1300万下),2000,芝,1300万,7.3勝,3.芝 中以遠
1982/12/12,阪神3歳S(OP),1600,芝,OP,6.OP,2.芝 マイル
1982/12/12,4歳以上800万下,1800,ダ,800万,8.2勝,5.砂 マイル
1982/12/11,3歳,1700,ダ,NoClass,z.NoClass,5.砂 マイル
1982/12/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/11,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1982/12/11,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/12/11,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/11,4歳以上未勝利,3200,障,未勝利,o.未勝利,7.障害
1982/12/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/11,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/11,寒菊賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1982/12/11,清澄特別(800万下),1600,芝,800万,8.2勝,2.芝 マイル
1982/12/11,ターコイズS(OP),1800,芝,OP,6.OP,2.芝 マイル
1982/12/11,4歳以上800万下,2000,芝,800万,8.2勝,3.芝 中以遠
1982/12/11,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1982/12/11,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/11,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/11,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/12/11,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/12/11,アラブ3歳S(OP),1700,ダ,OP,6.OP,5.砂 マイル
1982/12/11,桑名特別(800万下),1800,芝,800万,8.2勝,2.芝 マイル
1982/12/11,4歳以上800万下,1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/11,4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1982/12/11,4歳以上400万下,3000,障,400万,9.1勝,7.障害
1982/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/11,エリカ賞(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1982/12/11,4歳以上1300万下,1800,ダ,1300万,7.3勝,5.砂 マイル
1982/12/11,中距離特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1982/12/11,御影特別(800万下),1600,芝,800万,8.2勝,2.芝 マイル
1982/12/11,4歳以上800万下,1800,ダ,800万,8.2勝,5.砂 マイル
1982/12/05,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/05,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1982/12/05,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1982/12/05,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/05,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1982/12/05,4歳以上,3200,障,NoClass,z.NoClass,7.障害
1982/12/05,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/05,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/12/05,すずかけ賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1982/12/05,美浦特別(800万下),2600,芝,800万,8.2勝,3.芝 中以遠
1982/12/05,ダービー卿チャレンジ(OP),1800,芝,OP,6.OP,2.芝 マイル
1982/12/05,4歳以上800万下,1800,ダ,800万,8.2勝,5.砂 マイル
1982/12/05,3歳300万下,1600,ダ,300万,9.1勝,5.砂 マイル
1982/12/05,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/05,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/05,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1982/12/05,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/05,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/05,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/05,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1982/12/05,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1982/12/05,伊吹山特別(800万下),1200,芝,800万,8.2勝,1.芝 短距離
1982/12/05,愛知杯(OP),2000,芝,OP,6.OP,3.芝 中以遠
1982/12/05,4歳以上800万下,1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/05,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/05,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1982/12/05,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/05,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/05,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1982/12/05,3歳400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/12/05,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/05,阪神障害S(OP),3200,障,OP,6.OP,7.障害
1982/12/05,4歳以上800万下,1800,芝,800万,8.2勝,2.芝 マイル
1982/12/05,ウインターS(1300万下),2000,芝,1300万,7.3勝,3.芝 中以遠
1982/12/05,短距離特別(800万下),1400,芝,800万,8.2勝,1.芝 短距離
1982/12/05,4歳以上800万下,1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/04,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1982/12/04,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/12/04,3歳400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/12/04,4歳以上未勝利,3200,障,未勝利,o.未勝利,7.障害
1982/12/04,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/04,4歳以上800万下,1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/04,黒松賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1982/12/04,仲冬特別(800万下),2000,芝,800万,8.2勝,3.芝 中以遠
1982/12/04,市川S(1300万下),2500,芝,1300万,7.3勝,3.芝 中以遠
1982/12/04,4歳以上800万下,1700,ダ,800万,8.2勝,5.砂 マイル
1982/12/04,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳400万下,1200,芝,400万,9.1勝,1.芝 短距離
1982/12/04,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/12/04,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1982/12/04,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/04,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1982/12/04,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/04,多治見特別(800万下),1800,芝,800万,8.2勝,2.芝 マイル
1982/12/04,高山特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1982/12/04,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/12/04,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/12/04,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/12/04,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1982/12/04,4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1982/12/04,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1982/12/04,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/12/04,かえで賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1982/12/04,4歳以上,1800,芝,NoClass,z.NoClass,2.芝 マイル
1982/12/04,?名川特別(400万下),1800,ダ,400万,9.1勝,5.砂 マイル
1982/12/04,北摂特別(800万下),2000,芝,800万,8.2勝,3.芝 中以遠
1982/12/04,4歳以上800万下,1800,ダ,800万,8.2勝,5.砂 マイル
1982/11/28,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/28,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/11/28,3歳,1200,芝,NoClass,z.NoClass,1.芝 短距離
1982/11/28,4歳以上勝入400万円以下,3300,障,400万,9.1勝,7.障害
1982/11/28,4歳以上800万下,1600,ダ,800万,8.2勝,5.砂 マイル
1982/11/28,さざんか賞(400万下),1400,ダ,400万,9.1勝,4.砂 短距離
1982/11/28,奥多摩特別(800万下),2000,芝,800万,8.2勝,3.芝 中以遠
1982/11/28,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1982/11/28,ジャパンC(OP),2400,芝,OP,6.OP,3.芝 中以遠
1982/11/28,4歳以上1300万下,1600,ダ,1300万,7.3勝,5.砂 マイル
1982/11/28,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/28,3歳,1600,ダ,NoClass,z.NoClass,5.砂 マイル
1982/11/28,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1982/11/28,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1982/11/28,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/11/28,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1982/11/28,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1982/11/28,清洲特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1982/11/28,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/11/28,飛彦特別(800万下),2000,芝,800万,8.2勝,3.芝 中以遠
1982/11/28,中京日経賞(1300万下),1800,芝,1300万,7.3勝,2.芝 マイル
1982/11/28,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/11/28,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/28,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1982/11/28,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/11/28,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/11/28,4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1982/11/28,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/11/28,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1982/11/28,白菊賞(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1982/11/28,4歳以上400万下,1600,芝,400万,9.1勝,2.芝 マイル
1982/11/28,霜月特別(800万下),2400,芝,800万,8.2勝,3.芝 中以遠
1982/11/28,京阪杯(OP),2000,芝,OP,6.OP,3.芝 中以遠
1982/11/28,4歳以上800万下,1400,ダ,800万,8.2勝,4.砂 短距離
1982/11/27,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/27,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/27,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1982/11/27,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1982/11/27,3歳400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1982/11/27,4歳以上未勝利,3100,障,未勝利,o.未勝利,7.障害
1982/11/27,4歳以上800万下,2300,芝,800万,8.2勝,3.芝 中以遠
1982/11/27,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1982/11/27,狭山特別(400万下),2100,ダ,400万,9.1勝,6.砂 中以遠
1982/11/27,ノベンバーハンデキャ(1300万下),2000,芝,1300万,7.3勝,3.芝 中以遠
1982/11/27,神代特別(800万下),1600,芝,800万,8.2勝,2.芝 マイル
1982/11/27,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1982/11/27,3歳300万下,1600,ダ,300万,9.1勝,5.砂 マイル
1982/11/27,4歳以上,1700,ダ,NoClass,z.NoClass,5.砂 マイル
1982/11/27,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/27,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/27,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1982/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/11/27,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/11/27,すずかけ賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1982/11/27,蒲郡特別(800万下),1800,芝,800万,8.2勝,2.芝 マイル
1982/11/27,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/11/27,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/27,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/27,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1982/11/27,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1982/11/27,4歳以上勝入400万円以下,3000,障,400万,9.1勝,7.障害
1982/11/27,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1982/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1982/11/27,伏見特別(800万下),1800,ダ,800万,8.2勝,5.砂 マイル
1982/11/27,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1982/11/27,3歳S(OP),1600,芝,OP,6.OP,2.芝 マイル
1982/11/27,高雄特別(1300万下),1600,芝,1300万,7.3勝,2.芝 マイル
1982/11/27,4歳以上800万下,2000,芝,800万,8.2勝,3.芝 中以遠
1982/11/21,3歳新馬,1000,芝,新馬,o.未勝利,1.芝 短距離
1982/11/21,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1982/11/21,3歳未勝利,1000,芝,未勝利,o.未勝利,1.芝 短距離
1982/11/21,4歳以上400万下,1700,芝,400万,9.1勝,2.芝 マイル
1982/11/21,4歳以上400万下,1700,芝,400万,9.1勝,2.芝 マイル
1982/11/21,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1982/11/21,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
