開催日,レース名,距離,地肌,クラス,通時,適性
1988/12/25,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/25,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/25,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/25,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/25,グッドラックH(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1988/12/25,ホープフルS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/12/25,ジョッキーズG.P.(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/12/25,’88フェアウェルS(1400万下),2000,芝,1400万,7.3勝,3.芝 中以遠
1988/12/25,有馬記念(G1),2500,芝,G1,1.G1,3.芝 中以遠
1988/12/25,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/25,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/25,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/25,3歳400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/25,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/25,障害4歳以上400万下,3200,障,400万,9.1勝,7.障害
1988/12/25,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/25,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1988/12/25,4歳以上900万下,2500,芝,900万,8.2勝,3.芝 中以遠
1988/12/25,シクラメンS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/12/25,サンタクロースH(1400万下),1800,ダ,1400万,7.3勝,5.砂 マイル
1988/12/25,サンスポ阪神牝馬特別(G3),2000,芝,G3,3.G3,3.芝 中以遠
1988/12/25,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1988/12/24,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/24,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/12/24,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/24,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1988/12/24,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/24,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/24,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/24,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/24,ひいらぎ賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1988/12/24,中山大障害(秋)(G),4100,障,(G),4.(G),7.障害
1988/12/24,クリスマスS(OP),1600,芝,OP,6.OP,2.芝 マイル
1988/12/24,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1988/12/24,3歳未勝利,1800,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/24,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/12/24,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/24,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/24,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/12/24,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/12/24,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/24,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/24,千両賞(400万下),1600,芝,400万,9.1勝,2.芝 マイル
1988/12/24,夙川特別(900万下),1400,芝,900万,8.2勝,1.芝 短距離
1988/12/24,六甲S(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/12/24,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/18,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/18,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/18,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/18,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/18,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1988/12/18,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/18,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/18,千葉日報杯(900万下),1200,ダ,900万,8.2勝,4.砂 短距離
1988/12/18,ターコイズS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/12/18,朝日杯3歳S(G1),1600,芝,G1,1.G1,2.芝 マイル
1988/12/18,4歳以上900万下,2500,芝,900万,8.2勝,3.芝 中以遠
1988/12/18,4歳以上OP,1700,ダ,OP,6.OP,5.砂 マイル
1988/12/18,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/18,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/18,4歳以上400万下,2200,ダ,400万,9.1勝,6.砂 中以遠
1988/12/18,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/12/18,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/18,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/12/18,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/12/18,中京3歳S(OP),1800,芝,OP,6.OP,2.芝 マイル
1988/12/18,天竜川特別(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1988/12/18,CBC賞(G3),1200,芝,G3,3.G3,1.芝 短距離
1988/12/18,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/18,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/18,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/18,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/18,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/18,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/12/18,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/18,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/18,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1988/12/18,高砂特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/12/18,オリオンS(1400万下),2500,芝,1400万,7.3勝,3.芝 中以遠
1988/12/18,阪神3歳S(G1),1600,芝,G1,1.G1,2.芝 マイル
1988/12/18,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1988/12/17,3歳OP,1200,ダ,OP,6.OP,4.砂 短距離
1988/12/17,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/17,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/17,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/17,3歳400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/17,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/17,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/17,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/17,北総特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/12/17,冬至S(1400万下),2500,芝,1400万,7.3勝,3.芝 中以遠
1988/12/17,テレビ東京3歳牝馬S(G3),1600,芝,G3,3.G3,2.芝 マイル
1988/12/17,4歳以上900万下,1600,芝,900万,8.2勝,2.芝 マイル
1988/12/17,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/17,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/17,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/17,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1988/12/17,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/17,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/12/17,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/17,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/17,アラブ3歳S(OP),1800,芝,OP,6.OP,2.芝 マイル
1988/12/17,恵那特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/12/17,クリスマスキャロル賞(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/12/17,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/17,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/17,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/17,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/17,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1988/12/17,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1988/12/17,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/17,3歳400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/17,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/17,芦屋川特別(400万下),1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/17,千種川特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/12/17,逆瀬川S(1400万下),1600,芝,1400万,7.3勝,2.芝 マイル
1988/12/17,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/11,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/11,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/11,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/11,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1988/12/11,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/11,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/11,寒菊賞(400万下),1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/11,仲冬S(1400万下),1200,芝,1400万,7.3勝,1.芝 短距離
1988/12/11,ステイヤーズS(G3),3600,芝,G3,3.G3,3.芝 中以遠
1988/12/11,4歳以上900万下,1800,芝,900万,8.2勝,2.芝 マイル
1988/12/11,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/11,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/11,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/11,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/11,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/12/11,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/12/11,濃尾特別(400万下),1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/11,伊吹山特別(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1988/12/11,愛知杯(G3),2000,芝,G3,3.G3,3.芝 中以遠
1988/12/11,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/11,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/11,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/11,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/12/11,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/11,障害4歳以上400万下,3000,障,400万,9.1勝,7.障害
1988/12/11,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/11,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1988/12/11,4歳以上900万下,1400,芝,900万,8.2勝,1.芝 短距離
1988/12/11,葺合特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/11,北摂特別(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/11,ラジオたんぱ3歳牝S(G3),1600,芝,G3,3.G3,2.芝 マイル
1988/12/11,4歳以上900万下,1400,芝,900万,8.2勝,1.芝 短距離
1988/12/10,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/10,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/10,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/10,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/10,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/10,障害4歳以上400万下,3200,障,400万,9.1勝,7.障害
1988/12/10,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/10,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1988/12/10,黒松賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/12/10,清澄特別(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/12/10,市川S(1400万下),1800,ダ,1400万,7.3勝,5.砂 マイル
1988/12/10,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1988/12/10,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/10,3歳300万下,1700,ダ,300万,9.1勝,5.砂 マイル
1988/12/10,3歳未勝利,1800,芝,未勝利,o.未勝利,2.芝 マイル
1988/12/10,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/10,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/12/10,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/10,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/12/10,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/10,樅の木賞(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/12/10,揖斐川特別(400万下),2500,芝,400万,9.1勝,3.芝 中以遠
1988/12/10,尾張特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/12/10,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/10,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/10,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/12/10,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/10,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/10,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/12/10,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/10,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1988/12/10,さざんか賞(400万下),1400,芝,400万,9.1勝,1.芝 短距離
1988/12/10,4歳以上900万下,1200,ダ,900万,8.2勝,4.砂 短距離
1988/12/10,猪名川特別(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/12/10,ポートアイランドS(1400万下),1200,ダ,1400万,7.3勝,4.砂 短距離
1988/12/10,4歳以上900万下,2200,芝,900万,8.2勝,3.芝 中以遠
1988/12/04,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/04,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/12/04,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/04,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/04,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/04,障害4歳以上未勝利,2700,障,未勝利,o.未勝利,7.障害
1988/12/04,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/04,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/04,葉牡丹賞(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/04,美浦特別(900万下),2600,芝,900万,8.2勝,3.芝 中以遠
1988/12/04,ダービー卿チャレンジ(G3),1600,芝,G3,3.G3,2.芝 マイル
1988/12/04,4歳以上900万下,1200,芝,900万,8.2勝,1.芝 短距離
1988/12/04,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/04,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/04,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/04,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/04,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/04,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/04,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/12/04,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/12/04,長篠特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/04,鳥羽特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/12/04,ウインターS(G3),2200,ダ,G3,3.G3,6.砂 中以遠
1988/12/04,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/04,3歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/12/04,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/04,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/12/04,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/04,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/04,3歳400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/04,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/04,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/12/04,ゴールデンサドルT(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/12/04,鳴尾記念(G2),2500,芝,G2,2.G2,3.芝 中以遠
1988/12/04,ゴールデンホィップT(1400万下),2000,芝,1400万,7.3勝,3.芝 中以遠
1988/12/04,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/03,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/03,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/03,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/03,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/03,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1988/12/03,障害4歳以上OP,3200,障,OP,6.OP,7.障害
1988/12/03,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1988/12/03,すずかけS(OP),1200,芝,OP,6.OP,1.芝 短距離
1988/12/03,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/03,茨城新聞杯(900万下),1800,ダ,900万,8.2勝,5.砂 マイル
1988/12/03,ディセンバーS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/12/03,4歳以上900万下,1800,芝,900万,8.2勝,2.芝 マイル
1988/12/03,3歳OP,1200,芝,OP,6.OP,1.芝 短距離
1988/12/03,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/03,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/12/03,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/03,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/12/03,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/12/03,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/03,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/03,高山特別(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/12/03,アラブ大賞典(OP),2500,芝,OP,6.OP,3.芝 中以遠
1988/12/03,矢作川特別(900万下),1700,ダ,900万,8.2勝,5.砂 マイル
1988/12/03,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/03,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/12/03,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/12/03,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/12/03,3歳新馬,2000,芝,新馬,o.未勝利,3.芝 中以遠
1988/12/03,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/12/03,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/12/03,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/12/03,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1988/12/03,ゴールデンスパーT(900万下),1200,芝,900万,8.2勝,1.芝 短距離
1988/12/03,エリカ賞(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/12/03,ゴールデンブーツT(900万下),2500,芝,900万,8.2勝,3.芝 中以遠
1988/12/03,4歳以上900万下,1700,ダ,900万,8.2勝,5.砂 マイル
1988/11/27,3歳400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1988/11/27,3歳未勝利,1600,ダ,未勝利,o.未勝利,5.砂 マイル
1988/11/27,3歳未勝利,1200,ダ,未勝利,o.未勝利,4.砂 短距離
1988/11/27,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1988/11/27,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1988/11/27,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1988/11/27,ウェルカムS(1400万下),1800,芝,1400万,7.3勝,2.芝 マイル
1988/11/27,INT.ジョッキー2(900万下),1600,芝,900万,8.2勝,2.芝 マイル
1988/11/27,4歳以上400万下,1400,ダ,400万,9.1勝,4.砂 短距離
1988/11/27,ジャパンC(G1),2400,芝,G1,1.G1,3.芝 中以遠
1988/11/27,4歳以上900万下,2100,ダ,900万,8.2勝,6.砂 中以遠
1988/11/27,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/11/27,4歳以上OP,1700,ダ,OP,6.OP,5.砂 マイル
1988/11/27,3歳新馬,1000,ダ,新馬,o.未勝利,4.砂 短距離
1988/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/27,4歳以上400万下,2200,ダ,400万,9.1勝,6.砂 中以遠
1988/11/27,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/27,4歳以上400万下,1800,芝,400万,9.1勝,2.芝 マイル
1988/11/27,カトレア賞(400万下),1800,芝,400万,9.1勝,2.芝 マイル
1988/11/27,清洲特別(400万下),1200,芝,400万,9.1勝,1.芝 短距離
1988/11/27,中京日経賞(900万下),2000,芝,900万,8.2勝,3.芝 中以遠
1988/11/27,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/27,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1988/11/27,3歳未勝利,1400,芝,未勝利,o.未勝利,1.芝 短距離
1988/11/27,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/11/27,3歳新馬,1600,芝,新馬,o.未勝利,2.芝 マイル
1988/11/27,4歳以上400万下,1800,ダ,400万,9.1勝,5.砂 マイル
1988/11/27,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/11/27,4歳以上400万下,1400,芝,400万,9.1勝,1.芝 短距離
1988/11/27,4歳以上400万下,2000,芝,400万,9.1勝,3.芝 中以遠
1988/11/27,京都大障害(秋)(G),3270,障,(G),4.(G),7.障害
1988/11/27,桃山特別(900万下),1400,ダ,900万,8.2勝,4.砂 短距離
1988/11/27,トパーズS(OP),2000,芝,OP,6.OP,3.芝 中以遠
1988/11/27,4歳以上900万下,1800,ダ,900万,8.2勝,5.砂 マイル
1988/11/26,3歳未勝利,1400,ダ,未勝利,o.未勝利,4.砂 短距離
1988/11/26,3歳新馬,1200,ダ,新馬,o.未勝利,4.砂 短距離
1988/11/26,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/11/26,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/26,4歳以上400万下,1200,ダ,400万,9.1勝,4.砂 短距離
1988/11/26,障害4歳以上未勝利,3100,障,未勝利,o.未勝利,7.障害
1988/11/26,4歳以上400万下,1600,ダ,400万,9.1勝,5.砂 マイル
1988/11/26,4歳以上900万下,1600,ダ,900万,8.2勝,5.砂 マイル
1988/11/26,府中3歳S(OP),1800,芝,OP,6.OP,2.芝 マイル
1988/11/26,ユートピアS(1400万下),1400,芝,1400万,7.3勝,1.芝 短距離
1988/11/26,INT.ジョッキー1(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/11/26,4歳以上900万下,1600,ダ,900万,8.2勝,5.砂 マイル
1988/11/26,3歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
1988/11/26,3歳未勝利,2000,芝,未勝利,o.未勝利,3.芝 中以遠
1988/11/26,3歳新馬,1800,芝,新馬,o.未勝利,2.芝 マイル
1988/11/26,3歳新馬,1200,芝,新馬,o.未勝利,1.芝 短距離
1988/11/26,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/11/26,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/26,4歳以上400万下,1000,ダ,400万,9.1勝,4.砂 短距離
1988/11/26,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/26,アラブ3歳特別(300万下),1700,ダ,300万,9.1勝,5.砂 マイル
1988/11/26,犬山特別(400万下),2000,芝,400万,9.1勝,3.芝 中以遠
1988/11/26,豊明特別(900万下),1800,芝,900万,8.2勝,2.芝 マイル
1988/11/26,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/26,3歳未勝利,1600,芝,未勝利,o.未勝利,2.芝 マイル
1988/11/26,3歳未勝利,1200,芝,未勝利,o.未勝利,1.芝 短距離
1988/11/26,3歳新馬,1400,ダ,新馬,o.未勝利,4.砂 短距離
1988/11/26,3歳新馬,1400,芝,新馬,o.未勝利,1.芝 短距離
1988/11/26,障害4歳以上未勝利,3000,障,未勝利,o.未勝利,7.障害
1988/11/26,4歳以上400万下,1700,ダ,400万,9.1勝,5.砂 マイル
1988/11/26,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/11/26,4歳以上400万下,1200,芝,400万,9.1勝,1.芝 短距離
1988/11/26,京都3歳S(OP),1600,芝,OP,6.OP,2.芝 マイル
1988/11/26,比良山特別(900万下),2200,芝,900万,8.2勝,3.芝 中以遠
1988/11/26,花園S(1400万下),1400,ダ,1400万,7.3勝,4.砂 短距離
1988/11/26,4歳以上900万下,2000,芝,900万,8.2勝,3.芝 中以遠
1988/11/20,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/11/20,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/11/20,4歳未勝利,1700,ダ,未勝利,o.未勝利,5.砂 マイル
1988/11/20,4歳未勝利,1000,ダ,未勝利,o.未勝利,4.砂 短距離
