開催日,レース名,距離,地肌,クラス
1983/12/18,3歳未勝利,1200,ダ,未勝利
1983/12/18,3歳未勝利,1200,芝,未勝利
1983/12/18,3歳新馬,1600,芝,新馬
1983/12/18,4歳以上400万下,1800,ダ,400万
1983/12/18,葉牡丹賞(400万下),1600,芝,400万
1983/12/18,冬至特別(800万下),1600,芝,800万
1983/12/18,ステイヤーズステーク(OP),3600,芝,OP
1983/12/18,4歳以上800万下,2000,芝,800万
1983/12/18,3歳勝入300万円以下,1700,ダ,300万
1983/12/18,3歳未勝利,1200,芝,未勝利
1983/12/18,3歳新馬,1200,芝,新馬
1983/12/18,4歳以上400万下,1700,ダ,400万
1983/12/18,4歳以上400万下,1000,ダ,400万
1983/12/18,4歳以上400万下,1800,芝,400万
1983/12/18,濃尾特別(400万下),1700,ダ,400万
1983/12/18,尾張特別(800万下),1800,芝,800万
1983/12/18,CBC賞(OP),1200,芝,OP
1983/12/18,4歳以上800万下,2000,芝,800万
1983/12/18,3歳未勝利,1200,ダ,未勝利
1983/12/18,3歳未勝利,1200,ダ,未勝利
1983/12/18,3歳新馬,1200,芝,新馬
1983/12/18,4歳以上400万下,1800,ダ,400万
1983/12/18,4歳以上400万下,1200,ダ,400万
1983/12/18,さざんか賞(400万下),1600,芝,400万
1983/12/18,逆瀬川特別(800万下),1800,ダ,800万
1983/12/18,サンケイスポーツ杯阪(OP),2000,芝,OP
1983/12/18,4歳以上800万下,1400,芝,800万
1983/12/17,3歳未勝利,1200,ダ,未勝利
1983/12/17,3歳未勝利,1200,ダ,未勝利
1983/12/17,3歳未勝利,1600,芝,未勝利
1983/12/17,3歳新馬,1200,芝,新馬
1983/12/17,3歳400万下,1200,ダ,400万
1983/12/17,4歳以上未勝利,3200,障,未勝利
1983/12/17,3歳400万下,1600,芝,400万
1983/12/17,4歳以上400万下,1800,ダ,400万
1983/12/17,北総特別(800万下),2500,芝,800万
1983/12/17,ウインターS(1300万下),1200,芝,1300万
1983/12/17,テレビ東京賞3歳牝馬(OP),1600,芝,OP
1983/12/17,4歳以上800万下,1800,ダ,800万
1983/12/17,4歳以上,1700,ダ,
1983/12/17,3歳未勝利,1700,ダ,未勝利
1983/12/17,3歳未勝利,1200,芝,未勝利
1983/12/17,3歳新馬,1000,ダ,新馬
1983/12/17,3歳新馬,1200,芝,新馬
1983/12/17,4歳以上400万下,1700,ダ,400万
1983/12/17,4歳以上400万下,1700,ダ,400万
1983/12/17,4歳以上400万下,1700,ダ,400万
1983/12/17,中京3歳S(OP),1800,芝,OP
1983/12/17,揖斐川特別(400万下),2500,芝,400万
1983/12/17,クリスマスキャロルハ(800万下),1700,ダ,800万
1983/12/17,4歳以上400万下,2000,芝,400万
1983/12/17,3歳未勝利,1200,ダ,未勝利
1983/12/17,3歳未勝利,1200,ダ,未勝利
1983/12/17,3歳新馬,1200,ダ,新馬
1983/12/17,3歳未勝利,1400,芝,未勝利
1983/12/17,4歳以上未勝利,3000,障,未勝利
1983/12/17,4歳以上勝入,3200,障,勝入
1983/12/17,3歳400万下,1200,ダ,400万
1983/12/17,4歳以上400万下,1800,ダ,400万
1983/12/17,葺合特別(400万下),2000,芝,400万
1983/12/17,冬至特別(800万下),2500,芝,800万
1983/12/17,六甲S(1300万下),1600,芝,1300万
1983/12/17,4歳以上800万下,1700,ダ,800万
1983/12/11,3歳400万下,1600,芝,400万
1983/12/11,3歳未勝利,1200,ダ,未勝利
1983/12/11,3歳未勝利,1600,芝,未勝利
1983/12/11,3歳未勝利,1200,芝,未勝利
1983/12/11,3歳新馬,1200,芝,新馬
1983/12/11,4歳以上未勝利,3200,障,未勝利
1983/12/11,4歳以上400万下,1800,ダ,400万
1983/12/11,4歳以上800万下,2200,芝,800万
1983/12/11,師走特別(800万下),1200,ダ,800万
1983/12/11,ディセンバーステーク(1300万下),2000,芝,1300万
1983/12/11,朝日杯3歳S(OP),1600,芝,OP
1983/12/11,4歳以上800万下,1600,芝,800万
1983/12/11,3歳未勝利,1000,ダ,未勝利
1983/12/11,3歳未勝利,1000,ダ,未勝利
1983/12/11,3歳新馬,1200,芝,新馬
1983/12/11,4歳以上400万下,1700,ダ,400万
1983/12/11,4歳以上400万下,1700,ダ,400万
1983/12/11,4歳以上400万下,1700,ダ,400万
1983/12/11,4歳以上400万下,1800,芝,400万
1983/12/11,4歳以上400万下,1800,芝,400万
1983/12/11,葉牡丹賞(400万下),1200,芝,400万
1983/12/11,アラブ大賞典(OP),2500,芝,OP
1983/12/11,中京スポーツ杯(800万下),2000,芝,800万
1983/12/11,4歳以上800万下,1700,ダ,800万
1983/12/11,3歳未勝利,1200,ダ,未勝利
1983/12/11,3歳未勝利,1600,芝,未勝利
1983/12/11,3歳新馬,1200,芝,新馬
1983/12/11,3歳400万下,1200,ダ,400万
1983/12/11,4歳以上400万下,3000,障,400万
1983/12/11,3歳400万下,1200,ダ,400万
1983/12/11,4歳以上400万下,1800,ダ,400万
1983/12/11,4歳以上800万下,1800,ダ,800万
1983/12/11,御影特別(800万下),1600,芝,800万
1983/12/11,セントウルS(1300万下),2000,芝,1300万
1983/12/11,阪神3歳S(OP),1600,芝,OP
1983/12/11,4歳以上800万下,1700,ダ,800万
1983/12/10,3歳,1800,ダ,
1983/12/10,3歳未勝利,1200,ダ,未勝利
1983/12/10,3歳未勝利,1600,芝,未勝利
1983/12/10,3歳新馬,1200,ダ,新馬
1983/12/10,3歳新馬,1600,芝,新馬
1983/12/10,4歳以上勝入400万円以下,3200,障,400万
1983/12/10,4歳以上400万下,1800,ダ,400万
1983/12/10,4歳以上400万下,1200,ダ,400万
1983/12/10,寒菊賞(400万下),1200,芝,400万
1983/12/10,清澄特別(800万下),2000,芝,800万
1983/12/10,ターコイズS(OP),1800,芝,OP
1983/12/10,4歳以上800万下,1800,ダ,800万
1983/12/10,3歳未勝利,1600,ダ,未勝利
1983/12/10,3歳未勝利,1000,ダ,未勝利
1983/12/10,3歳未勝利,1400,芝,未勝利
1983/12/10,3歳新馬,1200,芝,新馬
1983/12/10,4歳以上400万下,2200,ダ,400万
1983/12/10,4歳以上400万下,1700,ダ,400万
1983/12/10,4歳以上400万下,1700,ダ,400万
1983/12/10,4歳以上400万下,1700,ダ,400万
1983/12/10,アラブ3歳S(OP),1700,ダ,OP
1983/12/10,恵那特別(400万下),2000,芝,400万
1983/12/10,伊吹山特別(800万下),1200,芝,800万
1983/12/10,4歳以上400万下,1700,ダ,400万
1983/12/10,3歳未勝利,1200,ダ,未勝利
1983/12/10,3歳未勝利,1200,ダ,未勝利
1983/12/10,3歳新馬,1200,ダ,新馬
1983/12/10,4歳以上400万下,2200,芝,400万
1983/12/10,4歳以上未勝利,3000,障,未勝利
1983/12/10,3歳新馬,1400,芝,新馬
1983/12/10,4歳以上400万下,1800,ダ,400万
1983/12/10,4歳以上400万下,2200,芝,400万
1983/12/10,ひいらぎ賞(400万下),1200,芝,400万
1983/12/10,猪名川特別(800万下),2000,芝,800万
1983/12/10,ディセンバーステーク(1300万下),1800,ダ,1300万
1983/12/10,4歳以上800万下,1800,ダ,800万
1983/12/04,3歳400万下,1200,ダ,400万
1983/12/04,3歳未勝利,1200,芝,未勝利
1983/12/04,3歳未勝利,1600,芝,未勝利
1983/12/04,3歳新馬,1200,ダ,新馬
1983/12/04,3歳新馬,1600,芝,新馬
1983/12/04,4歳以上,3200,障,
1983/12/04,4歳以上400万下,1800,ダ,400万
1983/12/04,4歳以上400万下,1800,ダ,400万
1983/12/04,黒松賞(400万下),1600,芝,400万
1983/12/04,美浦特別(800万下),2600,芝,800万
1983/12/04,ダービー卿チャレンジ(OP),1800,芝,OP
1983/12/04,4歳以上800万下,2000,芝,800万
1983/12/04,3歳300万下,1600,ダ,300万
1983/12/04,3歳未勝利,1000,ダ,未勝利
1983/12/04,3歳未勝利,1400,芝,未勝利
1983/12/04,3歳新馬,1000,ダ,新馬
1983/12/04,3歳新馬,1200,芝,新馬
1983/12/04,4歳以上400万下,1700,ダ,400万
1983/12/04,4歳以上400万下,1700,ダ,400万
1983/12/04,4歳以上400万下,1700,ダ,400万
1983/12/04,高山特別(400万下),1800,芝,400万
1983/12/04,矢作川特別(800万下),1800,芝,800万
1983/12/04,農林水産省賞典愛知杯(OP),2000,芝,OP
1983/12/04,4歳以上400万下,1600,ダ,400万
1983/12/04,3歳未勝利,1200,ダ,未勝利
1983/12/04,3歳未勝利,1400,芝,未勝利
1983/12/04,3歳新馬,1200,芝,新馬
1983/12/04,4歳以上400万下,1800,ダ,400万
1983/12/04,4歳以上未勝利,3000,障,未勝利
1983/12/04,3歳新馬,1600,芝,新馬
1983/12/04,4歳以上800万下,1700,ダ,800万
1983/12/04,阪神障害S(OP),3200,障,OP
1983/12/04,4歳以上,1900,芝,
1983/12/04,ラジオたんぱ杯3歳牝(OP),1600,芝,OP
1983/12/04,北摂特別(800万下),2000,芝,800万
1983/12/04,4歳以上800万下,1700,ダ,800万
1983/12/03,3歳未勝利,1200,ダ,未勝利
1983/12/03,3歳未勝利,1600,芝,未勝利
1983/12/03,3歳未勝利,1200,ダ,未勝利
1983/12/03,3歳新馬,1200,ダ,新馬
1983/12/03,3歳新馬,1600,芝,新馬
1983/12/03,4歳以上未勝利,3200,障,未勝利
1983/12/03,4歳以上400万下,2400,ダ,400万
1983/12/03,4歳以上400万下,2400,ダ,400万
1983/12/03,市川S(1300万下),2500,芝,1300万
1983/12/03,すずかけ賞(400万下),1600,芝,400万
1983/12/03,仲冬特別(800万下),1800,ダ,800万
1983/12/03,4歳以上800万下,1800,ダ,800万
1983/12/03,3歳未勝利,1000,ダ,未勝利
1983/12/03,4歳以上,1600,ダ,
1983/12/03,3歳未勝利,1200,芝,未勝利
1983/12/03,3歳新馬,1200,芝,新馬
1983/12/03,4歳以上400万下,1700,ダ,400万
1983/12/03,4歳以上400万下,1700,ダ,400万
1983/12/03,4歳以上400万下,1700,ダ,400万
1983/12/03,4歳以上400万下,1700,ダ,400万
1983/12/03,カトレア賞(400万下),1400,芝,400万
1983/12/03,清洲特別(400万下),1200,芝,400万
1983/12/03,師走特別(800万下),2500,芝,800万
1983/12/03,4歳以上400万下,1700,ダ,400万
1983/12/03,3歳未勝利,1200,ダ,未勝利
1983/12/03,3歳未勝利,1200,ダ,未勝利
1983/12/03,3歳新馬,1400,芝,新馬
1983/12/03,3歳新馬,1200,芝,新馬
1983/12/03,4歳以上未勝利,3000,障,未勝利
1983/12/03,3歳新馬,1200,芝,新馬
1983/12/03,4歳以上400万下,1700,ダ,400万
1983/12/03,4歳以上400万下,1200,ダ,400万
1983/12/03,かえで賞(400万下),1600,芝,400万
1983/12/03,ウインターS(1300万下),2200,芝,1300万
1983/12/03,高砂特別(800万下),1400,芝,800万
1983/12/03,4歳以上800万下,1800,ダ,800万
1983/11/27,3歳未勝利,1400,ダ,未勝利
1983/11/27,3歳新馬,1200,ダ,新馬
1983/11/27,3歳,1600,芝,
1983/11/27,4歳以上400万下,2200,ダ,400万
1983/11/27,4歳以上400万下,1600,ダ,400万
1983/11/27,さざんか賞(400万下),1400,芝,400万
1983/11/27,奥多摩特別(800万下),2000,芝,800万
1983/11/27,4歳以上800万下,1600,ダ,800万
1983/11/27,ジャパンC(OP),2400,芝,OP
1983/11/27,4歳以上1300万下,1600,ダ,1300万
1983/11/27,3歳,1600,ダ,
1983/11/27,3歳未勝利,1000,ダ,未勝利
1983/11/27,3歳未勝利,1000,ダ,未勝利
1983/11/27,3歳新馬,1200,芝,新馬
1983/11/27,4歳以上400万下,1700,ダ,400万
1983/11/27,4歳以上400万下,1000,ダ,400万
1983/11/27,4歳以上400万下,1700,ダ,400万
1983/11/27,4歳以上400万下,1000,ダ,400万
1983/11/27,すずかけ賞(400万下),1200,芝,400万
1983/11/27,長篠特別(400万下),1800,芝,400万
1983/11/27,中京日経賞(800万下),2000,芝,800万
1983/11/27,4歳以上800万下,1700,ダ,800万
1983/11/27,3歳未勝利,1400,ダ,未勝利
1983/11/27,3歳未勝利,1600,芝,未勝利
1983/11/27,3歳新馬,1400,ダ,新馬
1983/11/27,4歳以上400万下,1600,芝,400万
1983/11/27,4歳以上未勝利,3000,障,未勝利
1983/11/27,3歳新馬,1400,芝,新馬
1983/11/27,4歳以上400万下,1800,ダ,400万
1983/11/27,4歳以上400万下,1600,芝,400万
1983/11/27,白菊賞(400万下),1400,芝,400万
1983/11/27,霜月特別(800万下),2400,芝,800万
1983/11/27,京阪杯(OP),2000,芝,OP
1983/11/27,4歳以上800万下,1400,芝,800万
1983/11/26,3歳未勝利,1400,ダ,未勝利
1983/11/26,3歳未勝利,1200,ダ,未勝利
1983/11/26,3歳新馬,1400,ダ,新馬
1983/11/26,3歳新馬,1200,ダ,新馬
1983/11/26,4歳以上未勝利,3100,障,未勝利
1983/11/26,4歳以上勝入400万円以下,3300,障,400万
1983/11/26,3歳400万下,1200,ダ,400万
1983/11/26,芦ノ湖特別(400万下),1600,ダ,400万
1983/11/26,ノベンバーS(1300万下),2000,芝,1300万
1983/11/26,神代特別(800万下),1600,芝,800万
1983/11/26,4歳以上800万下,1400,ダ,800万
1983/11/26,4歳以上,1700,ダ,
1983/11/26,3歳未勝利,1000,ダ,未勝利
1983/11/26,3歳未勝利,1200,芝,未勝利
1983/11/26,3歳新馬,1000,ダ,新馬
1983/11/26,3歳新馬,1200,芝,新馬
1983/11/26,4歳以上400万下,2200,ダ,400万
1983/11/26,4歳以上400万下,1700,ダ,400万
1983/11/26,4歳以上400万下,1700,ダ,400万
1983/11/26,アラブ3歳特別(300万下),1700,ダ,300万
1983/11/26,犬山特別(400万下),2000,芝,400万
1983/11/26,豊明特別(800万下),1800,芝,800万
1983/11/26,4歳以上400万下,1700,ダ,400万
1983/11/26,3歳未勝利,1200,ダ,未勝利
1983/11/26,3歳未勝利,1200,ダ,未勝利
1983/11/26,3歳未勝利,1400,芝,未勝利
1983/11/26,3歳新馬,1200,芝,新馬
1983/11/26,4歳以上勝入400万円以下,3290,障,400万
1983/11/26,3歳新馬,1200,芝,新馬
1983/11/26,4歳以上400万下,1400,ダ,400万
1983/11/26,4歳以上400万下,2000,芝,400万
1983/11/26,3歳抽せん馬特別(400万下),1600,芝,400万
1983/11/26,木津川特別(800万下),1600,芝,800万
1983/11/26,清滝特別(1300万下),2000,芝,1300万
1983/11/26,4歳以上800万下,1800,ダ,800万
1983/11/20,4歳以上,1000,芝,
1983/11/20,3歳未勝利,1000,芝,未勝利
1983/11/20,4歳以上400万下,1700,ダ,400万
1983/11/20,4歳以上400万下,1000,ダ,400万
1983/11/20,4歳以上400万下,1700,芝,400万
1983/11/20,4歳以上400万下,2600,芝,400万
1983/11/20,4歳以上400万下,1700,芝,400万
1983/11/20,4歳以上400万下,1000,芝,400万
1983/11/20,福島3歳S(OP),1800,芝,OP
1983/11/20,会津特別(400万下),1800,芝,400万
1983/11/20,福島記念(OP),2000,芝,OP
1983/11/20,4歳以上400万下,1800,芝,400万
1983/11/20,3歳未勝利,1200,芝,未勝利
1983/11/20,3歳未勝利,1400,芝,未勝利
1983/11/20,3歳新馬,1600,芝,新馬
1983/11/20,3歳400万下,1600,芝,400万
1983/11/20,4歳以上400万下,1400,ダ,400万
1983/11/20,4歳以上800万下,2000,芝,800万
1983/11/20,鷹巣山特別(400万下),2000,芝,400万
1983/11/20,南武特別(800万下),1600,ダ,800万
1983/11/20,目黒記念(OP),2500,芝,OP
1983/11/20,4歳以上800万下,1400,芝,800万
1983/11/20,3歳未勝利,1700,ダ,未勝利
1983/11/20,3歳未勝利,1400,ダ,未勝利
1983/11/20,3歳未勝利,1600,芝,未勝利
1983/11/20,3歳新馬,1200,芝,新馬
1983/11/20,4歳以上400万下,1800,ダ,400万
1983/11/20,4歳以上400万下,1700,ダ,400万
1983/11/20,4歳以上400万下,2000,芝,400万
1983/11/20,エリカ賞(400万下),1400,芝,400万
1983/11/20,山科特別(800万下),1600,芝,800万
1983/11/20,エリザベス女王杯(OP),2400,芝,OP
1983/11/20,4歳以上800万下,1400,ダ,800万
1983/11/19,3歳未勝利,1000,芝,未勝利
1983/11/19,3歳未勝利,1000,芝,未勝利
1983/11/19,3歳新馬,1000,芝,新馬
1983/11/19,4歳以上400万下,1000,ダ,400万
1983/11/19,4歳以上400万下,1800,芝,400万
1983/11/19,4歳以上400万下,1700,ダ,400万
1983/11/19,4歳以上400万下,2000,芝,400万
1983/11/19,4歳以上400万下,1800,芝,400万
1983/11/19,福島アラブ3歳ステー(OP),1800,芝,OP
1983/11/19,蔵王特別(400万下),2000,芝,400万
1983/11/19,みちのくS(800万下),2600,芝,800万
1983/11/19,4歳以上400万下,1800,芝,400万
1983/11/19,3歳未勝利,1400,ダ,未勝利
1983/11/19,3歳新馬,1400,芝,新馬
1983/11/19,3歳新馬,1400,芝,新馬
1983/11/19,4歳以上未勝利,3100,障,未勝利
1983/11/19,3歳未勝利,1600,芝,未勝利
1983/11/19,3歳抽せん馬特別(400万下),1400,芝,400万
1983/11/19,4歳以上400万下,1600,ダ,400万
1983/11/19,4歳以上400万下,1600,ダ,400万
1983/11/19,霜月賞(800万下),2400,芝,800万
1983/11/19,トパーズS(1300万下),1600,芝,1300万
1983/11/19,4歳以上800万下,1800,芝,800万
1983/11/19,3歳300万下,1400,ダ,300万
1983/11/19,3歳未勝利,1400,ダ,未勝利
1983/11/19,3歳未勝利,1200,芝,未勝利
1983/11/19,3歳新馬,1400,芝,新馬
1983/11/19,4歳以上未勝利,3000,障,未勝利
1983/11/19,4歳以上400万下,1700,ダ,400万
1983/11/19,4歳以上800万下,2000,芝,800万
1983/11/19,4歳以上400万下,1400,芝,400万
1983/11/19,大原特別(1300万下),3200,芝,1300万
1983/11/19,もみじ賞(OP),1600,芝,OP
1983/11/19,伏見特別(800万下),1800,ダ,800万
1983/11/19,4歳以上400万下,1400,芝,400万
1983/11/13,3歳300万下,1700,芝,300万
1983/11/13,3歳未勝利,1000,芝,未勝利
1983/11/13,4歳以上400万下,1700,ダ,400万
1983/11/13,4歳以上400万下,2000,芝,400万
1983/11/13,4歳以上400万下,1800,芝,400万
1983/11/13,4歳以上400万下,1800,芝,400万
1983/11/13,4歳以上400万下,1800,芝,400万
1983/11/13,アラブ王冠(OP),1800,芝,OP
1983/11/13,白河特別(400万下),1000,芝,400万
1983/11/13,ラジオ福島賞(800万下),1800,芝,800万
1983/11/13,4歳以上400万下,1700,芝,400万
1983/11/13,3歳未勝利,1200,ダ,未勝利
1983/11/13,3歳新馬,1600,芝,新馬
1983/11/13,3歳未勝利,1200,芝,未勝利
1983/11/13,3歳新馬,1400,芝,新馬
1983/11/13,4歳以上未勝利,3100,障,未勝利
1983/11/13,4歳以上800万下,2000,芝,800万
1983/11/13,4歳以上400万下,1600,ダ,400万
1983/11/13,4歳以上400万下,1600,ダ,400万
1983/11/13,東京障害特別(OP),3300,障,OP
1983/11/13,初冬特別(800万下),1400,芝,800万
1983/11/13,東京競馬場開設50周(1300万下),2400,芝,1300万
1983/11/13,4歳以上400万下,1700,ダ,400万
1983/11/13,3歳,1700,ダ,
1983/11/13,3歳未勝利,1400,ダ,未勝利
1983/11/13,3歳未勝利,1400,芝,未勝利
1983/11/13,3歳新馬,1200,芝,新馬
1983/11/13,3歳400万下,1200,芝,400万
1983/11/13,4歳以上400万下,1600,芝,400万
1983/11/13,天王山特別(800万下),2200,芝,800万
1983/11/13,高雄特別(1300万下),1600,芝,1300万
1983/11/13,4歳以上400万下,1800,ダ,400万
1983/11/13,菊花賞(OP),3000,芝,OP
1983/11/13,4歳以上800万下,1400,ダ,800万
1983/11/12,3歳未勝利,1000,芝,未勝利
1983/11/12,3歳未勝利,1000,芝,未勝利
1983/11/12,4歳以上400万下,1000,ダ,400万
1983/11/12,4歳以上400万下,2000,芝,400万
1983/11/12,4歳以上400万下,1000,ダ,400万
1983/11/12,4歳以上400万下,1800,芝,400万
1983/11/12,4歳以上400万下,1800,芝,400万
1983/11/12,渡利特別(400万下),2000,芝,400万
1983/11/12,安達太良特別(800万下),1000,芝,800万
1983/11/12,4歳以上400万下,1800,芝,400万
1983/11/12,3歳未勝利,1400,ダ,未勝利
1983/11/12,3歳未勝利,1200,ダ,未勝利
1983/11/12,3歳新馬,1200,ダ,新馬
1983/11/12,3歳新馬,1400,ダ,新馬
1983/11/12,4歳以上400万下,1600,ダ,400万
1983/11/12,4歳以上800万下,1700,ダ,800万
1983/11/12,白菊賞(400万下),1600,芝,400万
1983/11/12,相模湖特別(400万下),2300,芝,400万
1983/11/12,4歳以上,1800,芝,
1983/11/12,御岳特別(800万下),1800,芝,800万
1983/11/12,4歳以上800万下,1700,ダ,800万
1983/11/12,3歳未勝利,1200,ダ,未勝利
1983/11/12,3歳未勝利,1600,芝,未勝利
1983/11/12,3歳新馬,1400,芝,新馬
1983/11/12,3歳新馬,1400,ダ,新馬
1983/11/12,4歳以上未勝利,3000,障,未勝利
1983/11/12,3歳新馬,1400,芝,新馬
1983/11/12,4歳以上400万下,1700,ダ,400万
1983/11/12,障害特別(400万下),3290,障,400万
1983/11/12,4歳以上400万下,2200,芝,400万
1983/11/12,祇園特別(800万下),1800,ダ,800万
1983/11/12,トパーズS(OP),1400,芝,OP
1983/11/12,4歳以上800万下,2000,芝,800万
1983/11/06,3歳未勝利,1700,芝,未勝利
1983/11/06,4歳以上,1700,芝,
1983/11/06,3歳未勝利,1000,芝,未勝利
1983/11/06,4歳以上400万下,1000,ダ,400万
1983/11/06,4歳以上400万下,1800,芝,400万
1983/11/06,4歳以上400万下,2000,芝,400万
1983/11/06,4歳以上400万下,1800,芝,400万
1983/11/06,野菊賞(400万下),1000,芝,400万
1983/11/06,霊山特別(400万下),2000,芝,400万
1983/11/06,福島民報杯(OP),1800,芝,OP
1983/11/06,4歳以上400万下,1800,芝,400万
1983/11/06,3歳未勝利,1200,ダ,未勝利
1983/11/06,3歳未勝利,1200,ダ,未勝利
1983/11/06,3歳新馬,1400,ダ,新馬
1983/11/06,3歳新馬,1600,ダ,新馬
1983/11/06,4歳以上400万下,1700,ダ,400万
1983/11/06,4歳以上400万下,3100,障,400万
1983/11/06,4歳以上400万下,1700,ダ,400万
1983/11/06,4歳以上800万下,1400,ダ,800万
1983/11/06,立冬特別(800万下),2000,芝,800万
1983/11/06,根岸特別(1300万下),1800,芝,1300万
1983/11/06,京成杯3歳S(OP),1400,芝,OP
1983/11/06,4歳以上800万下,1600,ダ,800万
1983/11/06,3歳未勝利,1400,ダ,未勝利
1983/11/06,3歳未勝利,1400,ダ,未勝利
1983/11/06,3歳未勝利,1200,ダ,未勝利
1983/11/06,3歳新馬,1400,ダ,新馬
1983/11/06,4歳以上未勝利,3000,障,未勝利
1983/11/06,4歳以上400万下,1400,ダ,400万
1983/11/06,4歳以上400万下,1900,ダ,400万
1983/11/06,4歳以上800万下,1800,ダ,800万
1983/11/06,サフラン賞(400万下),1600,芝,400万
1983/11/06,保津峡特別(800万下),1400,芝,800万
1983/11/06,京都記念(OP),2400,芝,OP
1983/11/06,4歳以上800万下,1800,ダ,800万
1983/11/05,3歳,1000,芝,
1983/11/05,3歳未勝利,1000,芝,未勝利
1983/11/05,3歳新馬,1000,芝,新馬
1983/11/05,4歳以上400万下,1700,ダ,400万
1983/11/05,4歳以上400万下,2600,芝,400万
1983/11/05,4歳以上400万下,1000,芝,400万
1983/11/05,4歳以上400万下,1800,芝,400万
1983/11/05,4歳以上400万下,1000,芝,400万
1983/11/05,伊達特別(400万下),1800,芝,400万
1983/11/05,磐梯山特別(800万下),2000,芝,800万
1983/11/05,4歳以上400万下,1800,芝,400万
1983/11/05,3歳未勝利,1400,ダ,未勝利
1983/11/05,3歳未勝利,1600,芝,未勝利
1983/11/05,3歳新馬,1200,芝,新馬
1983/11/05,3歳新馬,1400,芝,新馬
1983/11/05,4歳以上未勝利,3100,障,未勝利
1983/11/05,3歳新馬,1400,芝,新馬
1983/11/05,4歳以上400万下,1400,ダ,400万
1983/11/05,黄菊賞(400万下),1600,芝,400万
1983/11/05,狭山特別(400万下),2100,ダ,400万
1983/11/05,秋嶺賞(800万下),1800,芝,800万
1983/11/05,4歳以上800万下,1600,ダ,800万
1983/11/05,3歳300万下,1400,ダ,300万
1983/11/05,3歳未勝利,1400,ダ,未勝利
1983/11/05,3歳新馬,1200,ダ,新馬
1983/11/05,4歳以上400万下,1800,ダ,400万
1983/11/05,4歳以上未勝利,3000,障,未勝利
1983/11/05,4歳以上,3290,障,
1983/11/05,3歳新馬,1200,ダ,新馬
1983/11/05,4歳以上400万下,1800,ダ,400万
1983/11/05,天ケ瀬特別(800万下),2000,芝,800万
1983/11/05,太秦特別(1300万下),1800,ダ,1300万
1983/11/05,デイリー杯3歳ステー(OP),1400,芝,OP
1983/11/05,4歳以上400万下,1400,ダ,400万
1983/10/30,4歳以上,2600,芝,
1983/10/30,3歳新馬,1000,芝,新馬
1983/10/30,3歳未勝利,1000,芝,未勝利
1983/10/30,4歳以上400万下,1700,ダ,400万
1983/10/30,4歳以上400万下,1800,芝,400万
1983/10/30,4歳以上400万下,2000,芝,400万
1983/10/30,4歳以上400万下,1000,芝,400万
1983/10/30,4歳以上400万下,1800,芝,400万
1983/10/30,相馬特別(400万下),2000,芝,400万
1983/10/30,河北新報杯(800万下),1800,芝,800万
1983/10/30,4歳以上400万下,1800,芝,400万
