開催日,レース名,距離,地肌,クラス,通時
1994/10/02,3歳未勝利,1700,芝,未勝利,o.未勝利
1994/10/02,3歳新馬,1000,芝,新馬,o.未勝利
1994/10/02,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/10/02,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/10/02,松川浦特別(500万下),2000,芝,500万,9.1勝
1994/10/02,雄国沼特別(500万下),1000,ダ,500万,9.1勝
1994/10/02,福島中央テレビ杯(900万下),1800,芝,900万,8.2勝
1994/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/02,3歳未勝利,1200,ダ,未勝利,o.未勝利
1994/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/10/02,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/10/02,3歳新馬,1200,芝,新馬,o.未勝利
1994/10/02,3歳新馬,1600,芝,新馬,o.未勝利
1994/10/02,4歳以上500万下,1200,ダ,500万,9.1勝
1994/10/02,4歳以上500万下,1800,芝,500万,9.1勝
1994/10/02,里見特別(500万下),1600,芝,500万,9.1勝
1994/10/02,茨城新聞杯(900万下),1800,ダ,900万,8.2勝
1994/10/02,クイーンS(G3),2000,芝,G3,3.G3
1994/10/02,4歳以上900万下,1600,芝,900万,8.2勝
1994/10/02,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/10/02,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/10/02,障害4歳以上400万下,2800,障,400万,9.1勝
1994/10/02,3歳新馬,1700,芝,新馬,o.未勝利
1994/10/02,4歳以上500万下,1000,ダ,500万,9.1勝
1994/10/02,4歳以上500万下,1700,ダ,500万,9.1勝
1994/10/02,二見ケ浦特別(500万下),2000,芝,500万,9.1勝
1994/10/02,夕月特別(900万下),1800,芝,900万,8.2勝
1994/10/02,セントウルS(G3),1200,芝,G3,3.G3
1994/10/02,4歳以上900万下,1000,ダ,900万,8.2勝
1994/10/01,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/01,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/10/01,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/10/01,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/10/01,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/10/01,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/10/01,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/01,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/10/01,アラブ3歳特別(400万下),1200,芝,400万,9.1勝
1994/10/01,二本松特別(500万下),1800,芝,500万,9.1勝
1994/10/01,小野川湖特別(500万下),1200,芝,500万,9.1勝
1994/10/01,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/10/01,3歳未勝利,1600,芝,未勝利,o.未勝利
1994/10/01,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/10/01,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/10/01,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/10/01,障害4歳以上未勝利,2700,障,未勝利,o.未勝利
1994/10/01,3歳新馬,1200,ダ,新馬,o.未勝利
1994/10/01,3歳新馬,1600,芝,新馬,o.未勝利
1994/10/01,鹿島灘特別(500万下),2000,芝,500万,9.1勝
1994/10/01,4歳以上500万下,1800,ダ,500万,9.1勝
1994/10/01,九十九里特別(900万下),2500,芝,900万,8.2勝
1994/10/01,オータムスプリントS(OP),1200,芝,OP,6.OP
1994/10/01,4歳以上500万下,1200,芝,500万,9.1勝
1994/10/01,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/10/01,3歳未勝利,1600,ダ,未勝利,o.未勝利
1994/10/01,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/10/01,3歳新馬,1200,芝,新馬,o.未勝利
1994/10/01,3歳新馬,1000,ダ,新馬,o.未勝利
1994/10/01,4歳以上500万下,1200,芝,500万,9.1勝
1994/10/01,4歳以上500万下,1800,芝,500万,9.1勝
1994/10/01,4歳以上500万下,1600,ダ,500万,9.1勝
1994/10/01,ききょうS(OP),1200,芝,OP,6.OP
1994/10/01,多治見特別(900万下),1600,ダ,900万,8.2勝
1994/10/01,ムーンライトH(1500万下),2000,芝,1500万,7.3勝
1994/10/01,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/25,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/25,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/25,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/25,立待岬特別(500万下),2400,ダ,500万,9.1勝
1994/09/25,津軽海峡特別(900万下),1700,ダ,900万,8.2勝
1994/09/25,函館3歳S(G3),1000,ダ,G3,3.G3
1994/09/25,漁火特別(500万下),1700,ダ,500万,9.1勝
1994/09/25,3歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/25,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/25,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/09/25,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/09/25,3歳新馬,1600,芝,新馬,o.未勝利
1994/09/25,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/09/25,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/09/25,4歳以上500万下,1200,ダ,500万,9.1勝
1994/09/25,印旛沼特別(500万下),1800,芝,500万,9.1勝
1994/09/25,上総特別(900万下),1200,芝,900万,8.2勝
1994/09/25,セントライト記念(G2),2200,芝,G2,2.G2
1994/09/25,4歳以上500万下,1600,芝,500万,9.1勝
1994/09/25,3歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/25,3歳未勝利,1700,芝,未勝利,o.未勝利
1994/09/25,3歳未勝利,1700,芝,未勝利,o.未勝利
1994/09/25,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/25,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1994/09/25,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/25,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/25,賢島特別(900万下),2000,芝,900万,8.2勝
1994/09/25,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/25,新涼特別(900万下),1700,ダ,900万,8.2勝
1994/09/25,有松特別(500万下),1200,芝,500万,9.1勝
1994/09/25,4歳以上500万下,1800,芝,500万,9.1勝
1994/09/24,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/24,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/24,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/24,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/24,潮騒特別(500万下),1000,ダ,500万,9.1勝
1994/09/24,七重浜特別(500万下),1700,ダ,500万,9.1勝
1994/09/24,STV杯(900万下),1000,ダ,900万,8.2勝
1994/09/24,4歳以上900万下,1700,ダ,900万,8.2勝
1994/09/24,3歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/24,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/24,障害4歳以上OP,3200,障,OP,6.OP
1994/09/24,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/24,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/24,4歳以上500万下,2200,芝,500万,9.1勝
1994/09/24,芙蓉S(OP),1600,芝,OP,6.OP
1994/09/24,犬吠埼特別(900万下),1800,芝,900万,8.2勝
1994/09/24,セプテンバーS(1500万下),1800,芝,1500万,7.3勝
1994/09/24,4歳以上500万下,1800,ダ,500万,9.1勝
1994/09/24,3歳OP,1000,ダ,OP,6.OP
1994/09/24,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/24,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/09/24,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/24,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/09/24,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/24,桑名特別(500万下),2500,芝,500万,9.1勝
1994/09/24,志摩特別(900万下),1200,芝,900万,8.2勝
1994/09/24,サファイヤS(G3),2000,芝,G3,3.G3
1994/09/24,4歳以上500万下,1000,芝,500万,9.1勝
1994/09/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/18,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/18,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/18,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/18,みなみ北海道S(900万下),2400,ダ,900万,8.2勝
1994/09/18,セイユウ記念(G),1700,ダ,(G),4.(G)
1994/09/18,UHB杯(OP),1000,ダ,OP,6.OP
1994/09/18,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/18,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/18,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/18,障害4歳以上未勝利,2700,障,未勝利,o.未勝利
1994/09/18,3歳新馬,1200,ダ,新馬,o.未勝利
1994/09/18,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/18,4歳以上500万下,1600,芝,500万,9.1勝
1994/09/18,佐倉特別(500万下),2500,芝,500万,9.1勝
1994/09/18,江戸川特別(900万下),1800,ダ,900万,8.2勝
1994/09/18,産経賞オールカマー(G3),2200,芝,G3,3.G3
1994/09/18,4歳以上500万下,1800,ダ,500万,9.1勝
1994/09/18,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/18,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/18,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/18,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/18,3歳新馬,1700,芝,新馬,o.未勝利
1994/09/18,4歳以上500万下,1600,ダ,500万,9.1勝
1994/09/18,秋分特別(900万下),2500,芝,900万,8.2勝
1994/09/18,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/18,恋路ケ浜特別(500万下),1700,ダ,500万,9.1勝
1994/09/18,神戸新聞杯(G2),2000,芝,G2,2.G2
1994/09/18,4歳以上900万下,1600,ダ,900万,8.2勝
1994/09/17,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/17,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/17,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/17,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/17,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/17,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/17,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/17,十和田湖特別(500万下),1700,ダ,500万,9.1勝
1994/09/17,八甲田山特別(500万下),1000,ダ,500万,9.1勝
1994/09/17,HTB杯(900万下),1700,ダ,900万,8.2勝
1994/09/17,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/17,3歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/17,3歳OP,1200,ダ,OP,6.OP
1994/09/17,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/17,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/17,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/17,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/17,3歳新馬,1600,芝,新馬,o.未勝利
1994/09/17,4歳以上500万下,1800,芝,500万,9.1勝
1994/09/17,習志野特別(900万下),2000,芝,900万,8.2勝
1994/09/17,浦安特別(900万下),1600,芝,900万,8.2勝
1994/09/17,初風S(1500万下),1800,ダ,1500万,7.3勝
1994/09/17,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/17,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/17,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/17,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/09/17,3歳未勝利,1600,ダ,未勝利,o.未勝利
1994/09/17,4歳以上500万下,1700,芝,500万,9.1勝
1994/09/17,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/17,4歳以上500万下,1700,芝,500万,9.1勝
1994/09/17,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/17,中京障害S(秋)(G),3600,障,(G),4.(G)
1994/09/17,野路菊S(OP),1700,芝,OP,6.OP
1994/09/17,飛騨S(1500万下),1200,芝,1500万,7.3勝
1994/09/17,4歳以上900万下,1800,芝,900万,8.2勝
1994/09/11,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/11,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/11,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/11,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/11,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/11,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/11,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/11,4歳以上900万下,1700,ダ,900万,8.2勝
1994/09/11,コスモス賞(OP),1000,ダ,OP,6.OP
1994/09/11,基坂特別(500万下),1700,ダ,500万,9.1勝
1994/09/11,道新スポーツ杯(900万下),1700,ダ,900万,8.2勝
1994/09/11,4歳以上900万下,1700,ダ,900万,8.2勝
1994/09/11,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/11,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/11,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/09/11,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/09/11,障害4歳以上400万下,3200,障,400万,9.1勝
1994/09/11,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/11,3歳新馬,1600,芝,新馬,o.未勝利
1994/09/11,4歳以上500万下,1800,芝,500万,9.1勝
1994/09/11,富里特別(500万下),2000,芝,500万,9.1勝
1994/09/11,利根川特別(900万下),1200,ダ,900万,8.2勝
1994/09/11,京王杯オータムH(G3),1600,芝,G3,3.G3
1994/09/11,4歳以上500万下,1200,ダ,500万,9.1勝
1994/09/11,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/11,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/11,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/11,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/11,3歳新馬,1000,芝,新馬,o.未勝利
1994/09/11,3歳新馬,1700,芝,新馬,o.未勝利
1994/09/11,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/11,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/11,御嶽特別(900万下),1200,芝,900万,8.2勝
1994/09/11,長久手特別(500万下),1800,芝,500万,9.1勝
1994/09/11,朝日チャレンジC(G3),2000,芝,G3,3.G3
1994/09/11,4歳以上900万下,1700,ダ,900万,8.2勝
1994/09/10,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/10,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/10,4歳以上500万下,2400,ダ,500万,9.1勝
1994/09/10,湯浜特別(500万下),1700,ダ,500万,9.1勝
1994/09/10,横津岳特別(500万下),1000,ダ,500万,9.1勝
1994/09/10,大沼S(900万下),1000,ダ,900万,8.2勝
1994/09/10,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/10,3歳未勝利,1200,ダ,未勝利,o.未勝利
1994/09/10,3歳未勝利,1600,芝,未勝利,o.未勝利
1994/09/10,4歳未勝利,1800,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/10,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/10,3歳新馬,1200,ダ,新馬,o.未勝利
1994/09/10,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/10,4歳以上500万下,2200,芝,500万,9.1勝
1994/09/10,葛飾特別(500万下),1200,芝,500万,9.1勝
1994/09/10,袖ケ浦特別(900万下),2000,芝,900万,8.2勝
1994/09/10,ながつきS(1500万下),2000,芝,1500万,7.3勝
1994/09/10,4歳以上500万下,1800,ダ,500万,9.1勝
1994/09/10,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/10,4歳未勝利,1600,ダ,未勝利,o.未勝利
1994/09/10,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1994/09/10,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/10,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/10,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/10,馬籠特別(500万下),1200,芝,500万,9.1勝
1994/09/10,野分特別(900万下),2000,芝,900万,8.2勝
1994/09/10,スカイブルーS(1500万下),1700,ダ,1500万,7.3勝
1994/09/10,4歳以上500万下,2000,芝,500万,9.1勝
1994/09/04,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/04,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/04,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/04,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/04,駒場特別(500万下),1700,ダ,500万,9.1勝
1994/09/04,五稜郭特別(900万下),1000,ダ,900万,8.2勝
1994/09/04,シーサイドOP(OP),1700,ダ,OP,6.OP
1994/09/04,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/04,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/04,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/04,障害4歳以上未勝利,2800,障,未勝利,o.未勝利
1994/09/04,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/04,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/04,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/04,三国特別(500万下),1600,芝,500万,9.1勝
1994/09/04,佐渡S(900万下),2000,芝,900万,8.2勝
1994/09/04,新潟3歳S(G3),1200,芝,G3,3.G3
1994/09/04,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/04,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/09/04,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/04,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/09/04,3歳新馬,1200,芝,新馬,o.未勝利
1994/09/04,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/04,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/04,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/04,高千穂特別(500万下),2000,芝,500万,9.1勝
1994/09/04,日南特別(900万下),1800,芝,900万,8.2勝
1994/09/04,小倉3歳S(G3),1200,芝,G3,3.G3
1994/09/04,4歳以上500万下,1200,芝,500万,9.1勝
1994/09/03,4歳以上OP,1700,ダ,OP,6.OP
1994/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/03,3歳新馬,1000,ダ,新馬,o.未勝利
1994/09/03,臥牛山特別(500万下),1000,ダ,500万,9.1勝
1994/09/03,4歳以上500万下,1000,ダ,500万,9.1勝
1994/09/03,湯川特別(500万下),1700,ダ,500万,9.1勝
1994/09/03,函館日刊スポーツ杯(900万下),1700,ダ,900万,8.2勝
1994/09/03,4歳以上500万下,1700,ダ,500万,9.1勝
1994/09/03,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/03,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/03,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/09/03,3歳新馬,1000,芝,新馬,o.未勝利
1994/09/03,4歳未勝利,2200,芝,未勝利,o.未勝利
1994/09/03,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/09/03,4歳以上500万下,1200,ダ,500万,9.1勝
1994/09/03,八海山特別(500万下),1700,ダ,500万,9.1勝
1994/09/03,羽黒山特別(500万下),2000,芝,500万,9.1勝
1994/09/03,苗場特別(900万下),1200,芝,900万,8.2勝
1994/09/03,4歳以上500万下,1800,芝,500万,9.1勝
1994/09/03,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/03,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/03,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/09/03,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/09/03,障害4歳以上400万下,2950,障,400万,9.1勝
1994/09/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/03,4歳未勝利,1200,芝,未勝利,o.未勝利
1994/09/03,4歳以上500万下,1800,芝,500万,9.1勝
1994/09/03,唐津特別(500万下),1700,ダ,500万,9.1勝
1994/09/03,耶馬渓特別(900万下),1200,芝,900万,8.2勝
1994/09/03,博多S(1500万下),1800,芝,1500万,7.3勝
1994/09/03,4歳以上500万下,1000,芝,500万,9.1勝
1994/08/28,3歳未勝利,1000,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/28,3歳新馬,1000,芝,新馬,o.未勝利
1994/08/28,4歳以上500万下,1700,ダ,500万,9.1勝
1994/08/28,4歳以上500万下,1700,ダ,500万,9.1勝
1994/08/28,4歳以上500万下,1000,ダ,500万,9.1勝
1994/08/28,ノサップ岬特別(500万下),1200,芝,500万,9.1勝
1994/08/28,檜山特別(900万下),2000,芝,900万,8.2勝
1994/08/28,青函S(OP),1200,芝,OP,6.OP
1994/08/28,4歳以上500万下,1700,ダ,500万,9.1勝
1994/08/28,4歳未勝利,1600,芝,未勝利,o.未勝利
1994/08/28,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,1200,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/08/28,3歳新馬,1200,芝,新馬,o.未勝利
1994/08/28,4歳以上500万下,1700,ダ,500万,9.1勝
1994/08/28,4歳以上500万下,1000,芝,500万,9.1勝
1994/08/28,アラブ3歳S(OP),1400,芝,OP,6.OP
1994/08/28,湯沢特別(500万下),1200,芝,500万,9.1勝
1994/08/28,新潟記念(G3),2000,芝,G3,3.G3
1994/08/28,4歳以上500万下,1800,芝,500万,9.1勝
1994/08/28,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/08/28,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/28,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/08/28,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/08/28,障害4歳以上未勝利,2950,障,未勝利,o.未勝利
1994/08/28,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/08/28,4歳以上500万下,1700,ダ,500万,9.1勝
1994/08/28,4歳以上500万下,2000,芝,500万,9.1勝
1994/08/28,九重特別(500万下),1200,芝,500万,9.1勝
1994/08/28,桜島特別(900万下),1700,ダ,900万,8.2勝
1994/08/28,北九州短距離S(OP),1200,芝,OP,6.OP
1994/08/28,4歳以上500万下,1700,芝,500万,9.1勝
1994/08/27,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/08/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/08/27,3歳新馬,1000,ダ,新馬,o.未勝利
1994/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/27,3歳新馬,1200,芝,新馬,o.未勝利
1994/08/27,4歳以上500万下,1000,ダ,500万,9.1勝
1994/08/27,恵山特別(500万下),2600,芝,500万,9.1勝
1994/08/27,ウトナイ湖特別(900万下),1700,ダ,900万,8.2勝
1994/08/27,洞爺湖特別(900万下),1200,芝,900万,8.2勝
1994/08/27,4歳以上500万下,1700,ダ,500万,9.1勝
1994/08/27,3歳未勝利,1200,ダ,未勝利,o.未勝利
1994/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/27,4歳未勝利,1000,芝,未勝利,o.未勝利
1994/08/27,4歳未勝利,1800,芝,未勝利,o.未勝利
1994/08/27,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/08/27,4歳未勝利,1400,芝,未勝利,o.未勝利
1994/08/27,4歳以上500万下,1600,芝,500万,9.1勝
1994/08/27,4歳以上500万下,1000,ダ,500万,9.1勝
1994/08/27,新潟障害S(OP),2800,障,OP,6.OP
1994/08/27,赤倉特別(500万下),2000,芝,500万,9.1勝
1994/08/27,豊栄特別(900万下),1800,芝,900万,8.2勝
1994/08/27,4歳以上500万下,1400,芝,500万,9.1勝
1994/08/27,3歳未勝利,1000,芝,未勝利,o.未勝利
1994/08/27,3歳未勝利,1200,芝,未勝利,o.未勝利
1994/08/27,4歳未勝利,1000,ダ,未勝利,o.未勝利
1994/08/27,4歳未勝利,1700,ダ,未勝利,o.未勝利
1994/08/27,3歳新馬,1000,芝,新馬,o.未勝利
1994/08/27,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/08/27,4歳未勝利,2000,芝,未勝利,o.未勝利
1994/08/27,4歳以上500万下,1000,ダ,500万,9.1勝
1994/08/27,ひまわり賞(OP),1200,芝,OP,6.OP
