開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2022/10/10,4阪神3,曇,1,2歳未勝利,,ダ1400,12,不,1:24.2,34.8-37.1,コパノハンプトン,岩田康誠,[西]宮徹,ダンツターセル,カズペトシーン
2022/10/10,4阪神3,曇,2,2歳未勝利,,ダ1800,11,不,1:51.4,35.7-38.0,エルデストサン,川田将雅,[西]須貝尚介,ゼットスティール,タイキクラージュ
2022/10/10,4阪神3,曇,3,2歳未勝利,,芝1600,12,重,1:35.7,35.7-34.8,ブライトサイン,Ｍ．デム,[西]須貝尚介,ワカタツフェイス,アイサマン
2022/10/10,4阪神3,曇,4,2歳新馬,,芝1400,12,重,1:22.2,34.8-35.5,スーパーアグリ,坂井瑠星,[西]矢作芳人,コスモエポラール,アイリスバローズ
2022/10/10,4阪神3,曇,5,2歳新馬,,芝2000,9,稍,2:03.5,37.5-34.2,グランヴィノス,川田将雅,[西]友道康夫,セレンディピティ,ティムール
2022/10/10,4阪神3,曇,6,3歳以上1勝クラス,,ダ1800,11,不,1:51.2,36.7-36.7,インベルシオン,岩田望来,[西]清水久詞,マジックスピーチ,ヴァジュランダ
2022/10/10,4阪神3,曇,7,3歳以上1勝クラス,,ダ1200,14,不,1:10.8,34.5-36.3,スリードレフォン,北村友一,[西]木原一良,ロードオルデン,ゴイゴイスー
2022/10/10,4阪神3,曇,8,りんどう賞(1勝クラス),,芝1400,6,稍,1:22.8,36.0-34.3,イティネラートル,鮫島克駿,[西]長谷川浩,メイショウコギク,ミレクイーン
2022/10/10,4阪神3,曇,9,3歳以上1勝クラス,,芝1800,11,稍,1:45.3,34.8-34.9,セルバーグ,今村聖奈,[西]鈴木孝志,トゥデイイズザデイ,インザオベーション
2022/10/10,4阪神3,曇,10,播州S(3勝クラス),,ダ1200,12,重,1:09.8,34.2-35.6,ファイアランス,川田将雅,[西]野中賢二,ジゲン,クリノサンレオ
2022/10/10,4阪神3,曇,11,京都大賞典(G2),,芝2400,14,稍,2:24.3,35.8-33.9,ヴェラアズール,松山弘平,[西]渡辺薫彦,ボッケリーニ,ウインマイティー
2022/10/10,4阪神3,曇,12,3歳以上2勝クラス,,ダ1400,15,重,1:22.8,34.0-36.9,ディアノイア,松山弘平,[西]杉山晴紀,スズカマクフィ,コモレビキラリ
2022/10/09,4東京2,曇,1,2歳未勝利,,ダ1400,16,稍,1:25.9,35.2-38.2,ノーブルヴィクター,武藤雅,[東]水野貴広,サイタブラウン,カイザーブリッツ
2022/10/09,4東京2,曇,2,2歳未勝利,,芝1600,12,良,1:34.6,35.1-35.0,シルバースペード,吉田豊,[東]小野次郎,マイド,メタルスピード
2022/10/09,4東京2,曇,3,2歳未勝利,,芝2000,9,良,2:00.6,34.1-37.5,アヴニールドブリエ,ルメール,[東]宮田敬介,ヴァイルマティ,ゴールドバランサー
2022/10/09,4東京2,曇,4,2歳新馬,,ダ1600,16,稍,1:36.9,35.7-36.4,ネイビースター,吉田隼人,[東]林徹,ドライブアローカス,インザビギニング
2022/10/09,4東京2,曇,5,2歳新馬,,芝2000,15,良,2:01.1,37.4-34.0,ミッキーカプチーノ,戸崎圭太,[西]矢作芳人,フリームファクシ,グリューネグリーン
2022/10/09,4東京2,曇,6,3歳以上1勝クラス,,ダ1400,16,稍,1:24.8,36.0-35.8,リンクスルーファス,津村明秀,[東]手塚貴久,オーエンズテソーロ,ランコントル
2022/10/09,4東京2,曇,7,3歳以上1勝クラス,,ダ1600,14,稍,1:35.4,34.6-36.7,タケルペガサス,ルメール,[東]加藤征弘,ララエフォール,ベネロングポイント
2022/10/09,4東京2,曇,8,3歳以上1勝クラス,,芝1600,13,良,1:33.1,34.9-34.4,リアグラシア,川田将雅,[東]木村哲也,モメントグスタール,ヴルカーノ
