開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/05/08,3中京2,晴,9,三方ヶ原S(3勝クラス),,芝2200,14,良,2:09.0,32.9-35.9,プリマヴィスタ,藤岡康太,[西]矢作芳人,イクスプロージョン,キングスタイル,4:４歳以上,1840.0
2022/05/08,3中京2,晴,10,橘S(L),,芝1400,10,良,1:19.3,33.7-34.3,ウインマーベル,和田竜二,[東]深山雅史,ジャスパークローネ,リトス,2:３歳,2000.0
2022/05/08,3中京2,晴,11,鞍馬S(OP),,芝1200,18,良,1:07.1,33.6-33.5,シゲルピンクルビー,和田竜二,[西]渡辺薫彦,ダディーズビビッド,アスタールビー,4:４歳以上,2300.0
2022/05/08,3中京2,晴,12,4歳以上2勝クラス,,ダ1900,9,良,2:01.1,30.5-39.3,サステナブル,幸英明,[西]長谷川浩,メイショウコジョウ,ファイヴレター,4:４歳以上,1110.0
2022/05/07,1新潟1,晴,1,障害4歳以上OP,,障2890,14,良,3:05.5,103.1-0.0,ゼノヴァース,森一馬,[西]小林真也,マリオ,ゲインスプレマシー,4:４歳以上,1350.0
2022/05/07,1新潟1,晴,2,3歳未勝利,,ダ1800,13,良,1:54.8,36.9-39.0,サパテアール,丹内祐次,[東]畠山吉宏,ベニッシモ,アレマーナ,2:３歳,520.0
2022/05/07,1新潟1,晴,3,3歳未勝利,,ダ1200,12,良,1:11.8,33.9-37.9,ベルウッドウズメ,秋山稔樹,[東]本間忍,ディーズルージュ,クリーンジーニアス,2:３歳,520.0
2022/05/07,1新潟1,晴,4,障害4歳以上未勝利,,障2890,10,良,3:06.7,104.0-0.0,フォッサマグナ,伴啓太,[東]黒岩陽一,ブルームラッシュ,プンタアレナス,4:４歳以上,790.0
2022/05/07,1新潟1,晴,5,3歳未勝利,,芝2000,16,良,2:01.3,35.5-36.8,アドマイヤグリーゼ,今村聖奈,[西]友道康夫,ゲーテローズ,ゴルトシュミーデ,2:３歳,520.0
2022/05/07,1新潟1,晴,6,3歳未勝利,,芝1400,16,良,1:21.6,34.1-36.0,ショウナンラタン,原優介,[西]西園正都,ティーライトニング,ソレントフレイバー,2:３歳,520.0
2022/05/07,1新潟1,晴,7,4歳以上1勝クラス,,ダ1800,8,良,1:54.8,37.6-38.3,プルモナリア,三浦皇成,[西]中竹和也,リキサンハート,キトゥンズマーチ,4:４歳以上,770.0
2022/05/07,1新潟1,晴,8,4歳以上1勝クラス,,芝1800,12,良,1:46.8,35.7-34.0,セブンサミット,岩田康誠,[西]西村真幸,グラヴィテ,ドラミモン,4:４歳以上,770.0
2022/05/07,1新潟1,晴,9,わらび賞(1勝クラス),,ダ1800,15,良,1:52.5,35.9-38.3,メイショウユズルハ,岩田康誠,[西]岡田稲男,エルパソ,コパノニコルソン,2:３歳,1030.0
2022/05/07,1新潟1,晴,10,大日岳特別(2勝クラス),,芝1200,13,良,1:08.9,34.3-34.6,ワンスカイ,斎藤新,[東]斎藤誠,サイヤダンサー,ショウナンラスボス,4:４歳以上,1510.0
2022/05/07,1新潟1,晴,11,谷川岳S(L),,芝1600,11,良,1:33.6,36.2-33.4,ウインカーネリアン,三浦皇成,[東]鹿戸雄一,ベレヌス,ジナンボー,4:４歳以上,2500.0
2022/05/07,1新潟1,晴,12,4歳以上1勝クラス,,芝1000,16,良,0:54.8,32.8-32.7,トミケンルーア,木幡初也,[東]竹内正洋,リーゼントフラム,ナリタローゼ,4:４歳以上,770.0
2022/05/07,2東京5,曇,1,3歳未勝利,,ダ1600,16,良,1:38.4,35.3-37.5,ランプロファイア,横山武史,[東]古賀慎明,ラジエル,シャムトラダイコウ,2:３歳,520.0
2022/05/07,2東京5,曇,2,3歳未勝利,,ダ1300,16,良,1:19.8,30.0-37.7,クラウンシューター,戸崎圭太,[東]武藤善則,ルピコラ,ニシノフウジン,2:３歳,520.0
2022/05/07,2東京5,曇,3,3歳未勝利,,ダ1400,16,良,1:26.0,37.1-36.5,シャインフォール,横山和生,[東]小野次郎,ムッシュージョイ,バリアンス,2:３歳,520.0
2022/05/07,2東京5,曇,4,3歳未勝利,,芝1600,18,良,1:34.7,35.6-34.8,ラッキークローバー,大野拓弥,[東]田村康仁,イワクニ,フラッシュアーク,2:３歳,520.0
