開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/07/03,3小倉2,曇,1,障害3歳以上未勝利,,障2860,8,良,3:08.3,104.1-0.0,ニホンピロヘイロー,中村将之,[西]服部利之,メイショウベンガル,サンライズアキレス,3:３歳以上,790.0
2022/07/03,3小倉2,曇,2,3歳未勝利,,芝1800,16,良,1:46.7,36.7-35.6,クラシックステップ,北村友一,[西]安田隆行,スウィートスカー,クリオミニーズ,2:３歳,520.0
2022/07/03,3小倉2,曇,3,3歳未勝利,,ダ1000,14,良,0:58.7,34.1-35.9,ゴーウィズフェイス,富田暁,[西]長谷川浩,テイエムフェロー,ハクサンチェイス,2:３歳,520.0
2022/07/03,3小倉2,曇,4,3歳未勝利,,ダ1700,16,良,1:46.3,29.6-38.6,オースミリン,西村淳也,[西]荒川義之,ワイルドベティ,リゴレット,2:３歳,520.0
2022/07/03,3小倉2,曇,5,2歳新馬,,芝1800,8,良,1:50.6,37.6-35.5,アリスヴェリテ,川田将雅,[西]中竹和也,トーホウガレオン,カルンウェナン,1:２歳,700.0
2022/07/03,3小倉2,曇,6,2歳新馬,,芝1200,8,良,1:08.2,33.7-34.5,ロンドンプラン,松山弘平,[西]宮本博,パラシュラーマ,ミカッテヨンデイイ,1:２歳,700.0
2022/07/03,3小倉2,曇,7,3歳以上1勝クラス,,ダ1700,12,良,1:45.0,29.6-37.8,サンライズグリット,松山弘平,[西]音無秀孝,ニューダイアリーズ,エルバリオ,3:３歳以上,770.0
2022/07/03,3小倉2,曇,8,3歳以上1勝クラス,,芝1200,12,良,1:06.8,32.4-34.4,カフジテトラゴン,富田暁,[西]武英智,ポメランチェ,タムロキュラムン,3:３歳以上,770.0
2022/07/03,3小倉2,曇,9,国東特別(1勝クラス),,芝2000,10,良,1:56.8,34.2-35.6,ガイアフォース,松山弘平,[西]杉山晴紀,サクセスドレーク,ゼンノインヴォーク,3:３歳以上,1070.0
2022/07/03,3小倉2,曇,10,西部スポニチ賞(2勝クラス),,ダ1700,12,良,1:46.0,31.5-36.8,ディパッセ,川田将雅,[西]高柳大輔,ジョウショーリード,ミッキーヌチバナ,3:３歳以上,1510.0
2022/07/03,3小倉2,曇,11,CBC賞(G3),,芝1200,17,良,1:05.8,31.8-34.0,テイエムスパーダ,今村聖奈,[西]五十嵐忠,タイセイビジョン,アネゴハダ,3:３歳以上,4100.0
2022/07/03,3小倉2,晴,12,3歳以上1勝クラス,,ダ1700,13,良,1:45.4,29.8-39.0,キングズソード,今村聖奈,[西]寺島良,ケイアイメビウス,ロードドミニオン,3:３歳以上,770.0
2022/07/02,1函館7,曇,1,2歳未勝利,,芝1200,6,稍,1:11.1,34.3-36.8,ミスヨコハマ,斎藤新,[東]斎藤誠,ブルジュドバイ,コスモレンブランサ,1:２歳,520.0
2022/07/02,1函館7,曇,2,3歳未勝利,,ダ1700,14,重,1:45.3,29.4-38.8,タロファイター,吉田隼人,[西]中尾秀正,ワンダフルヘヴン,ヤマニンクイッカー,2:３歳,520.0
2022/07/02,1函館7,曇,3,3歳未勝利,,芝1800,15,稍,1:49.1,36.0-36.8,クロニクルノヴァ,浜中俊,[西]武幸四郎,キセキノエンジェル,イルモンド,2:３歳,520.0
2022/07/02,1函館7,曇,4,3歳未勝利,,ダ1700,14,重,1:46.1,29.7-38.4,クオーレドーロ,横山武史,[東]上原博之,レディベル,コルティーナ,2:３歳,520.0
2022/07/02,1函館7,曇,5,2歳新馬,,芝1200,8,稍,1:11.1,35.1-36.0,ブトンドール,鮫島克駿,[西]池添学,アネモス,マルモリディライト,1:２歳,700.0
2022/07/02,1函館7,曇,6,2歳新馬,,ダ1000,7,重,0:59.7,36.6-35.1,ニシノシークレット,勝浦正樹,[東]村田一誠,ワタシダケドナニカ,フォルテース,1:２歳,700.0
2022/07/02,1函館7,曇,7,3歳以上1勝クラス,,芝2000,9,稍,2:01.8,35.8-36.5,マイネルエニグマ,丹内祐次,[西]五十嵐忠,ラニュイエトワール,ファンタジア,3:３歳以上,770.0
2022/07/02,1函館7,曇,8,3歳以上1勝クラス,,ダ2400,12,重,2:32.2,36.4-39.2,ヤマノマタカ,丹内祐次,[東]相沢郁,ディサイド,イーサンバーニング,3:３歳以上,770.0
