開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1978/11/19,2福島8,曇,9,みちのくS(700万下),,芝2400,11,重,2:34.0,,ゴールドマウンド,鎌田祐一,小西喜蔵,ゴールデンロード,グラチオーザ
1978/11/19,2福島8,曇,10,福島記念(OP),,芝2000,10,重,2:06.4,,シュランダー,東信二,柴田欣也,ミヤコメルド,ロイヤルナイト
1978/11/19,2福島8,曇,11,4歳以上300万下,,芝1800,8,重,1:55.2,,テイクミーアロング,蓑田早人,高松三太,ハーバージャガー,アサカゼオー
1978/11/19,6東京6,曇,1,3歳未勝利,,芝1400,13,稍,1:26.7,,ビバホープ,蛯沢誠治,二本柳一馬,スターダイオー,ロングセイコウ
1978/11/19,6東京6,曇,2,3歳未勝利,,芝1400,12,稍,1:25.8,,オプテイミスト,中野栄治,荒木静雄,バルモスシロー,ジュベルエース
1978/11/19,6東京6,曇,3,3歳400万下,,芝1400,9,稍,1:24.9,,ローズコマンダー,吉永正人,松山吉三郎,ナイトペンダス,トウフクヤマユリ
1978/11/19,6東京6,晴,4,4歳以上未勝利,,障3100,7,重,3:32.5,,ニシノトサクイン,平井雄二,黒坂洋基,ニチドウセンプウ,ダービーワルツ
1978/11/19,6東京6,晴,5,3歳新馬,,芝1200,10,稍,1:12.0,,グレートマサル,郷原洋行,稗田敏男,スーパーレンジャー,トウフクジュラク
1978/11/19,6東京6,晴,6,4歳以上300万下,,ダ1400,13,重,1:24.3,,ビバトウショウ,宮田仁,大久保洋吉,ロッキーランサー,サンタオー
1978/11/19,6東京6,晴,7,府中3歳S(OP),,芝1600,7,稍,1:38.1,,シーバートパーク,小迫次男,本郷重彦,キョウエイサーフ,ケンタッキーフェア
1978/11/19,6東京6,晴,8,4歳以上700万下,,芝2000,9,良,2:03.8,,ヨシノグランツ,小島太,久恒久夫,ウエスタンプラザー,ヒダハッピー
1978/11/19,6東京6,晴,9,ダービー卿チャレンジ(OP),,芝1800,12,良,1:49.2,,モデルスポート,西野桂,矢野進,シービークロス,ハヤグリーン
1978/11/19,6東京6,晴,10,狭山特別(700万下),,芝1800,8,良,1:50.9,,グランドルーラー,郷原洋行,稗田敏男,ローヤルセイカン,スピリットガンモ
1978/11/19,6東京6,晴,11,4歳以上300万下,,芝2000,14,良,2:04.8,,フレーミング,小島太,古山良司,フレーミングユース,ボルテール
1978/11/19,5京都6,曇,1,3歳未勝利,,ダ1200,10,稍,1:13.6,,ユウハヤテ,福永洋一,武田文吾,トキノモレナ,パッシングシカゴ
1978/11/19,5京都6,曇,2,4歳以上300万下,,ダ1400,15,稍,1:26.5,,シゲルファイター,楠孝志,橋田俊三,アウンゴールド,ジョニアンエース
1978/11/19,5京都6,晴,3,4歳以上300万下,,ダ1900,8,稍,2:00.2,,ダイタクマドンナ,斉藤博美,斉藤義美,ニッソウビート,フラワーバンブー
1978/11/19,5京都6,曇,4,3歳新馬,,芝1400,13,稍,1:25.2,,ケイシエル,武邦彦,浅見国一,フジハクサン,エリモサンバー
1978/11/19,5京都6,?,5,4歳以上勝入400万円以下,,障3290,6,稍,3:42.8,,アウンエスラー,小島貞博,鶴留明雄,ロングシロー,ウエストヒカリ
1978/11/19,5京都6,曇,6,3歳400万下,,芝1200,12,良,1:11.7,,オサイチエーブル,米元孝一,田之上勲,ハンク,レッドタイム
