開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2005/01/29,1東京1,曇,7,3歳500万下,,ダ1600,13,良,1:40.4,36.4-37.9,スルーレート,吉田豊,[東]大久保洋,アポロベルーガ,ハクサンフウロ
2005/01/29,1東京1,曇,8,4歳以上500万下,,ダ1400,16,良,1:25.9,35.9-37.5,スターボイジャー,武豊,[西]音無秀孝,ブラストシチー,ナゲットニューズ
2005/01/29,1東京1,曇,9,クロッカスS(OP),,芝1400,10,良,1:21.6,34.3-35.5,パリブレスト,田中勝春,[東]小島太,チアフルワールド,ディープサマー
2005/01/29,1東京1,曇,10,箱根特別(1000万下),,芝2400,16,良,2:25.8,35.2-35.4,ワンダードリーム,ペリエ,[東]加賀武見,ウイングランツ,エプソムボス
2005/01/29,1東京1,曇,11,根岸S(G3),,ダ1400,16,良,1:23.0,35.0-35.7,メイショウボーラー,福永祐一,[西]白井寿昭,ハードクリスタル,エコルプレイス
2005/01/29,1東京1,曇,12,4歳以上1000万下,,ダ1300,16,良,1:19.2,30.4-36.3,カネスベネフィット,松岡正海,[東]根本康広,ミスフェリチタ,ホーリーブラウン
2005/01/29,2京都1,晴,1,3歳未勝利,,ダ1800,11,良,1:55.5,37.2-39.2,コリンナ,秋山真一,[西]増本豊,クインズフラッグ,ツルミベレイザ
2005/01/29,2京都1,晴,2,3歳未勝利,,ダ1200,11,良,1:13.4,36.5-36.9,シルクゲイナー,本田優,[西]昆貢,マルタカクイン,ビッグフラワー
2005/01/29,2京都1,晴,3,3歳未勝利,,ダ1400,13,良,1:25.6,35.4-37.9,ターフマジョリック,高橋亮,[西]高橋隆,ダークアイズクロス,ツキノオウジャ
2005/01/29,2京都1,晴,4,障害4歳以上OP,,障3190,11,良,3:34.4,106.0-0.0,ラージヒルジャンプ,植野貴也,[西]古川平,ナムラリュージュ,フレノキャプテン
2005/01/29,2京都1,晴,5,3歳未勝利,,芝2200,14,良,2:15.0,36.3-36.8,ホクテンキュピット,安藤勝己,[西]加藤敬二,カリスマサンツヨシ,コスモキャプテン
2005/01/29,2京都1,晴,6,3歳新馬,,芝1600,9,良,1:37.4,37.8-35.2,レジェンダロッサ,安藤勝己,[西]橋口弘次,ナリタルーキー,コメンドタイム
2005/01/29,2京都1,晴,7,4歳以上500万下,,ダ1800,15,良,1:52.9,36.3-37.2,ニシノコンサフォス,安藤勝己,[西]宮本博,ブルースクデット,ライトケーティング
2005/01/29,2京都1,晴,8,4歳以上500万下,,ダ1200,16,良,1:12.1,36.1-36.0,ウインセイヴァー,本田優,[西]西浦勝一,ケイアイアバント,ミスタータダヒロ
2005/01/29,2京都1,晴,9,こぶし賞(500万下),,芝1600,10,良,1:34.8,35.5-35.2,オリエントチャーム,安藤勝己,[西]池江泰郎,ビッグファントム,タガノデンジャラス
2005/01/29,2京都1,晴,10,木津川特別(1000万下),,芝1600,16,良,1:34.5,35.8-34.4,ミルフィオリ,安藤勝己,[西]松田国英,クレンデスターン,バンブーフィーゴ
2005/01/29,2京都1,晴,11,橿原S(1600万下),,ダ1400,16,良,1:24.3,35.6-36.5,サワノブレイブ,本田優,[西]北橋修二,ナリタキセキボーイ,メイショウフクヒメ
2005/01/29,2京都1,曇,12,4歳以上1000万下,,ダ1800,11,良,1:52.4,36.9-37.3,レディブライアン,本田優,[西]坪正直,マダムチェロキー,キタサンラブソング
2005/01/29,1小倉3,晴,1,3歳未勝利,,ダ1700,15,稍,1:47.2,30.6-38.9,グランプリハッピー,ルメール,[西]北橋修二,ミッドナイトトーク,マイネルジェダイト
2005/01/29,1小倉3,晴,2,3歳未勝利,,芝1800,13,良,1:49.0,36.7-35.4,スイートアリッサム,小牧太,[西]崎山博樹,ウィングドフォース,メイショウトウコン
