開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2005/04/30,3京都3,晴,10,端午S(OP),,ダ1800,14,良,1:50.8,36.6-36.7,カネヒキリ,武豊,[西]角居勝彦,エイシンニュートン,デイフラッシュ
2005/04/30,3京都3,晴,11,洛陽S(1600万下),,芝1400,16,良,1:20.3,34.9-34.0,マイネサマンサ,安藤勝己,[西]中村均,シンボリエスケープ,ポジションワン
2005/04/30,3京都3,晴,12,4歳以上1000万下,,ダ1800,16,良,1:51.2,35.3-37.5,ビッグドン,川島信二,[西]中尾秀正,シャルルゲラン,タガノガムシャラ
2005/04/24,1福島8,晴,1,3歳未勝利,,ダ1700,15,良,1:49.9,30.8-40.1,ベルモントミサンガ,丹内祐次,[東]柴崎勇,アプリラポルタ,キタノジャジャウマ
2005/04/24,1福島8,晴,2,3歳未勝利,,ダ1150,15,良,1:10.6,31.6-39.0,ベルモントボージー,二本柳壮,[東]鈴木康弘,アズチェーナ,スズノタイヨー
2005/04/24,1福島8,晴,3,3歳未勝利,,芝2000,10,良,2:05.0,36.8-35.6,テイエムハヤブサ,松永幹夫,[西]新川恵,ロックスピリッツ,ピサノパテック
2005/04/24,1福島8,晴,4,3歳未勝利,,芝1200,16,良,1:10.6,33.7-36.9,アドマイヤカスタム,上村洋行,[西]鹿戸幸治,イッテン,ドットチャーミン
2005/04/24,1福島8,晴,5,3歳未勝利,,芝1800,13,良,1:51.7,37.5-35.8,ダンスライアン,中舘英二,[東]清水美波,トーセンアダン,シルクバックボーン
2005/04/24,1福島8,晴,6,4歳以上500万下,,ダ1700,15,良,1:47.5,30.1-38.2,クロニカ,伊藤直人,[東]手塚貴久,シャンハイセンプー,アライブシチー
2005/04/24,1福島8,晴,7,4歳以上500万下,,芝1800,14,良,1:50.5,37.2-35.0,キープクワイエット,藤田伸二,[東]戸田博文,レミニセンス,クラシックブレード
2005/04/24,1福島8,晴,8,4歳以上500万下,,芝1200,15,良,1:10.2,33.9-36.3,ダイワアーバイン,北村宏司,[東]増沢末夫,チーキーガールズ,アツスパーコ
2005/04/24,1福島8,晴,9,4歳以上500万下,,ダ1700,15,良,1:46.5,29.8-37.6,ロングチェイサー,鹿戸雄一,[東]嶋田功,シークルーザー,ライトケーティング
2005/04/24,1福島8,晴,10,水芭蕉特別(500万下),,芝1200,10,良,1:09.6,34.2-35.4,フサイチワセダオー,藤田伸二,[東]古賀史生,サキノリュウオー,セイウンボールド
2005/04/24,1福島8,晴,11,福島牝馬S(G3),,芝1800,16,良,1:49.4,37.4-34.6,メイショウオスカル,後藤浩輝,[西]安達昭夫,スターリーヘヴン,レクレドール
2005/04/24,1福島8,晴,12,浄土平特別(500万下),,芝2000,10,良,2:01.9,36.5-35.4,トウカイチャンス,芹沢純一,[西]松元省一,シンボリモーガン,ビッグオスカー
2005/04/24,2東京2,晴,1,3歳未勝利,,ダ1400,13,良,1:27.0,36.2-37.9,エフテーコンコルド,佐藤聖也,[東]西塚安夫,サウスオーカン,キタグニジョー
2005/04/24,2東京2,晴,2,3歳未勝利,,ダ1600,12,良,1:39.8,36.2-38.5,ワンダータイガー,石崎隆之,[東]加賀武見,イブロン,ダークフラッシュ
2005/04/24,2東京2,晴,3,3歳未勝利,,ダ1300,12,良,1:20.4,30.7-37.3,アクイロー,蛯名正義,[東]土田稔,エフテーヴィジョン,ライモン
2005/04/24,2東京2,晴,4,3歳未勝利,,芝1800,11,良,1:50.2,37.0-34.4,シルクレンジャー,武豊,[東]国枝栄,シャドウフレア,チョウカイキセキ
2005/04/24,2東京2,晴,5,3歳500万下,,ダ1400,10,良,1:25.7,35.5-37.3,オーギュスト,蛯名正義,[東]国枝栄,キープザフェイス,フーバーダム
