開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2005/04/16,1福島5,晴,10,須賀川特別(500万下),,芝1200,16,良,1:10.2,34.6-35.6,タケショウレジーナ,柴山雄一,[東]国枝栄,オーシャンシチー,ニューウインド
2005/04/16,1福島5,晴,11,ラジオ福島賞(1000万下),,芝1200,16,良,1:09.6,34.2-35.4,スプリングクレタ,芹沢純一,[東]上原博之,レオハスラー,ダービーゾーン
2005/04/16,1福島5,晴,12,米沢特別(500万下),,ダ1700,13,良,1:46.6,29.8-38.4,ツムジカゼ,中舘英二,[西]松田国英,ユウキアヴァンセ,ゴールデンクロス
2005/04/16,3中山7,曇,1,3歳未勝利,,ダ1200,14,稍,1:12.2,33.9-38.3,ヴィフォルテ,柴田善臣,[東]戸田博文,フラワーレインボー,レオシュガー
2005/04/16,3中山7,曇,2,3歳未勝利,,ダ1800,12,稍,1:58.9,39.4-39.5,ハセノカーリアン,北村宏司,[東]田子冬樹,フォレスト,エースインザガール
2005/04/16,3中山7,曇,3,3歳未勝利,,ダ1200,10,稍,1:12.3,34.8-37.5,ミヤビパーフェクト,藤田伸二,[東]柴田政人,ナンゴクリキオウ,ナムラオルフェ
2005/04/16,3中山7,曇,4,3歳500万下,,ダ1800,8,稍,1:56.6,38.6-38.7,ウエスタンリジ,小野次郎,[東]保田一隆,セイカチューバ,フリーシンカー
2005/04/16,3中山7,曇,5,3歳未勝利,,芝2200,15,良,2:16.6,36.7-36.3,ケイジーウォリア,田中剛,[東]加藤修甫,アドマイヤゲット,メジロガンバス
2005/04/16,3中山7,曇,6,4歳以上500万下,,ダ1200,16,良,1:12.1,33.7-38.4,ナムラハトル,内田博幸,[東]田村康仁,キャラキャスケード,ウエスタンルージュ
2005/04/16,3中山7,曇,7,4歳以上500万下,,ダ1800,12,良,1:54.9,37.3-39.6,テルミドール,江田照男,[東]小林常泰,チザルピーノ,グルメジャパン
2005/04/16,3中山7,曇,8,4歳以上1000万下,,芝1600,10,良,1:34.6,36.0-35.2,ギミーシェルター,柴田善臣,[東]鈴木康弘,ビーナスライン,マイネピュール
2005/04/16,3中山7,曇,9,桜草特別(500万下),,芝1200,9,良,1:08.7,34.4-34.3,シンボリグラン,内田博幸,[東]畠山吉宏,ナチュラルメイク,リトルスポーツカー
2005/04/16,3中山7,曇,10,京葉S(OP),,ダ1200,14,良,1:10.2,33.2-37.0,ハリーズコメット,藤田伸二,[東]萩原清,ブルーコンコルド,ケージーアジュデ
2005/04/16,3中山7,曇,11,中山グランドジャンプ(J.G1),,障4250,14,良,4:50.4,107.0-0.0,カラジ,スコット,[外]マスグロ,チアズシャイニング,ローレルロイス
2005/04/16,3中山7,曇,12,舞浜特別(1000万下),,ダ1800,9,良,1:54.2,38.3-38.4,ヒカルアルタイル,内田博幸,[東]二ノ宮敬,ミヤビペルセウス,スマートカイザー
2005/04/16,2阪神7,晴,1,3歳未勝利,,ダ1800,16,良,1:56.5,37.2-38.9,マイネカレッシュ,岩田康誠,[西]柴田光陽,ザカラーオブラヴ,アジアン
2005/04/16,2阪神7,晴,2,3歳未勝利,,ダ1200,16,良,1:14.3,36.5-37.8,セレスクラブ,松永幹夫,[西]鮫島一歩,ウォーターオーレ,ゴールドザボーガー
2005/04/16,2阪神7,晴,3,3歳未勝利,,ダ1400,16,良,1:26.3,35.9-37.9,ピーニョリブロ,岩田康誠,[西]松田博資,ナムラライアン,マルタカテンビー
2005/04/16,2阪神7,晴,4,3歳未勝利,,芝2000,16,良,2:02.5,37.0-36.3,レキシントンバレー,後藤浩輝,[西]池江泰郎,セイカアルテナ,タガノゲルニカ
2005/04/16,2阪神7,晴,5,3歳500万下,,ダ1800,16,良,1:53.9,36.7-38.3,フォーカルフィギア,四位洋文,[西]山本正司,ウォーターダッシュ,ニシノウラシマ
