開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1996/02/17,1小倉7,曇,4,4歳新馬,,ダ1700,8,重,1:52.9,31.0-42.6,セノエキング,田島信行,[西]目野哲也,ミスズリチャード,ダイセツランド
1996/02/17,1小倉7,曇,5,4歳以上500万下,,ダ1700,13,重,1:50.9,33.0-38.6,バトントワラー,植野貴也,[西]沖芳夫,キョウエイスパイス,スイートミスズ
1996/02/17,1小倉7,曇,6,4歳以上500万下,,芝1800,16,良,1:48.5,35.6-37.2,タガノクロス,小原義之,[西]小原伊佐,ロフティフラワー,ニュースターシチー
1996/02/17,1小倉7,曇,7,4歳以上500万下,,芝1800,16,良,1:50.0,37.8-36.1,ミツワハリケーン,藤井正輝,[西]渡辺栄,マサタイセー,タイポセイドン
1996/02/17,1小倉7,曇,8,4歳以上500万下,,芝1200,16,良,1:10.1,33.1-37.0,ルナセレナータ,西田雄一,[東]高松邦男,ダイタクグランツ,タイキシャーク
1996/02/17,1小倉7,曇,9,くすのき賞(500万下),,芝2000,16,良,2:02.8,35.9-37.4,メイショウジェニエ,安田康彦,[西]高橋成忠,マチカネタツマキ,サンデーライオン
1996/02/17,1小倉7,曇,10,遠賀川特別(500万下),,芝2600,12,良,2:43.2,37.9-36.7,ハヤテジャッカル,小屋敷昭,[西]柴田不二,キョクコウ,エプソムビクトリー
1996/02/17,1小倉7,曇,11,和布刈特別(900万下),,芝2000,12,良,2:02.0,34.6-37.9,ボルアンドラーバ,牧田和弥,[西]中村好夫,アイアビラー,アンクルトライ
1996/02/17,1小倉7,曇,12,4歳以上900万下,,ダ1700,11,重,1:49.4,31.3-39.7,エスジーフラット,野元昭嘉,[西]藤岡範士,フサイチストーム,ミナミグレート
1996/02/11,2東京6,晴,1,4歳新馬,,ダ1400,8,良,1:28.5,37.5-37.7,クリールスペシアル,横山典弘,[東]石栗龍雄,タイキサウンド,ワールドステージ
1996/02/11,2東京6,晴,2,4歳未勝利,,ダ1400,14,良,1:27.3,36.3-38.4,キョウエイカナ,中舘英二,[東]境征勝,ファインヴィクトリ,エメラルドスルスミ
1996/02/11,2東京6,晴,3,4歳未勝利,,ダ1200,16,良,1:14.4,36.6-37.8,ナチュラルウイン,横山典弘,[東]稲葉隆一,ゲイリーマーチ,マルタカダイジン
1996/02/11,2東京6,晴,4,4歳500万下,,ダ1200,12,良,1:12.3,35.6-36.7,ヤシマキャプテン,田中勝春,[東]松山康久,アイアムザウィナー,シンコウエンジェル
1996/02/11,2東京6,晴,5,障害4歳以上未勝利,,障3100,12,良,3:33.4,108.0-0.0,イッテツランチャー,星野忍,[東]梶与四松,カネアイカ,ユーセイアーチスト
1996/02/11,2東京6,晴,6,4歳以上900万下,,ダ2100,8,良,2:15.2,31.6-38.4,ネイビーダンサー,横山典弘,[東]嶋田功,トップロード,サーストンベルガー
1996/02/11,2東京6,晴,7,4歳以上500万下,,ダ1200,13,良,1:13.2,35.1-38.1,ドウカンキリコ,菅原隆明,[東]野平好男,セントクロシオ,マイネポラリス
1996/02/11,2東京6,晴,8,4歳以上500万下,,ダ1200,13,良,1:13.7,35.4-38.3,ゴールドジャパン,沢昭典,[東]内藤一雄,ゲニーマッハ,リンクマン
1996/02/11,2東京6,晴,9,早春賞(900万下),,ダ1600,13,良,1:38.6,36.8-37.5,カネアサジ,横山典弘,[東]阿部新生,テセウスクラージュ,セントアバロン
1996/02/11,2東京6,晴,10,テレビ山梨杯(1500万下),,芝1400,13,良,1:22.3,35.5-35.5,エイシンヴォウクス,安田康彦,[西]坂口正則,タイキマーシャル,リスクフローラ
1996/02/11,2東京6,晴,11,共同通信杯4歳S(G3),,芝1800,9,良,1:48.2,35.7-36.1,サクラスピードオー,小島太,[東]境勝太郎,エイシンコンカード,マイネルエンペラー
