開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1996/05/18,4東京1,曇,11,武蔵野S(G3),,ダ2100,11,良,2:11.6,30.4-36.6,キソジゴールド,安田康彦,[西]安田伊佐,メジロモネ,キョウトシチー,3:３歳以上,4200.0
1996/05/18,4東京1,曇,12,4歳以上900万下,,ダ1600,16,良,1:39.3,35.9-38.3,ナモンシーザー,的場均,[東]二ノ宮敬,シルバータン,マルタカアンバー,3:３歳以上,1010.0
1996/05/18,2中京1,曇,1,4歳未勝利,,芝1200,11,良,1:09.7,33.7-36.0,ゴールデンスルー,南井克巳,[西]加用正,ジョニーリップス,トキメキ,2:３歳,500.0
1996/05/18,2中京1,曇,2,4歳未勝利,,芝1000,16,良,0:57.6,33.7-34.7,フェアポーション,常石勝義,[西]柴田政見,アービルマリリン,イブキビクトリアー,2:３歳,500.0
1996/05/18,2中京1,曇,3,4歳未勝利,,芝1000,16,良,0:57.1,33.1-34.7,マチカネタナバタ,福永祐一,[西]瀬戸口勉,カモンダーリン,シンロバリー,2:３歳,500.0
1996/05/18,2中京1,曇,4,4歳未勝利,,ダ1700,16,良,1:49.2,30.1-38.6,シロキタイサミ,本田優,[西]星川薫,ランドジェット,トキオグローリー,2:３歳,500.0
1996/05/18,2中京1,曇,5,障害4歳以上未勝利,,障2800,10,良,3:04.0,106.0-0.0,トーアシンボリ,村山明,[西]吉岡八郎,オールマイティー,コガネスマイル,3:３歳以上,820.0
1996/05/18,2中京1,曇,6,4歳未勝利,,芝2000,18,良,2:03.2,36.0-35.2,ロングライアン,内山正博,[西]小野幸治,トウカイビバーチェ,チョウテイオー,2:３歳,500.0
1996/05/18,2中京1,曇,7,4歳500万下,,ダ1700,15,良,1:47.0,29.4-38.7,サンキョウシュート,福永祐一,[西]北橋修二,マチカネウズシオ,オーバーザガルチ,2:３歳,690.0
1996/05/18,2中京1,曇,8,4歳以上500万下,,芝2500,16,良,2:33.8,30.6-36.2,ロングスパイク,河内洋,[西]佐山優,ハヤテジャッカル,ヤマフローレル,3:３歳以上,740.0
1996/05/18,2中京1,曇,9,あんず賞(500万下),,芝2000,11,良,2:03.6,35.9-34.7,エイシンビーナス,野元昭嘉,[西]野元昭,スウィーテストデイ,シンデレラロード,2:３歳,940.0
1996/05/18,2中京1,曇,10,穂高特別(900万下),,芝1200,14,良,1:08.8,33.9-34.9,アルファエスパー,村本善之,[西]坂田正行,マヤノピュアレスト,ユニバーサルホーク,3:３歳以上,1380.0
1996/05/18,2中京1,曇,11,桶狭間S(1500万下),,芝1800,12,良,1:48.3,36.6-35.0,マーベラスサンデー,武豊,[西]大沢真,ニシノダイオー,ヤエノリネカー,3:３歳以上,1740.0
1996/05/18,2中京1,曇,12,4歳以上900万下,,ダ1000,11,良,0:59.2,34.9-36.1,クニノサンキュー,塩村克己,[西]加用正,ジョーセクレタリー,ドウカンハーモニー,3:３歳以上,1010.0
1996/05/12,1新潟8,曇,1,4歳未出走,,ダ1700,6,不,1:50.6,31.4-39.9,インターシャーク,村山明,[西]山本正司,ドラマチックシチー,ランニングホーマー,2:３歳,500.0
1996/05/12,1新潟8,曇,2,4歳未勝利,,ダ1700,7,不,1:47.7,31.4-38.1,ヒサコーボンバー,植野貴也,[西]藤岡範士,リキアイユタカオー,アルファマルス,2:３歳,500.0
1996/05/12,1新潟8,曇,3,4歳未出走,,芝1600,8,不,1:37.9,36.2-37.5,ミリオンショー,坂井千明,[東]松山康久,フィールドランナー,アサヒベローナ,2:３歳,500.0
1996/05/12,1新潟8,曇,4,4歳未勝利,,ダ1200,8,不,1:12.7,35.2-37.5,マルブツアイドル,宝来城多,[西]瀬戸口勉,タイキゴールド,ラッキー,2:３歳,500.0
1996/05/12,1新潟8,曇,5,4歳未勝利,,芝2200,9,不,2:18.8,37.1-37.6,エスティーブレーヴ,千田輝彦,[西]柴田光陽,ヤシマチカラ,トウカイレインボー,2:３歳,500.0
1996/05/12,1新潟8,曇,6,4歳以上500万下,,ダ1200,12,重,1:12.4,35.1-37.3,アミーゴ,菊沢隆仁,[西]伊藤修司,キーライト,ケイウンベスト,3:３歳以上,740.0
