開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1983/05/28,3阪神3,曇,11,加古川特別(800万下),,ダ1800,10,良,1:53.9,,ダイサンフジタカ,加用正,瀬戸口勉,コウエイビッグ,テルタクイントップ
1983/05/28,3阪神3,曇,12,4歳以上,,芝1900,11,良,1:56.1,,ドウカンシャトー,原田聖二,池江泰郎,センターモア,サニーシプレー
1983/05/22,3東京2,晴,1,4歳400万下,,芝2000,6,良,2:05.8,,トルネードスタン,増沢末夫,境勝太郎,シーナンレディー,ゴールデンエイブル
1983/05/22,3東京2,晴,2,4歳未勝利,,ダ1700,12,良,1:46.7,,カネサダンデイ,岡部幸雄,前田禎,レグミンフォンテン,セントラルエルザ
1983/05/22,3東京2,晴,3,4歳未勝利,,ダ1400,18,良,1:26.4,,フクテルヒメ,出口明見,矢倉玉男,ナイスリーオン,エスエスルビー
1983/05/22,3東京2,晴,4,4歳未勝利,,芝1600,18,良,1:38.6,,バーレット,津留千彰,大和田稔,ゴダール,サンテューダー
1983/05/22,3東京2,晴,5,4歳400万下,,芝1800,8,良,1:53.1,,ダーリングフィリー,菅野昭夫,富田六郎,スイートアミアン,ベストトウショウ
1983/05/22,3東京2,晴,6,4歳400万下,,芝1600,10,良,1:38.6,,ダイナコンダクター,吉永正人,松山康久,クリノワ,ゴールデンベンチャ
1983/05/22,3東京2,晴,7,日吉特別(800万下),,芝1600,14,良,1:37.4,,ダイワヤング,郷原洋行,野平富久,ヒダショウウン,サクラベンケイ
1983/05/22,3東京2,晴,8,欅特別(1300万下),,芝2300,8,良,2:23.8,,テイオージャ,柴田政人,森安弘昭,アルカサール,エルフリマンド
1983/05/22,3東京2,晴,9,5歳以上400万下,,ダ1600,5,良,1:38.2,,ガバナーリーダー,原昌久,本郷重彦,フリートジュピター,マークリカチドキ
1983/05/22,3東京2,晴,10,優駿牝馬(OP),,芝2400,28,良,2:30.9,,ダイナカール,岡部幸雄,高橋英夫,タイアオバ,メジロハイネ
1983/05/22,3東京2,晴,11,5歳以上800万下,,ダ1200,11,良,1:11.5,,アポロカイザー,増沢末夫,松永勇,バトルフィーバー,メーテル
1983/05/22,3阪神2,晴,1,4歳未勝利,,ダ1800,8,良,1:55.7,,トウカイパレード,栩原一男,田所稔,ミヤノオーショウ,バーディカチドキ
1983/05/22,3阪神2,晴,2,4歳未勝利,,芝1600,12,良,1:37.6,,オサイチカチドキ,目野哲也,藤岡範士,インターオリオン,ソウゲンヒカリ
1983/05/22,3阪神2,晴,3,4歳未勝利,,芝1400,9,良,1:24.6,,ダイナツイスト,清水英次,内田繁三,フィアリスキング,マチカネゴーカ
1983/05/22,3阪神2,晴,4,4歳未勝利,,芝1400,9,良,1:24.7,,キタヤマツバキ,小谷内秀夫,戸山為夫,イブキボクサー,ユリカモメ
1983/05/22,3阪神2,晴,5,4歳以上未勝利,,障3000,10,良,3:26.0,,チェリーアドバンス,平田秀也,宇田明彦,メジロキャット,マチカネサターン
1983/05/22,3阪神2,晴,6,4歳400万下,,芝1600,12,良,1:37.3,,スイートストーク,柴田光陽,清田十一,アグネステンリュウ,カミノセブン
1983/05/22,3阪神2,晴,7,4歳,,芝1800,5,良,1:50.8,,マチカネズイカク,河内洋,伊藤雄二,ロングローラー,ヤマトストリーム
