開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1990/09/01,2新潟7,晴,10,苗場特別(900万下),,芝1600,8,良,1:34.7,35.8-35.4,ファイナルラップ,増沢末夫,[東]山崎彰義,クリアコール,トキノイレブン
1990/09/01,2新潟7,晴,11,4歳以上500万下,,芝1000,13,良,0:58.0,34.0-35.2,クロシオターフ,津曲幸夫,[東]田村駿仁,カタマルカ,エプソムアイドル
1990/09/01,3小倉7,晴,1,3歳未勝利,,ダ1000,7,良,1:03.1,36.5-38.5,キンザンクリス,林満明,[西]田之上勲,ドクターグレース,スーパースペシャル
1990/09/01,3小倉7,晴,2,3歳未勝利,,芝1200,10,良,1:11.1,34.4-36.7,サガミスワン,熊沢重文,[西]浜田光正,ホクセイメンデス,ホクセイシプレー
1990/09/01,3小倉7,晴,3,4歳未勝利,,芝1800,16,良,1:51.6,36.6-38.8,ラストラップ,岸滋彦,[西]佐山優,ミスアンダルシア,ツージャック
1990/09/01,3小倉7,晴,4,4歳未勝利,,芝1200,12,良,1:11.2,34.3-36.9,サンライズピーター,松永昌博,[西]武邦彦,リアルカバリスト,ハンターズグリーン
1990/09/01,3小倉7,晴,5,障害4歳以上400万下,,障2950,5,良,3:16.6,110.0-0.0,フレッシュナムラ,梅野信一,[西]野村彰彦,カンタロー,マルエフェイマス
1990/09/01,3小倉7,晴,6,4歳未勝利,,芝1200,12,良,1:11.3,33.1-38.2,グットラズベリー,西浦勝一,[西]土門健司,ビーティングハート,ランドコスモス
1990/09/01,3小倉7,晴,7,4歳未勝利,,芝1700,14,良,1:45.2,31.3-38.0,アイネスマジック,牧田和弥,[東]石毛善衛,アールダンディ,ダイカツシモフサ
1990/09/01,3小倉7,晴,8,4歳以上500万下,,芝1000,13,良,0:58.0,33.8-35.2,マイスーパーマン,芹沢純一,[西]鹿戸幸治,テツノスピード,コウエイチャペル
1990/09/01,3小倉7,晴,9,ひまわり賞(OP),,芝1200,8,良,1:11.8,34.4-37.4,カノヤウルフ,南井克巳,[西]坂口正則,ナンプウカイザー,タハラウルフ
1990/09/01,3小倉7,晴,10,高千穂特別(500万下),,芝2000,8,良,2:03.8,38.1-36.2,エイシンディザイア,河内洋,[西]湯浅三郎,マンノアトラス,アカツキレベッカ
1990/09/01,3小倉7,晴,11,桜島特別(900万下),,ダ1700,11,良,1:47.6,31.2-39.8,キンセングローリー,丸山勝秀,[西]坂口正大,ミラクルスキー,メイショウシーマー
1990/09/01,3小倉7,晴,12,4歳以上500万下,,芝1800,12,良,1:51.1,38.0-37.2,ブルーネットスズカ,南井克巳,[西]加藤敬二,ミルセイウン,エスカイヤガール
1990/08/26,1函館8,小雨,1,4歳未勝利,,芝2000,8,不,2:07.2,36.6-37.9,トウショウチャンプ,柴田政人,[東]奥平真治,トーアマハラジャ,ヒスパニック
1990/08/26,1函館8,曇,2,4歳未勝利,,芝2000,8,不,2:06.6,36.8-38.7,グリーンレクサス,本田優,[西]宇田明彦,ダイタクデパーテル,アメリカンメモリー
1990/08/26,1函館8,曇,3,4歳未勝利,,ダ1000,9,不,1:00.3,35.5-36.8,ダイイチシンゴ,小池隆生,[西]太宰義人,コクサイソルジャー,テルノドリーム
1990/08/26,1函館8,曇,4,3歳新馬,,芝1000,7,不,0:59.8,35.0-36.4,レガシーオブゼルダ,坂本勝美,[東]藤沢和雄,ヤマニンファイター,モノノフ
1990/08/26,1函館8,曇,5,3歳新馬,,芝1200,9,不,1:13.0,34.6-38.4,キングチェイサー,柴田政人,[東]畠山重則,クードグラス,レイズハピネス
1990/08/26,1函館8,曇,6,4歳以上500万下,,芝1000,8,不,1:00.1,35.1-36.8,パストラリズム,横山典弘,[東]石栗龍雄,トキファイター,ララファイター
