開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1983/04/30,1新潟3,曇,1,4歳未出走,,ダ1700,7,重,1:50.0,,シーバードネスト,増沢末夫,稲葉隆一,シャダイウェーブ,ニシノブルメン,2:３歳,330.0
1983/04/30,1新潟3,曇,2,4歳以上300万下,,芝1600,13,重,1:40.1,,コマノウイナー,小谷内秀夫,戸山為夫,プリンスハラルド,ジーエスオーカン,3:３歳以上,280.0
1983/04/30,1新潟3,晴,3,4歳未勝利,,芝2000,10,稍,2:05.8,,ロードレボウ,出口敏幸,高橋直,セイコウプリンス,タマドンリュウ,2:３歳,330.0
1983/04/30,1新潟3,晴,4,4歳未勝利,,芝1600,13,稍,1:37.8,,ヤマニンワンダー,小谷内秀夫,坂口正二,サンシャインゴルゴ,リンカーンシア,2:３歳,330.0
1983/04/30,1新潟3,晴,5,4歳未勝利,,芝1200,12,稍,1:12.2,,カネショウプリンス,橋口満朗,佐藤嘉秋,ハシロワール,ルマンプテイハート,2:３歳,330.0
1983/04/30,1新潟3,晴,6,5歳以上400万下,,芝1400,10,稍,1:24.5,,トドロキチェリー,関野弘行,元石孝昭,エプソムフラワー,シバセキト,4:４歳以上,480.0
1983/04/30,1新潟3,晴,7,栗島特別(400万下),,芝2200,8,良,2:18.2,,ホッカイキング,田中清隆,野平祐二,シップウ,イーストクラウン,4:４歳以上,660.0
1983/04/30,1新潟3,晴,8,大日岳特別(800万下),,芝1400,13,良,1:23.6,,ライラックポイント,関野弘行,飯塚好次,エクスプローラー,スカイワード,4:４歳以上,860.0
1983/04/30,1新潟3,晴,9,5歳以上400万下,,芝1400,11,良,1:24.4,,キャプテンシチー,佐藤照雄,田中和一郎,スピードスワロー,レオカディアス,4:４歳以上,480.0
1983/04/29,2東京3,晴,1,4歳未勝利,,ダ1400,9,良,1:28.5,,モリシバオー,仁平健二,鈴木康弘,インターフェアリ,バンドラターフ,2:３歳,330.0
1983/04/29,2東京3,晴,2,4歳未勝利,,ダ1400,9,良,1:25.8,,バトルデネブ,花松進,諏訪富三,インタースターデイ,ヨシダリーガル,2:３歳,330.0
1983/04/29,2東京3,晴,3,4歳未勝利,,ダ1600,12,良,1:38.6,,スイートブレスト,岡部幸雄,田中和一郎,インタースティック,ヒカリライデン,2:３歳,330.0
1983/04/29,2東京3,晴,4,4歳400万下,,芝2000,6,良,2:04.6,,ナブッコ,吉沢宗一,森末之助,フジアンビシャス,ハザマボーイ,2:３歳,470.0
1983/04/29,2東京3,晴,5,5歳以上未勝利,,障3100,8,良,3:31.2,,ドナウスポート,杉浦宏昭,二本柳俊夫,オンワードチトセ,ロンバードオウジ,4:４歳以上,690.0
1983/04/29,2東京3,晴,6,4歳400万下,,芝1800,7,良,1:52.7,,トーアロワイヤル,田村正光,大久保良雄,グレイトビーム,マツハンター,2:３歳,470.0
1983/04/29,2東京3,晴,7,4歳未勝利,,芝1800,16,良,1:50.9,,シーナンレディー,蛯沢誠治,清水美波,カツマサショウグン,シービーロマンス,2:３歳,330.0
1983/04/29,2東京3,晴,8,5歳以上400万下,,芝2000,12,良,2:03.0,,サクラバクシン,木藤隆行,境勝太郎,ロシアンブルー,ライトアロー,4:４歳以上,480.0
1983/04/29,2東京3,晴,9,青葉賞(800万下),,芝2300,9,良,2:24.0,,キクノフラッシュ,田村正光,山岡寿恵次,トウショウトルー,ダイニタカフジ,2:３歳,860.0
1983/04/29,2東京3,晴,10,丹沢特別(800万下),,ダ1600,15,良,1:38.5,,ハヤテタケル,久保田雅秀,野平好男,ダイトマイスター,ヤマノチャンプ,4:４歳以上,860.0
1983/04/29,2東京3,曇,11,薫風特別(1300万下),,芝1600,14,良,1:37.3,,カミノグレース,加賀武見,稗田敏男,クインヤマタケ,ウメノサンシャイン,4:４歳以上,1020.0
