開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2013/07/28,2小倉2,曇,3,3歳未勝利,,芝1200,18,良,1:07.7,33.0-34.7,エイティグローリー,太宰啓介,[西]坂口正則,サンライズウォー,テンプトミーノット
2013/07/28,2小倉2,曇,4,障害3歳以上未勝利,,障2900,8,良,3:10.5,105.0-0.0,マンノプロジェクト,北沢伸也,[西]松元茂樹,タマモショパン,アラタマユニバース
2013/07/28,2小倉2,曇,5,2歳新馬,,芝1200,15,良,1:08.9,33.4-35.5,ベルルミエール,川島信二,[西]田島良保,モンラッシェ,テイエムキュウコー
2013/07/28,2小倉2,曇,6,3歳未勝利,,芝2000,18,良,1:59.4,34.3-35.8,トルストイ,浜中俊,[西]音無秀孝,ブロードスター,ユニヴァーザライド
2013/07/28,2小倉2,曇,7,3歳以上500万下,,ダ1700,16,良,1:45.7,29.4-38.0,シルクシンフォニー,中井裕二,[西]加用正,メモリーシャルマン,ポロタン
2013/07/28,2小倉2,曇,8,3歳以上500万下,,芝1200,18,良,1:07.3,32.6-34.7,アーベントロート,浜中俊,[西]笹田和秀,ピエナアプローズ,スイートジュエリー
2013/07/28,2小倉2,曇,9,筑後川特別(500万下),,芝1800,13,良,1:46.0,35.4-35.2,ウインミーティア,藤岡康太,[西]梅田智之,プレノタート,リスヴェリアート
2013/07/28,2小倉2,曇,10,西部日刊スポーツ杯(1000万下),,ダ1700,16,良,1:45.6,30.2-37.8,ソロル,松山弘平,[西]中竹和也,プルーフポジティブ,コルージャ
2013/07/28,2小倉2,曇,11,佐世保S(1600万下),,芝1200,10,良,1:06.9,32.3-34.6,バーバラ,浜中俊,[西]小崎憲,ミヤジエムジェイ,メイショウツガル
2013/07/28,2小倉2,曇,12,3歳以上500万下,,ダ1000,14,良,0:58.6,33.6-36.4,マジッククレスト,藤岡康太,[西]藤岡健一,エイシンテキサス,エーシングリズリー
2013/07/27,3函館1,曇,1,2歳未勝利,,ダ1000,8,稍,0:59.7,35.3-36.3,ディアゴッホ,勝浦正樹,[東]高橋裕,マイネルボルソー,オクリモノ
2013/07/27,3函館1,曇,2,3歳未勝利,,ダ1700,11,稍,1:45.3,30.7-38.6,ライフトップガン,岩田康誠,[西]角田晃一,ムテキザセカンド,ヒキャクノアシ
2013/07/27,3函館1,曇,3,3歳未勝利,,芝1200,16,良,1:10.6,34.0-36.6,デイドリーマー,菱田裕二,[東]久保田貴,マイネライムライト,ナイスキャッチ
2013/07/27,3函館1,曇,4,3歳未勝利,,ダ1000,12,稍,0:59.1,34.2-36.4,バクシンパワー,城戸義政,[西]鈴木孝志,ゴールドマズル,クリノアンデス
2013/07/27,3函館1,曇,5,2歳新馬,,芝1200,7,良,1:11.0,35.2-35.8,キーンソード,三浦皇成,[東]黒岩陽一,アイノデンドウシ,サクラスマート
2013/07/27,3函館1,曇,6,3歳未勝利,,ダ1700,8,稍,1:46.4,30.5-39.2,グラマラスグロウ,古川吉洋,[東]蛯名利弘,ペプチドウインド,キクノセントロ
2013/07/27,3函館1,曇,7,3歳以上500万下,,ダ2400,10,稍,2:32.8,37.4-38.2,リアライズブラザー,岩田康誠,[西]森秀行,ロックシンガー,メイスンキャプテン
2013/07/27,3函館1,曇,8,3歳以上500万下,,芝1800,11,良,1:49.6,35.8-37.2,カッパドキア,松田大作,[西]昆貢,マイネルアルティマ,アドマイヤライン
2013/07/27,3函館1,曇,9,3歳以上500万下,,ダ1700,9,稍,1:44.5,29.6-37.8,シニスタークイーン,菱田裕二,[西]柴田光陽,アドマイヤキュート,ホワイトアルバム
2013/07/27,3函館1,曇,10,仁山特別(500万下),,芝2000,10,良,2:02.0,36.6-36.7,ヴァリアシオン,古川吉洋,[西]西園正都,メイショウテッサイ,アサクサベルーガ
