開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/07/09,1函館9,曇,1,2歳未勝利,,芝1200,7,良,1:09.9,34.7-35.2,イコサン,池添謙一,[西]長谷川浩,トラネスハープ,ベッラフロー,1:２歳,520.0
2022/07/09,1函館9,曇,2,3歳未勝利,,ダ1000,12,良,0:59.5,34.6-36.4,キュートヘスティア,横山武史,[東]辻哲英,サバンナチャンス,ファンタジックラン,2:３歳,520.0
2022/07/09,1函館9,曇,3,3歳未勝利,,ダ1700,14,良,1:47.4,30.3-39.1,フォンメイリー,斎藤新,[西]四位洋文,シャンダス,チアフルモーション,2:３歳,520.0
2022/07/09,1函館9,曇,4,3歳未勝利,,芝1800,14,良,1:49.1,37.7-35.0,ナックフローラ,角田大和,[東]杉浦宏昭,シャノワール,ホーリーウェル,2:３歳,520.0
2022/07/09,1函館9,曇,5,2歳新馬,,芝1200,13,良,1:11.1,35.3-35.8,アスクドリームモア,藤岡佑介,[西]藤原英昭,トーセンローリエ,サクラトップクリス,1:２歳,700.0
2022/07/09,1函館9,曇,6,3歳未勝利,,芝2000,14,良,2:02.5,35.3-36.8,アメジストブラック,藤岡佑介,[西]中内田充,マイネルイージス,モズユウガ,2:３歳,520.0
2022/07/09,1函館9,曇,7,3歳以上1勝クラス,,ダ1000,12,良,0:58.9,34.2-36.1,イスラアネーロ,岩田康誠,[西]吉村圭司,ユスティニアン,ヨドノゴールド,3:３歳以上,770.0
2022/07/09,1函館9,曇,8,3歳以上1勝クラス,,ダ1700,11,良,1:45.5,30.3-38.9,ロードヴァレンチ,角田大和,[東]中舘英二,リアルシング,ミラキュラスライト,3:３歳以上,770.0
2022/07/09,1函館9,曇,9,北斗特別(1勝クラス),,芝2000,7,良,2:01.2,35.4-36.4,フラワリングナイト,横山武史,[東]金成貴史,フローレスクイーン,プリファードラン,3:３歳以上,1070.0
2022/07/09,1函館9,曇,10,潮騒特別(2勝クラス),,芝1200,13,良,1:09.9,34.4-35.5,ソウテン,藤岡佑介,[東]加藤征弘,シゲルファンノユメ,アラモードバイオ,3:３歳以上,1510.0
2022/07/09,1函館9,小雨,11,マリーンS(OP),,ダ1700,14,良,1:44.0,30.4-37.1,フルデプスリーダー,横山武史,[東]斎藤誠,ウェルドーン,ロードエクレール,3:３歳以上,2200.0
2022/07/09,1函館9,小雨,12,3歳以上1勝クラス,,芝1200,14,良,1:09.4,34.1-35.3,ドロップオブライト,鷲頭虎太,[西]松永昌博,ブランデーロック,メイケイバートン,3:３歳以上,770.0
2022/07/09,2福島3,曇,1,2歳未勝利,,芝1200,10,良,1:10.4,35.0-35.4,ハンデンリリー,木幡巧也,[東]牧光二,ピンクジン,クレイプマートル,1:２歳,520.0
2022/07/09,2福島3,小雨,2,2歳未勝利,,芝1800,8,良,1:49.1,35.9-36.5,ゴッドファーザー,戸崎圭太,[東]萩原清,トーセンサウダージ,フェスティヴチャン,1:２歳,520.0
2022/07/09,2福島3,小雨,3,3歳未勝利,,ダ1150,16,稍,1:09.0,31.7-37.3,ハクサンセレーネ,菅原明良,[東]新開幸一,アイアムラベンダー,エイシンドゥルガー,2:３歳,520.0
2022/07/09,2福島3,小雨,4,3歳未勝利,,ダ1700,15,稍,1:46.5,30.1-38.5,リゼレインボー,石橋脩,[東]松山将樹,マヨン,リュウキュウカリー,2:３歳,520.0
2022/07/09,2福島3,曇,5,2歳新馬,,芝1800,11,良,1:51.2,37.6-35.6,マイネルズーメン,柴田大知,[東]和田勇介,フィールザオーラ,アンタノバラード,1:２歳,700.0
2022/07/09,2福島3,曇,6,2歳新馬,,芝1200,11,良,1:11.7,36.5-35.2,シルヴァーゴースト,柴田大知,[東]岩戸孝樹,ベアサッチャー,テンプーシャオン,1:２歳,700.0
2022/07/09,2福島3,曇,7,3歳未勝利,,芝1800,16,良,1:49.4,36.4-35.6,パトリックハンサム,内田博幸,[東]菊沢隆徳,ヒメゴゼン,マルターズデイ,2:３歳,520.0
2022/07/09,2福島3,曇,8,3歳以上1勝クラス,,ダ1700,15,稍,1:46.2,30.7-37.0,メンアットワーク,田辺裕信,[東]斎藤誠,クルル,トロンアゲイン,3:３歳以上,770.0
