開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/08/28,4小倉6,晴,9,英彦山特別(1勝クラス),,芝2000,7,良,2:01.2,38.3-34.4,アップデート,西村淳也,[西]杉山晴紀,シンシアウィッシュ,サトノヴィーナス,3:３歳以上,1070.0
2022/08/28,4小倉6,晴,10,RKB賞(2勝クラス),,ダ1700,16,良,1:45.7,30.0-37.7,リアンクール,北村友一,[西]安田隆行,カラレーション,イチネンエーグミ,3:３歳以上,1510.0
2022/08/28,4小倉6,晴,11,小倉日経OP(OP),,芝1800,11,良,1:45.5,34.7-36.1,レッドベルオーブ,幸英明,[西]藤原英昭,シュヴァリエローズ,ヴァリアメンテ,3:３歳以上,2400.0
2022/08/28,4小倉6,晴,12,3歳以上1勝クラス,,芝1200,11,良,1:07.9,33.0-34.9,ワンダーカタリナ,松若風馬,[西]河内洋,フィルムスコア,ソルトキャピタル,3:３歳以上,770.0
2022/08/27,2札幌5,曇,1,2歳未勝利,,芝1800,7,良,1:52.5,39.1-35.0,キングズレイン,横山武史,[東]手塚貴久,トーセントラム,ウインエタンセル,1:２歳,520.0
2022/08/27,2札幌5,曇,2,2歳未勝利,,芝1200,8,良,1:10.4,34.5-35.9,バロットボックス,菱田裕二,[東]宮田敬介,レイフォール,フォルテース,1:２歳,520.0
2022/08/27,2札幌5,曇,3,3歳未勝利,,ダ1000,12,良,0:59.3,35.7-35.2,ベジェサ,横山和生,[西]飯田祐史,サリーチャン,ジェネラルウィル,2:３歳,520.0
2022/08/27,2札幌5,曇,4,3歳未勝利,,ダ1700,14,良,1:46.6,29.7-38.4,ヤマニンクイッカー,柴山雄一,[東]田島俊明,カイザーレオン,ベニッシモ,2:３歳,520.0
2022/08/27,2札幌5,曇,5,2歳新馬,,ダ1700,7,良,1:45.7,30.0-37.0,ペリエール,福永祐一,[東]黒岩陽一,ユティタム,ピッチパーフェクト,1:２歳,700.0
2022/08/27,2札幌5,曇,6,3歳未勝利,,芝1500,13,良,1:30.4,30.7-35.0,ジャスティンエース,福永祐一,[西]杉山晴紀,ホートンプレインズ,シャノワール,2:３歳,520.0
2022/08/27,2札幌5,曇,7,3歳以上1勝クラス,,芝1800,14,良,1:48.4,35.9-36.3,レッドランメルト,川田将雅,[東]国枝栄,エスコバル,ディープレイヤー,3:３歳以上,770.0
2022/08/27,2札幌5,曇,8,3歳以上1勝クラス,,ダ1700,14,良,1:45.5,29.9-37.9,ネイリッカ,横山武史,[東]和田勇介,アレマーナ,レリジールダモーレ,3:３歳以上,770.0
2022/08/27,2札幌5,曇,9,ルスツ特別(1勝クラス),,芝2600,14,良,2:42.5,37.3-36.1,スカイテラス,ルメール,[東]和田正一,トラウンシュタイン,エンドウノハナ,3:３歳以上,1070.0
2022/08/27,2札幌5,曇,10,オールスターJ第1戦(2勝クラス),,芝1200,14,良,1:09.5,34.0-35.5,メイショウツツジ,武豊,[西]南井克巳,スマートルシーダ,アスクキングコング,3:３歳以上,1510.0
2022/08/27,2札幌5,曇,11,オールスターJ第2戦(3勝クラス),,芝2000,14,良,2:00.6,35.6-36.3,サクラトゥジュール,川田将雅,[東]堀宣行,ターキッシュパレス,アサケレディ,3:３歳以上,1840.0
2022/08/27,2札幌5,曇,12,ニセコ特別(1勝クラス),,ダ1700,14,良,1:45.6,29.9-37.6,メイショウジブリ,武豊,[西]南井克巳,サムハンター,メイショウフンケイ,3:３歳以上,1070.0
2022/08/27,3新潟5,晴,1,2歳未勝利,,芝1600,15,良,1:34.6,34.7-35.3,エマヌエーレ,戸崎圭太,[西]平田修,コンエネルジア,シルバースペード,1:２歳,520.0
2022/08/27,3新潟5,曇,2,3歳未勝利,,ダ1800,15,稍,1:55.1,36.1-40.6,アコークロー,丸田恭介,[東]大竹正博,ハッピーバレー,クイーンカトリーヌ,2:３歳,520.0
2022/08/27,3新潟5,曇,3,3歳未勝利,,ダ1200,14,稍,1:12.3,33.9-38.4,クイーンアポーン,Ｍ．デム,[東]土田稔,サヨノフィールド,ヒメカミノカゼ,2:３歳,520.0
2022/08/27,3新潟5,曇,4,3歳未勝利,,ダ1800,14,稍,1:54.9,37.1-39.4,ネイチャーセラピー,戸崎圭太,[東]田村康仁,ワンダージュノ,アルテラ,2:３歳,520.0
