開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/12/24,6阪神7,晴,1,2歳未勝利,,ダ1800,15,稍,1:55.8,36.9-39.8,クールミラボー,Ｃ．デム,[西]寺島良,ウェザーコック,タガノフリューゲル,1:２歳,520.0
2022/12/24,6阪神7,晴,2,2歳未勝利,,ダ1200,16,稍,1:12.6,36.0-36.6,サイレンスタイム,川田将雅,[西]安達昭夫,スペキオサレジーナ,メイショウライジン,1:２歳,520.0
2022/12/24,6阪神7,晴,3,2歳未勝利,,ダ1400,16,稍,1:26.2,34.9-38.8,ゴルデールスカー,Ｃ．デム,[西]大久保龍,セミマル,マーブルロック,1:２歳,520.0
2022/12/24,6阪神7,晴,4,2歳未勝利,,芝2000,16,良,2:01.5,37.6-35.7,セオ,岩田望来,[西]上村洋行,アイザックバローズ,アスクドゥポルテ,1:２歳,520.0
2022/12/24,6阪神7,晴,5,2歳新馬,,芝1800,18,良,1:49.1,35.0-35.4,プッシュオン,松山弘平,[西]西村真幸,ミントマーク,フォレスタドーロ,1:２歳,700.0
2022/12/24,6阪神7,晴,6,2歳新馬,,ダ1400,16,稍,1:25.4,35.2-37.4,モックモック,今村聖奈,[西]寺島良,アウトリーチ,リアルエッジ,1:２歳,700.0
2022/12/24,6阪神7,晴,7,3歳以上1勝クラス,,ダ1800,10,稍,1:54.4,38.0-38.5,ラッキーモー,ムルザバ,[西]松永幹夫,テーオーサンドニ,ブラジリアンソング,3:３歳以上,770.0
2022/12/24,6阪神7,晴,8,3歳以上2勝クラス,,ダ1400,16,稍,1:24.2,34.0-38.4,ハッピースワニー,Ｃ．デム,[西]牧浦充徳,メイショウホマレ,ヒルノアマランテ,3:３歳以上,1110.0
2022/12/24,6阪神7,晴,9,万両賞(1勝クラス),,芝1400,9,良,1:21.7,35.3-34.6,テラステラ,坂井瑠星,[西]矢作芳人,ペースセッティング,テンノメッセージ,1:２歳,1030.0
2022/12/24,6阪神7,晴,10,摩耶S(3勝クラス),,ダ1800,16,稍,1:52.0,37.5-38.1,プロミストウォリア,ムルザバ,[西]野中賢二,シダー,ロッキーサンダー,3:３歳以上,1840.0
2022/12/24,6阪神7,晴,11,阪神C(G2),,芝1400,18,良,1:20.2,33.4-35.5,ダイアトニック,岩田康誠,[西]安田隆行,グレナディアガーズ,ラウダシオン,3:３歳以上,6700.0
2022/12/24,6阪神7,晴,12,3歳以上1勝クラス,,芝2400,8,良,2:27.1,35.1-36.3,リアド,イーガン,[西]友道康夫,ケンハービンジャー,ブルーゲート,3:３歳以上,770.0
2022/12/18,5中山6,晴,1,2歳未勝利,,ダ1200,16,稍,1:12.0,34.5-37.5,グッドロマンス,津村明秀,[東]稲垣幸雄,リネンマリン,リラスカイ,1:２歳,520.0
2022/12/18,5中山6,晴,2,2歳未勝利,,ダ1800,16,稍,1:55.4,36.4-39.9,シェットランド,田辺裕信,[東]久保田貴,グランサバナ,キタノワンダー,1:２歳,520.0
2022/12/18,5中山6,晴,3,2歳未勝利,,芝1800,16,稍,1:50.6,37.3-35.9,ルージュクレセント,石川裕紀,[東]国枝栄,オーヴァルブルーム,イゾレエオリア,1:２歳,520.0
2022/12/18,5中山6,晴,4,障害3歳以上未勝利,,障2880,12,稍,3:17.3,110.0-0.0,タンジェントアーク,大江原圭,[東]田村康仁,スマートキャノン,ヤップヤップヤップ,3:３歳以上,790.0
2022/12/18,5中山6,晴,5,2歳新馬,,芝1600,16,稍,1:39.8,39.0-34.8,トゥルース,マーカン,[東]斎藤誠,エッセレンチ,リトルウインディー,1:２歳,700.0
2022/12/18,5中山6,曇,6,2歳新馬,,ダ1200,16,稍,1:13.0,34.5-38.5,レヴィナス,勝浦正樹,[東]鈴木慎太,フジジュンフェイス,アピールラン,1:２歳,700.0
2022/12/18,5中山6,晴,7,2歳未勝利,,芝1600,16,稍,1:36.0,35.1-37.2,ステラバルセロナ,木幡巧也,[東]菊川正達,ニシノトレンディー,メタルスピード,1:２歳,520.0
2022/12/18,5中山6,晴,8,3歳以上1勝クラス,,ダ1800,15,稍,1:53.7,37.5-39.0,サクセスエース,戸崎圭太,[東]竹内正洋,ロイヤルダンス,デルマタモン,3:３歳以上,770.0
