開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/09/03,4小倉7,雨,5,2歳新馬,,芝1200,7,重,1:10.1,35.4-34.7,フロムダスク,松山弘平,[西]森秀行,ヨウシタンレイ,ダンシングニードル,1:２歳,700.0
2022/09/03,4小倉7,雨,6,3歳未勝利,,ダ1000,14,重,0:58.3,34.0-35.6,サンライズホーク,国分優作,[西]牧浦充徳,シックザイン,ユーコバローズ,2:３歳,520.0
2022/09/03,4小倉7,曇,7,3歳以上1勝クラス,,芝1800,14,重,1:47.3,36.3-35.5,サジェス,団野大成,[西]中尾秀正,アスクコンナモンダ,スタティスティクス,3:３歳以上,770.0
2022/09/03,4小倉7,曇,8,3歳以上1勝クラス,,芝1200,15,重,1:08.8,34.0-34.8,クァンタムレルム,角田大河,[西]石橋守,ナリタローゼ,ヤマニンアンフィル,3:３歳以上,770.0
2022/09/03,4小倉7,曇,9,筑後川特別(2勝クラス),,芝1800,10,重,1:47.7,36.4-36.2,アナゴサン,松山弘平,[西]牧田和弥,ヤマニンサルバム,ホウオウジョルノ,3:３歳以上,1510.0
2022/09/03,4小倉7,曇,10,天草特別(2勝クラス),,ダ1700,16,重,1:44.0,30.3-36.6,ヒロノシュン,和田竜二,[西]川村禎彦,タイキドミニオン,ニホンピロハーバー,3:３歳以上,1510.0
2022/09/03,4小倉7,曇,11,テレQ杯(3勝クラス),,芝1200,18,重,1:07.7,32.9-34.8,セルフィー,松若風馬,[西]鮫島一歩,クリノマジン,ショウナンアリアナ,3:３歳以上,1840.0
2022/09/03,4小倉7,曇,12,3歳以上1勝クラス,,ダ1700,14,重,1:43.8,29.0-37.9,ハイエストポイント,今村聖奈,[西]鈴木孝志,ケイアイメビウス,エピックジョイ,3:３歳以上,770.0
2022/08/28,2札幌6,曇,1,2歳未勝利,,芝1500,8,良,1:31.0,29.2-37.8,コスモフーレイ,丹内祐次,[西]五十嵐忠,メリオルヴィータ,パクパクデスワ,1:２歳,520.0
2022/08/28,2札幌6,曇,2,3歳未勝利,,ダ1700,14,良,1:46.4,30.1-37.8,ダノンマイソウル,川田将雅,[西]矢作芳人,パフオブウインド,タマモケンタウルス,2:３歳,520.0
2022/08/28,2札幌6,曇,3,3歳未勝利,,ダ1000,12,良,1:00.4,35.7-36.6,メリヴェイユ,小林凌大,[東]伊藤圭三,ベルベリス,パレフォーコン,2:３歳,520.0
2022/08/28,2札幌6,曇,4,3歳未勝利,,ダ1700,14,良,1:46.5,30.1-38.3,ジューンポンポン,横山和生,[東]和田勇介,サクラジェンヌ,ベアビリーブ,2:３歳,520.0
2022/08/28,2札幌6,晴,5,2歳新馬,,芝1800,7,良,1:51.1,37.8-35.3,フォトンブルー,武豊,[西]武幸四郎,エルデストサン,ミッキーグロリア,1:２歳,700.0
2022/08/28,2札幌6,晴,6,3歳未勝利,,芝2000,16,良,2:02.7,36.2-35.4,ムガ,古川吉洋,[西]大根田裕,イルモンド,グランドゴールド,2:３歳,520.0
2022/08/28,2札幌6,晴,7,3歳以上1勝クラス,,ダ1000,12,良,0:59.2,35.0-36.0,ミツカネプルート,丹内祐次,[東]清水英克,トランペットシェル,ギャラントマナー,3:３歳以上,770.0
2022/08/28,2札幌6,晴,8,3歳以上1勝クラス,,芝1500,14,良,1:29.6,30.7-35.0,アグリ,川田将雅,[西]安田隆行,ディープリッチ,ブランデーロック,3:３歳以上,770.0
2022/08/28,2札幌6,晴,9,小樽特別(1勝クラス),,芝1200,16,良,1:09.2,34.0-35.2,ヒルノローザンヌ,松山弘平,[西]西村真幸,キャニオニング,スクリーンショット,3:３歳以上,1070.0
2022/08/28,2札幌6,晴,10,オールスターJ第3戦(2勝クラス),,ダ1700,12,良,1:44.5,29.4-37.1,メンアットワーク,松山弘平,[東]斎藤誠,ユウゲン,コスモセイリュウ,3:３歳以上,1510.0
2022/08/28,2札幌6,晴,11,キーンランドC(G3),,芝1200,15,良,1:09.1,34.5-34.6,ヴェントヴォーチェ,ルメール,[西]牧浦充徳,ウインマーベル,ヴァトレニ,3:３歳以上,4300.0
2022/08/28,2札幌6,晴,12,オールスターJ第4戦(2勝クラス),,芝1800,14,良,1:49.2,37.7-35.2,アインゲーブング,バシュロ,[東]黒岩陽一,カフジアスール,メイショウラナキラ,3:３歳以上,1510.0
