開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/09/18,4中山4,雨,1,2歳未勝利,,ダ1200,12,良,1:12.2,34.7-37.5,ニフェーデービル,田辺裕信,[東]中舘英二,サイタブラウン,コウセイエミオト,1:２歳,520.0
2022/09/18,4中山4,曇,2,2歳未勝利,,芝2000,14,良,2:02.5,36.0-35.9,ウインエタンセル,丹内祐次,[東]高木登,シルバーニース,ジュドー,1:２歳,520.0
2022/09/18,4中山4,雨,3,2歳未勝利,,ダ1800,12,良,1:56.1,37.3-39.4,アレクサ,斎藤新,[東]斎藤誠,リネンマンボ,シャノンフォールズ,1:２歳,520.0
2022/09/18,4中山4,雨,4,2歳新馬,,芝1200,16,良,1:10.2,35.3-34.9,スピードオブライト,石川裕紀,[東]相沢郁,マルチャン,ルーフ,1:２歳,700.0
2022/09/18,4中山4,曇,5,2歳新馬,,芝1600,16,稍,1:38.6,37.6-35.6,メインクーン,Ｍ．デム,[東]林徹,スノーファンタジー,ルージュアズライト,1:２歳,700.0
2022/09/18,4中山4,曇,6,3歳以上1勝クラス,,ダ1800,12,稍,1:52.4,36.4-38.6,ロードバルドル,三浦皇成,[東]稲垣幸雄,デュアルレインボー,アウグスト,3:３歳以上,770.0
2022/09/18,4中山4,雨,7,3歳以上1勝クラス,,ダ1200,13,重,1:10.2,34.5-35.7,アウトパフォーム,横山武史,[東]栗田徹,ダイチラファール,マイネルシトラス,3:３歳以上,770.0
2022/09/18,4中山4,雨,8,3歳以上1勝クラス,,芝1800,14,稍,1:50.4,35.7-36.1,ウインピクシス,松岡正海,[東]上原博之,エレガントチャーム,アンフィニドール,3:３歳以上,770.0
2022/09/18,4中山4,雨,9,浦安特別(2勝クラス),,ダ1200,15,不,1:10.5,33.9-36.6,エリモグリッター,内田博幸,[東]中野栄治,キタノブレイド,エクサープト,3:３歳以上,1510.0
2022/09/18,4中山4,雨,10,レインボーS(3勝クラス),,芝1800,15,重,1:49.9,36.3-36.4,ロングラン,丹内祐次,[東]和田勇介,アナゴサン,サンタグラシア,3:３歳以上,1840.0
2022/09/18,4中山4,雨,11,ラジオ日本賞(OP),,ダ1800,16,不,1:50.3,36.6-37.2,アシャカトブ,丹内祐次,[東]小笠倫弘,ウィリアムバローズ,ウシュバテソーロ,3:３歳以上,2200.0
2022/09/18,4中山4,雨,12,3歳以上1勝クラス,,芝1200,16,重,1:10.6,34.6-36.0,タッカーシルバー,横山武史,[東]鈴木伸尋,スクリーンショット,サクラカレント,3:３歳以上,770.0
2022/09/18,5中京4,曇,1,2歳未勝利,,ダ1200,10,良,1:13.2,35.8-37.4,ノースディーバ,坂井瑠星,[西]鮫島一歩,ペプチドハドソン,クールジャーマン,1:２歳,520.0
2022/09/18,5中京4,雨,2,2歳未勝利,,ダ1800,7,良,1:55.1,36.9-40.5,ツウカイリアル,幸英明,[西]庄野靖志,モーメントキャッチ,ペイシャハヤブサ,1:２歳,520.0
2022/09/18,5中京4,晴,3,2歳未勝利,,芝1200,8,良,1:07.9,33.5-34.4,ビッグシーザー,幸英明,[西]西園正都,ダンシングニードル,グランツベリー,1:２歳,520.0
2022/09/18,5中京4,晴,4,2歳新馬,,ダ1400,13,良,1:25.7,34.6-38.6,ルーカスミノル,荻野極,[西]本田優,ディキシーガンナー,カズペトシーン,1:２歳,700.0
2022/09/18,5中京4,晴,5,2歳新馬,,芝2000,11,良,2:01.6,37.4-34.2,ハーツコンチェルト,松山弘平,[東]武井亮,アルナージェイン,ギャラン,1:２歳,700.0
2022/09/18,5中京4,晴,6,3歳以上1勝クラス,,ダ1800,11,良,1:52.5,37.3-37.5,ダノンフォーナイン,川田将雅,[西]音無秀孝,アルムブラーヴ,ソウルユニバンス,3:３歳以上,770.0
2022/09/18,5中京4,晴,7,3歳以上1勝クラス,,芝2000,15,良,1:59.2,35.7-35.1,シンシアウィッシュ,浜中俊,[西]吉村圭司,ロマンシングブルー,エバーシャドネー,3:３歳以上,770.0
2022/09/18,5中京4,曇,8,3歳以上1勝クラス,,ダ1200,15,良,1:11.7,34.8-36.9,サンライズホーク,国分優作,[西]牧浦充徳,スリードレフォン,ロードオルデン,3:３歳以上,770.0
