開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/06/18,3阪神1,曇,1,障害3歳以上OP,,障3110,11,良,3:28.1,105.0-0.0,サンティーニ,五十嵐雄,[東]尾関知人,ヴァーダイト,ロイヤルアッシュ,3:３歳以上,1350.0
2022/06/18,3阪神1,曇,2,3歳未勝利,,芝2400,13,良,2:27.2,37.5-34.8,リッチブラック,藤岡康太,[西]友道康夫,サンセットクラウド,ハイグッドエース,2:３歳,520.0
2022/06/18,3阪神1,曇,3,3歳未勝利,,ダ1800,13,良,1:55.1,37.6-37.3,ハギノメーテル,小崎綾也,[西]寺島良,エルザストラウム,ブランアルディ,2:３歳,520.0
2022/06/18,3阪神1,曇,4,障害3歳以上未勝利,,障2970,9,良,3:21.7,107.1-0.0,タイセイトレイル,平沢健治,[西]小林真也,メイショウヤシャ,ファイナルマズル,3:３歳以上,790.0
2022/06/18,3阪神1,曇,5,2歳新馬,,芝1600,12,良,1:36.8,37.4-34.1,ファントムシーフ,和田竜二,[西]西村真幸,ピヌスアモリス,ガルヴァナイズ,1:２歳,700.0
2022/06/18,3阪神1,曇,6,3歳未勝利,,ダ1400,16,良,1:25.7,35.5-37.9,クインズジュピタ,松山弘平,[西]新谷功一,マイネルレノン,ワンダーウィルク,2:３歳,520.0
2022/06/18,3阪神1,曇,7,3歳以上1勝クラス,,芝2000,9,良,2:01.9,36.5-35.0,ウィンドリッパー,川田将雅,[西]清水久詞,バリコノユメ,ブラックシールド,3:３歳以上,770.0
2022/06/18,3阪神1,曇,8,3歳以上1勝クラス,,ダ1800,15,良,1:53.0,36.8-38.2,ビーアイオラクル,松本大輝,[西]牧田和弥,プリモスペランツァ,メイショウマントル,3:３歳以上,770.0
2022/06/18,3阪神1,晴,9,皆生特別(2勝クラス),,芝1200,11,良,1:07.9,33.6-34.3,テイエムスパーダ,国分恭介,[西]五十嵐忠,テイエムトッキュウ,ブッシュガーデン,3:３歳以上,1510.0
2022/06/18,3阪神1,晴,10,垂水S(3勝クラス),,芝1800,12,良,1:46.6,36.4-34.1,イズジョーノキセキ,和田竜二,[西]石坂公一,ノースザワールド,アールドヴィーヴル,3:３歳以上,1840.0
2022/06/18,3阪神1,晴,11,米子S(L),,芝1600,16,良,1:32.9,34.5-35.0,ウインカーネリアン,三浦皇成,[東]鹿戸雄一,カイザーミノル,クラヴァシュドール,3:３歳以上,2500.0
2022/06/18,3阪神1,晴,12,3歳以上1勝クラス,,ダ1400,16,良,1:24.7,35.4-36.8,ライラボンド,長岡禎仁,[西]清水久詞,サトノテンペスト,レイワホマレ,3:３歳以上,770.0
2022/06/12,1函館2,晴,1,3歳未勝利,,芝1200,16,良,1:08.8,33.4-35.4,メルヴィル,武豊,[西]音無秀孝,キューランブラー,マヒナライズ,2:３歳,520.0
2022/06/12,1函館2,晴,2,3歳未勝利,,ダ1700,14,良,1:47.3,29.8-38.9,アレマーナ,鮫島克駿,[西]松下武士,ミルトイグニス,パフオブウインド,2:３歳,520.0
2022/06/12,1函館2,晴,3,3歳未勝利,,ダ1000,10,良,0:59.2,34.9-36.0,エバニスタ,角田大和,[西]角田晃一,キリシマタウン,オクシデンタル,2:３歳,520.0
2022/06/12,1函館2,晴,4,3歳未勝利,,芝2000,14,良,2:01.0,35.1-36.5,ゴルトシュミーデ,西村淳也,[西]村山明,ヴァンデスト,ムガ,2:３歳,520.0
2022/06/12,1函館2,晴,5,2歳新馬,,芝1200,9,良,1:09.5,34.1-35.4,クリダーム,武豊,[西]須貝尚介,ミシェラドラータ,トラネスハープ,1:２歳,700.0
2022/06/12,1函館2,晴,6,3歳未勝利,,芝1800,12,良,1:48.2,36.1-35.6,ファインバーグ,池添謙一,[西]清水久詞,シャノワール,イルモンド,2:３歳,520.0
2022/06/12,1函館2,晴,7,3歳以上1勝クラス,,ダ1000,12,良,0:58.7,34.5-35.7,ダンスウィズジョイ,小林凌大,[東]伊藤圭三,ユスティニアン,ヨドノゴールド,3:３歳以上,770.0
2022/06/12,1函館2,晴,8,3歳以上1勝クラス,,芝1200,14,良,1:08.9,33.9-35.0,ヤマニンルリュール,鮫島克駿,[西]木原一良,メイケイバートン,タッカーシルバー,3:３歳以上,770.0
