開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/11/26,5東京7,曇,9,カトレアS(OP),,ダ1600,10,稍,1:36.6,34.9-37.2,コンティノアール,レーン,[西]矢作芳人,ミラーオブマインド,ジャスリー,1:２歳,1600.0
2022/11/26,5東京7,曇,10,シャングリラS(3勝クラス),,ダ1400,14,稍,1:23.2,35.2-35.8,ロードシュトローム,内田博幸,[西]清水久詞,レーヴリアン,クリーンスレイト,3:３歳以上,1840.0
2022/11/26,5東京7,曇,11,キャピタルS(L),,芝1600,18,良,1:32.5,34.5-34.5,ララクリスティーヌ,菅原明良,[西]斉藤崇史,トリプルエース,ノルカソルカ,3:３歳以上,2500.0
2022/11/26,5東京7,曇,12,3歳以上2勝クラス,,芝1600,13,良,1:33.6,36.3-34.0,リアグラシア,ルメール,[東]木村哲也,ニシノスーベニア,ショーヒデキラ,3:３歳以上,1110.0
2022/11/26,5阪神7,曇,1,2歳未勝利,,ダ1800,11,稍,1:53.6,37.6-37.4,ジョヴィアン,Ｃ．デム,[西]奥村豊,フィッシュポンド,カッチュッコ,1:２歳,520.0
2022/11/26,5阪神7,曇,2,2歳未勝利,,ダ1200,13,稍,1:12.4,34.9-37.5,タイセイランナー,今村聖奈,[西]牧浦充徳,グランファラオ,レヴィアタン,1:２歳,520.0
2022/11/26,5阪神7,曇,3,2歳未勝利,,芝1400,16,良,1:21.0,34.6-34.8,テンノメッセージ,Ｃ．デム,[西]高柳大輔,ジューンオレンジ,サウンドレイラ,1:２歳,520.0
2022/11/26,5阪神7,曇,4,2歳新馬,,ダ1800,16,稍,1:53.6,37.8-37.8,オーサムリザルト,武豊,[西]池江泰寿,クールミラボー,ササヤキ,1:２歳,700.0
2022/11/26,5阪神7,曇,5,2歳新馬,,芝1600,18,良,1:35.3,36.5-34.3,クファシル,ムーア,[西]池添学,テンクウハット,アスクビートルズ,1:２歳,700.0
2022/11/26,5阪神7,曇,6,3歳以上1勝クラス,,ダ2000,9,稍,2:06.0,36.4-37.3,オブジェダート,鮫島克駿,[西]橋口慎介,ジューンアマデウス,ソリダリティ,3:３歳以上,770.0
2022/11/26,5阪神7,曇,7,3歳以上1勝クラス,,ダ1200,15,稍,1:11.9,35.2-36.7,クレド,高倉稜,[西]田中克典,グッドグロウス,メイショウクリフト,3:３歳以上,770.0
2022/11/26,5阪神7,曇,8,3歳以上2勝クラス,,ダ1800,13,稍,1:51.5,35.6-38.6,ミッキーヌチバナ,Ｃ．デム,[西]高橋亮,キングズソード,シンヨモギネス,3:３歳以上,1110.0
2022/11/26,5阪神7,晴,9,江坂特別(2勝クラス),,芝2600,11,良,2:37.7,36.5-35.0,タイムオブフライト,吉田隼人,[西]辻野泰之,レベランス,サンセットクラウド,3:３歳以上,1510.0
2022/11/26,5阪神7,晴,10,茨木S(3勝クラス),,ダ1800,16,稍,1:50.3,36.5-36.8,ヘラルドバローズ,松山弘平,[西]寺島良,クロニクル,メイショウユズルハ,3:３歳以上,1840.0
2022/11/26,5阪神7,晴,11,ラジオN杯京都2歳S(G3),,芝2000,15,良,2:00.5,35.9-35.7,グリューネグリーン,Ｍ．デム,[東]相沢郁,トップナイフ,ヴェルテンベルク,1:２歳,3300.0
2022/11/26,5阪神7,晴,12,3歳以上2勝クラス,,芝1200,16,良,1:08.1,33.9-34.2,ヨシノイースター,富田暁,[西]中尾秀正,メイショウドウドウ,シャークスポット,3:３歳以上,1110.0
2022/11/20,3福島6,曇,1,2歳未勝利,,ダ1150,16,良,1:09.6,32.0-37.6,エコロレジーナ,佐々木大,[東]菊沢隆徳,ディーズメイト,カマラードマリー,1:２歳,520.0
2022/11/20,3福島6,曇,2,2歳未勝利,,ダ1700,15,良,1:48.8,30.2-39.6,フランコルシャン,武藤雅,[東]高木登,コパノパサディナ,シンメリーチャン,1:２歳,520.0
2022/11/20,3福島6,曇,3,3歳以上1勝クラス,,ダ1700,15,良,1:46.7,30.9-37.8,ヒデノレインボー,原優介,[西]梅田智之,ブライトホルン,タガノリバイバー,3:３歳以上,770.0
2022/11/20,3福島6,曇,4,障害3歳以上未勝利,,障2770,12,良,3:01.9,107.0-0.0,ジューンベロシティ,高田潤,[西]武英智,イベリア,トーセンインパルス,3:３歳以上,790.0
