開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/01/23,1小倉4,雨,1,3歳未勝利,,ダ1700,14,稍,1:48.9,30.1-40.4,ヴァランシエンヌ,藤岡康太,[西]西村真幸,ウインメイフラワー,レガーミ,2:３歳,520.0
2022/01/23,1小倉4,雨,2,3歳未勝利,,芝1800,16,稍,1:51.1,35.9-38.1,ワーフデール,横山和生,[西]森田直行,ナックフローラ,シエル,2:３歳,520.0
2022/01/23,1小倉4,雨,3,4歳以上1勝クラス,,ダ1000,13,稍,0:58.7,33.9-36.1,キュウドウクン,松本大輝,[西]森秀行,デアリングウーマン,エルズリー,4:４歳以上,770.0
2022/01/23,1小倉4,雨,4,障害4歳以上未勝利,,障2860,12,重,3:12.3,108.0-0.0,エミーリオ,草野太郎,[東]田中剛,エイムアンドエンド,ランスオブプラーナ,4:４歳以上,790.0
2022/01/23,1小倉4,雨,5,3歳新馬,,芝1800,16,重,1:51.9,37.1-37.4,ツッチーフェイス,小沢大仁,[西]今野貞一,スウィートスカー,グッドヴィンテージ,2:３歳,600.0
2022/01/23,1小倉4,雨,6,3歳未勝利,,芝1200,18,重,1:10.1,33.7-36.4,ミッキーハーモニー,横山和生,[東]萩原清,ダテボレアス,コルベイユ,2:３歳,520.0
2022/01/23,1小倉4,雨,7,3歳未勝利,,芝2000,14,重,2:04.5,36.0-38.5,メイショウウネビ,角田大和,[西]本田優,レッドファーロ,イズジョーアーサー,2:３歳,520.0
2022/01/23,1小倉4,雨,8,4歳以上1勝クラス,,ダ1700,16,重,1:45.9,30.5-38.1,アラモードバイオ,鮫島克駿,[西]新谷功一,シゲルバクハツ,キットサクラサク,4:４歳以上,770.0
2022/01/23,1小倉4,雨,9,八幡特別(1勝クラス),,芝1200,16,重,1:10.2,33.5-36.7,スズノヤマト,古川吉洋,[東]高橋裕,ニシノリース,ヤマニンガラッシア,4:４歳以上,1070.0
2022/01/23,1小倉4,雨,10,海の中道特別(2勝クラス),,芝2600,12,重,2:44.6,37.1-38.2,マイネルコロンブス,丹内祐次,[東]清水英克,アルバーシャ,ロワンディシー,4:４歳以上,1510.0
2022/01/23,1小倉4,雨,11,豊前S(3勝クラス),,ダ1700,14,重,1:43.7,29.6-37.8,ロッシュローブ,浜中俊,[西]田中克典,スズカデレヤ,タイセイアゲイン,4:４歳以上,1840.0
2022/01/23,1小倉4,雨,12,4歳以上1勝クラス,,芝2000,15,重,2:04.3,36.6-37.1,シーニックウェイ,浜中俊,[西]武幸四郎,マッハモンルード,ヒットザシーン,4:４歳以上,770.0
2022/01/22,1中山7,晴,1,3歳未勝利,,ダ1200,16,良,1:12.0,34.2-37.8,サカエショウ,横山武史,[東]大竹正博,キタノブレイド,ダルダヌス,2:３歳,520.0
2022/01/22,1中山7,晴,2,3歳未勝利,,ダ1800,13,良,1:56.8,36.9-41.6,イーサンバーニング,江田照男,[東]中野栄治,ラインメッセージ,ブルーシグナル,2:３歳,520.0
2022/01/22,1中山7,晴,3,3歳新馬,,ダ1200,16,良,1:12.3,34.6-37.7,クールライズ,永野猛蔵,[東]伊藤圭三,ライズザトーチ,デライトアゲン,2:３歳,600.0
2022/01/22,1中山7,晴,4,3歳新馬,,ダ1800,16,良,1:56.8,39.4-38.4,ジョイス,横山武史,[東]斎藤誠,ラートリー,アオカミ,2:３歳,600.0
2022/01/22,1中山7,晴,5,3歳未勝利,,芝1600,16,良,1:35.3,35.3-36.3,エスペラント,ルメール,[東]武藤善則,レイヴンズコー,キスアンドテル,2:３歳,520.0
2022/01/22,1中山7,晴,6,3歳未勝利,,芝2000,14,良,2:02.7,37.0-36.9,エンギダルマ,横山武史,[東]手塚貴久,レッドミラージュ,ロジスピード,2:３歳,520.0
2022/01/22,1中山7,晴,7,3歳1勝クラス,,ダ1200,16,良,1:11.9,33.9-38.0,アイヴォリードレス,ルメール,[東]菊沢隆徳,リオンラファール,アーサーテソーロ,2:３歳,750.0
2022/01/22,1中山7,晴,8,4歳以上1勝クラス,,ダ1800,14,良,1:53.1,36.3-39.3,クリーンドリーム,横山武史,[東]鈴木伸尋,ピュアジャッジ,ワカミヤクオーレ,4:４歳以上,770.0
