開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/12/18,5中山6,晴,9,舞浜特別(2勝クラス),,ダ1200,16,稍,1:10.9,32.8-38.1,ナックドロップス,勝浦正樹,[東]杉浦宏昭,ウィンダミア,テイエムアトム,3:３歳以上,1510.0
2022/12/18,5中山6,晴,10,北総S(3勝クラス),,ダ1800,13,稍,1:52.7,36.8-37.3,ヴァルツァーシャル,三浦皇成,[東]高木登,オンザライン,メンアットワーク,3:３歳以上,1840.0
2022/12/18,5中山6,晴,11,ディセンバーS(L),,芝1800,16,稍,1:48.4,36.1-37.5,ショウナンマグマ,Ｍ．デム,[東]尾関知人,サクラトゥジュール,ウイングレイテスト,3:３歳以上,2600.0
2022/12/18,5中山6,晴,12,3歳以上1勝クラス,,芝2500,12,稍,2:38.6,32.4-35.4,ブローザホーン,戸崎圭太,[東]中野栄治,ボンベール,エリカヴァレリア,3:３歳以上,770.0
2022/12/18,6中京6,晴,1,2歳未勝利,,ダ1800,15,良,1:56.1,38.5-39.2,ケイエイト,丸山元気,[西]羽月友彦,ミヤジシャルマン,マコトヴィクラント,1:２歳,520.0
2022/12/18,6中京6,晴,2,3歳以上1勝クラス,,ダ1900,11,良,2:03.1,31.2-41.0,ルーパステソーロ,ムルザバ,[東]加藤士津,バイス,エミサソウツバサ,3:３歳以上,770.0
2022/12/18,6中京6,晴,3,3歳以上1勝クラス,,ダ1400,16,良,1:25.9,34.6-39.3,トランキリテ,団野大成,[西]松永幹夫,ニシノスピカ,ワンダーアマルフィ,3:３歳以上,770.0
2022/12/18,6中京6,晴,4,2歳未勝利,,芝2000,18,良,2:02.9,37.2-36.7,カネフラ,斎藤新,[西]高橋康之,ノレッジビューティ,ワレハウミノコ,1:２歳,520.0
2022/12/18,6中京6,晴,5,2歳新馬,,芝1400,18,良,1:23.0,35.3-35.9,プウスカンドゥール,横山琉人,[西]坂口智康,ノヴィアル,メイショウミヨシノ,1:２歳,700.0
2022/12/18,6中京6,晴,6,3歳以上1勝クラス,,ダ1800,13,良,1:56.5,38.0-40.9,エピックジョイ,浜中俊,[西]武幸四郎,シゲルオトヒメ,ミスカイウラニ,3:３歳以上,770.0
2022/12/18,6中京6,晴,7,3歳以上1勝クラス,,芝1600,16,良,1:35.3,35.9-35.6,オーソレミオ,横山和生,[西]昆貢,ディオ,コスモエクスプレス,3:３歳以上,770.0
2022/12/18,6中京6,晴,8,3歳以上1勝クラス,,ダ1800,10,良,1:55.4,37.3-40.3,スナークレジスト,ムルザバ,[西]森秀行,キミコソシャチョウ,サトミノマロン,3:３歳以上,770.0
2022/12/18,6中京6,晴,9,寒椿賞(1勝クラス),,ダ1400,15,良,1:26.1,35.0-38.6,ニシノカシミヤ,永野猛蔵,[東]伊藤圭三,ロードフォンス,フルメタルボディー,1:２歳,1030.0
2022/12/18,6中京6,晴,10,有松特別(2勝クラス),,芝1200,16,良,1:08.5,33.2-35.3,アビエルト,荻野極,[西]杉山佳明,ガリレイ,サトノルーチェ,3:３歳以上,1510.0
2022/12/18,6中京6,晴,11,コールドムーンS(OP),,ダ1400,16,良,1:24.1,35.3-36.6,リフレイム,野中悠太,[東]黒岩陽一,タイセイサムソン,グレートウォリアー,3:３歳以上,2200.0
2022/12/18,6中京6,晴,12,尾張特別(2勝クラス),,芝2200,12,良,2:13.6,35.9-35.2,シュトルーヴェ,菱田裕二,[東]堀宣行,エイカイマッケンロ,タガノカイ,3:３歳以上,1510.0
2022/12/18,6阪神6,晴,1,2歳未勝利,,ダ1800,12,良,1:55.0,37.6-39.6,ギリギリチョップ,坂井瑠星,[西]大久保龍,ラキッシュ,マルモルミエール,1:２歳,520.0
2022/12/18,6阪神6,晴,2,2歳未勝利,,ダ1200,16,良,1:14.2,34.8-39.4,スモーキンビリー,武豊,[西]音無秀孝,グランファラオ,ブラーヴ,1:２歳,520.0
2022/12/18,6阪神6,晴,3,2歳未勝利,,芝1600,15,良,1:35.3,36.0-34.5,ハーパー,イーガン,[西]友道康夫,メイショウコボケ,ロッソジュリア,1:２歳,520.0
2022/12/18,6阪神6,晴,4,2歳未勝利,,芝1800,15,良,1:47.5,35.0-35.8,ショウナンバシット,福永祐一,[西]須貝尚介,ストーンヘンジ,ソニックライト,1:２歳,520.0
