開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/01/30,1中京10,曇,5,3歳未勝利,,芝1600,13,良,1:34.7,35.7-35.2,アンジェリーナ,横山典弘,[西]昆貢,コスタボニータ,マヒナライズ,2:３歳,520.0
2022/01/30,1中京10,曇,6,3歳新馬,,芝2000,18,良,2:01.8,37.0-35.6,ブラックブロッサム,松山弘平,[西]斉藤崇史,ダノンソフィア,ファインバーグ,2:３歳,600.0
2022/01/30,1中京10,曇,7,4歳以上1勝クラス,,ダ1800,9,良,1:56.0,39.3-38.7,ファーストソリスト,団野大成,[西]吉村圭司,ワイドアウェイク,ウォーターアンク,4:４歳以上,770.0
2022/01/30,1中京10,曇,8,4歳以上2勝クラス,,ダ1800,11,良,1:54.3,39.1-37.0,ヴァンヤール,荻野極,[西]庄野靖志,タイキフォース,ロスコフ,4:４歳以上,1110.0
2022/01/30,1中京10,曇,9,刈谷特別(2勝クラス),,芝1600,10,良,1:34.5,35.8-35.2,フラーズダルム,松山弘平,[西]松永昌博,メモリーエフェクト,ジャッカル,4:４歳以上,1510.0
2022/01/30,1中京10,曇,10,美濃S(3勝クラス),,芝2200,11,良,2:14.6,37.4-34.3,パトリック,松山弘平,[西]岡田稲男,ニホンピロタイズ,カレンルシェルブル,4:４歳以上,1840.0
2022/01/30,1中京10,曇,11,シルクロードS(G3),,芝1200,18,良,1:08.1,33.6-34.5,メイケイエール,池添謙一,[西]武英智,シャインガーネット,ナランフレグ,4:４歳以上,4100.0
2022/01/30,1中京10,曇,12,4歳以上1勝クラス,,ダ1200,16,良,1:12.6,35.0-37.6,レオパルドミノル,横山典弘,[西]本田優,レベルタウン,ララシャンドン,4:４歳以上,770.0
2022/01/30,1小倉6,曇,1,3歳未勝利,,ダ1700,14,良,1:49.7,30.4-39.8,レリジールダモーレ,斎藤新,[西]高橋義忠,スパークルアイズ,ランスオブウェイブ,2:３歳,520.0
2022/01/30,1小倉6,曇,2,3歳未勝利,,芝1200,16,良,1:09.3,34.1-35.2,タッカーシルバー,小林凌大,[東]鈴木伸尋,ウインクルシャープ,ソングフォーユー,2:３歳,520.0
2022/01/30,1小倉6,曇,3,3歳未勝利,,ダ1000,13,良,1:00.2,34.7-37.1,キョウエイゾロ,小林凌大,[東]伊坂重信,ロサロッサーナ,ドクターマンボウ,2:３歳,520.0
2022/01/30,1小倉6,曇,4,障害4歳以上未勝利,,障2860,12,良,3:09.8,104.1-0.0,グランドレグルス,蓑島靖典,[東]伊藤伸一,サンティーニ,レッドゼノン,4:４歳以上,790.0
2022/01/30,1小倉6,曇,5,3歳新馬,,芝1200,18,良,1:10.0,34.9-35.1,サンダビューク,秋山稔樹,[東]蛯名利弘,ヤマニンサルバム,グンター,2:３歳,600.0
2022/01/30,1小倉6,曇,6,3歳未勝利,,芝1800,14,良,1:49.8,37.1-36.3,サンライズスコール,松若風馬,[西]石坂公一,シゲルローズマリー,バーニングサン,2:３歳,520.0
2022/01/30,1小倉6,曇,7,4歳以上1勝クラス,,ダ1700,16,良,1:45.9,30.0-38.6,ラヴィータエベラ,小沢大仁,[西]田中克典,トーホウスザク,シゲルヒカルダイヤ,4:４歳以上,770.0
2022/01/30,1小倉6,曇,8,4歳以上1勝クラス,,芝1200,12,良,1:08.9,33.6-35.3,マイトレジャーフジ,秋山稔樹,[西]牧田和弥,アスクキングコング,ホウオウエンジェル,4:４歳以上,770.0
2022/01/30,1小倉6,曇,9,宝満山特別(1勝クラス),,芝2600,10,良,2:41.3,38.0-36.0,トーホウバロン,菱田裕二,[西]石坂公一,ギンノサジ,マイネルクロンヌ,4:４歳以上,1070.0
2022/01/30,1小倉6,曇,10,平尾台特別(2勝クラス),,ダ1700,13,良,1:46.6,30.7-38.1,ピクシーメイデン,吉田隼人,[西]野中賢二,スマートアリエル,ダイヤレイジング,4:４歳以上,1510.0
2022/01/30,1小倉6,曇,11,巌流島S(3勝クラス),,芝1200,18,良,1:07.3,32.8-34.5,メイショウミモザ,丹内祐次,[西]池添兼雄,アーズローヴァー,グランレイ,4:４歳以上,1840.0
2022/01/30,1小倉6,曇,12,4歳以上1勝クラス,,芝2000,14,良,2:00.2,35.0-37.5,ダノンターキッシュ,藤岡康太,[西]寺島良,エレフセリア,ニホンピロマリブ,4:４歳以上,770.0
