開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/12/04,6阪神2,曇,1,2歳未勝利,,ダ1400,13,稍,1:26.1,35.2-38.5,ジュンウィンダム,岩田望来,[西]浜田多実,アナベルヒマワリ,レオキー,1:２歳,520.0
2022/12/04,6阪神2,曇,2,2歳未勝利,,芝2000,11,良,2:01.4,36.9-34.7,スマートファントム,坂井瑠星,[西]石橋守,セオ,ファームツエンティ,1:２歳,520.0
2022/12/04,6阪神2,曇,3,2歳未勝利,,ダ1800,11,稍,1:57.0,37.9-39.1,スズノハマヤ,吉田隼人,[西]石坂公一,バックトゥザライト,タガノチェイス,1:２歳,520.0
2022/12/04,6阪神2,曇,4,障害3歳以上未勝利,,障2970,8,良,3:26.9,109.1-0.0,リーガルマナー,森一馬,[西]四位洋文,ランドフェニックス,トーセンオリジン,3:３歳以上,790.0
2022/12/04,6阪神2,曇,5,2歳新馬,,芝1800,14,良,1:47.6,35.7-34.4,トンジンチ,藤岡佑介,[西]藤原英昭,ランヴァル,アイザックバローズ,1:２歳,700.0
2022/12/04,6阪神2,曇,6,2歳新馬,,ダ1400,12,稍,1:25.6,35.7-37.6,インヒズアイズ,坂井瑠星,[西]矢作芳人,バトゥーキ,メイショウピース,1:２歳,700.0
2022/12/04,6阪神2,曇,7,3歳以上1勝クラス,,ダ1800,9,稍,1:53.4,37.5-37.5,ラインオブソウル,吉田隼人,[西]音無秀孝,メイショウマントル,ファンジオ,3:３歳以上,770.0
2022/12/04,6阪神2,曇,8,3歳以上2勝クラス,,ダ1400,15,稍,1:25.3,35.2-38.1,スズカマクフィ,藤岡佑介,[西]橋田満,フローラルビアンカ,メタモルフォーゼ,3:３歳以上,1110.0
2022/12/04,6阪神2,曇,9,さざんか賞(1勝クラス),,芝1200,8,良,1:08.2,34.1-34.1,ミルトクレイモー,岩田望来,[西]中村直也,ダンシングニードル,イコサン,1:２歳,1030.0
2022/12/04,6阪神2,曇,10,逆瀬川S(3勝クラス),,芝1800,12,良,1:46.3,35.2-34.1,ドーブネ,吉田隼人,[西]武幸四郎,ストーリア,アサケレディ,3:３歳以上,1840.0
2022/12/04,6阪神2,曇,11,ギャラクシーS(OP),,ダ1400,14,稍,1:23.8,35.5-36.4,デンコウリジエール,秋山真一,[西]荒川義之,バトルクライ,ボイラーハウス,3:３歳以上,2200.0
2022/12/04,6阪神2,曇,12,3歳以上2勝クラス,,芝1400,12,良,1:21.1,35.2-34.1,リヴェール,坂井瑠星,[西]鮫島一歩,サイヤダンサー,アルトシュタット,3:３歳以上,1110.0
2022/12/03,5中山1,曇,1,2歳未勝利,,ダ1200,16,稍,1:12.3,34.2-38.1,セイウンダマシイ,内田博幸,[東]武市康男,デイズオブドリーム,ダークンストーミー,1:２歳,520.0
2022/12/03,5中山1,晴,2,2歳未勝利,,ダ1800,16,稍,1:56.1,37.7-39.8,ワタシデイイデスカ,内田博幸,[東]本間忍,リヨン,ブレードランナー,1:２歳,520.0
2022/12/03,5中山1,晴,3,2歳未勝利,,芝1600,15,良,1:34.6,35.3-35.4,エミュー,菅原明良,[東]和田正一,レッドバレンティア,トロピカルライト,1:２歳,520.0
2022/12/03,5中山1,晴,4,2歳未勝利,,ダ1800,16,稍,1:55.5,37.8-38.3,フクチャンキング,岩田望来,[東]加藤征弘,レイズカイザー,リーゼノアール,1:２歳,520.0
2022/12/03,5中山1,曇,5,2歳新馬,,芝1200,16,良,1:09.8,34.3-35.5,フォースターデイズ,横山武史,[東]木村哲也,ステラヴェスパー,レゼルノワール,1:２歳,700.0
2022/12/03,5中山1,曇,6,2歳新馬,,ダ1200,16,良,1:12.9,35.1-37.8,ラックスアットゼア,石川裕紀,[東]斎藤誠,リラスカイ,マジックタッチ,1:２歳,700.0
2022/12/03,5中山1,曇,7,3歳以上1勝クラス,,ダ1800,11,良,1:54.3,37.3-38.2,グリモリオ,マーカン,[東]菊沢隆徳,クインズミモザ,メイショウホオズキ,3:３歳以上,770.0
2022/12/03,5中山1,曇,8,イルミネーションJS(OP),,障3570,14,良,4:00.1,106.1-0.0,ミッキーメテオ,五十嵐雄,[東]西田雄一,アサクサゲンキ,ビレッジイーグル,3:３歳以上,1650.0
