開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/11/06,3福島2,晴,1,2歳未勝利,,ダ1700,11,良,1:49.5,30.2-41.4,コスモバラタ,原優介,[東]武市康男,ミスターキング,サンタモニカビーチ,1:２歳,520.0
2022/11/06,3福島2,晴,2,2歳未勝利,,芝1200,16,良,1:09.1,33.5-35.6,ミルトクレイモー,永島まな,[西]中村直也,トロピカルヒーロー,イースターエッグ,1:２歳,520.0
2022/11/06,3福島2,晴,3,3歳以上1勝クラス,,ダ1700,15,良,1:45.4,30.1-38.3,スマートムーラン,秋山真一,[西]大久保龍,タマモバンケット,エナハツホ,3:３歳以上,770.0
2022/11/06,3福島2,晴,4,障害3歳以上未勝利,,障2750,12,良,3:01.9,106.1-0.0,タマモワカムシャ,小牧加矢,[西]五十嵐忠,ジャディード,ミッキーセサミ,3:３歳以上,790.0
2022/11/06,3福島2,晴,5,2歳新馬,,芝1200,16,良,1:10.5,34.4-36.1,トラベログ,丸山元気,[東]岩戸孝樹,ユカリプレリュード,シンデレラスマイル,1:２歳,700.0
2022/11/06,3福島2,晴,6,2歳未勝利,,芝1800,16,良,1:49.9,35.5-37.1,マイレーヌ,斎藤新,[東]斎藤誠,エリダヌス,デルマオシダシ,1:２歳,520.0
2022/11/06,3福島2,晴,7,3歳以上1勝クラス,,ダ1150,15,良,1:08.5,31.3-37.2,ナサ,亀田温心,[西]藤沢則雄,ナツイロノオトメ,エコロワカ,3:３歳以上,770.0
2022/11/06,3福島2,晴,8,3歳以上1勝クラス,,芝2000,16,良,2:00.7,35.1-36.7,ブルーロワイヤル,角田大和,[西]音無秀孝,オメガデラックス,テーオーソロス,3:３歳以上,770.0
2022/11/06,3福島2,晴,9,高湯温泉特別(1勝クラス),,芝1800,15,良,1:48.9,35.5-36.3,シゲルローズマリー,斎藤新,[西]渡辺薫彦,シュホ,マイネルパリオート,3:３歳以上,1070.0
2022/11/06,3福島2,晴,10,三陸特別(2勝クラス),,芝2600,15,良,2:39.3,36.0-38.1,トラウンシュタイン,斎藤新,[西]奥村豊,シャインユニバンス,サンセットクラウド,3:３歳以上,1510.0
2022/11/06,3福島2,晴,11,フルーツラインC(3勝クラス),,ダ1150,13,良,1:08.1,31.2-36.9,ヤマトコウセイ,小林脩斗,[東]武井亮,マラードザレコード,ジゲン,3:３歳以上,1840.0
2022/11/06,3福島2,晴,12,3歳以上1勝クラス,,芝1200,16,良,1:09.5,33.3-36.2,アスターディゴン,角田大和,[西]中竹和也,エナジーグラン,シゲルオテンバ,3:３歳以上,770.0
2022/11/06,5東京2,晴,1,2歳未勝利,,ダ1600,11,良,1:38.6,35.7-37.1,ラフエイジアン,田辺裕信,[東]中舘英二,スノーパトロール,タマモロック,1:２歳,520.0
2022/11/06,5東京2,晴,2,2歳未勝利,,芝1600,15,良,1:34.5,35.1-34.9,エバーハピネス,吉田豊,[東]久保田貴,イッツオンリーユー,アップトゥミー,1:２歳,520.0
2022/11/06,5東京2,晴,3,2歳未勝利,,芝2000,10,良,2:02.1,37.2-34.7,アームブランシュ,吉田豊,[東]竹内正洋,ワレハウミノコ,ラバタンシン,1:２歳,520.0
2022/11/06,5東京2,晴,4,2歳新馬,,ダ1300,16,良,1:20.7,30.9-37.0,サニーサフラン,坂井瑠星,[東]中野栄治,アンジュール,クレセントウイング,1:２歳,700.0
2022/11/06,5東京2,晴,5,2歳新馬,,芝1800,10,良,1:48.9,38.0-33.6,レッドロスタム,ルメール,[東]国枝栄,ジーククローネ,デルマモナーク,1:２歳,700.0
2022/11/06,5東京2,晴,6,2歳新馬,,芝1400,17,良,1:22.9,35.7-35.0,ブルーイングリーン,山田敬士,[東]小手川準,カフェブルーム,ナムラレオ,1:２歳,700.0
2022/11/06,5東京2,晴,7,3歳以上1勝クラス,,ダ1600,12,良,1:38.4,36.5-36.6,シャーマンズケイブ,マーカン,[東]尾関知人,グリュースゴット,サトミノマロン,3:３歳以上,770.0
2022/11/06,5東京2,晴,8,3歳以上2勝クラス,,ダ1400,16,良,1:24.2,35.2-36.5,レオノーレ,戸崎圭太,[西]安田隆行,ハッピースワニー,ハイアムズビーチ,3:３歳以上,1110.0
