開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/11/06,5東京2,晴,9,百日草特別(1勝クラス),,芝2000,9,良,1:59.7,36.8-33.9,キングズレイン,ルメール,[東]手塚貴久,ロードプレイヤー,ヒシルリアン,1:２歳,1030.0
2022/11/06,5東京2,晴,10,錦秋S(3勝クラス),,ダ1600,16,良,1:36.7,35.3-36.4,バトルクライ,戸崎圭太,[東]高木登,ガンダルフ,クリーンスレイト,3:３歳以上,1840.0
2022/11/06,5東京2,晴,11,アルゼンチン共和国杯(G2),,芝2500,18,良,2:31.1,29.5-34.9,ブレークアップ,田辺裕信,[東]黒岩陽一,ハーツイストワール,ヒートオンビート,3:３歳以上,5700.0
2022/11/06,5東京2,晴,12,3歳以上2勝クラス,,芝1400,14,良,1:21.1,35.8-33.5,ミスボニータ,坂井瑠星,[東]斎藤誠,シュヴェルトライテ,スリートップキズナ,3:３歳以上,1110.0
2022/11/06,5阪神2,晴,1,2歳未勝利,,ダ1800,8,良,1:54.6,37.7-38.5,ドゥラリアル,岩田康誠,[西]上村洋行,アズマサクラエモン,タイセイウォリアー,1:２歳,520.0
2022/11/06,5阪神2,晴,2,2歳未勝利,,ダ1400,12,良,1:25.7,35.8-37.5,アームズレイン,横山武史,[西]上村洋行,レゾルシオン,ディキシーガンナー,1:２歳,520.0
2022/11/06,5阪神2,晴,3,2歳未勝利,,芝2000,6,良,2:03.9,37.8-34.4,フリームファクシ,川田将雅,[西]須貝尚介,アンタッチャブル,リコッチ,1:２歳,520.0
2022/11/06,5阪神2,晴,4,2歳新馬,,ダ1200,11,良,1:14.2,36.2-38.0,ルイス,角田大河,[西]角田晃一,エーテルノカゼ,アルティジャナーレ,1:２歳,700.0
2022/11/06,5阪神2,晴,5,2歳新馬,,芝2000,13,良,2:02.5,37.7-35.1,ノーブルクライ,福永祐一,[西]友道康夫,センチュリヒロイン,セッション,1:２歳,700.0
2022/11/06,5阪神2,晴,6,2歳新馬,,芝1600,17,良,1:35.8,36.9-33.6,バースクライ,福永祐一,[西]千田輝彦,ベルシャンブル,サウンドレイラ,1:２歳,700.0
2022/11/06,5阪神2,晴,7,3歳以上1勝クラス,,ダ1800,12,良,1:52.2,36.3-38.3,パーティーベル,横山和生,[西]松永幹夫,メイクアリープ,モズタンジロウ,3:３歳以上,770.0
2022/11/06,5阪神2,晴,8,3歳以上2勝クラス,,ダ1200,16,良,1:11.9,34.5-37.4,ニューフロンティア,吉田隼人,[西]田中克典,ミユキアイラブユー,エスシーミホーク,3:３歳以上,1110.0
2022/11/06,5阪神2,晴,9,もちの木賞(1勝クラス),,ダ1800,7,良,1:55.3,37.9-37.7,デルマソトガケ,松若風馬,[西]音無秀孝,コンティノアール,サトノミスチーフ,1:２歳,1030.0
2022/11/06,5阪神2,晴,10,道頓堀S(3勝クラス),,芝1200,10,良,1:08.3,34.5-33.8,ジャスパージャック,川田将雅,[西]森秀行,キミワクイーン,ワンスカイ,3:３歳以上,1840.0
2022/11/06,5阪神2,晴,11,みやこS(G3),,ダ1800,16,良,1:51.6,37.3-37.4,サンライズホープ,幸英明,[西]羽月友彦,ハギノアレグリアス,オメガパフューム,3:３歳以上,4000.0
2022/11/06,5阪神2,晴,12,3歳以上2勝クラス,,芝1600,9,良,1:32.6,35.9-34.6,ルージュスティリア,福永祐一,[西]藤原英昭,ダノンティンパニー,セルバーグ,3:３歳以上,1110.0
2022/11/05,3福島1,晴,1,2歳未勝利,,ダ1150,16,良,1:09.5,31.7-37.8,ビルカール,柴田善臣,[東]水野貴広,エコロレジーナ,ルクスメテオール,1:２歳,520.0
2022/11/05,3福島1,晴,2,2歳未勝利,,芝1200,16,良,1:09.4,33.5-35.9,オーサムサンライズ,永島まな,[西]石坂公一,カッテミル,ブーバー,1:２歳,520.0
2022/11/05,3福島1,晴,3,3歳以上1勝クラス,,ダ1700,15,良,1:45.2,29.8-37.3,ジュリエットパール,菊沢一樹,[西]西村真幸,タガノリバイバー,スマートビクター,3:３歳以上,770.0
2022/11/05,3福島1,晴,4,障害3歳以上OP,,障3350,14,良,3:42.8,106.1-0.0,ナギサ,森一馬,[西]本田優,レーヴドオルフェ,ギガバッケン,3:３歳以上,1350.0
