開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/01/16,1小倉2,曇,9,宇佐特別(2勝クラス),,芝1800,14,良,1:46.5,34.5-36.7,ニホンピロタイズ,吉田隼人,[西]大橋勇樹,ハーランズハーツ,アナゴサン,4:４歳以上,1510.0
2022/01/16,1小倉2,曇,10,小郡特別(2勝クラス),,芝1200,12,良,1:08.2,32.8-35.4,メメントモリ,西村淳也,[西]池添学,メイショウエニシア,ミアグア,4:４歳以上,1510.0
2022/01/16,1小倉2,曇,11,門司S(OP),,ダ1700,15,良,1:45.0,29.7-37.0,エクレアスパークル,荻野極,[西]今野貞一,ニューモニュメント,スマッシングハーツ,4:４歳以上,2200.0
2022/01/16,1小倉2,曇,12,4歳以上1勝クラス,,芝2000,12,良,2:00.9,35.0-36.0,フォレスタ,角田大和,[東]田中清隆,ウインミニヨン,ゲンパチムサシ,4:４歳以上,770.0
2022/01/15,1中山5,晴,1,3歳未勝利,,ダ1200,16,稍,1:12.8,34.4-38.4,アレクサンドラ,Ｍ．デム,[東]矢野英一,ピカリエ,アリススプリングス,2:３歳,520.0
2022/01/15,1中山5,晴,2,3歳未勝利,,ダ1800,16,稍,1:55.5,38.4-39.0,ギャラクシーナイト,菊沢一樹,[東]菊沢隆徳,オヤノナナヒカリ,バックスクリーン,2:３歳,520.0
2022/01/15,1中山5,晴,3,3歳未勝利,,ダ1200,16,稍,1:13.2,34.1-39.1,アポロマジェスティ,吉田豊,[東]稲垣幸雄,ペイシャブライティ,ニシノフウジン,2:３歳,520.0
2022/01/15,1中山5,晴,4,3歳新馬,,ダ1800,8,稍,1:57.4,39.5-39.5,グリューヴルム,石橋脩,[西]大久保龍,スペイスフォース,ドルズプライスレス,2:３歳,600.0
2022/01/15,1中山5,晴,5,3歳未勝利,,芝2000,13,良,2:04.4,38.4-36.1,オウケンボルト,Ｍ．デム,[東]土田稔,ゴールデンアワー,オウケンムーンアイ,2:３歳,520.0
2022/01/15,1中山5,曇,6,4歳以上1勝クラス,,ダ1800,10,良,1:55.9,38.9-38.8,ルドヴィクス,菅原明良,[東]久保田貴,タイセイマーベル,ジンフラッシュ,4:４歳以上,770.0
2022/01/15,1中山5,曇,7,4歳以上1勝クラス,,ダ1200,16,良,1:11.6,34.0-37.6,マイヨアポア,小林脩斗,[東]和田正一,スイートカルデア,ビーマイベイビー,4:４歳以上,770.0
2022/01/15,1中山5,晴,8,4歳以上2勝クラス,,ダ1800,15,良,1:53.7,37.2-39.1,ホウオウルバン,内田博幸,[東]池上昌和,タイセイスラッガー,クリーンスレイト,4:４歳以上,1110.0
2022/01/15,1中山5,晴,9,菜の花賞(1勝クラス),,芝1600,11,良,1:35.1,35.3-36.5,サウンドビバーチェ,石橋脩,[西]高柳大輔,フミバレンタイン,ニシノタマユラ,2:３歳,1030.0
2022/01/15,1中山5,晴,10,アレキサンドライトS(3勝クラス),,ダ1800,12,良,1:53.6,38.3-38.3,デュアライズ,菅原明良,[東]中舘英二,バイシュラバナ,ノーブルシルエット,4:４歳以上,1840.0
2022/01/15,1中山5,晴,11,カーバンクルS(OP),,芝1200,16,良,1:08.7,33.1-35.6,サンライズオネスト,北村宏司,[西]河内洋,マリアズハート,マイネルジェロディ,4:４歳以上,2300.0
2022/01/15,1中山5,晴,12,4歳以上2勝クラス,,芝2200,11,良,2:16.7,38.5-35.3,ブレークアップ,永野猛蔵,[東]黒岩陽一,ボーンジーニアス,チャックネイト,4:４歳以上,1110.0
2022/01/15,1中京5,曇,1,3歳未勝利,,ダ1800,10,良,1:55.6,36.3-40.2,ディパッセ,池添謙一,[西]高柳大輔,ミアステラ,ブランニューデイ,2:３歳,520.0
2022/01/15,1中京5,曇,2,3歳未勝利,,ダ1400,13,良,1:26.1,35.2-38.6,バスマティ,ルメール,[東]藤沢和雄,デルマセドナ,ルショコラ,2:３歳,520.0
2022/01/15,1中京5,曇,3,3歳未勝利,,ダ1900,9,良,2:03.9,31.9-38.7,ケイアイスペース,ルメール,[西]西村真幸,カレンアップラウゾ,ロイエンタール,2:３歳,520.0
2022/01/15,1中京5,曇,4,3歳新馬,,ダ1400,16,良,1:26.6,35.7-38.1,ナパージュケイク,団野大成,[西]笹田和秀,オンザダブル,エイシンスキャンプ,2:３歳,600.0
