開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/11/19,3福島5,晴,9,三春駒特別(1勝クラス),,芝1800,16,良,1:49.1,36.3-36.0,ウインシュクラン,西村淳也,[東]鹿戸雄一,グランドゴールド,マイネルパリオート,3:３歳以上,1070.0
2022/11/19,3福島5,晴,10,西郷特別(2勝クラス),,ダ1150,16,良,1:08.3,30.7-37.6,ヴァリアント,菱田裕二,[西]茶木太樹,ナックドロップス,メイショウミツヤス,3:３歳以上,1510.0
2022/11/19,3福島5,晴,11,みちのくS(3勝クラス),,芝1200,15,良,1:09.7,33.6-36.1,ダークペイジ,荻野極,[西]吉村圭司,スンリ,ショウナンバービー,3:３歳以上,1840.0
2022/11/19,3福島5,晴,12,3歳以上1勝クラス,,芝2000,16,良,2:01.7,35.0-36.5,エニシノウタ,藤田菜七,[西]笹田和秀,ブローザホーン,ブラックボイス,3:３歳以上,770.0
2022/11/19,5東京5,晴,1,2歳未勝利,,ダ1300,16,良,1:19.8,30.8-36.2,ニジュウダンサー,横山武史,[東]尾関知人,メイデンタワー,ヨロ,1:２歳,520.0
2022/11/19,5東京5,晴,2,2歳未勝利,,芝2000,14,良,2:00.3,35.8-34.2,スキルヴィング,ルメール,[東]木村哲也,ユイノオトコヤマ,ユイアングレイス,1:２歳,520.0
2022/11/19,5東京5,晴,3,2歳未勝利,,ダ1600,16,良,1:40.4,35.6-39.2,サンデュエル,マーカン,[東]栗田徹,コレクテイニア,エコロドゥネス,1:２歳,520.0
2022/11/19,5東京5,晴,4,2歳新馬,,ダ1400,16,良,1:25.5,36.7-36.6,グレートサンドシー,川田将雅,[西]中内田充,ホロニックパス,リネンマリン,1:２歳,700.0
2022/11/19,5東京5,晴,5,2歳新馬,,芝1600,14,良,1:35.7,37.3-33.3,モズメイメイ,ルメール,[西]音無秀孝,ニシノトレンディー,ハリケーンリッジ,1:２歳,700.0
2022/11/19,5東京5,晴,6,2歳1勝クラス,,芝1400,9,良,1:20.8,34.3-34.7,バグラダス,菅原明良,[東]嘉藤貴行,ティニア,キョウエイブリッサ,1:２歳,750.0
2022/11/19,5東京5,晴,7,3歳以上2勝クラス,,ダ1400,16,良,1:24.0,35.1-36.8,テーオーステルス,松山弘平,[西]奥村豊,テイエムアトム,ベストリーガード,3:３歳以上,1110.0
2022/11/19,5東京5,晴,8,秋陽ジャンプS(OP),,障3110,14,良,3:27.3,104.0-0.0,コウユーヌレエフ,森一馬,[西]斉藤崇史,ニシノデイジー,テイエムタツマキ,3:３歳以上,1650.0
2022/11/19,5東京5,晴,9,晩秋S(3勝クラス),,ダ2100,16,良,2:11.0,30.4-37.9,ディクテオン,川田将雅,[西]吉岡辰弥,ダノンラスター,シダー,3:３歳以上,1840.0
2022/11/19,5東京5,晴,10,秋色S(3勝クラス),,芝1600,16,良,1:32.0,34.7-34.1,ジャスティンスカイ,レーン,[西]友道康夫,レッドモンレーヴ,アヴェラーレ,3:３歳以上,1840.0
2022/11/19,5東京5,晴,11,東京スポーツ杯2歳S(G2),,芝1800,11,良,1:45.8,35.2-34.9,ガストリック,三浦皇成,[東]上原博之,ダノンザタイガー,ハーツコンチェルト,1:２歳,3800.0
2022/11/19,5東京5,晴,12,3歳以上1勝クラス,,芝1600,18,良,1:33.1,34.9-34.3,サイルーン,ムーア,[東]堀宣行,ホウオウプレミア,ヴルカーノ,3:３歳以上,770.0
2022/11/19,5阪神5,晴,1,2歳未勝利,,ダ1400,15,良,1:26.1,35.4-38.5,レゾルシオン,岩田望来,[西]鈴木孝志,キングオブザナイル,マーブルロック,1:２歳,520.0
2022/11/19,5阪神5,晴,2,2歳未勝利,,ダ1800,11,良,1:55.7,38.6-38.0,ペイシャハヤブサ,角田大河,[西]吉田直弘,ロングウッド,タイガースパーク,1:２歳,520.0
2022/11/19,5阪神5,晴,3,2歳未勝利,,芝1800,13,良,1:47.9,36.2-34.6,ミタマ,岩田望来,[西]上村洋行,ハッピーアズラリー,タイセイフェリーク,1:２歳,520.0
2022/11/19,5阪神5,晴,4,2歳未勝利,,芝2000,13,良,2:02.3,36.8-35.2,ジュンツバメガエシ,Ｃ．デム,[西]友道康夫,セオ,トノパー,1:２歳,520.0
