開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/04/02,2阪神3,晴,1,3歳未勝利,,ダ1400,16,良,1:25.3,35.0-37.7,ラクスバラディー,岩田望来,[西]清水久詞,ラニカイ,オーガスタスカイ,2:３歳,520.0
2022/04/02,2阪神3,晴,2,3歳未勝利,,ダ1800,12,良,1:55.0,37.1-38.8,ヴォルゴグラード,鮫島克駿,[西]牧田和弥,ロードマゼラン,グローレジェンド,2:３歳,520.0
2022/04/02,2阪神3,晴,3,3歳未勝利,,ダ1200,16,良,1:13.3,36.1-37.2,スリードレフォン,富田暁,[西]木原一良,テイエムヒマラヤ,タツフェーヴル,2:３歳,520.0
2022/04/02,2阪神3,晴,4,3歳未勝利,,芝1800,18,良,1:47.3,35.8-34.4,ラリベラ,松本大輝,[西]安田隆行,チェルノボーグ,チョッピー,2:３歳,520.0
2022/04/02,2阪神3,晴,5,3歳1勝クラス,,ダ1800,13,良,1:52.1,36.4-38.0,ディパッセ,池添謙一,[西]高柳大輔,グリューヴルム,コパノニコルソン,2:３歳,750.0
2022/04/02,2阪神3,晴,6,4歳以上1勝クラス,,芝1400,17,良,1:21.0,34.5-35.0,メイショウホシアイ,菱田裕二,[西]高橋亮,エイシンピクセル,ビップランバン,4:４歳以上,770.0
2022/04/02,2阪神3,晴,7,4歳以上1勝クラス,,ダ1200,14,良,1:12.9,36.4-36.5,ロードサージュ,川須栄彦,[西]庄野靖志,ナムラボス,サウンドプリズム,4:４歳以上,770.0
2022/04/02,2阪神3,晴,8,三木ホースランドJS(OP),,障3140,14,良,3:32.3,105.1-0.0,タイキフロリゼル,北沢伸也,[西]橋田満,ペガーズ,ヒルノアローザ,4:４歳以上,1650.0
2022/04/02,2阪神3,晴,9,アザレア賞(1勝クラス),,芝2400,8,良,2:29.6,38.1-34.0,インプレス,鮫島克駿,[西]佐々木晶,シェルビーズアイ,アップデート,2:３歳,1030.0
2022/04/02,2阪神3,晴,10,ラジオ関西賞仲春特別(2勝クラス),,芝1200,14,良,1:08.4,34.0-34.4,エーティーメジャー,古川吉洋,[西]四位洋文,スキップ,メイショウハボタン,4:４歳以上,1510.0
2022/04/02,2阪神3,晴,11,コーラルS(L),,ダ1400,16,良,1:23.5,33.7-38.1,スマートダンディー,秋山真一,[西]石橋守,メイショウアリソン,オーロラテソーロ,4:４歳以上,2300.0
2022/04/02,2阪神3,晴,12,4歳以上2勝クラス,,ダ1800,14,良,1:52.7,37.3-38.0,アジャストザルート,川田将雅,[西]池添学,メイショウヨシテル,サステナブル,4:４歳以上,1110.0
2022/03/27,3中山2,晴,1,3歳未勝利,,ダ1800,16,重,1:55.6,37.4-39.3,ハローサブリナ,戸崎圭太,[東]黒岩陽一,クオーレドーロ,レーヴディノエル,2:３歳,520.0
2022/03/27,3中山2,晴,2,3歳未勝利,,ダ1200,16,重,1:11.1,34.6-36.5,セイウンハルカニ,戸崎圭太,[東]竹内正洋,ホウオウノーサイド,ケイアイユニバース,2:３歳,520.0
2022/03/27,3中山2,曇,3,3歳未勝利,,ダ1800,16,重,1:53.9,37.8-38.4,オヤノナナヒカリ,内田博幸,[東]宮田敬介,マヨン,パフオブウインド,2:３歳,520.0
2022/03/27,3中山2,曇,4,3歳未勝利,,芝1800,16,重,1:50.4,37.1-36.3,ヤマニンパニータ,江田照男,[東]辻哲英,イルモンド,ヒドゥンキング,2:３歳,520.0
2022/03/27,3中山2,曇,5,3歳1勝クラス,,ダ1200,15,重,1:10.7,33.3-37.4,ミユキアイラブユー,永野猛蔵,[東]小島茂之,ウィンダミア,ライラボンド,2:３歳,750.0
2022/03/27,3中山2,曇,6,4歳以上1勝クラス,,ダ1800,11,重,1:53.5,37.1-38.4,スイートフィル,菅原明良,[東]菊川正達,ミュアウッズ,ビーマイセルフ,4:４歳以上,770.0
2022/03/27,3中山2,曇,7,4歳以上1勝クラス,,ダ1200,15,重,1:11.7,34.6-37.1,トミケンカラバティ,永野猛蔵,[東]尾形和幸,スリーマイトコーズ,アイスマン,4:４歳以上,770.0
2022/03/27,3中山2,曇,8,4歳以上2勝クラス,,芝1800,11,重,1:48.8,37.4-35.8,ヒルノダカール,古川吉洋,[西]北出成人,スズカノロッソ,ルドヴィクス,4:４歳以上,1110.0
