開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/11/13,5東京4,晴,1,2歳未勝利,,ダ1400,16,良,1:26.8,35.3-39.1,テンコマンドゥール,津村明秀,[東]矢野英一,サイタブラウン,アンプレッセシチー,1:２歳,520.0
2022/11/13,5東京4,晴,2,2歳未勝利,,芝1800,12,良,1:48.2,36.7-34.8,コレペティトール,岩田望来,[西]中竹和也,リチャ,スピーディブレイク,1:２歳,520.0
2022/11/13,5東京4,晴,3,2歳未勝利,,芝1400,17,良,1:21.6,34.4-35.1,トーセンローリエ,戸崎圭太,[東]小笠倫弘,アルマロクザン,トロピカルライト,1:２歳,520.0
2022/11/13,5東京4,晴,4,2歳未勝利,,ダ1600,15,良,1:39.1,35.3-39.2,タカシ,マーカン,[東]鹿戸雄一,モンテイゾラ,エッグスラット,1:２歳,520.0
2022/11/13,5東京4,曇,5,2歳新馬,,芝1800,9,良,1:50.8,39.5-33.5,ソールオリエンス,戸崎圭太,[東]手塚貴久,レーベンスティール,ルーシアン,1:２歳,700.0
2022/11/13,5東京4,曇,6,2歳新馬,,芝1600,8,良,1:36.6,38.6-33.7,トラマンダーレ,マーカン,[東]鹿戸雄一,スリーアイランド,パニックボタン,1:２歳,700.0
2022/11/13,5東京4,曇,7,3歳以上1勝クラス,,ダ1600,16,良,1:37.0,35.7-36.8,ヴァーンフリート,マーカン,[東]手塚貴久,スパークインザアイ,ホワイトクロウ,3:３歳以上,770.0
2022/11/13,5東京4,曇,8,3歳以上2勝クラス,,ダ1300,15,良,1:17.2,28.7-36.8,アルファマム,戸崎圭太,[西]佐々木晶,マイステージ,プレシオーソ,3:３歳以上,1110.0
2022/11/13,5東京4,曇,9,銀嶺S(3勝クラス),,ダ1400,14,良,1:24.0,34.5-37.6,ゴールドパラディン,岩田望来,[西]吉岡辰弥,ゴダイリキ,イグザルト,3:３歳以上,1840.0
2022/11/13,5東京4,曇,10,ユートピアS(3勝クラス),,芝1800,15,良,1:46.5,36.0-34.1,ルージュエヴァイユ,戸崎圭太,[東]黒岩陽一,ルース,タガノパッション,3:３歳以上,1840.0
2022/11/13,5東京4,曇,11,オーロC(L),,芝1400,18,良,1:20.6,34.5-34.2,ウインシャーロット,石川裕紀,[東]和田正一,メイショウチタン,トリプルエース,3:３歳以上,2500.0
2022/11/13,5東京4,曇,12,3歳以上2勝クラス,,芝1600,11,良,1:34.4,36.5-33.9,セッタレダスト,津村明秀,[東]嘉藤貴行,ミモザイエロー,ロードカテドラル,3:３歳以上,1110.0
2022/11/13,5阪神4,曇,1,2歳未勝利,,ダ1800,11,良,1:55.6,38.9-37.8,ジャスパーバローズ,フォーリ,[西]清水久詞,イサイアス,ショウナンアキドン,1:２歳,520.0
2022/11/13,5阪神4,小雨,2,2歳未勝利,,ダ1200,14,良,1:13.9,35.7-38.2,エーティースピカ,川端海翼,[西]木原一良,ペプチドハドソン,ゴーマックス,1:２歳,520.0
2022/11/13,5阪神4,雨,3,2歳未勝利,,芝1400,14,良,1:23.0,34.9-36.3,メテオリート,Ｃ．デム,[西]吉岡辰弥,シャルラハロート,スリーブリランテ,1:２歳,520.0
2022/11/13,5阪神4,雨,4,2歳未勝利,,芝1600,10,稍,1:34.7,35.5-34.7,ユリーシャ,松山弘平,[西]中村直也,セーヌドゥレーヴ,アラメダ,1:２歳,520.0
2022/11/13,5阪神4,雨,5,2歳新馬,,芝1800,7,稍,1:50.3,37.5-34.7,サンライズピース,吉田隼人,[西]河内洋,ジュンフカリ,メグスタス,1:２歳,700.0
2022/11/13,5阪神4,雨,6,3歳以上1勝クラス,,ダ1800,12,稍,1:51.6,36.9-36.6,サンライズアリオン,松山弘平,[西]平田修,ワンダフルトゥデイ,メイショウマントル,3:３歳以上,770.0
2022/11/13,5阪神4,雨,7,3歳以上2勝クラス,,ダ2000,11,重,2:03.1,34.6-37.3,ジュタロウ,武豊,[西]河内洋,シルバーエース,シェイリーン,3:３歳以上,1110.0
2022/11/13,5阪神4,雨,8,3歳以上2勝クラス,,芝2200,14,重,2:15.0,35.0-36.8,ミクソロジー,ムーア,[西]辻野泰之,ダークエクリプス,ブラックシールド,3:３歳以上,1110.0
