開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/03/12,2中山5,晴,9,鎌ケ谷特別(2勝クラス),,ダ1800,16,良,1:53.5,36.3-38.8,アベックフォルス,戸崎圭太,[東]加藤士津,タイセイスラッガー,ヨンク,4:４歳以上,1510.0
2022/03/12,2中山5,晴,10,アクアマリンS(3勝クラス),,芝1200,15,良,1:07.9,33.0-34.9,チェアリングソング,Ｍ．デム,[東]青木孝文,トキメキ,ジュビリーヘッド,4:４歳以上,1840.0
2022/03/12,2中山5,晴,11,中山牝馬S(G3),,芝1800,16,良,1:46.8,36.2-35.0,クリノプレミアム,松岡正海,[東]伊藤伸一,アブレイズ,ミスニューヨーク,4:４歳以上,3800.0
2022/03/12,2中山5,晴,12,4歳以上2勝クラス,,芝1200,16,良,1:08.8,34.0-34.8,シュアーヴアリア,勝浦正樹,[東]高橋裕,マウンテンムスメ,ルミナスライン,4:４歳以上,1110.0
2022/03/12,2中京1,晴,1,3歳未勝利,,ダ1400,16,良,1:25.2,35.0-37.8,ミユキアイラブユー,小林脩斗,[東]小島茂之,アルマイメル,ドルズプライスレス,2:３歳,520.0
2022/03/12,2中京1,晴,2,3歳未勝利,,ダ1800,13,良,1:56.1,37.7-38.9,タガノカンデラ,城戸義政,[西]奥村豊,ウェイバックホーム,エリザベスミノル,2:３歳,520.0
2022/03/12,2中京1,晴,3,3歳未勝利,,芝1400,18,良,1:21.1,34.7-34.9,メイケイバートン,松本大輝,[西]中竹和也,イラーレ,メイショウソラフネ,2:３歳,520.0
2022/03/12,2中京1,晴,4,3歳未勝利,,ダ1800,15,良,1:54.2,36.4-39.7,サンライズロナウド,亀田温心,[西]安田隆行,ウォータージオード,クロノスミノル,2:３歳,520.0
2022/03/12,2中京1,晴,5,3歳未勝利,,芝2200,14,良,2:14.3,35.7-35.0,レッドバリエンテ,藤岡佑介,[西]中内田充,ミッキーフローガ,コントゥラット,2:３歳,520.0
2022/03/12,2中京1,晴,6,3歳1勝クラス,,ダ1800,16,良,1:54.6,37.2-39.0,デアノヴァ,宮崎北斗,[東]伊坂重信,メイショウユズルハ,マリオロード,2:３歳,750.0
2022/03/12,2中京1,晴,7,4歳以上1勝クラス,,ダ1400,16,良,1:24.9,35.0-37.8,ウーゴ,太宰啓介,[西]高橋亮,ワンダースティング,コングールテソーロ,4:４歳以上,770.0
2022/03/12,2中京1,晴,8,4歳以上1勝クラス,,ダ1900,15,良,2:01.0,29.9-39.0,ヤマニンスプレモ,角田大和,[西]茶木太樹,エコロカナワン,ランカンカン,4:４歳以上,770.0
2022/03/12,2中京1,晴,9,伊良湖特別(2勝クラス),,ダ1200,16,良,1:11.7,35.0-36.7,イバル,小崎綾也,[西]小崎憲,レディオマジック,アッティーヴォ,4:４歳以上,1510.0
2022/03/12,2中京1,晴,10,恋路ケ浜特別(2勝クラス),,芝2000,16,良,1:59.2,36.1-35.4,ナリタブレード,西村淳也,[西]中尾秀正,アナゴサン,ゾンニッヒ,4:４歳以上,1510.0
2022/03/12,2中京1,晴,11,中京スポーツ杯(3勝クラス),,ダ1400,16,良,1:23.7,33.7-38.3,プリマジア,荻野極,[東]金成貴史,グランパラディーゾ,スズカコーズマンボ,4:４歳以上,1840.0
2022/03/12,2中京1,晴,12,4歳以上1勝クラス,,芝1400,18,良,1:20.3,34.2-34.4,イルクオーレ,荻野極,[東]高橋文雅,メイショウホシアイ,シコウ,4:４歳以上,770.0
2022/03/12,1阪神9,晴,1,3歳未勝利,,ダ1800,9,良,1:56.6,38.6-38.7,ウインメイフラワー,松山弘平,[西]梅田智之,カンティプール,ヴァンダンジュ,2:３歳,520.0
2022/03/12,1阪神9,晴,2,3歳未勝利,,ダ1200,16,良,1:13.2,35.3-37.9,チェイスザドリーム,古川奈穂,[西]矢作芳人,オーシンプラス,ジダイノチョウジ,2:３歳,520.0
2022/03/12,1阪神9,晴,3,3歳未勝利,,ダ2000,8,良,2:07.3,35.8-37.7,ニューダイアリーズ,松山弘平,[西]杉山晴紀,シャンバラ,フォアランナー,2:３歳,520.0
2022/03/12,1阪神9,晴,4,3歳未勝利,,ダ1800,11,良,1:55.6,38.6-38.2,ダノンフューチャー,川田将雅,[西]寺島良,ショウグン,ナムラダイゴロー,2:３歳,520.0
