開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/03/19,2中京3,曇,9,矢作川特別(2勝クラス),,ダ1800,16,重,1:51.8,37.4-37.3,フラーレン,坂井瑠星,[西]牧田和弥,レガーメペスカ,ファイヴレター,4:４歳以上,1510.0
2022/03/19,2中京3,曇,10,豊橋S(3勝クラス),,芝1600,16,稍,1:34.3,35.2-36.0,ディヴィーナ,吉田隼人,[西]友道康夫,ライティア,テーオーラフィット,4:４歳以上,1840.0
2022/03/19,2中京3,曇,11,中スポ賞ファルコンS(G3),,芝1400,18,稍,1:20.9,33.1-36.5,プルパレイ,Ｍ．デム,[西]須貝尚介,タイセイディバイン,オタルエバー,2:３歳,4000.0
2022/03/19,2中京3,曇,12,4歳以上1勝クラス,,ダ1200,16,重,1:11.7,33.9-37.8,セイレーン,小沢大仁,[西]佐々木晶,トランザクト,ルヴァンヴェール,4:４歳以上,770.0
2022/03/19,1阪神11,曇,1,3歳未勝利,,ダ1400,16,不,1:25.1,35.2-37.8,ワンダーキサラ,角田大河,[西]石橋守,キムケンリアン,グリーンシアター,2:３歳,520.0
2022/03/19,1阪神11,曇,2,3歳未勝利,,ダ1800,16,不,1:53.7,37.1-39.2,デュアルレインボー,団野大成,[西]清水久詞,ロードマゼラン,サハラ,2:３歳,520.0
2022/03/19,1阪神11,曇,3,3歳未勝利,,ダ1200,16,不,1:12.3,35.1-37.2,ヴィゴラスダンサー,岩田望来,[西]友道康夫,テイエムヒマラヤ,クレド,2:３歳,520.0
2022/03/19,1阪神11,曇,4,障害4歳以上未勝利,,障2970,9,重,3:21.6,105.1-0.0,マッスルビーチ,北沢伸也,[西]鈴木孝志,ダイメイコスモス,サマーサプライズ,4:４歳以上,790.0
2022/03/19,1阪神11,曇,5,3歳未勝利,,芝2400,16,重,2:29.0,37.2-35.5,プラダリア,池添謙一,[西]池添学,ニシノクレセント,メイショウホーコン,2:３歳,520.0
2022/03/19,1阪神11,曇,6,3歳1勝クラス,,ダ1400,16,重,1:23.3,34.3-37.1,レオノーレ,川田将雅,[西]安田隆行,ハッピースワニー,クレスケンスルーナ,2:３歳,750.0
2022/03/19,1阪神11,曇,7,3歳1勝クラス,,ダ1800,10,重,1:51.0,36.6-37.2,ハピ,藤岡佑介,[西]大久保龍,アスクドゥラメンテ,スミ,2:３歳,750.0
2022/03/19,1阪神11,曇,8,4歳以上1勝クラス,,ダ2000,8,重,2:06.5,36.3-38.3,メイショウシロガネ,今村聖奈,[西]松永昌博,コパノピッチング,ナムラスワガー,4:４歳以上,770.0
2022/03/19,1阪神11,小雨,9,淡路特別(2勝クラス),,芝2600,9,稍,2:38.4,35.5-35.3,ヴェラアズール,岩田望来,[西]渡辺薫彦,プレイリードリーム,サトノシャローム,4:４歳以上,1510.0
2022/03/19,1阪神11,小雨,10,淀屋橋S(3勝クラス),,芝1200,13,稍,1:08.3,34.2-34.1,キャプテンドレイク,藤岡康太,[西]今野貞一,オメガラヴィサン,フォースオブウィル,4:４歳以上,1840.0
2022/03/19,1阪神11,小雨,11,若葉S(L),,芝2000,10,稍,2:00.2,36.5-35.3,デシエルト,岩田康誠,[西]安田隆行,ヴェローナシチー,フィデル,2:３歳,2000.0
2022/03/19,1阪神11,小雨,12,4歳以上2勝クラス,,ダ1200,16,重,1:11.4,34.8-36.6,タマモヒメギミ,国分恭介,[西]五十嵐忠,ビーアイフェリペ,ショウゲッコウ,4:４歳以上,1110.0
2022/03/13,2中山6,晴,1,3歳未勝利,,ダ1800,15,良,1:56.2,36.8-40.6,トゥザヒロイン,北村宏司,[東]木村哲也,ネイリッカ,プレンドクエスト,2:３歳,520.0
2022/03/13,2中山6,曇,2,3歳未勝利,,ダ1200,16,良,1:12.7,35.1-37.6,ガーデンアイル,北村宏司,[東]辻哲英,ペイシャワキア,マサノカヴァリエ,2:３歳,520.0
2022/03/13,2中山6,曇,3,3歳未勝利,,ダ1800,15,良,1:56.9,37.7-40.0,スピードソルジャー,三浦皇成,[東]小笠倫弘,チュウワエース,セイウンガレオン,2:３歳,520.0
2022/03/13,2中山6,曇,4,障害4歳以上未勝利,,障2880,6,良,3:13.1,105.0-0.0,レオアルティメット,石神深一,[東]牧光二,バルンストック,ルレーヴドゥリリ,4:４歳以上,790.0
