開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2022/05/21,1新潟5,曇,1,障害4歳以上未勝利,,障2890,13,良,3:10.8,106.1-0.0,メイショウアルト,黒岩悠,[西]高橋亮,リーガルマナー,タイセイトレイル,4:４歳以上,790.0
2022/05/21,1新潟5,曇,2,3歳未勝利,,ダ1800,15,良,1:55.0,36.9-39.7,ヴァンダンジュ,岩田康誠,[西]宮本博,サクラトップラン,キガサ,2:３歳,520.0
2022/05/21,1新潟5,曇,3,3歳未勝利,,ダ1200,15,良,1:12.1,33.8-38.3,ルヴェルジェ,藤田菜七,[西]杉山晴紀,ホワイトガーベラ,エバニスタ,2:３歳,520.0
2022/05/21,1新潟5,曇,4,障害4歳以上OP,,障3290,13,良,3:35.3,105.0-0.0,ニューツーリズム,小野寺祐,[東]黒岩陽一,ペガーズ,ヴァイトブリック,4:４歳以上,1350.0
2022/05/21,1新潟5,曇,5,3歳未勝利,,芝1800,16,良,1:48.9,36.1-35.2,メロウヴォイス,丸山元気,[東]上原博之,ナイルプロジェクト,タイセイエール,2:３歳,520.0
2022/05/21,1新潟5,曇,6,3歳未勝利,,芝1000,16,良,0:54.8,32.8-32.6,ロサロッサーナ,横山琉人,[東]伊藤圭三,ショウナンタイジュ,クリノニーナ,2:３歳,520.0
2022/05/21,1新潟5,曇,7,3歳未勝利,,芝2000,16,良,2:03.0,35.6-36.5,リニュー,菊沢一樹,[東]清水英克,シルバーリング,ゲイングラウンド,2:３歳,520.0
2022/05/21,1新潟5,曇,8,4歳以上1勝クラス,,ダ1200,15,良,1:12.7,34.3-38.4,ルヴァンヴェール,小沢大仁,[東]竹内正洋,フレーゲル,アイファーリンクス,4:４歳以上,770.0
2022/05/21,1新潟5,曇,9,早苗賞(1勝クラス),,芝1800,10,良,1:47.2,36.7-34.3,ルミネイト,泉谷楓真,[西]千田輝彦,エーデルブルーメ,アケルナルスター,2:３歳,1030.0
2022/05/21,1新潟5,曇,10,栃尾特別(1勝クラス),,芝1200,13,良,1:09.7,35.3-34.4,ウルトラソニック,川須栄彦,[西]中尾秀正,マイネルチューダ,テンジュイン,4:４歳以上,1070.0
2022/05/21,1新潟5,曇,11,八海山S(3勝クラス),,ダ1200,15,良,1:11.0,33.6-37.4,スワーヴシャルル,岩田康誠,[西]安田隆行,マラードザレコード,コパシーナ,4:４歳以上,1840.0
2022/05/21,1新潟5,曇,12,4歳以上1勝クラス,,ダ1800,13,良,1:53.2,37.0-38.5,ロードインファイト,角田大和,[西]野中賢二,コンテナジュニア,セザンテイオー,4:４歳以上,770.0
2022/05/21,2東京9,小雨,1,3歳未勝利,,ダ1600,16,良,1:37.8,35.3-37.1,レヴール,ルメール,[東]小笠倫弘,ブロードリーチ,ホイットニー,2:３歳,520.0
2022/05/21,2東京9,雨,2,3歳未勝利,,ダ1300,16,良,1:19.2,29.7-37.3,ニシノフウジン,田辺裕信,[東]中野栄治,オーロラアーク,エレガントミッシー,2:３歳,520.0
2022/05/21,2東京9,小雨,3,3歳未勝利,,ダ1400,16,良,1:26.5,36.6-36.8,キタノブレイド,木幡巧也,[東]萱野浩二,チャールストン,ロードシャマール,2:３歳,520.0
2022/05/21,2東京9,曇,4,3歳未勝利,,芝2400,9,良,2:28.3,38.2-35.6,エンドロール,永野猛蔵,[東]青木孝文,ビーウォーター,アルバスドラコ,2:３歳,520.0
2022/05/21,2東京9,雨,5,3歳未勝利,,ダ2100,11,良,2:13.2,30.5-39.1,トップオブジェラス,菅原明良,[東]高木登,インペリアルライン,アコークロー,2:３歳,520.0
2022/05/21,2東京9,雨,6,3歳1勝クラス,,芝1600,10,稍,1:33.9,34.8-35.2,コスタボニータ,田辺裕信,[西]杉山佳明,サイード,ベストフィーリング,2:３歳,750.0
2022/05/21,2東京9,雨,7,4歳以上1勝クラス,,芝1400,16,稍,1:22.1,35.5-34.4,ベッラノーヴァ,ルメール,[東]金成貴史,ブルメンダール,コスモノート,4:４歳以上,770.0
2022/05/21,2東京9,雨,8,4歳以上1勝クラス,,ダ1400,15,稍,1:24.4,35.9-36.2,ラブリークイーン,西塚洸二,[東]嘉藤貴行,ニルアドミラリ,エストレラブレイン,4:４歳以上,770.0
