開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2014/07/26,1札幌1,雨,7,3歳以上500万下,,ダ1000,12,稍,0:58.9,34.8-35.7,キークッキー,小崎綾也,[西]宮徹,セイウンチカラ,サトノプレシャス,3:３歳以上,730.0
2014/07/26,1札幌1,雨,8,3歳以上500万下,,芝1200,16,稍,1:09.4,33.9-35.5,プリンセスムーン,藤岡康太,[西]安田隆行,タカミツスズラン,マイネヴァリエンテ,3:３歳以上,730.0
2014/07/26,1札幌1,雨,9,3歳以上500万下,,ダ1700,12,稍,1:45.4,30.7-37.5,ランドマーキュリー,藤岡康太,[西]安達昭夫,ニューハウン,サウススターマン,3:３歳以上,730.0
2014/07/26,1札幌1,雨,10,北辰特別(500万下),,芝2000,9,稍,2:02.6,36.8-35.7,レッドセインツ,四位洋文,[東]鹿戸雄一,クリノサンタクルス,ウインインスパイア,3:３歳以上,1000.0
2014/07/26,1札幌1,雨,11,札幌グランドOP(1600万下),,芝2000,16,稍,2:01.8,35.6-36.2,スーパームーン,四位洋文,[東]藤沢和雄,エーシングングン,シャドウパーティー,3:３歳以上,1780.0
2014/07/26,1札幌1,雨,12,報知杯大雪H(1000万下),,ダ1700,13,重,1:43.7,30.0-36.6,ヒミノオオタカ,岩田康誠,[西]矢作芳人,スノーモンキー,トミケンユークアイ,3:３歳以上,1470.0
2014/07/26,2福島7,晴,1,2歳未勝利,,芝1800,14,良,1:49.2,36.0-36.5,コメート,嘉藤貴行,[東]土田稔,アキトオリオン,マイネルヘルック,1:２歳,500.0
2014/07/26,2福島7,晴,2,3歳未勝利,,ダ1150,16,良,1:09.1,31.7-37.4,トーセンスティング,北村宏司,[東]古賀史生,ショウナンランパダ,カーボンタイクーン,2:３歳,460.0
2014/07/26,2福島7,晴,3,3歳未勝利,,芝2000,14,良,2:01.4,34.7-36.2,スプレンダー,蛯名正義,[東]二ノ宮敬,ローゼクヴァルツ,メーリングキャット,2:３歳,460.0
2014/07/26,2福島7,晴,4,3歳未勝利,,ダ1700,15,良,1:47.2,31.0-38.0,サトノバセロン,エスポジ,[東]国枝栄,コスモパトラ,フェイトアゲン,2:３歳,460.0
2014/07/26,2福島7,晴,5,2歳新馬,,芝1200,15,良,1:11.3,35.5-35.8,ハナモモ,柴田大知,[東]金成貴史,アルマニンファ,ウナギノボリ,1:２歳,700.0
2014/07/26,2福島7,晴,6,3歳未勝利,,ダ1700,15,良,1:47.2,29.8-38.6,トウカイエントリー,北村宏司,[東]栗田徹,ザンブローネ,マウントマズル,2:３歳,460.0
2014/07/26,2福島7,晴,7,3歳未勝利,,芝1800,16,良,1:48.9,36.0-35.5,ダイワブレス,北村宏司,[東]上原博之,コスモメリー,ヒカルマナムスメ,2:３歳,460.0
2014/07/26,2福島7,晴,8,3歳以上500万下,,ダ1700,15,良,1:46.8,29.7-39.2,リサプシュケ,宮崎北斗,[東]中川公成,ラクリモーサ,ラゴディラゴライ,3:３歳以上,730.0
2014/07/26,2福島7,晴,9,種市特別(500万下),,芝1200,13,良,1:09.4,34.2-35.2,ラインミーティア,横山典弘,[東]水野貴広,ラパージュ,ミカルベウス,3:３歳以上,1000.0
2014/07/26,2福島7,晴,10,いわき特別(1000万下),,芝1800,12,良,1:47.0,35.2-35.8,トーセンアルニカ,内田博幸,[東]木村哲也,ガチバトル,コスモグレースフル,3:３歳以上,1470.0
2014/07/26,2福島7,晴,11,白河特別(1000万下),,芝1200,15,良,1:09.2,34.0-35.2,シーブリーズライフ,田中勝春,[東]菊川正達,ユキノアイオロス,ジーニマジック,3:３歳以上,1470.0
2014/07/26,2福島7,晴,12,3歳以上500万下,,ダ1150,16,良,1:08.8,31.9-36.9,ガッサンプレイ,杉原誠人,[東]鈴木伸尋,マリカ,カワキタシャウト,3:３歳以上,730.0
2014/07/26,3中京7,晴,1,2歳未勝利,,ダ1200,16,良,1:12.6,35.4-37.2,リンガディンドン,福永祐一,[西]松元茂樹,オリエンタルダンス,エンプレスダンス,1:２歳,500.0
2014/07/26,3中京7,晴,2,3歳未勝利,,芝1600,16,良,1:36.9,35.3-36.5,クリーブラット,和田竜二,[西]石坂正,ビオラフォーエバー,アグネスジェシカ,2:３歳,460.0
