開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2014/05/04,1新潟2,晴,7,4歳以上500万下,,ダ1800,11,良,1:54.5,36.5-39.2,ヤマガール,柴山雄一,[東]中野栄治,エーシンウェンディ,グレートエンジェル,4:４歳以上,670.0
2014/05/04,1新潟2,晴,8,4歳以上500万下,,芝2400,13,良,2:26.4,35.1-35.9,エイダイポイント,岩部純二,[東]菊沢隆徳,スプリングパリオ,オムニバス,4:４歳以上,670.0
2014/05/04,1新潟2,晴,9,4歳以上500万下,,ダ1200,13,良,1:12.7,35.0-37.7,ビップセレブアイ,小崎綾也,[西]清水久詞,ケッキセヨ,ロレーヌクロス,4:４歳以上,670.0
2014/05/04,1新潟2,晴,10,湯沢特別(500万下),,芝1200,15,良,1:09.3,34.3-35.0,モンマックス,菱田裕二,[東]和田正道,テイエムコウノトリ,ヤマニンカヴァリエ,4:４歳以上,880.0
2014/05/04,1新潟2,晴,11,谷川岳S(OP),,芝1600,16,良,1:35.2,37.4-32.8,サンレイレーザー,菱田裕二,[西]高橋義忠,サトノギャラント,シルクアーネスト,4:４歳以上,2100.0
2014/05/04,1新潟2,晴,12,中ノ岳特別(1000万下),,ダ1800,15,良,1:53.3,37.5-38.0,サンライズウェイ,菱田裕二,[西]羽月友彦,ミッキーマーチ,ソルモンターレ,4:４歳以上,1290.0
2014/05/04,2東京4,晴,1,3歳未勝利,,ダ1600,16,良,1:39.9,36.2-37.8,コウセイマユヒメ,井上敏樹,[東]中野栄治,ホールドミータイト,クインズアベハ,2:３歳,500.0
2014/05/04,2東京4,晴,2,3歳未勝利,,ダ2100,14,良,2:13.6,30.9-37.9,トーセンハリケーン,戸崎圭太,[東]鈴木康弘,シュタインベルガー,ランドントウォーク,2:３歳,500.0
2014/05/04,2東京4,晴,3,3歳未勝利,,芝1400,18,良,1:22.7,35.6-34.5,リュクサンブール,三浦皇成,[東]鹿戸雄一,ニナフェアリー,ラストダンサー,2:３歳,500.0
2014/05/04,2東京4,晴,4,3歳未勝利,,芝2300,12,良,2:22.3,31.6-34.8,アンプラグド,戸崎圭太,[東]堀宣行,プレストウィック,トゥインクル,2:３歳,500.0
2014/05/04,2東京4,晴,5,3歳500万下,,芝1600,9,良,1:34.7,36.0-34.3,ラリングクライ,戸崎圭太,[東]堀宣行,キミノナハセンター,マイネプレセア,2:３歳,720.0
2014/05/04,2東京4,晴,6,4歳以上500万下,,ダ2100,9,良,2:14.1,32.0-37.2,ジャーラベンナ,三浦皇成,[東]伊藤伸一,ヘイローフォンテン,フィーユブルー,4:４歳以上,750.0
2014/05/04,2東京4,晴,7,3歳500万下,,ダ1400,16,良,1:25.2,35.7-37.0,アンズチャン,三浦皇成,[東]大和田成,リアルモード,サノイチ,2:３歳,720.0
2014/05/04,2東京4,晴,8,4歳以上1000万下,,芝1600,12,良,1:35.8,37.1-33.4,アールデュラン,三浦皇成,[東]鹿戸雄一,オコレマルーナ,ジョングルール,4:４歳以上,1020.0
2014/05/04,2東京4,晴,9,晩春S(1600万下),,芝1400,18,良,1:20.5,33.8-35.4,クッカーニャ,田中博康,[西]西園正都,チャーチクワイア,ハングリージャック,4:４歳以上,1790.0
2014/05/04,2東京4,晴,10,オアシスS(OP),,ダ1600,16,良,1:35.8,33.9-36.9,ベストウォーリア,戸崎圭太,[西]石坂正,サトノプリンシパル,タールタン,4:４歳以上,2000.0
2014/05/04,2東京4,晴,11,スイートピーS(OP),,芝1800,16,良,1:47.3,36.4-34.5,シャイニーガール,田中勝春,[西]湯窪幸雄,ベッラレジーナ,ヘイジームーン,2:３歳,1900.0
2014/05/04,2東京4,晴,12,4歳以上1000万下,,ダ1400,16,良,1:25.0,35.6-37.2,ショウナンダイラ,三浦皇成,[東]二ノ宮敬,ミルキーブロード,ヤマチョウフェア,4:４歳以上,1020.0
2014/05/04,3京都4,晴,1,3歳未勝利,,ダ1800,14,良,1:54.4,37.3-38.8,セフティーエムアイ,酒井学,[西]小野幸治,ヴレクール,ダイシンロイ,2:３歳,500.0
2014/05/04,3京都4,晴,2,3歳未勝利,,ダ1200,16,良,1:13.2,36.1-37.1,ダンシングバトー,藤田伸二,[西]柴田政見,ゼンノステルス,ストームシャドウ,2:３歳,500.0
