開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2014/04/13,1福島2,晴,11,福島民報杯(OP),,芝2000,16,良,1:58.4,34.4-35.6,レッドレイヴン,柴田善臣,[東]藤沢和雄,ムーンリットレイク,ケイアイチョウサン
2014/04/13,1福島2,晴,12,喜多方特別(500万下),,芝1200,16,良,1:08.8,33.4-35.4,スピアナート,藤岡康太,[西]鮫島一歩,サンライズポパイ,テイエムコウノトリ
2014/04/13,3中山6,晴,1,3歳未勝利,,ダ1200,16,良,1:12.9,34.9-38.0,フジマサレジェンド,内田博幸,[東]菊川正達,ブラウンカイ,ケージープリサイス
2014/04/13,3中山6,晴,2,3歳未勝利,,ダ1800,16,良,1:57.8,37.9-39.6,アスカクイン,吉田豊,[東]本間忍,マダムインパリ,メイプルチャンス
2014/04/13,3中山6,晴,3,3歳未勝利,,ダ1200,16,良,1:13.0,35.4-37.6,ドラゴンスパン,内田博幸,[東]久保田貴,サビーナクレスタ,モンサンアルビレオ
2014/04/13,3中山6,晴,4,3歳未勝利,,芝2200,18,良,2:14.1,36.1-35.8,マイネルヴェルス,柴田大知,[東]鹿戸雄一,レッドレギオン,ゲンパチスカイ
2014/04/13,3中山6,晴,5,3歳500万下,,ダ1800,14,良,1:55.0,38.0-38.0,バンズーム,内田博幸,[東]久保田貴,リッカルド,フィールザスマート
2014/04/13,3中山6,晴,6,4歳以上500万下,,ダ1200,16,良,1:12.1,34.7-37.4,ピースオブアイ,石橋脩,[東]手塚貴久,セイユウスマイル,ロマネクイーン
2014/04/13,3中山6,晴,7,4歳以上500万下,,芝1600,14,良,1:34.2,35.6-35.2,サクラダムール,松岡正海,[東]田島俊明,マイネルイルミナル,ユッカマウンテン
2014/04/13,3中山6,晴,8,4歳以上500万下,,ダ2400,11,良,2:37.5,36.2-40.2,バンクシー,井上敏樹,[東]尾形充弘,ヘイローフォンテン,メイショウビリーヴ
2014/04/13,3中山6,晴,9,デイジー賞(500万下),,芝1800,10,良,1:49.0,36.5-36.1,ホクラニミサ,松岡正海,[東]二ノ宮敬,ハツガツオ,スーリール
2014/04/13,3中山6,晴,10,隅田川特別(1000万下),,芝1600,13,良,1:34.9,36.8-34.3,メイショウインロウ,横山典弘,[西]高橋亮,サクラディソール,ダイワブレイディ
2014/04/13,3中山6,晴,11,春雷S(OP),,芝1200,15,良,1:07.9,33.1-34.8,アフォード,中舘英二,[西]北出成人,スギノエンデバー,プレイズエターナル
2014/04/13,3中山6,晴,12,4歳以上1000万下,,ダ1200,16,良,1:11.6,34.4-37.2,スズヨストラ,北村宏司,[東]松永康利,ヤマニンブルジョン,ヴィクタシア
2014/04/13,2阪神6,曇,1,3歳未勝利,,ダ1200,16,良,1:13.2,36.2-37.0,ローレルベローチェ,藤田伸二,[西]飯田雄三,ポイントパイパー,ユウキファイン
2014/04/13,2阪神6,曇,2,3歳未勝利,,ダ1800,16,良,1:55.1,37.5-38.4,アドマイヤカロ,小牧太,[西]中尾秀正,ヨヨギマック,リリーヒーロー
2014/04/13,2阪神6,曇,3,3歳未勝利,,芝1400,18,良,1:21.7,34.5-35.4,メイショウネブタ,武幸四郎,[西]石橋守,キングスバローズ,ヤマカツゴーゴー
2014/04/13,2阪神6,曇,4,3歳500万下,,ダ1800,10,良,1:54.9,37.6-37.0,トラキチシャチョウ,福永祐一,[西]目野哲也,マサノグリンベレー,アドマイヤヤング
2014/04/13,2阪神6,曇,5,4歳以上500万下,,ダ2000,9,良,2:05.9,35.8-37.7,ワースムーン,浜中俊,[西]庄野靖志,ビーチブレイブ,トウケイウイン
2014/04/13,2阪神6,曇,6,4歳以上500万下,,ダ1200,16,良,1:12.0,35.3-36.7,アスコットシチー,藤岡佑介,[西]作田誠二,グランプリナイト,アスターサンダー
