開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2011/07/17,3新潟2,晴,7,3歳未勝利,,芝1800,18,良,1:47.0,35.1-34.3,ラロメリア,田辺裕信,[東]久保田貴,ヒカルウインド,スバルオーロラ
2011/07/17,3新潟2,晴,8,3歳以上500万下,,ダ1200,15,良,1:11.7,34.7-37.0,サトノデートナ,嶋田純次,[東]国枝栄,シルクファルシオン,ベルモントエルメス
2011/07/17,3新潟2,晴,9,糸魚川特別(500万下),,芝2000,15,良,2:01.1,36.4-34.4,ヒカルアカツキ,柴田善臣,[東]栗田博憲,ダイワソウル,キアラ
2011/07/17,3新潟2,晴,10,火打山特別(1000万下),,芝1400,13,良,1:20.6,34.3-35.1,ニシノステディー,大野拓弥,[東]尾形充弘,マヤノリュウジン,レオパステル
2011/07/17,3新潟2,晴,11,アイビスサマーD(G3),,芝1000,15,良,0:53.8,32.3-32.0,エーシンヴァーゴウ,福永祐一,[西]小崎憲,エーブダッチマン,アポロフェニックス
2011/07/17,3新潟2,晴,12,3歳以上500万下,,ダ1800,15,良,1:53.4,36.3-38.0,コスタパルメーラ,田辺裕信,[東]上原博之,カントリースノー,ロトスカイブルー
2011/07/17,4京都6,晴,1,3歳未勝利,,ダ1800,16,良,1:54.4,36.5-39.0,オークヒルパーク,北村友一,[西]大久保龍,シーズガレット,サンレイプレシャス
2011/07/17,4京都6,晴,2,3歳未勝利,,ダ1800,14,良,1:54.0,36.2-39.7,サイキョウイシヤマ,浜中俊,[西]角田晃一,タマモマーブル,ピュカーロ
2011/07/17,4京都6,晴,3,3歳未勝利,,ダ1400,16,良,1:26.1,34.9-38.9,オーシャンパワー,和田竜二,[西]石坂正,ラプリメーラ,タマモルーキー
2011/07/17,4京都6,晴,4,障害3歳以上未勝利,,障2910,9,良,3:14.8,106.0-0.0,カワキタトップ,植野貴也,[西]梅内忍,ラフレッシュブルー,ビジュアルフライト
2011/07/17,4京都6,晴,5,2歳新馬,,芝1200,12,良,1:10.6,35.0-35.6,ナオミノユメ,北村友一,[西]吉田直弘,メイショウヒデタダ,コーダリー
2011/07/17,4京都6,晴,6,3歳未勝利,,芝1800,18,良,1:46.8,34.3-37.1,モエレプレミア,佐藤哲三,[西]高野友和,エスカナール,コアレスドラード
2011/07/17,4京都6,晴,7,3歳以上500万下,,ダ1900,15,良,2:00.3,29.9-38.3,ボーカリスト,小牧太,[西]安達昭夫,コウユーヒーロー,ヴィーヴァギブソン
2011/07/17,4京都6,晴,8,3歳以上500万下,,ダ1200,16,良,1:11.5,34.7-36.8,マルカバッケン,武豊,[西]増本豊,スイートエスケープ,ビバエルフ
2011/07/17,4京都6,晴,9,木屋町特別(500万下),,芝2000,10,良,1:59.6,36.5-35.9,エクスペディション,浜中俊,[西]石坂正,ヤマニンシャスール,デーヴァローカ
2011/07/17,4京都6,晴,10,聖護院特別(1000万下),,芝1800,9,良,1:46.9,37.0-33.6,シースナイプ,川田将雅,[西]河内洋,ダノンスパシーバ,トシザマキ
2011/07/17,4京都6,晴,11,祇園S(OP),,ダ1800,12,良,1:50.5,36.8-36.4,ニホンピロアワーズ,酒井学,[西]大橋勇樹,インバルコ,ナニハトモアレ
2011/07/17,4京都6,晴,12,3歳以上500万下,,芝1200,16,良,1:08.5,33.9-34.6,ディアブラーダ,佐藤哲三,[西]佐々木晶,ルアーズストリート,フェブムービング
2011/07/16,2函館1,雨,1,2歳未勝利,,芝1200,7,良,1:12.1,35.3-36.8,ラテンファンク,岩田康誠,[西]大久保龍,デイジーバローズ,サムライクイーン
2011/07/16,2函館1,雨,2,3歳未勝利,,ダ1000,12,稍,0:59.6,35.6-36.2,トスカーナ,丸山元気,[西]岡田稲男,モリトブイコール,ジュピタードリーム
