開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2011/06/05,3阪神2,曇,3,3歳未勝利,,芝1200,16,良,1:09.9,34.6-35.3,タイヨウパフューム,秋山真一,[西]岡田稲男,ピエナクリスタル,スサーナトウショウ,2:３歳,500.0
2011/06/05,3阪神2,曇,4,障害3歳以上OP,,障3110,13,良,3:27.7,105.0-0.0,ディアマジェスティ,高田潤,[西]昆貢,ブチカマシ,ピカピカテッタ,3:３歳以上,1400.0
2011/06/05,3阪神2,曇,5,3歳未勝利,,芝1800,15,良,1:46.4,34.9-34.2,タガノエベンヌ,川島信二,[西]加用正,ヴェルデライト,レイテッド,2:３歳,500.0
2011/06/05,3阪神2,曇,6,3歳500万下,,ダ1200,16,良,1:11.7,34.9-36.8,カリスマサンスカイ,熊沢重文,[西]崎山博樹,ウエストハーバー,ホーマンルッツ,2:３歳,700.0
2011/06/05,3阪神2,曇,7,4歳以上500万下,,ダ1800,10,良,1:53.4,38.3-37.1,トウカイファミリー,秋山真一,[西]野中賢二,コウエイテンプウ,ヤマニンギモーヴ,4:４歳以上,740.0
2011/06/05,3阪神2,曇,8,4歳以上500万下,,芝1800,12,良,1:45.8,34.7-34.6,テキーラ,ピンナ,[西]西橋豊治,エルプレジデンテ,ジュヴェビアン,4:４歳以上,740.0
2011/06/05,3阪神2,曇,9,あじさいS(1000万下),,芝1200,8,良,1:08.5,33.9-34.6,ラインアンジュ,川田将雅,[西]領家政蔵,ミヤジエムジェイ,テイクアベット,2:３歳,1400.0
2011/06/05,3阪神2,曇,10,安芸S(1600万下),,ダ1200,16,良,1:11.5,34.2-37.3,トーセンクロス,川田将雅,[東]小笠倫弘,メイショウヤワラ,コンティネント,4:４歳以上,1770.0
2011/06/05,3阪神2,曇,11,垂水S(1600万下),,芝2000,10,良,2:00.8,37.3-33.9,トップゾーン,川田将雅,[西]境直行,トモロポケット,ダノンスパシーバ,4:４歳以上,1770.0
2011/06/05,3阪神2,曇,12,4歳以上1000万下,,ダ1400,16,良,1:23.7,34.1-37.4,マイプラーナ,北村友一,[西]福島信晴,アイディンパワー,グランドシチー,4:４歳以上,1040.0
2011/06/04,2新潟3,晴,1,3歳未勝利,,ダ1800,12,稍,1:54.5,36.5-39.3,サマーティアラ,勝浦正樹,[東]田島俊明,アソルータ,コスモアイボリー,2:３歳,500.0
2011/06/04,2新潟3,晴,2,3歳未勝利,,ダ1200,15,稍,1:12.5,34.1-38.4,マチノアカリ,村田一誠,[東]奥平雅士,コスモハンサム,トミケンアグード,2:３歳,500.0
2011/06/04,2新潟3,晴,3,3歳未勝利,,ダ1800,9,稍,1:56.1,37.8-39.6,アンシャンテルール,丸山元気,[東]小桧山悟,ドラゴンブレス,マスターオブライト,2:３歳,500.0
2011/06/04,2新潟3,晴,4,3歳未勝利,,ダ1200,15,稍,1:12.3,33.8-38.5,レッツマンボウ,勝浦正樹,[東]田島俊明,メリーチャン,トーセンスタッフ,2:３歳,500.0
2011/06/04,2新潟3,晴,5,3歳未勝利,,ダ1800,13,稍,1:55.2,38.0-38.9,サツマノホシ,中舘英二,[東]牧光二,マイネルクォンタム,コパノハリケーン,2:３歳,500.0
2011/06/04,2新潟3,晴,6,3歳未勝利,,ダ1200,15,稍,1:12.3,34.1-38.2,タオ,田辺裕信,[西]領家政蔵,ウォーターメジャー,コウマルクイーン,2:３歳,500.0
2011/06/04,2新潟3,晴,7,4歳以上500万下,,ダ1800,11,稍,1:53.8,37.0-38.0,キクノセンヒメ,宮崎北斗,[西]荒川義之,シルクエンデバー,ガリアーノ,4:４歳以上,700.0
2011/06/04,2新潟3,晴,8,4歳以上500万下,,ダ1200,9,良,1:11.0,34.7-36.3,ナリタシーズン,芹沢純一,[西]小野幸治,ツリーズオブホープ,ウインクロニクル,4:４歳以上,700.0
2011/06/04,2新潟3,晴,9,4歳以上500万下,,ダ1700,13,良,1:47.8,31.6-38.8,タガノイノセンス,中舘英二,[西]岡田稲男,プルプル,クオリティタイム,4:４歳以上,700.0
2011/06/04,2新潟3,晴,10,水上特別(500万下),,ダ1200,14,良,1:11.4,34.4-37.0,シャイニイチカ,赤木高太,[東]伊藤伸一,オメガリトルスター,ニシノフェミニン,4:４歳以上,970.0
