開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2011/04/09,2阪神5,曇,11,サンスポ杯阪神牝馬S(G2),,芝1400,18,良,1:20.4,34.0-34.8,カレンチャン,池添謙一,[西]安田隆行,アンシェルブルー,スプリングサンダー
2011/04/09,2阪神5,曇,12,ニュージーランドT(G2),,芝1600,18,良,1:34.5,35.9-34.6,エイシンオスマン,幸英明,[西]松永昌博,エーシンジャッカル,グランプリボス
2011/04/09,2小倉11,晴,1,3歳未勝利,,ダ1700,16,重,1:47.4,29.7-38.3,デミチンタ,津村明秀,[東]天間昭一,スリープレシャス,ネオザスティング
2011/04/09,2小倉11,晴,2,3歳未勝利,,ダ1000,14,重,0:59.1,35.0-36.0,ニューユニヴァース,松山弘平,[西]池添兼雄,エキナシア,テルユーホワット
2011/04/09,2小倉11,晴,3,3歳未勝利,,ダ1700,16,重,1:45.8,30.4-37.3,マテンロウカフェ,武幸四郎,[東]小島太,アースワンマンボ,トーセンジャガー
2011/04/09,2小倉11,晴,4,3歳未勝利,,ダ1000,14,重,0:58.6,34.8-35.4,マウシャーレ,渡辺薫彦,[西]大橋勇樹,ホーマンベルウィン,チャーミングロック
2011/04/09,2小倉11,晴,5,3歳未勝利,,ダ1700,15,稍,1:46.7,29.7-37.7,アラビアンザサン,宮崎北斗,[東]岩戸孝樹,トシザツンツン,キリマンジャロ
2011/04/09,2小倉11,晴,6,3歳未勝利,,芝1200,16,良,1:09.8,33.8-36.0,ベンジャミン,松田大作,[西]池添兼雄,ニシノハピエン,エムエフコンコルド
2011/04/09,2小倉11,晴,7,4歳以上500万下,,ダ1700,16,稍,1:46.9,30.5-37.6,ジュモー,勝浦正樹,[東]栗田徹,レディームスタング,ルペルカリア
2011/04/09,2小倉11,晴,8,4歳以上500万下,,芝2000,15,良,1:59.6,34.8-35.4,ヴァンダライズ,赤木高太,[西]中竹和也,スプリングバレル,ユキノサイレンス
2011/04/09,2小倉11,晴,9,4歳以上500万下,,ダ1000,14,稍,0:58.2,34.5-35.2,アイディンパワー,太宰啓介,[西]本田優,マストバイアイテム,ピースオブキング
2011/04/09,2小倉11,晴,10,ネモフィラ賞(500万下),,芝2000,13,良,2:00.0,34.7-35.9,イデア,太宰啓介,[西]河内洋,アンバーシェード,アストリンジャー
2011/04/09,2小倉11,晴,11,天草特別(1000万下),,ダ1700,16,稍,1:44.4,29.2-37.4,タイセイレジェンド,芹沢純一,[西]矢作芳人,タガノアッシュ,トウショウデザイア
2011/04/09,2小倉11,晴,12,有田特別(500万下),,芝1200,16,良,1:08.4,34.1-34.3,ファンドリノチカラ,勝浦正樹,[西]高橋義忠,トロンプルイユ,スイートライラ
2011/04/03,2阪神4,曇,1,3歳未勝利,,ダ1200,16,良,1:12.9,36.0-36.9,ヒショウ,内田博幸,[東]斎藤誠,ロンド,デイブレイク
2011/04/03,2阪神4,曇,2,3歳未勝利,,ダ1800,16,良,1:55.8,38.1-38.4,ハスラー,岩田康誠,[西]石坂正,カレンジェニオ,セイプロスペリティ
2011/04/03,2阪神4,曇,3,3歳未勝利,,ダ1400,16,良,1:26.7,36.9-36.9,フリーアズアバード,国分優作,[西]領家政蔵,アースワンキセキ,オメガローズマリー
2011/04/03,2阪神4,曇,4,障害4歳以上OP,,障3140,14,良,3:31.5,105.0-0.0,トーセンジョーカー,五十嵐雄,[東]菅原泰夫,スリーラスカル,トキノナスティア
2011/04/03,2阪神4,曇,5,3歳未勝利,,芝1800,18,良,1:47.7,35.6-35.7,テンペル,横山典弘,[西]松永幹夫,マリアヴェロニカ,アドマイヤアロング
2011/04/03,2阪神4,曇,6,3歳500万下,,ダ1800,16,良,1:54.9,37.5-37.6,ムスカテール,岩田康誠,[西]友道康夫,スクウェルチャー,ピエナオリオン
