開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1980/06/15,3中京2,曇,2,4歳未勝利,,ダ1700,8,良,1:47.8,,スズカエーワン,佐野清広,白井寿昭,ヤマニンアタック,キョウエイワイド
1980/06/15,3中京2,曇,3,4歳未勝利,,ダ1000,11,良,1:01.0,,インパールシチー,山内研二,田中良平,レーシングヘスティ,シンパアーフル
1980/06/15,3中京2,曇,4,4歳未勝利,,ダ1000,12,良,1:00.0,,モイラシアラー,崎山博樹,中村武志,ヒデタイコー,ダンツテスコ
1980/06/15,3中京2,曇,5,4歳400万下,,ダ1700,11,良,1:47.9,,サクラレビン,河内洋,内藤繁春,スリーイエロー,キングタジマ
1980/06/15,3中京2,曇,6,4歳400万下,,芝1400,14,良,1:23.8,,キョウエイソロン,樋口弘,柳田次男,ユウライコー,サニードンテスコ
1980/06/15,3中京2,曇,7,浜名湖特別(800万下),,芝2000,6,良,2:03.1,,ニチドウライザー,村本善之,坂田正行,ミキオボーイ,アテスター
1980/06/15,3中京2,曇,8,4歳800万下,,ダ1700,10,良,1:47.7,,シュウザンゼット,岩元市三,布施正,セイザンキャップ,エリモコンゴー
1980/06/15,3中京2,曇,9,アラブS(OP),,ダ1700,10,良,1:49.2,,バドルオージャ,中島茂,杉村政春,タガミヒカリ,ボールドバナア
1980/06/15,3中京2,曇,10,中日スポーツ杯(1700万円以下),,芝1800,12,良,1:49.0,,ヤマニンスキー,河内洋,浅見国一,グリンホース,オサイチセビル
1980/06/15,3中京2,曇,11,5歳以上800万下,,ダ1700,15,良,1:46.8,,マンジュデンボーイ,簗田善則,坪重兵衛,ナインシャープ,ミホダンサー
1980/06/14,1札幌2,晴,1,3歳新馬,,ダ1000,6,良,1:01.8,,コンノート,柴田政人,相川勝敏,ファンシーダイナ,ズイケンザン
1980/06/14,1札幌2,晴,2,3歳新馬,,ダ1000,8,良,1:01.7,,フアストダンサー,横山富雄,坂本栄三郎,アメリカーンシチー,スズカエコー
1980/06/14,1札幌2,晴,3,4歳未勝利,,ダ2000,7,良,2:10.4,,キョウエイイズミ,柴田政人,清水久雄,クロスラボー,オニマリニシキ
1980/06/14,1札幌2,晴,4,4歳未勝利,,ダ1800,10,良,1:55.6,,ノトオーショウ,安達昭夫,増本豊,トウショウルチェー,ユウワキッド
1980/06/14,1札幌2,晴,5,真駒内特別(400万下),,ダ1800,8,良,1:55.6,,ローヤルエタン,武永祥,武宏平,アイサダスーパー,シルバーダイヤ
1980/06/14,1札幌2,晴,6,支笏湖特別(800万下),,ダ1800,12,良,1:54.0,,フジノスカーレット,柴田政人,久保田金造,ベルダンサー,ユキノアイドル
1980/06/14,1札幌2,曇,7,道新杯(1200万下),,ダ2000,7,良,2:06.7,,コマツマサル,高山吉司,安藤正敏,カミノカチドキ,インタームサシ
1980/06/14,1札幌2,曇,8,4歳以上400万下,,ダ1800,11,良,1:55.6,,ゼンマツオーザ,松田幸春,小野留嘉,グレートカシワフジ,サンエムテスコ
1980/06/14,1福島1,晴,1,3歳未勝利,,芝1000,9,良,1:00.4,,アンパシオン,田子冬樹,元石孝昭,レッドストーム,ブルボンキング
1980/06/14,1福島1,晴,2,4歳以上600万下,,芝1600,7,良,1:40.0,,ハイロータリー,大西直宏,中尾銑治,トシホープ,ホマレザンオー
