開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1979/12/22,6阪神7,晴,7,4歳以上400万下,,ダ1800,13,重,1:52.3,,ベルアンドベル,楠孝志,新川恵,エリモミュージック,ラッキージョオー
1979/12/22,6阪神7,晴,8,ひいらぎ賞(400万下),,芝1600,18,稍,1:37.6,,レッドジャガー,村本善之,坂田正行,マツエイカン,シンボルシチー
1979/12/22,6阪神7,晴,9,4歳以上800万下,,ダ1800,16,重,1:51.1,,サンライダー,柴田政見,柴田不二男,ヨシカツダブル,アランブラ
1979/12/22,6阪神7,晴,10,冬至特別(800万下),,芝1600,18,稍,1:36.9,,コウエイマサミ,外枦保重秋,二分久男,ダービーロイヤル,ボルテスオー
1979/12/22,6阪神7,晴,11,サンタクロースH(1200万下),,芝2400,12,稍,2:28.5,,メジロトランザム,武邦彦,浅見国一,ヤマニンミノル,トウシンワードン
1979/12/22,6阪神7,晴,12,4歳以上800万下,,ダ1800,16,重,1:51.7,,ストロンチウム,武邦彦,武田作十郎,ザボルタック,ユキノアイドル
1979/12/16,5中山6,晴,1,3歳未勝利,,芝1600,16,良,1:38.6,,ミホカイウン,柴田政人,稗田善彦,ホッカイフラン,エッチューヒメ
1979/12/16,5中山6,晴,2,3歳未勝利,,芝1200,12,良,1:12.9,,ハセリュオー,岡部幸雄,佐藤勝美,エチゼンタロウ,オートネタイガー
1979/12/16,5中山6,晴,3,3歳未勝利,,芝1200,9,良,1:12.0,,サーネイティブ,岡部幸雄,鈴木清,コウノダンディ,ゴットファースト
1979/12/16,5中山6,晴,4,4歳以上400万下,,芝1600,18,良,1:37.4,,タイマドンナ,増沢末夫,勝又忠,サクラスイセイ,アズマグリーム
1979/12/16,5中山6,晴,5,3歳新馬,,芝1600,14,良,1:39.1,,ビーシーサンバレー,柴田政人,柴田欣也,マークリダイオー,インターゴールド
1979/12/16,5中山6,晴,6,葉牡丹賞(400万下),,芝1600,8,良,1:37.3,,モンテプリンス,吉永正人,松山吉三郎,シンボリカンパニー,ウインビクトリー
1979/12/16,5中山6,晴,7,仲冬特別(800万下),,芝1800,16,良,1:51.3,,グランドルーラー,柴田政人,稗田敏男,ウイッチズブラザ,クインアデール
1979/12/16,5中山6,晴,8,4歳以上800万下,,芝2000,9,良,2:05.3,,フジシンメイ,塚越一弘,大久保良雄,ベラミスポート,ナーシッサス
1979/12/16,5中山6,晴,9,有馬記念(OP),,芝2500,16,良,2:35.4,,グリーングラス,大崎昭一,中野吉太郎,メジロファントム,カネミノブ
1979/12/16,5中山6,晴,10,4歳以上400万下,,芝1200,17,良,1:10.8,,ロッコーセンプウ,的場均,大久保勝之,ミヤコガニエ,ハーバーマイテイ
1979/12/16,4中京8,晴,1,3歳勝入200万円以下,,ダ1700,14,良,1:53.4,,ポットリーダー,古小路重男,夏村辰男,アイズミラクル,カズノブライデン
1979/12/16,4中京8,晴,2,3歳未勝利,,ダ1000,9,良,1:02.0,,ユウシバオー,栗田伸一,武田文吾,キヨポーラ,ホープリバー
1979/12/16,4中京8,晴,3,3歳未勝利,,ダ1000,8,良,1:03.2,,ファイブケイ,佐山優,池田三郎,スズカオリーブ,ハードクイック
1979/12/16,4中京8,晴,4,3歳新馬,,芝1200,15,良,1:12.3,,スリースカイ,武邦彦,工藤嘉見,テンリトップ,シロキタキング
