開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1979/08/12,1函館5,晴,4,4歳未勝利,,芝1800,15,良,1:50.7,,ロングハヤテ,飯田明弘,宇田明彦,ハマノメダリオン,ハーバーマイテイ
1979/08/12,1函館5,晴,5,4歳以上400万下,,芝1700,16,良,1:43.3,,イセタイヨウ,松田幸春,吉永猛,エスティケンザン,マインドトルー
1979/08/12,1函館5,晴,6,4歳以上400万下,,芝1200,10,良,1:10.8,,シャダイブレーブ,加藤和宏,二本柳俊夫,ヨウキヒ,ホクトヒショウ
1979/08/12,1函館5,晴,7,立待岬特別(400万下),,芝2000,11,良,2:01.9,,フジノスカーレット,柴田政人,久保田金造,ホクトクレスピン,ホクトシルバー
1979/08/12,1函館5,晴,8,漁火特別(800万下),,芝1700,11,良,1:42.5,,ネバァーノン,伊藤正徳,尾形藤吉,サンオーハビイ,コウチライデン
1979/08/12,1函館5,晴,9,青函S(1200万下),,芝1800,14,良,1:47.1,,ハギノオーカン,伊藤清章,伊藤修司,サクラアケボノ,フインダスト
1979/08/12,1函館5,晴,10,4歳以上800万下,,芝1800,11,良,1:48.3,,クロスアイ,大塚栄三郎,吉野勇,ケイユウザン,ネプチュフル
1979/08/12,3新潟2,晴,1,3歳未勝利,,芝1100,5,良,1:08.1,,パピヨンレディ,中野栄治,諏訪富三,ウゼンカネヤス,ホクトチハル
1979/08/12,3新潟2,晴,2,3歳新馬,,芝1000,13,良,1:00.3,,チョウカイプリンス,菅原泰夫,橋本輝雄,ポミエール,フジノジョイ
1979/08/12,3新潟2,晴,3,3歳新馬,,芝1200,10,良,1:12.1,,ナトリソロン,石塚信広,飯塚好次,ホクトダイオー,キングテッソ
1979/08/12,3新潟2,晴,4,4歳未勝利,,芝1200,10,良,1:12.5,,サンライジン,仁平健二,鈴木勝太郎,スカイオーギ,タイホウサンダー
1979/08/12,3新潟2,晴,5,4歳未勝利,,芝1200,9,良,1:12.3,,ロードスルー,小島太,高橋直,マルベリーベル,シュンイエロー
1979/08/12,3新潟2,晴,6,4歳未勝利,,芝1800,9,良,1:53.7,,インターサンライズ,津曲幸夫,小林勘治郎,ダービーヒカリ,ビーシーマウナケア
1979/08/12,3新潟2,晴,7,4歳以上400万下,,芝2000,11,良,2:04.9,,ケイシュウスポット,池田賀一,田村勝男,シンチェリー,タマアーリー
1979/08/12,3新潟2,晴,8,北越特別(400万下),,芝1800,8,良,1:50.7,,エスパル,鈴木庸一,大和田稔,スーパーレンジャー,セルスター
1979/08/12,3新潟2,晴,9,赤倉特別(800万下),,芝1600,11,良,1:36.4,,ロミカスポート,菅原泰夫,野平好男,シュンフラワー,サクラパルダ
1979/08/12,3新潟2,晴,10,4歳以上400万下,,芝1400,10,良,1:24.8,,シュンボールド,嶋田潤,藤本冨良,カーナパリ,カールトン
1979/08/12,3小倉2,晴,1,3歳未勝利,,芝1100,10,良,1:08.4,,ナンシンシャイン,田島良保,谷栄次郎,フジセイユウ,バンシュウクイン
1979/08/12,3小倉2,晴,2,3歳未勝利,,芝1000,8,良,0:59.8,,ミョウジョウヒット,田島良保,吉永忍,エレガントバンブー,マルニビーナス
1979/08/12,3小倉2,晴,3,3歳新馬,,芝1000,7,良,1:00.3,,ロングアムール,河内洋,長浜彦三郎,インプラム,アダチフジ
