開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1979/11/04,5阪神2,雨,11,京都記念(OP),,芝2400,10,良,2:26.5,,グレートタイタン,稲葉的海,吉田三郎,チェリーリュウ,ネプチュフル
1979/11/04,5阪神2,雨,12,4歳以上800万下,,ダ1800,18,良,1:51.9,,ジョーアルバトロス,昆貢,山本正司,ジョニアンエース,テルタバリメラー
1979/11/03,3福島3,晴,1,3歳,,芝1000,5,良,1:00.1,,ラッキーサム,川端義雄,高橋直,コオシンアキラ,ホクトチハル
1979/11/03,3福島3,晴,2,3歳未勝利,,芝1000,10,良,0:59.0,,ホウヨウローヤル,大崎昭一,二本柳一馬,ペギートウショウ,ナスノヒスイ
1979/11/03,3福島3,晴,3,4歳以上400万下,,芝1800,11,良,1:49.3,,ハンダパレード,高山吉司,吉田三郎,バリンジャー,カズノロータス
1979/11/03,3福島3,晴,4,4歳以上400万下,,芝1700,10,良,1:43.7,,アートシロー,嶋田潤,藤本冨良,ニッポータンデイ,ヤマニンアトム
1979/11/03,3福島3,晴,5,4歳以上400万下,,芝1800,10,良,1:50.4,,ワールドネバー,大崎昭一,橋本輝雄,ギャツビー,エネルギイシュウ
1979/11/03,3福島3,晴,6,相馬特別(400万下),,芝2000,6,良,2:01.3,,タイトジャガー,増沢末夫,勝又忠,アロープランタン,トレビタイコウ
1979/11/03,3福島3,晴,7,野菊賞(400万下),,芝1000,12,良,0:58.3,,リックサンブル,作田誠二,庄野穂積,カチウマムサシ,インターグリーム
1979/11/03,3福島3,晴,8,磐梯特別(800万下),,芝1800,9,良,1:48.5,,ヒデオーカン,関口健太郎,小西喜蔵,グランドサム,シュウエイロード
1979/11/03,3福島3,晴,9,4歳以上400万下,,芝1700,13,良,1:44.6,,アミーラムダ,市丸繁,田中康三,スカイフレンド,ミヤサコトブキ
1979/11/03,5東京1,晴,1,3歳未勝利,,芝1400,11,良,1:23.7,,モンテプリンス,吉永正人,松山吉三郎,ノーザンウイナー,タケノスキー
1979/11/03,5東京1,晴,2,4歳以上800万下,,芝1600,7,良,1:35.9,,プラチナフォンテン,堀井雅広,宮沢今朝太郎,ミョウリ,メイジシルバー
1979/11/03,5東京1,曇,3,4歳以上未勝利,,障3100,7,良,3:33.1,,ローズコマンダー,大江原隆,松山吉三郎,ゴールドホーン,サラトガロード
1979/11/03,5東京1,曇,4,3歳新馬,,芝1400,10,良,1:24.8,,ワイエムフオルテ,中島啓之,勝又忠,サクラホウオー,ハイヒメリュウ
1979/11/03,5東京1,曇,5,3歳新馬,,芝1400,11,良,1:24.7,,アルコバレーノ,石神富士雄,中村広,ロマンダービー,パープルアロー
1979/11/03,5東京1,曇,6,神代特別(400万下),,芝1800,7,良,1:49.7,,ラッキータウロ,伊藤正徳,尾形藤吉,メジロパンテーラ,スズフイバー
1979/11/03,5東京1,晴,7,3歳,,芝1400,8,良,1:23.6,,ポリートウショウ,蓑田早人,森末之助,ハーバーシャレード,フラーリッシュ
1979/11/03,5東京1,曇,8,武蔵野S(1200万下),,芝2000,7,良,2:01.5,,サークルカマダ,中野栄治,菊池一雄,カツボーイ,テスコハード
1979/11/03,5東京1,曇,9,秋嶺賞(800万下),,芝1600,10,良,1:35.4,,シャインポート,那須孝一,今津福松,フジアドミラブル,タケデンハヤブサ
